l    time_i    C(l)    Tau_i     Delta_n
1    0.0    5    0.39593    1
2    0.39593    6    0.459766    1
3    0.855696    5    0.439336    0.339247
4    1.295032    4    0.493969    0.178087
5    1.789001    5    0.253573    0.09667
6    2.042574    6    0.372364    0.082195
7    2.414938    5    0.270825    0.082493
8    2.685763    6    0.221711    0.038605
9    2.907474    5    0.224313    0.05413
10    3.131787    4    0.335237    0.048905
11    3.467024    5    0.645578    0.127569
12    4.112602    6    0.486689    0.057367
13    4.599291    7    0.246414    0.04052
14    4.845705    6    0.751674    0.13429
15    5.597379    7    0.267198    0.035949
16    5.864577    6    0.454991    0.062769
17    6.319568    7    0.246803    0.028974
18    6.566371    6    0.309714    0.036765
19    6.876085    7    0.280131    0.029497
20    7.156216    6    0.260048    0.027634
21    7.416264    7    0.186243    0.017974
22    7.602507    6    0.581962    0.054491
23    8.184469    7    0.340636    0.029405
24    8.525105    6    0.462542    0.037228
25    8.987647    7    0.216013    0.016937
26    9.20366    6    0.286457    0.020933
27    9.490117    7    0.479713    0.034336
28    9.96983    8    0.34537    0.023046
29    10.3152    7    0.525491    0.048474
30    10.840691    8    0.256777    0.015769
31    11.097468    7    0.682153    0.055168
32    11.779621    8    0.397341    0.022355
33    12.176962    9    0.205289    0.014936
34    12.382251    10    0.236549    0.018746
35    12.6188    9    0.267101    0.020728
36    12.885901    8    0.876557    0.062523
37    13.762458    9    0.254057    0.016264
38    14.016515    10    0.319297    0.020504
39    14.335812    9    0.449774    0.029853
40    14.785586    10    0.279752    0.016771
41    15.065338    9    0.364176    0.02248
42    15.429514    10    0.400816    0.02251
43    15.83033    9    0.41204    0.023636
44    16.24237    10    0.231288    0.012213
45    16.473658    9    0.247676    0.01347
46    16.721334    10    0.264043    0.013366
47    16.985377    9    0.465549    0.023944
48    17.450926    10    0.189595    0.009141
49    17.640521    9    0.486673    0.02349
50    18.127194    8    1.127882    0.049535
51    19.255076    9    0.240323    0.01126
52    19.495399    10    0.532811    0.021246
53    20.02821    9    0.225492    0.009636
54    20.253702    10    0.413645    0.015609
55    20.667347    9    0.318261    0.013024
56    20.985608    10    0.345322    0.012431
57    21.33093    9    0.414983    0.016188
58    21.745913    10    0.237439    0.008209
59    21.983352    9    0.46109    0.017131
60    22.444442    8    1.040872    0.033549
61    23.485314    9    0.469078    0.017992
62    23.954392    10    0.251881    0.007584
63    24.206273    9    0.335145    0.011336
64    24.541418    10    0.488318    0.014145
65    25.029736    9    0.353038    0.011437
66    25.382774    10    0.298386    0.008306
67    25.68116    9    0.257908    0.008084
68    25.939068    8    0.699198    0.018624
69    26.638266    9    0.191698    0.006507
70    26.829964    10    0.221002    0.005662
71    27.050966    9    0.343564    0.010196
72    27.39453    10    0.437699    0.010872
73    27.832229    9    0.345807    0.00989
74    28.178036    10    0.255482    0.00615
75    28.433518    9    0.20249    0.005641
76    28.636008    10    0.477783    0.011169
77    29.113791    9    0.587891    0.015747
78    29.701682    10    0.489133    0.010951
79    30.190815    9    0.497591    0.012702
80    30.688406    10    0.481884    0.010364
81    31.17029    9    0.309292    0.007607
82    31.479582    10    0.394667    0.008214
83    31.874249    9    0.215837    0.005176
84    32.090086    10    0.240312    0.004887
85    32.330398    9    0.505987    0.011806
86    32.836385    10    0.33347    0.006614
87    33.169855    9    0.174482    0.00396
88    33.344337    10    0.177923    0.003467
89    33.52226    9    0.171729    0.003844
90    33.693989    10    0.392185    0.007496
91    34.086174    9    0.346487    0.007578
92    34.432661    10    0.174959    0.003273
93    34.60762    9    0.233568    0.005007
94    34.841188    8    1.331834    0.023809
95    36.173022    9    0.322289    0.008204
96    36.495311    10    0.342948    0.00583
97    36.838259    9    0.260774    0.005313
98    37.099033    8    1.132073    0.018449
99    38.231106    7    0.775496    0.018378
100    39.006602    8    0.404546    0.009184
101    39.411148    7    0.336557    0.00768
102    39.747705    8    0.242629    0.005379
103    39.990334    7    0.539625    0.011982
104    40.529959    6    0.712098    0.015241
105    41.242057    7    0.401861    0.008902
106    41.643918    8    0.431934    0.008918
107    42.075852    9    0.25824    0.005442
108    42.334092    10    0.260568    0.003933
109    42.59466    9    0.547784    0.009938
110    43.142444    8    1.750089    0.025089
111    44.892533    9    0.363696    0.007177
112    45.256229    10    0.240626    0.003287
113    45.496855    9    0.559751    0.009535
114    46.056606    8    1.538787    0.020139
115    47.595393    9    0.197207    0.003678
116    47.7926    10    0.189026    0.002381
117    47.981626    9    0.357348    0.005796
118    48.338974    10    0.516089    0.00639
119    48.855063    9    0.314016    0.004985
120    49.169079    10    0.443833    0.005378
121    49.612912    9    0.24684    0.003849
122    49.859752    10    0.407957    0.004851
123    50.267709    9    0.476756    0.007287
124    50.744465    10    0.327212    0.003823
125    51.071677    9    0.309051    0.00463
126    51.380728    10    0.259995    0.002997
127    51.640723    9    0.240104    0.003547
128    51.880827    8    1.65784    0.018401
129    53.538667    9    0.224497    0.003757
130    53.763164    10    0.430523    0.004589
131    54.193687    9    0.220253    0.003129
132    54.41394    10    0.548915    0.00574
133    54.962855    9    0.481647    0.006707
134    55.444502    10    0.258053    0.002654
