l    time_i    C(l)    Tau_i     Delta_n
1    0.0    7    0.058376    1
2    0.058376    6    0.412465    1
3    0.470841    7    0.043411    0.07395
4    0.514252    8    0.056304    0.019532
5    0.570556    7    0.282792    0.331391
6    0.853348    6    0.366338    0.135361
7    1.219686    5    0.226189    0.143383
8    1.445875    6    0.15686    0.09787
9    1.602735    7    0.191085    0.084726
10    1.79382    8    0.094965    0.026871
11    1.888785    7    0.589733    0.202313
12    2.478518    8    0.159223    0.037712
13    2.637741    9    0.060889    0.015099
14    2.69863    10    0.047922    0.017448
15    2.746552    9    0.170218    0.058358
16    2.91677    10    0.066461    0.021912
17    2.983231    9    0.08624    0.026493
18    3.069471    10    0.140074    0.042016
19    3.209545    9    0.148731    0.040749
20    3.358276    8    0.626822    0.145374
21    3.985098    9    0.030469    0.005811
22    4.015567    8    0.214653    0.039606
23    4.23022    9    0.036652    0.006633
24    4.266872    10    0.145039    0.02443
25    4.411911    9    0.078476    0.015871
26    4.490387    10    0.132754    0.020779
27    4.623141    9    0.13901    0.026137
28    4.762151    10    0.058488    0.008633
29    4.820639    9    0.029327    0.005265
30    4.849966    10    0.168039    0.023598
31    5.018005    9    0.053147    0.009118
32    5.071152    10    0.111708    0.014752
33    5.18286    9    0.05691    0.009383
34    5.23977    10    0.180972    0.022478
35    5.420742    9    0.127857    0.019804
36    5.548599    10    0.042746    0.005037
37    5.591345    9    0.114621    0.01689
38    5.705966    10    0.055095    0.006319
39    5.761061    9    0.13243    0.018552
40    5.893491    8    0.347053    0.036827
41    6.240544    9    0.175776    0.023003
42    6.41632    10    0.05482    0.005385
43    6.47114    9    0.073071    0.009204
44    6.544211    10    0.079432    0.007607
45    6.623643    9    0.029545    0.003629
46    6.653188    10    0.090674    0.00845
47    6.743862    9    0.114313    0.013604
48    6.858175    10    0.173101    0.01542
49    7.031276    9    0.083864    0.009518
50    7.11514    10    0.078144    0.006687
51    7.193284    9    0.032224    0.003569
52    7.225508    10    0.162552    0.013433
53    7.38806    9    0.121254    0.012934
54    7.509314    8    0.431257    0.032783
55    7.940571    9    0.086691    0.0092
56    8.027262    10    0.060191    0.004283
57    8.087453    9    0.055532    0.005478
58    8.142985    10    0.132992    0.009225
59    8.275977    9    0.193032    0.018257
60    8.469009    10    0.185744    0.012336
61    8.654753    9    0.193224    0.017196
62    8.847977    10    0.042898    0.00276
63    8.890875    9    0.058733    0.005062
64    8.949608    10    0.080749    0.005116
65    9.030357    9    0.179183    0.01495
66    9.20954    10    0.104181    0.006436
67    9.313721    9    0.107055    0.008593
68    9.420776    10    0.071564    0.004327
69    9.49234    9    0.076492    0.005992
70    9.568832    10    0.107709    0.006378
71    9.676541    9    0.184397    0.013956
72    9.860938    10    0.112361    0.006474
73    9.973299    9    0.056315    0.004129
74    10.029614    8    0.769911    0.040682
75    10.799525    9    0.029988    0.002445
76    10.829513    10    0.102215    0.004967
77    10.931728    9    0.041405    0.002843
78    10.973133    10    0.171326    0.008119
79    11.144459    9    0.075728    0.005091
80    11.220187    8    0.593192    0.026272
81    11.813379    9    0.050164    0.003766
82    11.863543    10    0.096393    0.004022
83    11.959936    9    0.156712    0.009893
84    12.116648    10    0.113457    0.004653
85    12.230105    9    0.112239    0.006887
86    12.342344    10    0.052597    0.002129
87    12.394941    9    0.118742    0.00713
88    12.513683    10    0.087441    0.003498
89    12.601124    9    0.079089    0.004653
90    12.680213    8    0.162888    0.006388
91    12.843101    9    0.047942    0.00333
92    12.891043    10    0.06807    0.002622
93    12.959113    9    0.143309    0.00817
94    13.102422    10    0.120019    0.004558
95    13.222441    9    0.075527    0.004209
96    13.297968    10    0.115528    0.00431
97    13.413496    9    0.031105    0.00171
98    13.444601    10    0.155591    0.005689
99    13.600192    9    0.031128    0.001691
100    13.63132    10    0.055793    0.002008
101    13.687113    9    0.144523    0.007731
102    13.831636    10    0.140108    0.004974
103    13.971744    9    0.075048    0.003926
104    14.046792    10    0.079301    0.002772
105    14.126093    9    0.079502    0.004099
106    14.205595    10    0.089348    0.003087
107    14.294943    9    0.181862    0.00917
108    14.476805    10    0.095376    0.003254
109    14.572181    9    0.154337    0.007574
110    14.726518    10    0.052134    0.001761
111    14.778652    9    0.181264    0.008677
112    14.959916    10    0.093437    0.003126
113    15.053353    9    0.098949    0.004632
114    15.152302    10    0.079135    0.002617
115    15.231437    9    0.130686    0.006008
116    15.362123    10    0.079725    0.002609
117    15.441848    9    0.081631    0.00369
118    15.523479    8    0.685822    0.02138
119    16.209301    9    0.062539    0.003513
120    16.27184    10    0.154994    0.004585
121    16.426834    9    0.03895    0.00169
122    16.465784    10    0.051243    0.001498
123    16.517027    9    0.100764    0.004328
124    16.617791    8    0.479132    0.01357
125    17.096923    7    0.13844    0.00735
126    17.235363    8    0.081187    0.004392
127    17.31655    9    0.121331    0.006318
128    17.437881    10    0.036606    0.001008
129    17.474487    9    0.078788    0.003249
130    17.553275    10    0.100308    0.00274
131    17.653583    9    0.083826    0.003412
132    17.737409    10    0.079499    0.002151
133    17.816908    9    0.094262    0.003788
134    17.91117    10    0.101374    0.002716
135    18.012544    9    0.078994    0.003134
136    18.091538    10    0.092407    0.00245
137    18.183945    9    0.093405    0.003659
138    18.27735    10    0.068244    0.001795
139    18.345594    9    0.067588    0.002618
140    18.413182    10    0.048754    0.001274
141    18.461936    9    0.058103    0.002232
142    18.520039    10    0.08913    0.002313
143    18.609169    9    0.107493    0.004082
144    18.716662    10    0.125367    0.003217
145    18.842029    9    0.193918    0.007219
146    19.035947    10    0.18989    0.004797
147    19.225837    9    0.064468    0.002354
148    19.290305    10    0.051425    0.001283
149    19.34173    9    0.039254    0.001423
150    19.380984    10    0.048631    0.001207
151    19.429615    9    0.048042    0.001732
152    19.477657    10    0.15239    0.003745
153    19.630047    9    0.060286    0.002152
154    19.690333    8    1.031193    0.023898
155    20.721526    9    0.036583    0.001617
156    20.758109    10    0.13757    0.003011
157    20.895679    9    0.126454    0.004318
158    21.022133    10    0.10612    0.002298
159    21.128253    9    0.103865    0.003497
160    21.232118    10    0.029169    0.000629
161    21.261287    9    0.080875    0.002698
162    21.342162    10    0.038265    0.000822
163    21.380427    9    0.092386    0.003054
164    21.472813    10    0.154685    0.003296
165    21.627498    9    0.184706    0.006002
166    21.812204    10    0.076012    0.001605
167    21.888216    9    0.075998    0.002435
168    21.964214    10    0.069377    0.001456
169    22.033591    9    0.082084    0.002606
170    22.115675    8    0.845799    0.017054
171    22.961474    9    0.056726    0.002277
172    23.0182    10    0.029727    0.000576
173    23.047927    9    0.041444    0.001277
174    23.089371    10    0.075094    0.001452
175    23.164465    9    0.04973    0.001524
176    23.214195    10    0.126878    0.002433
177    23.341073    9    0.034306    0.001044
178    23.375379    10    0.086117    0.001636
179    23.461496    9    0.117448    0.003544
180    23.578944    10    0.036686    0.000694
181    23.61563    9    0.193274    0.005751
182    23.808904    10    0.027648    0.000523
183    23.836552    9    0.07139    0.002099
184    23.907942    10    0.182118    0.003416
185    24.09006    9    0.039609    0.001154
186    24.129669    10    0.134774    0.002496
187    24.264443    9    0.067722    0.001958
188    24.332165    10    0.109026    0.002
189    24.441191    9    0.101953    0.00292
190    24.543144    10    0.053194    0.00097
191    24.596338    9    0.154366    0.004371
192    24.750704    10    0.043021    0.000783
193    24.793725    9    0.043236    0.001213
194    24.836961    10    0.055862    0.001013
195    24.892823    9    0.199755    0.005544
196    25.092578    10    0.148547    0.002676
197    25.241125    9    0.098111    0.002682
198    25.339236    10    0.07925    0.001416
199    25.418486    9    0.05228    0.001418
200    25.470766    10    0.142205    0.00252
201    25.612971    9    0.036253    0.000978
202    25.649224    10    0.05458    0.00096
203    25.703804    9    0.058601    0.001572
204    25.762405    8    0.397886    0.006881
205    26.160291    9    0.050915    0.001809
206    26.211206    10    0.071548    0.001216
207    26.282754    9    0.04054    0.001071
208    26.323294    10    0.075577    0.001278
209    26.398871    9    0.047216    0.001241
210    26.446087    10    0.104499    0.001755
211    26.550586    9    0.162522    0.00423
212    26.713108    10    0.173289    0.002885
213    26.886397    9    0.142849    0.003663
214    27.029246    10    0.114231    0.001884
215    27.143477    9    0.159292    0.00403
216    27.302769    10    0.13085    0.002141
217    27.433619    9    0.029477    0.000738
218    27.463096    10    0.065673    0.001067
219    27.528769    9    0.081101    0.002021
