l    time_i    C(l)    Tau_i     Delta_n
1    0.0    3    0.178431    1
2    0.178431    4    0.124142    1
3    0.302573    5    0.177905    0.370267
4    0.480478    4    0.249624    0.341903
5    0.730102    5    0.045099    0.044001
6    0.775201    6    0.038301    0.031921
7    0.813502    7    0.036944    0.043441
8    0.850446    6    0.071827    0.07788
9    0.922273    7    0.127734    0.116777
10    1.050007    6    0.254732    0.181881
11    1.304739    7    0.036188    0.023581
12    1.340927    6    0.182955    0.090821
13    1.523882    5    0.244468    0.120024
14    1.76835    4    0.067901    0.030958
15    1.836251    5    0.045532    0.021258
16    1.881783    6    0.055753    0.023334
17    1.937536    7    0.05414    0.020935
18    1.991676    6    0.396916    0.123661
19    2.388592    7    0.207142    0.063114
20    2.595734    8    0.065294    0.015969
21    2.661028    9    0.098777    0.035791
22    2.759805    10    0.039902    0.014252
23    2.799707    9    0.076205    0.026498
24    2.875912    10    0.059981    0.020146
25    2.935893    9    0.052667    0.017166
26    2.98856    10    0.064798    0.020512
27    3.053358    9    0.117073    0.035368
28    3.170431    10    0.031308    0.00927
29    3.201739    9    0.126449    0.035075
30    3.328188    8    0.17196    0.046236
31    3.500148    9    0.192289    0.050607
32    3.692437    10    0.099836    0.023703
33    3.792273    9    0.0749    0.017466
34    3.867173    10    0.045795    0.010288
35    3.912968    9    0.134172    0.029362
36    4.04714    10    0.103497    0.021771
37    4.150637    9    0.192044    0.038027
38    4.342681    10    0.115801    0.022282
39    4.458482    9    0.097161    0.017627
40    4.555643    10    0.072987    0.013231
41    4.62863    9    0.113078    0.019361
42    4.741708    10    0.037601    0.006531
43    4.779309    9    0.043079    0.007094
44    4.822388    10    0.118179    0.019737
45    4.940567    9    0.062996    0.009974
46    5.003563    8    0.60784    0.087504
47    5.611403    7    0.240856    0.039022
48    5.852259    6    0.42615    0.056605
49    6.278409    5    0.222686    0.030398
50    6.501095    6    0.161937    0.022765
51    6.663032    5    0.080297    0.010247
52    6.743329    6    0.153074    0.020309
53    6.896403    5    0.114151    0.013899
54    7.010554    4    0.070839    0.008967
55    7.081393    5    0.106176    0.014212
56    7.187569    6    0.058813    0.007215
57    7.246382    7    0.160085    0.018263
58    7.406467    6    0.388527    0.040436
59    7.794994    5    0.208846    0.021796
60    8.00384    4    0.205315    0.022335
61    8.209155    5    0.131281    0.015021
62    8.340436    6    0.230228    0.023444
63    8.570664    7    0.094843    0.009038
64    8.665507    8    0.067141    0.006103
65    8.732648    9    0.062098    0.006631
66    8.794746    10    0.098486    0.009098
67    8.893232    9    0.030311    0.002981
68    8.923543    8    0.616643    0.052555
69    9.540186    9    0.032522    0.003186
70    9.572708    10    0.04841    0.003831
71    9.621118    9    0.055426    0.005061
72    9.676544    10    0.10784    0.008364
73    9.784384    9    0.02851    0.002556
74    9.812894    10    0.065463    0.004979
75    9.878357    9    0.142166    0.012458
76    10.020523    10    0.149342    0.011012
77    10.169865    9    0.154018    0.012944
78    10.323883    8    0.671872    0.045386
79    10.995755    9    0.039611    0.003385
80    11.035366    10    0.193213    0.012019
81    11.228579    9    0.028151    0.002167
82    11.25673    10    0.115814    0.006998
83    11.372544    9    0.068871    0.005211
84    11.441415    10    0.161513    0.009495
