l    time_i    C(l)    Tau_i     Delta_n
1    0.0    9    0.282376    1
2    0.282376    10    0.194624    1
3    0.477    9    0.53114    0.526851
4    1.00814    10    0.199802    0.133474
5    1.207942    9    0.379207    0.133867
6    1.587149    10    0.274468    0.110796
7    1.861617    9    0.174419    0.043774
8    2.036036    8    0.856985    0.198906
9    2.893021    9    0.324254    0.090948
10    3.217275    10    0.380988    0.055664
11    3.598263    9    0.317441    0.056629
12    3.915704    10    0.373496    0.044673
13    4.2892    9    0.298083    0.043737
14    4.587283    10    0.157738    0.016718
15    4.745021    9    0.180571    0.023524
16    4.925592    10    0.435809    0.041051
17    5.361401    9    0.329072    0.037542
18    5.690473    10    0.182579    0.015387
19    5.873052    9    0.260459    0.026486
20    6.133511    10    0.174263    0.01386
21    6.307774    9    0.246751    0.022903
22    6.554525    10    0.536435    0.038362
23    7.09096    9    0.21064    0.017794
24    7.3016    10    0.36239    0.022889
25    7.66399    9    0.268088    0.020887
26    7.932078    10    0.352933    0.020422
27    8.285011    9    0.214791    0.015523
28    8.499802    10    0.534012    0.027939
29    9.033814    9    0.252227    0.016907
30    9.286041    8    1.178861    0.051793
31    10.464902    7    0.327988    0.028628
32    10.79289    8    0.218143    0.019811
33    11.011033    7    0.926563    0.071029
34    11.937596    8    0.471104    0.037271
35    12.4087    9    0.423767    0.02807
36    12.832467    10    0.169554    0.006744
37    13.002021    9    0.550876    0.029195
38    13.552897    10    0.445691    0.016885
39    13.998588    9    0.204421    0.01006
40    14.203009    8    1.297101    0.043556
41    15.50011    7    1.1457    0.058682
42    16.64581    8    0.271123    0.015363
43    16.916933    9    0.283201    0.013126
44    17.200134    10    0.377939    0.011366
45    17.578073    9    0.331493    0.013857
46    17.909566    10    0.333202    0.009611
47    18.242768    9    0.425021    0.016839
48    18.667789    10    0.416551    0.011516
49    19.08434    9    0.570473    0.021155
50    19.654813    10    0.174246    0.004658
51    19.829059    9    0.337604    0.01189
52    20.166663    10    0.252987    0.006609
53    20.41965    9    0.181436    0.006184
54    20.601086    10    0.308156    0.007825
55    20.909242    9    0.247186    0.008183
56    21.156428    10    0.191792    0.00475
57    21.34822    9    0.351043    0.011243
58    21.699263    10    0.370007    0.008913
59    22.06927    9    0.259316    0.008002
60    22.328586    8    0.881981    0.020074
61    23.210567    9    0.30943    0.011051
62    23.519997    10    0.493099    0.010569
63    24.013096    9    0.173988    0.00506
64    24.187084    10    0.18404    0.003834
65    24.371124    9    0.290037    0.00824
66    24.661161    10    0.438815    0.00891
67    25.099976    9    0.280871    0.007722
68    25.380847    10    0.537186    0.010494
69    25.918033    9    0.24562    0.006539
70    26.163653    10    0.459324    0.008636
71    26.622977    9    0.255453    0.006609
72    26.87843    10    0.341989    0.006241
73    27.220419    9    0.392282    0.00984
74    27.612701    10    0.202031    0.003616
75    27.814732    9    0.332177    0.008085
76    28.146909    10    0.547152    0.009536
77    28.694061    9    0.301447    0.007103
78    28.995508    10    0.261637    0.004434
79    29.257145    9    0.517751    0.011806
80    29.774896    10    0.294421    0.004898
81    30.069317    9    0.294244    0.006496
82    30.363561    8    0.605888    0.009787
83    30.969449    9    0.522992    0.01445
84    31.492441    10    0.316616    0.004966
85    31.809057    9    0.286348    0.00606
86    32.095405    10    0.380686    0.005843
87    32.476091    9    0.171722    0.00356
88    32.647813    10    0.35966    0.005397
89    33.007473    9    0.209609    0.004272
90    33.217082    10    0.270209    0.003979
91    33.487291    9    0.392965    0.007832
92    33.880256    10    0.398778    0.00576
93    34.279034    9    0.189703    0.003694
94    34.468737    10    0.243781    0.003456
95    34.712518    9    0.381826    0.00729
96    35.094344    10    0.422547    0.00588
97    35.516891    9    0.362581    0.006737
98    35.879472    8    1.92248    0.025098
99    37.801952    7    0.678997    0.015522
100    38.480949    6    0.427921    0.010724
101    38.90887    7    0.441568    0.011221
102    39.350438    6    0.609967    0.014726
103    39.960405    7    0.42891    0.010502
104    40.389315    6    0.54077    0.012558
105    40.930085    5    0.633462    0.014917
106    41.563547    4    0.396654    0.009453
107    41.960201    5    0.344189    0.008136
108    42.30439    6    0.329603    0.007659
109    42.633993    5    0.439212    0.009837
110    43.073205    6    0.231697    0.00526
111    43.304902    7    0.160491    0.003527
112    43.465393    8    0.3373    0.007251
113    43.802693    9    0.309674    0.006183
114    44.112367    10    0.412748    0.005047
115    44.525115    9    0.551785    0.008887
116    45.0769    10    0.518616    0.006199
117    45.595516    9    0.276255    0.004338
118    45.871771    10    0.382291    0.004477
119    46.254062    9    0.191395    0.00296
120    46.445457    8    0.816151    0.009309
121    47.261608    7    0.514015    0.009499
122    47.775623    8    0.168535    0.003304
123    47.944158    7    0.908019    0.016242
124    48.852177    8    0.377677    0.007194
125    49.229854    7    0.380765    0.006591
126    49.610619    8    0.316365    0.005899
127    49.926984    7    0.844376    0.014187
128    50.77136    6    0.386978    0.007007
129    51.158338    5    0.217419    0.004058
130    51.375757    4    0.273594    0.005198
131    51.649351    5    0.264269    0.005057
132    51.91362    4    0.352562    0.006586
133    52.266182    5    0.300252    0.005645
134    52.566434    4    0.453796    0.008301
135    53.02023    5    0.424166    0.0078
136    53.444396    6    0.29862    0.005345
137    53.743016    7    0.539061    0.009502
138    54.282077    8    0.517789    0.008731
139    54.799866    9    0.250221    0.003867
140    55.050087    10    0.198462    0.002142
141    55.248549    9    0.345972    0.004734
142    55.594521    10    0.249966    0.00267
143    55.844487    9    0.24659    0.003328
144    56.091077    8    1.533321    0.015854
145    57.624398    7    0.832594    0.012158
146    58.456992    6    0.441025    0.006894
147    58.898017    5    0.204241    0.003288
148    59.102258    4    0.450079    0.007259
149    59.552337    3    0.191944    0.00314
150    59.744281    4    0.497995    0.008267
151    60.242276    3    0.162284    0.002619
152    60.40456    4    0.277769    0.00454
153    60.682329    3    0.546541    0.008678
154    61.22887    2    0.44341    0.007099
155    61.67228    3    0.614332    0.009863
156    62.286612    2    0.269388    0.004222
157    62.556    3    0.53043    0.008325
158    63.08643    2    0.152119    0.002348
159    63.238549    1    0.297147    0.004592
160    63.535696    0    0.221969    0.003481
161    63.757665    1    0.371569    0.005794
162    64.129234    0    0.227309    0.00352
163    64.356543    1    0.299515    0.004605
164    64.656058    0    0.177457    0.002718
165    64.833515    1    0.247957    0.00377
166    65.081472    0    0.260338    0.003946
167    65.34181    1    0.496175    0.00743
168    65.837985    0    0.21604    0.003226
169    66.054025    1    0.213243    0.003149
170    66.267268    2    0.607549    0.008934
171    66.874817    3    0.341693    0.004974
172    67.21651    4    0.383244    0.005531
173    67.599754    3    0.201715    0.002877
174    67.801469    2    0.223599    0.003189
175    68.025068    3    0.620557    0.008803
176    68.645625    2    0.197097    0.002769
177    68.842722    3    0.54719    0.007611
178    69.389912    4    0.505388    0.006976
179    69.8953    3    0.165886    0.002285
180    70.061186    2    0.29038    0.003954
181    70.351566    1    0.484184    0.006549
182    70.83575    0    0.446015    0.006106
183    71.281765    1    0.328146    0.004478
184    71.609911    0    0.231963    0.003132
185    71.841874    1    0.356963    0.004809
186    72.198837    0    0.362287    0.004828
187    72.561124    1    0.300061    0.003987
188    72.861185    0    0.304191    0.004
189    73.165376    1    0.475743    0.00623
190    73.641119    0    0.247826    0.003214
191    73.888945    1    0.265221    0.003427
192    74.154166    0    0.438687    0.005619
193    74.592853    1    0.578498    0.00735
194    75.171351    0    0.394053    0.004955
195    75.565404    1    0.457864    0.005709
196    76.023268    0    0.25686    0.003184
197    76.280128    1    0.267007    0.003287
198    76.547135    0    0.333125    0.004084
199    76.88026    1    0.412121    0.005009
200    77.292381    0    0.270304    0.003272
201    77.562685    1    0.289815    0.003479
202    77.8525    0    0.198831    0.002384
203    78.051331    1    0.314186    0.003734
204    78.365517    0    0.318746    0.003783
205    78.684263    1    0.503761    0.005903
206    79.188024    0    0.278906    0.003265
207    79.46693    1    0.385822    0.004456
208    79.852752    2    1.261764    0.014427
209    81.114516    1    0.291647    0.003431
210    81.406163    0    0.206342    0.002309
211    81.612505    1    0.183884    0.002067
212    81.796389    2    0.720027    0.007951
213    82.516416    1    0.14987    0.001731
214    82.666286    0    0.313685    0.003415
215    82.979971    1    0.280414    0.003094
216    83.260385    0    0.312335    0.003365
217    83.57272    1    0.439616    0.004793
218    84.012336    2    0.894357    0.009454
219    84.906693    1    0.371913    0.004162
220    85.278606    0    0.406055    0.004211
221    85.684661    1    0.338803    0.003595
222    86.023464    0    0.320662    0.003287
223    86.344126    1    0.511346    0.005355
224    86.855472    0    0.511648    0.005167
225    87.36712    1    0.217513    0.002247
226    87.584633    0    0.319638    0.00319
227    87.904271    1    0.226826    0.002324
228    88.131097    0    0.334712    0.003309
229    88.465809    1    0.585452    0.005923
230    89.051261    0    0.260991    0.002549
231    89.312252    1    0.367959    0.003674
232    89.680211    2    1.162885    0.011138
233    90.843096    1    0.413924    0.004323
234    91.25702    2    0.762641    0.007123
235    92.019661    3    0.874654    0.008938
236    92.894315    4    0.46936    0.004851
237    93.363675    3    0.400645    0.004154
238    93.76432    2    0.166993    0.001707
239    93.931313    1    0.198637    0.001986
240    94.12995    0    0.221904    0.002012
241    94.351854    1    0.237321    0.00225
242    94.589175    2    2.08493    0.01842
243    96.674105    1    0.21446    0.002082
244    96.888565    0    0.490717    0.004213
245    97.379282    1    0.442976    0.004065
246    97.822258    0    0.289529    0.002456
247    98.111787    1    0.336527    0.003057
248    98.448314    0    0.263552    0.002218
249    98.711866    1    0.474506    0.004263
250    99.186372    0    0.45233    0.003765
251    99.638702    1    0.191332    0.001701
252    99.830034    0    0.229408    0.001893
253    100.059442    1    0.542412    0.004777
254    100.601854    2    1.428833    0.011552
255    102.030687    3    0.695422    0.006375
256    102.726109    4    0.699825    0.006511
257    103.425934    5    0.599632    0.005597
258    104.025566    4    0.44957    0.004188
259    104.475136    5    0.222504    0.002051
260    104.69764    4    0.441163    0.004066
261    105.138803    3    0.222921    0.002039
262    105.361724    4    0.263106    0.002382
263    105.62483    3    0.442751    0.004015
264    106.067581    4    0.407706    0.003655
265    106.475287    5    0.328594    0.002946
266    106.803881    6    0.279769    0.002522
267    107.08365    7    0.475415    0.004293
268    107.559065    8    0.271634    0.0024
269    107.830699    7    1.00805    0.008466
270    108.838749    6    0.778604    0.006754
271    109.617353    7    0.205602    0.001812
272    109.822955    8    0.327837    0.00281
273    110.150792    7    0.820052    0.006701
274    110.970844    8    0.444137    0.003755
275    111.414981    7    0.515192    0.004145
276    111.930173    8    0.153111    0.001282
277    112.083284    7    1.06164    0.008411
278    113.144924    6    0.277651    0.002295
279    113.422575    5    0.511316    0.00434
280    113.933891    6    0.550596    0.004642
281    114.484487    5    0.288795    0.002423
282    114.773282    6    0.299911    0.002504
283    115.073193    7    0.462925    0.003848
284    115.536118    6    0.505489    0.004079
285    116.041607    7    0.462607    0.003799
286    116.504214    8    0.219748    0.001756
287    116.723962    9    0.215431    0.001642
288    116.939393    10    0.268246    0.001815
289    117.207639    9    0.491742    0.003686
