start i C()	t_left		t_right 	New i	Total time generation

test #0
8	--	0.74842	0.422132	9	0.42213	1
9	--	1.559826	0.578233	10	1.00036	2

test #1
8	--	0.719129	0.198885	9	0.19888	1
9	--	1.541016	0.742595	10	0.94148	2

test #2
8	--	0.209953	0.145758	9	0.14576	1
9	--	0.300028	0.827229	8	0.44579	2
8	--	0.304174	0.367362	7	0.74996	3
7	--	0.42873	0.132745	8	0.8827	4
8	--	0.16443	0.192849	7	1.04713	5
7	--	0.113897	0.59894	6	1.16103	6
6	--	0.415909	0.100112	7	1.26114	7
7	--	0.330301	0.372222	6	1.59144	8
6	--	0.437562	0.540685	5	2.029	9
5	--	0.118014	0.238585	4	2.14701	10
4	--	0.214337	0.223441	3	2.36135	11
3	--	0.254244	0.678329	2	2.61559	12
2	--	0.361778	0.312842	3	2.92843	13
3	--	0.53345	0.246807	4	3.17524	14
4	--	0.263319	0.533562	3	3.43856	15
3	--	0.216289	0.536111	2	3.65485	16
2	--	0.437151	0.89426	1	4.092	17
1	--	0.719547	0.561465	2	4.65346	18
2	--	0.412977	0.645482	1	5.06644	19
1	--	0.494174	1.736843	0	5.56061	20

test #3
8	--	0.378002	0.141214	9	0.14121	1
9	--	0.780524	0.942388	8	0.92173	2
8	--	0.148835	0.621916	7	1.07057	3
7	--	0.278728	0.249569	8	1.32014	4
8	--	0.139619	0.55206	7	1.45976	5
7	--	0.157844	0.446479	6	1.6176	6
6	--	0.640082	0.423842	7	2.04144	7
7	--	0.553956	0.290157	8	2.3316	8
8	--	0.683013	0.186817	9	2.51842	9
9	--	1.276626	0.301699	10	2.82012	10

test #4
8	--	0.321772	0.218172	9	0.21817	1
9	--	0.829032	1.080263	8	1.0472	2
8	--	0.651396	0.957603	7	1.6986	3
7	--	0.24971	0.558285	6	1.94831	4
6	--	0.483678	0.473781	7	2.42209	5
7	--	0.626042	0.507429	8	2.92952	6
8	--	0.772951	0.146759	9	3.07628	7
9	--	0.412942	0.571654	8	3.48922	8
8	--	0.654083	0.573765	9	4.06298	9
9	--	0.414174	1.16428	8	4.47715	10
8	--	0.335978	0.350453	7	4.81313	11
7	--	0.223244	0.466787	6	5.03637	12
6	--	0.41236	0.380714	7	5.41708	13
7	--	0.131816	0.416926	6	5.5489	14
6	--	0.148503	0.25513	5	5.6974	15
5	--	0.504847	0.624023	4	6.20225	16
4	--	0.119143	0.574048	3	6.32139	17
3	--	0.518879	0.509417	4	6.83081	18
4	--	0.196985	0.564865	3	7.02779	19
3	--	0.750073	0.204683	4	7.23247	20
4	--	0.550765	0.148597	5	7.38107	21
5	--	0.533896	0.632613	4	7.91497	22
4	--	0.435847	0.670083	3	8.35082	23
3	--	0.180529	0.270362	2	8.53135	24
2	--	0.674472	0.24942	3	8.78077	25
3	--	0.428361	0.10899	4	8.88976	26
4	--	0.100769	0.154016	3	8.99053	27
3	--	0.475564	0.535437	2	9.46609	28
2	--	0.893321	0.730306	3	10.1964	29
3	--	0.369275	0.232424	4	10.42882	30
4	--	0.347125	0.191583	5	10.6204	31
5	--	0.242283	0.199329	6	10.81973	32
6	--	0.572715	0.531569	7	11.3513	33
7	--	0.267472	0.15798	8	11.50928	34
8	--	0.787796	0.42472	9	11.934	35
9	--	0.653127	1.241044	8	12.58713	36
8	--	0.329863	0.372439	7	12.91699	37
7	--	0.142204	0.152918	6	13.05919	38
6	--	0.122519	0.214584	5	13.18171	39
5	--	0.213622	0.343972	4	13.39533	40
4	--	0.159947	0.250788	3	13.55528	41
3	--	0.195851	0.146825	4	13.70211	42
4	--	0.348297	0.429094	3	14.05041	43
3	--	0.182343	0.68208	2	14.23275	44
2	--	0.784638	0.577629	3	14.81038	45
3	--	0.363678	0.279774	4	15.09015	46
4	--	0.171665	0.34268	3	15.26181	47
3	--	0.708218	0.123412	4	15.38522	48
4	--	0.195077	0.156727	5	15.54195	49
5	--	0.225296	0.234617	4	15.76725	50
4	--	0.508003	0.663866	3	16.27525	51
3	--	0.216709	0.254581	2	16.49196	52
2	--	0.683656	0.377265	3	16.86922	53
3	--	0.703606	0.569026	4	17.43825	54
4	--	0.24596	0.536179	3	17.68421	55
3	--	0.518703	0.569494	2	18.20291	56
2	--	0.326222	0.937649	1	18.52913	57
1	--	0.904332	0.546711	2	19.07584	58
2	--	0.188599	0.368361	1	19.26444	59
1	--	0.2722	0.971598	0	19.53664	60

test #5
8	--	0.527779	0.353148	9	0.35315	1
9	--	1.251737	0.602613	10	0.95576	2

test #6
8	--	0.284702	0.844908	7	0.2847	1
7	--	0.123907	0.449057	6	0.40861	2
6	--	0.254053	0.2446	7	0.65321	3
7	--	0.273927	0.696453	6	0.92714	4
6	--	0.267929	0.62923	5	1.19507	5
5	--	0.48703	0.222982	6	1.41805	6
6	--	0.416229	0.59715	5	1.83428	7
5	--	0.376331	0.395133	4	2.21061	8
4	--	0.170016	0.185307	3	2.38063	9
3	--	0.458502	0.601532	2	2.83913	10
2	--	0.881982	0.526742	3	3.36587	11
3	--	0.121734	0.419702	2	3.4876	12
2	--	0.202189	0.157172	3	3.64477	13
3	--	0.166714	0.163991	4	3.80876	14
4	--	0.396314	0.575198	3	4.20507	15
3	--	0.507053	0.45037	4	4.65544	16
4	--	0.177521	0.251302	3	4.83296	17
3	--	0.233668	0.264721	2	5.06663	18
2	--	0.789207	0.628815	3	5.69545	19
3	--	0.155328	0.475613	2	5.85078	20
2	--	0.431855	0.487919	1	6.28264	21
1	--	0.311865	0.841652	0	6.5945	22

test #7
8	--	0.556415	0.189684	9	0.18968	1
9	--	1.670939	0.650701	10	0.84038	2

test #8
8	--	0.533705	0.194778	9	0.19478	1
9	--	1.003267	0.396545	10	0.59132	2

test #9
8	--	0.143498	0.155064	7	0.1435	1
7	--	0.353676	0.509747	6	0.49718	2
6	--	0.602477	0.30593	7	0.80311	3
7	--	0.674295	0.450877	8	1.25399	4
8	--	0.275498	0.793864	7	1.52949	5
7	--	0.49694	0.192156	8	1.72165	6
8	--	0.161829	0.652992	7	1.88348	7
7	--	0.479855	0.438801	8	2.32228	8
8	--	0.823692	0.356711	9	2.67899	9
9	--	0.396836	0.327795	10	3.00679	10

test #10
8	--	0.749321	0.447147	9	0.44715	1
9	--	0.739976	0.435691	10	0.88284	2

test #11
8	--	0.258902	0.157728	9	0.15773	1
9	--	1.005697	1.435057	8	1.16343	2
8	--	0.55687	0.202806	9	1.36624	3
9	--	1.430721	1.701415	8	2.79696	4
8	--	0.611013	0.879863	7	3.40797	5
7	--	0.325615	0.329428	6	3.73359	6
6	--	0.205667	0.142343	7	3.87593	7
7	--	0.192632	0.731937	6	4.06856	8
6	--	0.412353	0.337264	7	4.40582	9
7	--	0.305115	0.405439	6	4.71094	10
6	--	0.110737	0.395628	5	4.82168	11
5	--	0.409364	0.584851	4	5.23104	12
4	--	0.649983	0.255095	5	5.48614	13
5	--	0.56127	0.527448	6	6.01359	14
6	--	0.48465	0.489434	5	6.49824	15
5	--	0.43731	0.427313	6	6.92555	16
6	--	0.292465	0.579607	5	7.21801	17
5	--	0.457683	0.371073	6	7.58908	18
6	--	0.437101	0.154621	7	7.7437	19
7	--	0.530026	0.475271	8	8.21897	20
8	--	0.696434	0.228878	9	8.44785	21
9	--	0.526342	0.565864	8	8.97419	22
8	--	0.354383	0.361302	7	9.32857	23
7	--	0.358865	0.461837	6	9.68743	24
6	--	0.187497	0.213818	5	9.87493	25
5	--	0.356096	0.392733	4	10.23103	26
4	--	0.487784	0.395382	5	10.62641	27
5	--	0.333149	0.214559	6	10.84097	28
6	--	0.245197	0.534247	5	11.08617	29
5	--	0.225435	0.441989	4	11.31161	30
4	--	0.393147	0.402949	3	11.70476	31
3	--	0.13916	0.206385	2	11.84392	32
2	--	0.615175	0.196239	3	12.04016	33
3	--	0.589121	0.150723	4	12.19088	34
4	--	0.122069	0.273919	3	12.31295	35
3	--	0.119868	0.256133	2	12.43282	36
2	--	0.323537	0.561228	1	12.75636	37
1	--	0.265283	0.310597	0	13.02164	38

test #12
8	--	0.389639	0.326813	9	0.32681	1
9	--	0.579333	1.13448	8	0.90614	2
8	--	0.63015	0.570964	9	1.4771	3
9	--	0.725073	0.720962	10	2.19806	4

test #13
8	--	0.144274	0.604376	7	0.14427	1
7	--	0.384299	0.596551	6	0.52857	2
6	--	0.352621	0.181765	7	0.71033	3
7	--	0.163596	0.544252	6	0.87393	4
6	--	0.393041	0.125029	7	0.99896	5
7	--	0.197686	0.637472	6	1.19665	6
6	--	0.335332	0.482173	5	1.53198	7
5	--	0.224707	0.567346	4	1.75669	8
4	--	0.429487	0.105007	5	1.8617	9
5	--	0.164825	0.213978	4	2.02652	10
4	--	0.173264	0.536609	3	2.19978	11
3	--	0.196082	0.215667	2	2.39586	12
2	--	0.633282	0.481474	3	2.87733	13
3	--	0.691789	0.395194	4	3.27252	14
4	--	0.431275	0.194656	5	3.46718	15
5	--	0.184381	0.218283	4	3.65156	16
4	--	0.347401	0.279913	5	3.93147	17
5	--	0.159257	0.229014	4	4.09073	18
4	--	0.628253	0.097441	5	4.18817	19
5	--	0.254945	0.308654	4	4.44311	20
4	--	0.25662	0.225247	5	4.66836	21
5	--	0.199538	0.089435	6	4.7578	22
6	--	0.159637	0.191553	5	4.91744	23
5	--	0.410741	0.613135	4	5.32818	24
4	--	0.309802	0.462054	3	5.63798	25
3	--	0.425547	0.74014	2	6.06353	26
2	--	0.220178	0.944372	1	6.28371	27
1	--	0.932713	0.646043	2	6.92975	28
2	--	0.650122	0.504348	3	7.4341	29
3	--	0.266104	0.254172	4	7.68827	30
4	--	0.138741	0.108114	5	7.79638	31
5	--	0.237997	0.10053	6	7.89691	32
6	--	0.189098	0.173948	7	8.07086	33
7	--	0.320726	0.330303	6	8.39159	34
6	--	0.577892	0.633069	5	8.96948	35
5	--	0.100258	0.255522	4	9.06974	36
4	--	0.150246	0.120219	5	9.18996	37
5	--	0.425216	0.102469	6	9.29243	38
6	--	0.173538	0.116183	7	9.40861	39
7	--	0.627932	0.472854	8	9.88146	40
8	--	0.512511	0.293613	9	10.17507	41
9	--	1.055392	0.687014	10	10.86208	42

test #14
8	--	0.59121	0.72372	7	0.59121	1
7	--	0.112304	0.618509	6	0.70351	2
6	--	0.265269	0.257568	7	0.96108	3
7	--	0.18728	0.218383	6	1.14836	4
6	--	0.402106	0.319944	7	1.4683	5
7	--	0.198092	0.662101	6	1.66639	6
6	--	0.30166	0.407126	5	1.96805	7
5	--	0.241074	0.532581	4	2.20912	8
4	--	0.161419	0.170217	3	2.37054	9
3	--	0.66934	0.633405	4	3.00394	10
4	--	0.249658	0.124322	5	3.12826	11
5	--	0.537231	0.456644	6	3.5849	12
6	--	0.220057	0.404085	5	3.80496	13
5	--	0.259824	0.518327	4	4.06478	14
4	--	0.468137	0.171572	5	4.23635	15
5	--	0.483583	0.481317	6	4.71767	16
6	--	0.296242	0.108357	7	4.82603	17
7	--	0.640257	0.244096	8	5.07013	18
8	--	0.523802	0.384955	9	5.45509	19
9	--	0.846422	0.937455	8	6.30151	20
8	--	0.29221	0.21805	9	6.51956	21
9	--	1.341846	0.299047	10	6.81861	22

test #15
8	--	0.779316	0.307916	9	0.30792	1
9	--	0.730469	1.576582	8	1.03839	2
8	--	0.814981	0.166093	9	1.20448	3
9	--	1.171805	0.325781	10	1.53026	4

test #16
8	--	0.914177	0.180123	9	0.18012	1
9	--	1.628401	0.857149	10	1.03727	2

test #17
8	--	0.162112	0.353815	7	0.16211	1
7	--	0.739128	0.474056	8	0.63617	2
8	--	0.616183	0.354006	9	0.99018	3
9	--	0.953424	1.328382	8	1.9436	4
8	--	0.141533	0.198393	7	2.08513	5
7	--	0.753545	0.47356	8	2.55869	6
8	--	0.27848	0.894442	7	2.83717	7
7	--	0.23353	0.108654	8	2.94582	8
8	--	0.453099	0.358428	9	3.30425	9
9	--	0.380569	1.046347	8	3.68482	10
8	--	0.543879	0.714792	7	4.2287	11
7	--	0.307735	0.139663	8	4.36836	12
8	--	0.147765	0.527165	7	4.51612	13
7	--	0.476015	0.558566	6	4.99214	14
6	--	0.15706	0.247807	5	5.1492	15
5	--	0.295599	0.217568	6	5.36677	16
6	--	0.638261	0.32858	7	5.69535	17
7	--	0.191073	0.251535	6	5.88642	18
6	--	0.327294	0.138225	7	6.02464	19
7	--	0.387248	0.249638	8	6.27428	20
8	--	0.554756	0.312923	9	6.5872	21
9	--	1.169211	0.297692	10	6.88489	22

test #18
8	--	0.545809	0.597552	7	0.54581	1
7	--	0.245864	0.586624	6	0.79167	2
6	--	0.665328	0.606224	7	1.39789	3
7	--	0.646094	0.241139	8	1.63903	4
8	--	0.27323	0.737623	7	1.91226	5
7	--	0.534719	0.124982	8	2.03724	6
8	--	0.261491	0.198877	9	2.23612	7
9	--	0.269298	1.129092	8	2.50542	8
8	--	0.178334	0.645681	7	2.68375	9
7	--	0.108839	0.457714	6	2.79259	10
6	--	0.371508	0.613028	5	3.1641	11
5	--	0.161344	0.156666	6	3.32077	12
6	--	0.651264	0.622206	7	3.94298	13
7	--	0.617529	0.128148	8	4.07113	14
8	--	0.34942	0.158452	9	4.22958	15
9	--	0.654691	0.461686	10	4.69127	16

test #19
8	--	0.831967	0.161108	9	0.16111	1
9	--	0.293728	0.518856	8	0.45484	2
8	--	0.91186	0.778345	9	1.23318	3
9	--	0.268485	0.745945	8	1.50166	4
8	--	0.163774	0.434882	7	1.66543	5
7	--	0.173789	0.421564	6	1.83922	6
6	--	0.277168	0.164264	7	2.00348	7
7	--	0.528697	0.285731	8	2.28921	8
8	--	0.673235	0.175324	9	2.46453	9
9	--	0.503499	0.66242	8	2.96803	10
8	--	0.215357	0.176661	9	3.14469	11
9	--	0.778578	1.49859	8	3.92327	12
8	--	0.508981	0.422824	9	4.34609	13
9	--	0.490522	0.644777	8	4.83661	14
8	--	0.330645	0.421922	7	5.16725	15
7	--	0.302402	0.23693	8	5.40418	16
8	--	0.78044	0.293283	9	5.69746	17
9	--	0.848214	0.272193	10	5.96965	18

test #20
8	--	0.202043	0.333674	7	0.20204	1
7	--	0.474881	0.15943	8	0.36147	2
