l    time_i    C(l)    Tau_i     Delta_n
1    0.0    2    0.355402    1
2    0.355402    1    0.127634    1
3    0.483036    0    0.125244    0.054405
4    0.60828    1    0.139297    0.186331
5    0.747577    2    0.283256    0.098115
6    1.030833    1    0.042615    0.034784
7    1.073448    0    0.17328    0.040079
8    1.246728    1    0.213931    0.130098
9    1.460659    0    0.056613    0.013372
10    1.517272    1    0.046566    0.022844
11    1.563838    2    0.21688    0.044395
12    1.780718    1    0.0738    0.03599
13    1.854518    2    0.464686    0.069561
14    2.319204    1    0.046137    0.017453
15    2.365341    0    0.19257    0.02196
16    2.557911    1    0.203173    0.062084
17    2.761084    0    0.13048    0.014597
18    2.891564    1    0.074674    0.019925
19    2.966238    2    0.250053    0.025367
20    3.216291    1    0.185859    0.049701
21    3.40215    0    0.191201    0.018044
22    3.593351    1    0.102141    0.022427
23    3.695492    0    0.087471    0.007858
24    3.782963    1    0.195293    0.038971
25    3.978256    0    0.152778    0.01349
26    4.131034    1    0.058917    0.010742
27    4.189951    0    0.071996    0.006088
28    4.261947    1    0.189457    0.032236
29    4.451404    0    0.130206    0.01085
30    4.58161    1    0.216508    0.033074
31    4.798118    0    0.050157    0.004131
32    4.848275    1    0.213661    0.029673
33    5.061936    0    0.211307    0.016859
34    5.273243    1    0.17072    0.021525
35    5.443963    0    0.110767    0.008427
36    5.55473    1    0.129269    0.015273
37    5.683999    2    0.134281    0.009866
38    5.81828    3    0.19668    0.030023
39    6.01496    2    0.078094    0.012817
40    6.093054    3    0.289507    0.040351
41    6.382561    4    0.125194    0.019002
42    6.507755    3    0.046267    0.007059
43    6.554022    2    0.105087    0.015292
44    6.659109    1    0.055389    0.007057
45    6.714498    0    0.079784    0.005817
46    6.794282    1    0.207587    0.021123
47    7.001869    2    0.372286    0.025477
48    7.374155    1    0.09667    0.011154
49    7.470825    2    0.612308    0.036808
50    8.083133    3    0.139229    0.014599
51    8.222362    4    0.10623    0.012277
52    8.328592    5    0.093211    0.011007
53    8.421803    6    0.13242    0.01548
54    8.554223    5    0.183268    0.020975
55    8.737491    4    0.143883    0.015955
56    8.881374    5    0.061203    0.006736
57    8.942577    6    0.177637    0.018876
58    9.120214    5    0.072753    0.007755
59    9.192967    6    0.166599    0.016921
60    9.359566    7    0.048656    0.00503
61    9.408222    8    0.038041    0.004027
62    9.446263    9    0.052598    0.005537
63    9.498861    10    0.091581    0.009549
64    9.590442    9    0.040821    0.004238
65    9.631263    10    0.048506    0.004963
66    9.679769    9    0.118274    0.01202
67    9.798043    10    0.06809    0.006803
68    9.866133    9    0.084657    0.008371
69    9.95079    10    0.071486    0.006983
70    10.022276    9    0.082333    0.00795
71    10.104609    10    0.07953    0.007593
72    10.184139    9    0.117741    0.011063
73    10.30188    10    0.035842    0.003346
74    10.337722    9    0.071674    0.00659
75    10.409396    10    0.036935    0.003401
76    10.446331    9    0.095812    0.00864
77    10.542143    10    0.061195    0.005534
78    10.603338    9    0.090087    0.007939
79    10.693425    10    0.044805    0.00398
80    10.73823    9    0.069688    0.006027
81    10.807918    10    0.036757    0.00322
82    10.844675    9    0.066153    0.005632
83    10.910828    8    0.368315    0.030934
84    11.279143    9    0.055342    0.00486
85    11.334485    10    0.10283    0.008243
86    11.437315    9    0.068192    0.005494
87    11.505507    10    0.135036    0.010546
88    11.640543    9    0.079114    0.006225
89    11.719657    10    0.046993    0.003591
90    11.76665    9    0.036299    0.002818
91    11.802949    10    0.037584    0.002844
92    11.840533    9    0.027984    0.002155
93    11.868517    10    0.053185    0.003986
94    11.921702    9    0.028999    0.002214
95    11.950701    10    0.087031    0.006433
96    12.037732    9    0.137155    0.010257
97    12.174887    10    0.057041    0.004125
98    12.231928    9    0.038328    0.002813
99    12.270256    10    0.057739    0.004126
100    12.327995    9    0.116905    0.008439
101    12.4449    10    0.147316    0.01027
102    12.592216    9    0.046138    0.003253
103    12.638354    10    0.068338    0.004669
104    12.706692    9    0.048373    0.00337
105    12.755065    10    0.095839    0.006443
106    12.850904    9    0.123063    0.008404
107    12.973967    10    0.120934    0.007931
108    13.094901    9    0.149434    0.009914
109    13.244335    10    0.05268    0.003378
110    13.297015    9    0.099838    0.006478
