l    time_i    C(l)    Tau_i     Delta_n
1    0.0    0    0.046494    1
2    0.046494    1    0.194754    1
3    0.241248    0    0.157569    0.318948
4    0.398817    1    0.220327    0.182082
5    0.619144    0    0.161088    0.138414
6    0.780232    1    0.06511    0.036046
7    0.845342    2    0.243788    0.127149
8    1.08913    1    0.155594    0.125003
9    1.244724    0    0.193703    0.068784
10    1.438427    1    0.117936    0.05048
11    1.556363    0    0.14491    0.04125
12    1.701273    1    0.149162    0.052269
13    1.850435    0    0.072523    0.018402
14    1.922958    1    0.22893    0.065043
15    2.151888    0    0.154364    0.035204
16    2.306252    1    0.045194    0.011085
17    2.351446    0    0.120897    0.024477
18    2.472343    1    0.120234    0.027216
19    2.592577    0    0.185719    0.033447
20    2.778296    1    0.055707    0.01158
21    2.834003    0    0.044386    0.007361
22    2.878389    1    0.068728    0.013619
23    2.947117    0    0.115204    0.018148
24    3.062321    1    0.085989    0.01602
25    3.14831    0    0.141414    0.020586
26    3.289724    1    0.146757    0.025154
27    3.436481    0    0.049344    0.006815
28    3.485825    1    0.123964    0.019575
29    3.609789    2    0.298468    0.037623
30    3.908257    3    0.079611    0.019168
31    3.987868    2    0.044863    0.011125
32    4.032731    3    0.16521    0.03706
33    4.197941    2    0.058299    0.013551
34    4.25624    1    0.103929    0.021594
35    4.360169    0    0.042944    0.004988
36    4.403113    1    0.160797    0.022247
37    4.56391    0    0.169142    0.018723
38    4.733052    1    0.180309    0.022869
39    4.913361    0    0.07127    0.007483
40    4.984631    1    0.185188    0.021707
41    5.169819    0    0.171424    0.017113
42    5.341243    1    0.092206    0.010142
43    5.433449    0    0.122304    0.011542
44    5.555753    1    0.071372    0.007567
45    5.627125    0    0.044293    0.004053
46    5.671418    1    0.216421    0.021769
47    5.887839    0    0.104789    0.009316
48    5.992628    1    0.205458    0.019159
49    6.198086    2    0.183357    0.015493
50    6.381443    3    0.16282    0.022913
51    6.544263    4    0.066964    0.009969
52    6.611227    5    0.169759    0.025035
53    6.780986    4    0.173233    0.02491
54    6.954219    5    0.068881    0.009568
55    7.0231    4    0.090132    0.012359
56    7.113232    3    0.185894    0.024613
57    7.299126    2    0.06616    0.008773
58    7.365286    3    0.132717    0.016097
59    7.498003    2    0.141301    0.017914
60    7.639304    1    0.046095    0.00537
61    7.685399    2    0.428144    0.031901
62    8.113543    1    0.106015    0.011553
63    8.219558    0    0.050908    0.003559
64    8.270466    1    0.12597    0.010042
65    8.396436    0    0.051279    0.003527
66    8.447715    1    0.173214    0.013289
67    8.620929    2    0.331528    0.021698
68    8.952457    1    0.208486    0.020338
69    9.160943    0    0.0659    0.004101
70    9.226843    1    0.163386    0.011678
71    9.390229    0    0.199743    0.012029
72    9.589972    1    0.203342    0.013841
73    9.793314    0    0.116196    0.006736
74    9.90951    1    0.229131    0.014844
75    10.138641    2    0.49943    0.027115
76    10.638071    3    0.128589    0.010641
77    10.76666    2    0.069579    0.006196
78    10.836239    1    0.060894    0.004923
79    10.897133    0    0.174338    0.008836
80    11.071471    1    0.120465    0.007235
81    11.191936    0    0.136693    0.006722
82    11.328629    1    0.210655    0.012213
83    11.539284    0    0.062203    0.002995
84    11.601487    1    0.085604    0.004824
85    11.687091    0    0.042573    0.002028
86    11.729664    1    0.048533    0.002699
87    11.778197    2    0.697105    0.031216
88    12.475302    1    0.142065    0.010041
89    12.617367    0    0.139107    0.005809
90    12.756474    1    0.064933    0.003439
91    12.821407    0    0.132691    0.005422
92    12.954098    1    0.166948    0.008638
93    13.121046    2    0.239937    0.009517
94    13.360983    3    0.201142    0.013175
95    13.562125    2    0.051103    0.00363
96    13.613228    1    0.171168    0.010873
97    13.784396    2    0.167164    0.006413
98    13.95156    1    0.108744    0.006701
99    14.060304    0    0.192388    0.007187
100    14.252692    1    0.045344    0.002209
101    14.298036    0    0.171685    0.00625
102    14.469721    1    0.188554    0.008977
103    14.658275    0    0.171041    0.006074
104    14.829316    1    0.094983    0.004407
105    14.924299    2    0.532507    0.01804
106    15.456806    1    0.133857    0.00749
107    15.590663    0    0.06497    0.002116
108    15.655633    1    0.178711    0.00793
109    15.834344    0    0.128307    0.004126
110    15.962651    1    0.072878    0.003168
111    16.035529    0    0.201788    0.006355
112    16.237317    1    0.099288    0.004241
113    16.336605    0    0.058336    0.001808
114    16.394941    1    0.122955    0.005171
115    16.517896    2    0.704532    0.020859
116    17.222428    3    0.150224    0.007589
117    17.372652    2    0.063692    0.003548
118    17.436344    1    0.119692    0.005936
119    17.556036    0    0.047784    0.001353
120    17.60382    1    0.089472    0.003583
121    17.693292    0    0.191655    0.005357
122    17.884947    1    0.179447    0.007035
123    18.064394    0    0.060326    0.001663
124    18.12472    1    0.071724    0.002768
125    18.196444    0    0.069603    0.001905
126    18.266047    1    0.065701    0.002511
127    18.331748    2    0.323225    0.00866
128    18.654973    3    0.161793    0.007503
129    18.816766    2    0.078741    0.004043
130    18.895507    3    0.153106    0.006958
131    19.048613    2    0.080988    0.004091
132    19.129601    3    0.348136    0.015359
133    19.477737    2    0.110065    0.005411
134    19.587802    3    0.098158    0.004212
135    19.68596    2    0.078438    0.003801
136    19.764398    1    0.058201    0.00247
137    19.822599    0    0.045054    0.001181
138    19.867653    1    0.173729    0.006253
139    20.041382    2    0.177807    0.004609
140    20.219189    1    0.074292    0.003082
141    20.293481    0    0.057969    0.001485
142    20.35145    1    0.087206    0.003069
143    20.438656    2    0.586604    0.014559
144    21.02526    3    0.157439    0.006276
145    21.182699    4    0.063184    0.002846
146    21.245883    3    0.089584    0.004115
147    21.335467    4    0.120878    0.005377
148    21.456345    3    0.108138    0.004895
149    21.564483    4    0.258052    0.011225
150    21.822535    5    0.057995    0.002575
151    21.88053    6    0.052397    0.00236
152    21.932927    7    0.078141    0.00355
153    22.011068    8    0.033524    0.001521
154    22.044592    7    0.446239    0.019841
155    22.490831    8    0.072957    0.003228
156    22.563788    9    0.107389    0.004643
157    22.671177    10    0.062977    0.00277
158    22.734154    9    0.092936    0.004071
159    22.82709    10    0.078609    0.003422
160    22.905699    9    0.112103    0.004851
