l    time_i    C(l)    Tau_i     Delta_n
1    0.0    5    0.183137    1
2    0.183137    6    0.210795    1
3    0.393932    7    0.222711    0.361167
4    0.616643    6    0.524449    0.459603
5    1.141092    7    0.140198    0.088063
6    1.28129    8    0.196514    0.078548
7    1.477804    9    0.1603    0.097857
8    1.638104    10    0.137749    0.077568
9    1.775853    9    0.253983    0.125125
10    2.029836    10    0.112558    0.048973
11    2.142394    9    0.126666    0.049205
12    2.26906    10    0.267985    0.093977
13    2.537045    9    0.151951    0.04803
14    2.688996    10    0.1119    0.032251
15    2.800896    9    0.142187    0.039126
16    2.943083    10    0.215537    0.053627
17    3.15862    9    0.234965    0.054447
18    3.393585    10    0.120593    0.025764
19    3.514178    9    0.106672    0.021834
20    3.62085    10    0.269415    0.050772
21    3.890265    9    0.122886    0.02262
22    4.013151    10    0.198506    0.032619
23    4.211657    9    0.233314    0.038291
24    4.444971    10    0.21311    0.030989
25    4.658081    9    0.222032    0.03209
26    4.880113    8    1.698807    0.171053
27    6.57892    7    0.772518    0.102523
28    7.351438    8    0.218262    0.026006
29    7.5697    9    0.189512    0.021414
30    7.759212    8    1.339242    0.083717
31    9.098454    9    0.114539    0.010899
32    9.212993    10    0.199927    0.010437
33    9.41292    9    0.143381    0.012462
34    9.556301    10    0.240584    0.012004
35    9.796885    9    0.096899    0.008057
36    9.893784    10    0.190697    0.009113
37    10.084481    9    0.156168    0.012475
38    10.240649    10    0.128592    0.005963
39    10.369241    9    0.135398    0.010415
40    10.504639    10    0.233224    0.010461
41    10.737863    9    0.207185    0.015181
42    10.945048    10    0.118789    0.005167
43    11.063837    9    0.199438    0.013972
44    11.263275    10    0.24265    0.010234
45    11.505925    9    0.224151    0.014902
46    11.730076    10    0.129134    0.005282
47    11.85921    9    0.138358    0.008851
48    11.997568    8    1.844796    0.064746
49    13.842364    7    0.57284    0.036188
50    14.415204    8    0.229644    0.014659
51    14.644848    9    0.179305    0.010601
52    14.824153    10    0.140905    0.004326
53    14.965058    9    0.150197    0.008014
54    15.115255    10    0.183474    0.005523
55    15.298729    9    0.235411    0.012138
56    15.53414    10    0.116741    0.003456
57    15.650881    9    0.103723    0.005204
58    15.754604    10    0.1219    0.003558
59    15.876504    9    0.183628    0.008996
60    16.060132    10    0.132188    0.003804
61    16.19232    9    0.090043    0.004311
62    16.282363    10    0.193217    0.005455
63    16.47558    9    0.188935    0.00882
64    16.664515    10    0.247438    0.006815
65    16.911953    9    0.112806    0.005119
66    17.024759    10    0.248915    0.006666
67    17.273674    9    0.137361    0.006081
68    17.411035    10    0.194172    0.005075
