l    time_i    C(l)    Tau_i     Delta_n
1    0.0    8    0.333087    1
2    0.333087    7    0.933485    1
3    1.266572    6    0.406036    0.178916
4    1.672608    7    0.188945    0.101499
5    1.861553    6    0.265295    0.075211
6    2.126848    5    0.441343    0.156583
7    2.568191    6    0.184336    0.06697
8    2.752527    7    0.143984    0.038327
9    2.896511    8    0.149209    0.032002
10    3.04572    9    0.227541    0.048209
11    3.273261    10    0.160698    0.046797
12    3.433959    9    0.223589    0.061131
13    3.657548    10    0.28819    0.069829
14    3.945738    9    0.1857    0.042401
15    4.131438    8    1.230626    0.20457
16    5.362064    7    0.972774    0.12031
17    6.334838    8    0.288789    0.03566
18    6.623627    9    0.201654    0.020027
19    6.825281    10    0.107141    0.011652
20    6.932422    9    0.197179    0.026023
21    7.129601    10    0.28117    0.028433
22    7.410771    9    0.295464    0.035203
23    7.706235    10    0.293444    0.026839
24    7.999679    9    0.297085    0.03177
25    8.296764    10    0.102851    0.00876
26    8.399615    9    0.299948    0.029556
27    8.699563    10    0.211577    0.017018
28    8.91114    9    0.120715    0.011118
29    9.031855    10    0.135348    0.010391
30    9.167203    9    0.231083    0.020244
31    9.398286    10    0.104891    0.007736
32    9.503177    9    0.212647    0.017624
33    9.715824    8    1.794438    0.109111
34    11.510262    7    1.027826    0.065343
35    12.538088    8    0.14105    0.009845
36    12.679138    7    0.31648    0.017893
37    12.995618    6    0.466154    0.030409
38    13.461772    5    0.392591    0.026708
39    13.854363    6    0.374209    0.02595
40    14.228572    5    0.503898    0.031399
41    14.73247    4    0.237196    0.015244
42    14.969666    3    0.525764    0.03393
43    15.49543    2    0.41352    0.025993
44    15.90895    1    0.284948    0.017596
45    16.193898    0    0.372625    0.022493
46    16.566523    1    0.209719    0.012501
47    16.776242    0    0.199303    0.01148
48    16.975545    1    0.486095    0.027494
49    17.46164    0    0.236905    0.012948
50    17.698545    1    0.380261    0.020206
51    18.078806    0    0.270704    0.014093
52    18.34951    1    0.18737    0.009515
53    18.53688    0    0.221184    0.011105
54    18.758064    1    0.396589    0.01931
55    19.154653    2    1.466785    0.066299
56    20.621438    3    0.317609    0.014959
57    20.939047    2    0.386966    0.017787
58    21.326013    3    0.819786    0.035971
59    22.145799    2    0.32364    0.013883
60    22.469439    1    0.248451    0.010244
61    22.71789    0    0.165984    0.006369
62    22.883874    1    0.266825    0.010689
63    23.150699    0    0.267468    0.009974
64    23.418167    1    0.261095    0.010119
65    23.679262    0    0.416417    0.014945
66    24.095679    1    0.418904    0.015536
67    24.514583    0    0.407131    0.013926
68    24.921714    1    0.327975    0.01163
69    25.249689    0    0.268981    0.008861
70    25.51867    1    0.382011    0.013053
71    25.900681    0    0.298667    0.00951
72    26.199348    1    0.21197    0.00701
73    26.411318    0    0.526024    0.016132
74    26.937342    1    0.394087    0.01253
75    27.331429    0    0.191491    0.005655
76    27.52292    1    0.384641    0.011818
77    27.907561    0    0.364589    0.010442
78    28.27215    1    0.181422    0.005405
79    28.453572    0    0.236719    0.006605
80    28.690291    1    0.235944    0.00688
81    28.926235    0    0.268539    0.007318
82    29.194774    1    0.36509    0.010352
83    29.559864    0    0.326867    0.00865
84    29.886731    1    0.437452    0.011969
85    30.324183    0    0.358663    0.009181
