l    time_i    C(l)    Tau_i     Delta_n
1    0.0    10    0.227142    1
2    0.227142    9    0.288493    1
3    0.515635    10    0.289953    0.201376
4    0.805588    9    0.486554    0.241701
5    1.292142    10    0.407953    0.143931
6    1.700095    9    0.221457    0.062708
7    1.921552    10    0.286167    0.06722
8    2.207719    9    0.425751    0.088696
9    2.63347    10    0.275553    0.051157
10    2.909023    9    0.191873    0.031624
11    3.100896    10    0.436791    0.06427
12    3.537687    9    0.451187    0.061503
13    3.988874    10    0.207817    0.02564
14    4.196691    9    0.286693    0.032477
15    4.483384    10    0.436744    0.046568
16    4.920128    9    0.298553    0.029861
17    5.218681    10    0.30062    0.027664
18    5.519301    9    0.352579    0.031209
19    5.87188    10    0.450907    0.036473
20    6.322787    9    0.477702    0.036881
21    6.800489    10    0.477701    0.033595
22    7.27819    9    0.201318    0.014043
23    7.479508    10    0.306559    0.019383
24    7.786067    9    0.364759    0.023587
25    8.150826    10    0.200693    0.011931
26    8.351519    9    0.204756    0.012334
27    8.556275    10    0.278326    0.015654
28    8.834601    9    0.452599    0.02528
29    9.2872    10    0.47798    0.024793
30    9.76518    9    0.243802    0.012624
31    10.008982    10    0.410891    0.019495
32    10.419873    9    0.497046    0.023909
33    10.916919    10    0.383489    0.016926
34    11.300408    9    0.217504    0.009785
35    11.517912    10    0.28751    0.011974
36    11.805422    9    0.441172    0.018745
37    12.246594    10    0.217434    0.008695
38    12.464028    9    0.325739    0.012996
39    12.789767    10    0.220548    0.008521
40    13.010315    9    0.270281    0.010294
41    13.280596    10    0.371389    0.013724
42    13.651985    9    0.200886    0.007385
43    13.852871    10    0.509673    0.017678
44    14.362544    9    0.245015    0.008715
45    14.607559    10    0.214873    0.007092
46    14.822432    9    0.242276    0.008329
47    15.064708    10    0.212672    0.006827
48    15.27738    9    0.537162    0.017541
49    15.814542    10    0.442524    0.013641
50    16.257066    9    0.352379    0.010873
51    16.609445    10    0.527292    0.015334
52    17.136737    9    0.238214    0.007087
