l    time_i    C(l)    Tau_i     Delta_n
1    0.0    10    0.077823    1
2    0.077823    9    0.085283    1
3    0.163106    10    0.141709    0.243083
4    0.304815    9    0.122555    0.206533
5    0.42737    10    0.126536    0.111096
6    0.553906    9    0.064348    0.065026
7    0.618254    10    0.107311    0.065112
8    0.725565    9    0.0625    0.049556
9    0.788065    10    0.077162    0.037874
10    0.865227    9    0.050298    0.033687
11    0.915525    10    0.098677    0.040913
12    1.014202    9    0.048361    0.028237
13    1.062563    10    0.055276    0.020167
14    1.117839    9    0.046019    0.024212
15    1.163858    10    0.101164    0.032938
16    1.265022    9    0.049293    0.023293
17    1.314315    10    0.083163    0.023936
18    1.397478    9    0.037943    0.016433
19    1.435421    10    0.028898    0.007789
20    1.464319    9    0.091132    0.035918
21    1.555451    8    0.550862    0.110589
22    2.106313    9    0.135919    0.060618
23    2.242232    8    0.332166    0.04567
24    2.574398    9    0.139815    0.048793
25    2.714213    10    0.09905    0.012109
26    2.813263    9    0.069676    0.018518
27    2.882939    10    0.106984    0.01245
28    2.989923    9    0.048845    0.012163
29    3.038768    10    0.069484    0.007739
30    3.108252    9    0.056749    0.013453
31    3.165001    10    0.052242    0.005688
32    3.217243    9    0.07922    0.01781
33    3.296463    10    0.058702    0.006305
34    3.355165    9    0.052019    0.011116
35    3.407184    10    0.104709    0.010851
36    3.511893    9    0.050819    0.010348
37    3.562712    10    0.073908    0.007364
38    3.63662    9    0.139125    0.026562
39    3.775745    10    0.059845    0.005909
40    3.83559    9    0.150235    0.02635
41    3.985825    10    0.045523    0.004476
42    4.031348    9    0.063461    0.010483
43    4.094809    10    0.118986    0.011334
44    4.213795    9    0.07945    0.012498
45    4.293245    10    0.054909    0.005068
46    4.348154    9    0.042748    0.006495
47    4.390902    10    0.083866    0.007537
48    4.474768    9    0.042457    0.006269
49    4.517225    10    0.033786    0.002971
50    4.551011    9    0.088495    0.012651
51    4.639506    10    0.041875    0.003657
52    4.681381    9    0.111865    0.015257
53    4.793246    8    0.312653    0.02566
54    5.105899    9    0.051803    0.009501
55    5.157702    8    0.653709    0.044937
56    5.811411    9    0.028037    0.004531
57    5.839448    10    0.03524    0.002146
58    5.874688    9    0.064124    0.007612
59    5.938812    10    0.109969    0.00659
60    6.048781    9    0.052296    0.006025
61    6.101077    10    0.033182    0.001955
62    6.134259    9    0.145694    0.016206
63    6.279953    10    0.10002    0.005868
64    6.379973    9    0.034655    0.003713
65    6.414628    10    0.104153    0.005941
66    6.518781    9    0.137938    0.014269
67    6.656719    10    0.135295    0.00755
68    6.792014    9    0.147578    0.014479
69    6.939592    10    0.065414    0.003594
70    7.005006    9    0.096282    0.009077
71    7.101288    10    0.111615    0.00603
72    7.212903    9    0.028555    0.002625
73    7.241458    8    0.609618    0.029976
74    7.851076    9    0.056935    0.006873
75    7.908011    10    0.061212    0.002771
76    7.969223    9    0.143179    0.012246
77    8.112402    10    0.043672    0.001977
78    8.156074    9    0.05014    0.004174
79    8.206214    10    0.067132    0.003011
80    8.273346    9    0.036657    0.003007
81    8.310003    10    0.085247    0.003767
82    8.39525    9    0.131599    0.010525
83    8.526849    10    0.143702    0.006247
84    8.670551    9    0.056905    0.004413
85    8.727456    10    0.041494    0.001773
86    8.76895    9    0.031838    0.002438
87    8.800788    10    0.076117    0.003218
88    8.876905    9    0.128255    0.009605
89    9.00516    10    0.031393    0.001324
90    9.036553    9    0.124719    0.009066
91    9.161272    10    0.126171    0.005273
92    9.287443    9    0.093057    0.006563
93    9.3805    10    0.130267    0.005328
94    9.510767    9    0.120543    0.008256
95    9.63131    8    0.813243    0.030473
96    10.444553    9    0.121675    0.011061
97    10.566228    10    0.047561    0.001651
98    10.613789    9    0.149329    0.009486
99    10.763118    10    0.083715    0.002897
100    10.846833    9    0.130372    0.008038
101    10.977205    10    0.084006    0.002886
102    11.061211    9    0.047931    0.002896
103    11.109142    8    0.279392    0.009317
104    11.388534    9    0.149899    0.012382
105    11.538433    10    0.062346    0.002035
106    11.600779    9    0.10839    0.006316
107    11.709169    10    0.137249    0.00443
108    11.846418    9    0.047834    0.002734
109    11.894252    10    0.05684    0.001809
110    11.951092    9    0.138036    0.007748
111    12.089128    10    0.118991    0.003759
112    12.208119    9    0.059063    0.003246
113    12.267182    10    0.058433    0.001825
114    12.325615    9    0.062389    0.003387
115    12.388004    10    0.080217    0.002484
116    12.468221    9    0.133437    0.007107
117    12.601658    10    0.109859    0.003373
118    12.711517    9    0.084438    0.004401
119    12.795955    10    0.044411    0.001352
120    12.840366    9    0.084742    0.004352
121    12.925108    8    0.389921    0.011525
122    13.315029    9    0.037488    0.002663
123    13.352517    10    0.045941    0.001316
124    13.398458    9    0.11853    0.005888
125    13.516988    8    0.206546    0.005838
126    13.723534    7    0.131782    0.009011
127    13.855316    8    0.036222    0.002607
128    13.891538    9    0.095237    0.00639
129    13.986775    10    0.124241    0.003466
130    14.111016    9    0.058664    0.002814
131    14.16968    8    0.205906    0.005625
132    14.375586    9    0.139481    0.008975
133    14.515067    10    0.047099    0.001271
134    14.562166    9    0.028385    0.001334
135    14.590551    10    0.134801    0.003597
136    14.725352    9    0.043802    0.002038
137    14.769154    8    0.393744    0.010156
138    15.162898    9    0.055377    0.003378
139    15.218275    10    0.037157    0.000933
140    15.255432    9    0.078019    0.003537
141    15.333451    10    0.035029    0.000879
142    15.36848    9    0.080452    0.003605
143    15.448932    10    0.029442    0.000738
144    15.478374    9    0.114352    0.005054
145    15.592726    8    0.719546    0.01727
146    16.312272    9    0.034698    0.001974
147    16.34697    10    0.046053    0.001055
148    16.393023    9    0.046644    0.001985
149    16.439667    10    0.125761    0.002856
150    16.565428    9    0.113183    0.00475
151    16.678611    10    0.10513    0.002366
152    16.783741    9    0.0561    0.002322
153    16.839841    10    0.053403    0.001193
154    16.893244    9    0.039767    0.001634
155    16.933011    10    0.119241    0.002641
156    17.052252    9    0.048464    0.001973
157    17.100716    10    0.122854    0.002688
158    17.22357    9    0.134493    0.005396
159    17.358063    10    0.062335    0.001356
160    17.420398    9    0.066787    0.002643
161    17.487185    10    0.092656    0.002003
162    17.579841    9    0.105648    0.004128
163    17.685489    10    0.042023    0.000905
164    17.727512    9    0.070974    0.002742
165    17.798486    8    0.746025    0.015418
166    18.544511    9    0.044446    0.002239
167    18.588957    10    0.048777    0.000966
168    18.637734    9    0.071067    0.002655
169    18.708801    8    0.18135    0.00356
170    18.890151    9    0.065374    0.003226
171    18.955525    10    0.118329    0.002292
172    19.073854    9    0.086085    0.003155
173    19.159939    8    0.661544    0.012347
174    19.821483    9    0.036543    0.001721
175    19.858026    10    0.094868    0.001706
176    19.952894    9    0.136139    0.004819
177    20.089033    10    0.112808    0.002019
178    20.201841    9    0.099045    0.003454
179    20.300886    10    0.038347    0.000684
180    20.339233    9    0.036789    0.001273
181    20.376022    10    0.056203    0.000998
