l    time_i    C(l)    Tau_i     Delta_n
1    0.0    6    0.26769    1
2    0.26769    7    0.2702    1
3    0.53789    8    0.19089    0.13157
4    0.72878    9    0.1649    0.18452
5    0.89368    10    0.35167    0.28239
6    1.24535    9    0.1233    0.09009
7    1.36865    10    0.20113    0.0952
8    1.56978    9    0.15081    0.08076
9    1.72059    10    0.15818    0.05714
10    1.87877    9    0.29298    0.11522
11    2.17175    10    0.30087    0.08184
12    2.47262    9    0.16712    0.04879
13    2.63974    10    0.28107    0.05935
14    2.92081    9    0.34719    0.07954
15    3.268    10    0.23245    0.04013
16    3.50045    9    0.14406    0.02732
17    3.64451    10    0.20146    0.03046
18    3.84597    9    0.25262    0.042
19    4.09859    10    0.13913    0.019
20    4.23772    9    0.18162    0.02676
21    4.41934    10    0.27525    0.03387
22    4.69459    9    0.16672    0.02218
23    4.86131    10    0.23949    0.02627
24    5.1008    9    0.19128    0.0232
25    5.29208    10    0.27283    0.02697
26    5.56491    9    0.18985    0.02102
27    5.75476    10    0.2414    0.0217
28    5.99616    9    0.33845    0.03376
29    6.33461    10    0.30577    0.02501
30    6.64038    9    0.30054    0.0267
31    6.94092    10    0.11446    0.00875
32    7.05538    9    0.29169    0.02368
33    7.34707    8    1.78625    0.10733
34    9.13332    9    0.14497    0.01535
35    9.27829    10    0.25695    0.01213
36    9.53524    9    0.21066    0.0145
37    9.7459    10    0.19501    0.00883
38    9.94091    9    0.16136    0.01059
39    10.10227    10    0.15043    0.0066
40    10.2527    9    0.20797    0.01308
41    10.46067    10    0.15382    0.00659
42    10.61449    9    0.14244    0.0086
43    10.75693    10    0.13414    0.00561
44    10.89107    9    0.1024    0.00601
45    10.99347    10    0.24876    0.01007
46    11.24223    9    0.23704    0.01337
47    11.47927    10    0.35048    0.01352
48    11.82975    9    0.14888    0.00801
49    11.97863    10    0.18772    0.00694
50    12.16635    9    0.18033    0.00938
51    12.34668    10    0.10542    0.00382
52    12.4521    9    0.10818    0.00548
53    12.56028    10    0.15004    0.00533
54    12.71032    9    0.29282    0.0143
55    13.00314    8    1.55801    0.04912
56    14.56115    9    0.29239    0.01927
57    14.85354    8    1.07418    0.02843
58    15.92772    9    0.29167    0.0173
59    16.21939    10    0.19892    0.00489
60    16.41831    9    0.32104    0.01342
61    16.73935    10    0.16796    0.00408
62    16.90731    9    0.2001    0.00806
63    17.10741    10    0.25311    0.00602
64    17.36052    9    0.30829    0.01197
65    17.66881    8    1.12733    0.02506
66    18.79614    9    0.13284    0.00668
67    18.92898    10    0.13492    0.00281
68    19.0639    9    0.14814    0.00538
69    19.21204    10    0.2411    0.00495
70    19.45314    9    0.31043    0.01093
