l    time_i    C(l)    Tau_i     Delta_n
1    0.0    3    0.173876    1
2    0.173876    4    0.489752    1
3    0.663628    5    0.375035    0.26647
4    1.038663    6    0.374349    0.26493
5    1.413012    5    0.584325    0.292552
6    1.997337    4    0.422125    0.141771
7    2.419462    3    0.199249    0.058825
8    2.618711    4    0.485224    0.12709
9    3.103935    5    0.366442    0.08014
10    3.470377    6    0.441744    0.087002
11    3.912121    5    0.322874    0.064852
12    4.234995    4    0.230285    0.036493
13    4.46528    3    0.208235    0.033435
14    4.673515    2    0.252141    0.040511
15    4.925656    3    1.337994    0.213613
16    6.26365    4    0.379724    0.04596
17    6.643374    5    0.514664    0.057584
18    7.158038    4    0.417909    0.043846
19    7.575947    3    0.18262    0.017829
20    7.758567    2    0.336544    0.032964
21    8.095111    3    0.647015    0.061779
22    8.742126    2    0.17081    0.014904
23    8.912936    1    0.409394    0.034135
24    9.32233    0    0.221405    0.023199
25    9.543735    1    0.324504    0.032884
26    9.868239    0    0.325917    0.031254
27    10.194156    1    0.456331    0.041482
28    10.650487    0    0.381121    0.032773
29    11.031608    1    0.508791    0.040967
30    11.540399    2    2.431517    0.160028
31    13.971916    1    0.314711    0.018253
32    14.286627    0    0.250686    0.013189
33    14.537313    1    0.587742    0.035412
34    15.125055    0    0.535148    0.026014
35    15.660203    1    0.304287    0.016776
36    15.96449    0    0.411537    0.018605
37    16.376027    1    0.214476    0.011206
38    16.590503    0    0.354859    0.015189
39    16.945362    1    0.214616    0.010739
40    17.159978    0    0.404329    0.01643
41    17.564307    1    0.373811    0.017742
42    17.938118    0    0.431326    0.016522
43    18.369444    1    0.254535    0.011447
44    18.623979    0    0.491519    0.017777
45    19.115498    1    0.297581    0.012731
46    19.413079    0    0.348956    0.011983
47    19.762035    1    0.178494    0.007349
48    19.940529    0    0.287161    0.009506
49    20.22769    1    0.264375    0.010532
50    20.492065    2    0.875516    0.027227
51    21.367581    1    0.215568    0.008722
52    21.583149    0    0.405635    0.011822
53    21.988784    1    0.416227    0.015215
54    22.405011    0    0.214915    0.006042
55    22.619926    1    0.370029    0.012967
56    22.989955    0    0.352624    0.009606
57    23.342579    1    0.249933    0.00843
58    23.592512    0    0.492214    0.012879
59    24.084726    1    0.400872    0.012962
60    24.485598    0    0.190872    0.004824
61    24.67647    1    0.168136    0.005282
62    24.844606    0    0.290836    0.007189
63    25.135442    1    0.288667    0.008831
64    25.424109    0    0.195326    0.004716
65    25.619435    1    0.372119    0.011035
66    25.991554    0    0.215929    0.005103
67    26.207483    1    0.313993    0.009018
68    26.521476    0    0.427859    0.009825
69    26.949335    1    0.344419    0.009547
70    27.293754    0    0.239674    0.005344
71    27.533428    1    0.427944    0.011468
72    27.961372    0    0.385205    0.008352
73    28.346577    1    0.346343    0.008949
74    28.69292    0    0.282441    0.005955
75    28.975361    1    0.408045    0.010207
76    29.383406    0    0.194452    0.004014
77    29.577858    1    0.43854    0.010616
78    30.016398    0    0.254361    0.005145
79    30.270759    1    0.198081    0.00467
80    30.46884    2    1.795217    0.033922
81    32.264057    1    0.162564    0.004559
82    32.426621    0    0.266601    0.004713
83    32.693222    1    0.430483    0.009529
84    33.123705    0    0.368067    0.00636
85    33.491772    1    0.35353    0.007591
86    33.845302    0    0.325189    0.005489
87    34.170491    1    0.437421    0.009123
88    34.607912    0    0.335715    0.005541
89    34.943627    1    0.401441    0.008125
90    35.345068    0    0.354038    0.005713
91    35.699106    1    0.334011    0.006583
92    36.033117    0    0.393437    0.006203
93    36.426554    1    0.335405    0.006448
94    36.761959    0    0.287939    0.004446
95    37.049898    1    0.217039    0.004092
96    37.266937    0    0.255613    0.003884
97    37.52255    1    0.332581    0.006156
98    37.855131    0    0.197139    0.002953
99    38.05227    1    0.232782    0.004232
100    38.285052    0    0.324896    0.004794
101    38.609948    1    0.195361    0.003496
102    38.805309    0    0.417482    0.006037
103    39.222791    1    0.42958    0.007521
104    39.652371    0    0.268885    0.003811
105    39.921256    1    0.343636    0.005878
106    40.264892    0    0.316156    0.004408
107    40.581048    1    0.322442    0.005403
108    40.90349    0    0.480769    0.006562
109    41.384259    1    0.166684    0.002743
110    41.550943    0    0.405372    0.005411
111    41.956315    1    0.390264    0.006304
112    42.346579    2    0.790543    0.01024
113    43.137122    1    0.195919    0.004198
114    43.333041    2    0.922916    0.011481
115    44.255957    3    1.006974    0.020597
116    45.262931    2    0.376382    0.007862
117    45.639313    1    0.407745    0.008023
118    46.047058    0    0.400032    0.004797
119    46.44709    1    0.292932    0.004426
120    46.740022    2    0.9431    0.010977
121    47.683122    1    0.293114    0.005508
122    47.976236    0    0.318133    0.003602
123    48.294369    1    0.181636    0.002666
124    48.476005    0    0.552289    0.006139
125    49.028294    1    0.256313    0.003703
126    49.284607    0    0.459369    0.004998
127    49.743976    1    0.43406    0.00615
128    50.178036    0    0.2129    0.002283
129    50.390936    1    0.388336    0.0054
130    50.779272    0    0.256591    0.002722
131    51.035863    1    0.328328    0.004488
132    51.364191    0    0.320308    0.003357
133    51.684499    1    0.242713    0.00327
134    51.927212    0    0.218777    0.002267
135    52.145989    1    0.543074    0.00719
136    52.689063    0    0.300137    0.003076
137    52.9892    1    0.203528    0.002648
138    53.192728    0    0.467947    0.004724
139    53.660675    1    0.239215    0.003072
140    53.89989    0    0.223064    0.002222
141    54.122954    1    0.478851    0.006054
142    54.601805    0    0.197123    0.001946
143    54.798928    1    0.406637    0.005049
144    55.205565    2    1.127555    0.010854
145    56.33312    1    0.340398    0.005474
146    56.673518    0    0.240746    0.00226
147    56.914264    1    0.402432    0.004844
148    57.316696    2    1.471378    0.013397
149    58.788074    1    0.345983    0.005321
150    59.134057    0    0.260472    0.002301
151    59.394529    1    0.556658    0.006465
