l    time_i    C(l)    Tau_i     Delta_n
1    0.0    6    1.04514    1
2    1.04514    5    0.34805    1
3    1.39319    6    0.45859    0.24765
4    1.85178    7    0.51292    0.17614
5    2.3647    6    0.44754    0.0888
6    2.81224    5    0.52318    0.10884
7    3.33542    4    0.57945    0.12766
8    3.91487    5    0.43549    0.1001
9    4.35036    4    0.38102    0.06132
10    4.73138    5    0.28784    0.05207
11    5.01922    4    0.32321    0.04339
12    5.34243    5    0.41505    0.06233
13    5.75748    4    0.66537    0.07225
14    6.42285    5    0.63776    0.07432
15    7.06061    4    0.51217    0.04457
16    7.57278    5    0.38039    0.03661
17    7.95317    6    0.54278    0.04043
18    8.49595    5    0.85062    0.07618
19    9.34657    6    0.37189    0.02409
20    9.71846    5    0.84715    0.06174
21    10.56561    4    0.75511    0.0425
22    11.32072    3    0.41351    0.02853
23    11.73423    4    0.44547    0.03657
24    12.1797    3    0.35127    0.02212
25    12.53097    2    0.59406    0.04365
26    13.12503    1    0.58784    0.04287
27    13.71287    0    0.46295    0.03266
28    14.17582    1    0.41523    0.02846
29    14.59105    2    0.92275    0.05759
30    15.5138    1    0.54408    0.0326
31    16.05788    2    1.28454    0.06768
32    17.34242    1    0.38583    0.02034
33    17.72825    0    0.62391    0.02888
34    18.35216    1    0.35103    0.01834
35    18.70319    0    0.54502    0.02333
36    19.24821    1    0.57023    0.02763
37    19.81844    2    0.90568    0.03523
38    20.72412    1    0.4492    0.01966
39    21.17332    0    0.56799    0.02027
40    21.74131    1    0.33022    0.01404
41    22.07153    0    0.36876    0.01248
42    22.44029    1    0.71268    0.0285
43    23.15297    0    0.34497    0.01108
44    23.49794    1    0.50466    0.0189
45    24.0026    0    0.68712    0.02084
46    24.68972    1    0.32734    0.01156
47    25.01706    0    0.32339    0.00934
48    25.34045    1    0.45007    0.01524
49    25.79052    0    0.41481    0.01151
50    26.20533    1    0.75905    0.02422
51    26.96438    0    0.37748    0.00999
52    27.34186    1    0.73742    0.02201
53    28.07928    0    0.73574    0.01841
54    28.81502    1    0.50551    0.01416
55    29.32053    0    0.51664    0.01226
56    29.83717    1    0.64255    0.01708
57    30.47972    2    1.34967    0.02977
58    31.82939    1    0.48821    0.01417
59    32.3176    0    0.61594    0.01266
60    32.93354    1    0.312    0.00758
61    33.24554    0    0.44639    0.00884
62    33.69193    1    0.33009    0.00779
63    34.02202    0    0.56698    0.01086
64    34.589    1    0.45486    0.01037
65    35.04386    0    0.74001    0.01356
66    35.78387    1    0.57234    0.01248
67    36.35621    0    0.38238    0.00675
68    36.73859    1    0.47987    0.0101
69    37.21846    0    0.46349    0.00794
70    37.68195    1    0.83063    0.01673
71    38.51258    2    1.01384    0.01656
72    39.52642    1    0.34095    0.00803
73    39.86737    2    1.75998    0.02673
74    41.62735    1    0.32689    0.00727
75    41.95424    0    0.54581    0.00782
76    42.50005    1    0.6755    0.01223
77    43.17555    2    1.54534    0.02098
78    44.72089    1    0.69356    0.01421
79    45.41445    2    1.42438    0.01802
80    46.83883    1    0.76297    0.01472
81    47.6018    0    0.60534    0.00729
82    48.20714    1    0.45324    0.00739
83    48.66038    2    0.90647    0.01056
84    49.56685    1    0.69316    0.01252
85    50.26001    2    1.80619    0.01988
86    52.0662    3    0.82285    0.01398
87    52.88905    2    0.35745    0.00659
88    53.2465    1    0.69813    0.01146
89    53.94463    0    0.52625    0.0055
90    54.47088    1    0.48244    0.0071
91    54.95332    0    0.41611    0.00427
92    55.36943    1    0.84638    0.0121
93    56.21581    0    0.3587    0.00361
94    56.57451    1    0.32808    0.00457
95    56.90259    0    0.72442    0.00714
96    57.62701    1    0.38091    0.00519
97    58.00792    0    0.43048    0.00416
98    58.4384    1    0.74956    0.00997
99    59.18796    0    0.50936    0.00482
100    59.69732    1    0.66495    0.00858
101    60.36227    0    0.4355    0.00405
102    60.79777    1    0.50352    0.00634
103    61.30129    0    0.35576    0.00326
104    61.65705    1    0.32636    0.00404
105    61.98341    0    0.32718    0.00296
106    62.31059    1    0.62751    0.00762
107    62.9381    0    0.53466    0.00476
108    63.47276    1    0.7664    0.00905
109    64.23916    2    1.01522    0.00881
110    65.25438    3    0.82293    0.01116
111    66.07731    4    0.94465    0.0138
112    67.02196    5    0.3681    0.00522
113    67.39006    4    0.59871    0.00821
114    67.98877    5    0.74063    0.01026
115    68.7294    4    0.77409    0.0103
116    69.50349    3    0.43525    0.00587
117    69.93874    4    0.55014    0.00754
118    70.48888    5    0.61672    0.00812
119    71.1056    4    0.83398    0.01062
120    71.93958    5    0.32474    0.00418
121    72.26432    4    0.80703    0.01
122    73.07135    3    0.40965    0.00517
123    73.481    2    0.34138    0.00445
124    73.82238    1    0.3959    0.00479
125    74.21828    2    1.09831    0.00891
126    75.31659    1    0.68259    0.00803
127    75.99918    0    0.29744    0.00236
128    76.29662    1    0.70412    0.00721
129    77.00074    2    1.27216    0.00986
130    78.2729    1    0.60833    0.00685
131    78.88123    0    0.28525    0.00216
132    79.16648    1    0.69622    0.00687
133    79.8627    0    0.29765    0.00224
134    80.16035    1    0.70063    0.00677
135    80.86098    0    0.49889    0.0037
136    81.35987    1    0.77124    0.00729
137    82.13111    2    0.90438    0.00656
138    83.03549    3    0.82906    0.00878
139    83.86455    2    0.35134    0.00401
140    84.21589    3    0.91285    0.00943
141    85.12874    2    0.48416    0.00541
142    85.6129    1    0.54706    0.00553
143    86.15996    0    0.40986    0.00289
144    86.56982    1    0.75439    0.00674
145    87.32421    2    1.20493    0.00832
146    88.52914    3    1.19311    0.01156
147    89.72225    4    0.62982    0.00665
148    90.35207    3    0.46299    0.00477
149    90.81506    4    0.57738    0.00599
150    91.39244    5    0.50914    0.00516
151    91.90158    4    0.60043    0.00596
152    92.50201    5    0.45959    0.00458
153    92.9616    6    0.65804    0.00641
154    93.61964    5    0.39502    0.00406
155    94.01466    6    0.49799    0.00477
156    94.51265    5    0.54547    0.00553
157    95.05812    6    0.26492    0.00251
158    95.32304    7    0.50855    0.00508
159    95.83159    6    0.58945    0.00601
160    96.42104    7    0.31724    0.00313
161    96.73828    8    0.29334    0.00296
162    97.03162    9    0.30434    0.00313
163    97.33596    10    0.23675    0.00243
164    97.57271    9    0.24576    0.00251
165    97.81847    10    0.25728    0.00262
166    98.07575    9    0.28422    0.00288
167    98.35997    10    0.30104    0.00304
168    98.66101    9    0.31727    0.00319
169    98.97828    10    0.23903    0.00239
170    99.21731    9    0.21252    0.00212
171    99.42983    10    0.21174    0.0021
172    99.64157    9    0.44772    0.00442
173    100.08929    8    1.19183    0.01162
174    101.28112    7    1.23436    0.01201
175    102.51548    8    0.38005    0.00361
176    102.89553    9    0.26965    0.00258
177    103.16518    10    0.22681    0.00214
178    103.39199    9    0.48284    0.00458
179    103.87483    10    0.41127    0.00384
180    104.2861    9    0.21701    0.00203
181    104.50311    10    0.26914    0.0025
182    104.77225    9    0.28296    0.00263
