l    time_i    C(l)    Tau_i     Delta_n
1    0.0    8    0.32027    1
2    0.32027    9    0.19961    1
3    0.51988    8    1.57977    0.7524
4    2.09965    9    0.42569    0.15254
5    2.52534    10    0.28202    0.03761
6    2.80736    9    0.34343    0.109
7    3.15079    10    0.29961    0.03552
8    3.4504    9    0.3815    0.08965
9    3.8319    10    0.44354    0.04523
10    4.27544    9    0.34265    0.06161
11    4.61809    10    0.41045    0.03559
12    5.02854    9    0.3755    0.05474
13    5.40404    10    0.49066    0.03679
14    5.8947    9    0.32772    0.03977
15    6.22242    10    0.24123    0.0163
16    6.46365    9    0.27427    0.02956
17    6.73792    10    0.32169    0.02022
18    7.05961    9    0.33383    0.03207
19    7.39344    10    0.42211    0.02428
20    7.81555    9    0.25707    0.02215
21    8.07262    10    0.44186    0.02303
22    8.51448    9    0.39762    0.0308
23    8.9121    10    0.21974    0.01074
24    9.13184    9    0.25544    0.01817
25    9.38728    10    0.37245    0.01722
26    9.75973    9    0.24553    0.01627
27    10.00526    10    0.25121    0.01097
28    10.25647    9    0.35055    0.02166
29    10.60702    10    0.22357    0.0094
30    10.83059    9    0.35363    0.02027
31    11.18422    10    0.3297    0.01328
32    11.51392    9    0.29166    0.01561
33    11.80558    10    0.34114    0.01303
34    12.14672    9    0.31289    0.01575
35    12.45961    10    0.48665    0.01746
36    12.94626    9    0.32358    0.01526
37    13.26984    10    0.35181    0.0119
38    13.62165    9    0.24928    0.01116
39    13.87093    8    1.32498    0.03999
40    15.19591    9    0.34842    0.02149
41    15.54433    10    0.49283    0.01327
42    16.03716    9    0.40103    0.01615
43    16.43819    10    0.47432    0.01213
44    16.91251    9    0.21238    0.00813
45    17.12489    8    1.47551    0.03393
46    18.6004    9    0.31355    0.01571
47    18.91395    10    0.37023    0.00775
48    19.28418    9    0.22664    0.00798
49    19.51082    10    0.25564    0.00522
50    19.76646    9    0.46557    0.01572
51    20.23203    10    0.4404    0.00877
52    20.67243    9    0.38186    0.01224
53    21.05429    10    0.31593    0.00612
54    21.37022    9    0.32736    0.01007
55    21.69758    10    0.34109    0.00645
56    22.03867    9    0.25729    0.00765
57    22.29596    10    0.21082    0.00391
58    22.50678    9    0.45082    0.01293
59    22.9576    10    0.2319    0.00425
60    23.1895    9    0.45246    0.01242
61    23.64196    10    0.20873    0.00378
62    23.85069    9    0.19171    0.0051
63    24.0424    10    0.24535    0.00437
64    24.28775    9    0.43688    0.01128
65    24.72463    10    0.46038    0.008
66    25.18501    9    0.48389    0.01195
67    25.6689    10    0.32422    0.00549
68    25.99312    9    0.31129    0.00742
69    26.30441    10    0.20108    0.00335
70    26.50549    9    0.34393    0.00797
71    26.84942    10    0.4955    0.00808
72    27.34492    9    0.2886    0.00648
73    27.63352    10    0.41594    0.00658
74    28.04946    9    0.42645    0.00929
75    28.47591    8    2.70768    0.03867
76    31.18359    9    0.2353    0.00718
77    31.41889    10    0.25278    0.00328
78    31.67167    9    0.2505    0.0051
79    31.92217    10    0.4795    0.0061
80    32.40167    9    0.33192    0.0066
81    32.73359    10    0.35594    0.00444
82    33.08953    9    0.24549    0.00477
83    33.33502    10    0.52785    0.00643
84    33.86287    9    0.42912    0.00812
85    34.29199    10    0.22749    0.00273
86    34.51948    9    0.44521    0.00818
87    34.96469    10    0.23896    0.00284
88    35.20365    9    0.33304    0.00597
89    35.53669    10    0.32244    0.00378
90    35.85913    9    0.41524    0.00726
91    36.27437    10    0.45599    0.00526
92    36.73036    9    0.2802    0.00478
93    37.01056    10    0.36841    0.00416
94    37.37897    9    0.33091    0.00553
95    37.70988    8    2.40182    0.02537
96    40.1117    9    0.36196    0.0086
97    40.47366    10    0.4988    0.00492
98    40.97246    9    0.23695    0.00377
99    41.20941    10    0.39129    0.00378
100    41.6007    9    0.35103    0.00547
101    41.95173    8    1.79825    0.01659
102    43.74998    9    0.19643    0.00428
103    43.94641    10    0.42623    0.00374
104    44.37264    9    0.23302    0.00349
105    44.60566    10    0.26692    0.00232
106    44.87258    9    0.25599    0.00378
107    45.12857    10    0.45611    0.0039
108    45.58468    9    0.23099    0.00336
109    45.81567    10    0.33145    0.0028
110    46.14712    9    0.25982    0.00372
111    46.40694    10    0.4868    0.00404
112    46.89374    9    0.35432    0.00499
113    47.24806    8    1.37961    0.01109
114    48.62767    7    1.14577    0.02204
115    49.77344    6    0.69174    0.01362
116    50.46518    5    0.9458    0.0184
117    51.41098    6    0.61656    0.01185
118    52.02754    7    0.30139    0.00565
119    52.32893    8    0.47149    0.00876
120    52.80042    9    0.2964    0.00524
121    53.09682    10    0.25357    0.00205
122    53.35039    9    0.53022    0.00688
123    53.88061    10    0.36105    0.0029
124    54.24166    9    0.26472    0.00337
125    54.50638    10    0.39857    0.00316
126    54.90495    9    0.31703    0.00398
127    55.22198    10    0.46273    0.00362
128    55.68471    9    0.39531    0.00488
129    56.08002    10    0.48826    0.00376
130    56.56828    9    0.28796    0.00349
131    56.85624    10    0.45181    0.00343
132    57.30805    9    0.37204    0.00444
133    57.68009    10    0.35602    0.00266
134    58.03611    9    0.27245    0.00321
135    58.30856    10    0.49895    0.00369
136    58.80751    9    0.32026    0.00371
137    59.12777    10    0.19623    0.00144
138    59.324    9    0.25492    0.00292
139    59.57892    10    0.22966    0.00168
140    59.80858    9    0.26484    0.003
141    60.07342    10    0.4452    0.00321
142    60.51862    9    0.32617    0.00365
143    60.84479    10    0.39724    0.00283
144    61.24203    9    0.28783    0.00317
145    61.52986    8    1.73012    0.01192
146    63.25998    7    1.10218    0.01617
147    64.36216    8    0.38184    0.00576
148    64.744    7    1.30252    0.01831
149    66.04652    8    0.29823    0.00437
150    66.34475    9    0.31656    0.00432
151    66.66131    10    0.48104    0.00325
152    67.14235    9    0.24449    0.00255
153    67.38684    10    0.27089    0.00181
154    67.65773    9    0.43482    0.00448
155    68.09255    10    0.40832    0.00271
156    68.50087    9    0.28642    0.00291
157    68.78729    10    0.38264    0.00251
158    69.16993    9    0.34448    0.00345
159    69.51441    10    0.21561    0.0014
160    69.73002    9    0.29679    0.00295
161    70.02681    8    2.92449    0.01822
162    72.9513    7    1.4876    0.01827
163    74.4389    8    0.33447    0.00434
164    74.77337    9    0.53412    0.00635
165    75.30749    10    0.39937    0.00239
166    75.70686    9    0.31885    0.003
167    76.02571    10    0.23111    0.00138
168    76.25682    9    0.45132    0.0042
169    76.70814    10    0.20438    0.00121
170    76.91252    9    0.29568    0.00271
