l    time_i    C(l)    Tau_i     Delta_n
1    0.0    2    1.51378    1
2    1.51378    1    0.25928    1
3    1.77306    2    1.00322    0.05284
4    2.77628    1    0.37742    0.1085
5    3.1537    0    0.26772    0.0158
6    3.42142    1    0.17945    0.04984
7    3.60087    0    0.35679    0.02043
8    3.95766    1    0.19777    0.04544
9    4.15543    0    0.20331    0.01138
10    4.35874    1    0.46785    0.08855
11    4.82659    0    0.26781    0.01614
12    5.0944    1    0.18636    0.02944
13    5.28076    0    0.18829    0.01088
14    5.46905    1    0.46335    0.06338
15    5.9324    0    0.39911    0.02264
16    6.33151    1    0.48901    0.05477
17    6.82052    2    0.80147    0.0404
18    7.62199    1    0.49152    0.05552
19    8.11351    0    0.42913    0.01927
20    8.54264    1    0.23679    0.02071
21    8.77943    0    0.40834    0.01696
22    9.18777    1    0.30745    0.02455
23    9.49522    0    0.3192    0.01252
24    9.81442    1    0.3032    0.02225
25    10.11762    0    0.23381    0.00884
26    10.35143    1    0.48405    0.03246
27    10.83548    0    0.5363    0.01934
28    11.37178    1    0.24181    0.01475
29    11.61359    0    0.37414    0.01259
30    11.98773    1    0.22309    0.01285
31    12.21082    0    0.31021    0.00996
32    12.52103    1    0.33856    0.01838
33    12.85959    2    1.00873    0.02968
34    13.86832    1    0.22081    0.0144
35    14.08913    2    0.68097    0.01789
36    14.7701    1    0.22481    0.01362
37    14.99491    0    0.25031    0.00623
38    15.24522    1    0.25392    0.01195
39    15.49914    0    0.43017    0.01036
40    15.92931    1    0.41504    0.01843
41    16.34435    0    0.32082    0.00749
42    16.66517    1    0.24222    0.01021
43    16.90739    0    0.29923    0.00679
44    17.20662    1    0.43633    0.01751
45    17.64295    0    0.34451    0.00764
46    17.98746    1    0.34253    0.01301
47    18.32999    0    0.17893    0.00389
48    18.50892    1    0.38648    0.01403
49    18.8954    0    0.46383    0.00985
50    19.35923    1    0.44481    0.01527
51    19.80404    0    0.30436    0.00628
52    20.1084    1    0.40271    0.01315
53    20.51111    0    0.45538    0.00913
54    20.96649    1    0.45684    0.01416
55    21.42333    0    0.49552    0.00957
56    21.91885    1    0.3873    0.01143
57    22.30615    2    1.48283    0.02643
58    23.78898    1    0.40321    0.01556
59    24.19219    2    0.48819    0.00806
60    24.68038    3    0.47008    0.01719
61    25.15046    4    0.45513    0.01777
62    25.60559    3    0.52003    0.0199
63    26.12562    4    0.48475    0.0179
64    26.61037    3    0.50869    0.01839
65    27.11906    4    0.3968    0.01392
66    27.51586    5    0.32287    0.01116
67    27.83873    6    0.3847    0.01363
68    28.22343    7    0.26241    0.00921
69    28.48584    8    0.1206    0.00422
70    28.60644    9    0.18273    0.00635
71    28.78917    10    0.26424    0.00909
72    29.05341    9    0.20971    0.00717
73    29.26312    10    0.23851    0.00801
74    29.50163    9    0.14893    0.00499
75    29.65056    10    0.18783    0.00618
76    29.83839    9    0.22268    0.00732
77    30.06107    10    0.18164    0.00587
78    30.24271    9    0.34082    0.01093
79    30.58353    10    0.17449    0.00551
80    30.75802    9    0.17922    0.00562
81    30.93724    8    0.73751    0.0225
82    31.67475    9    0.2803    0.00872
83    31.95505    10    0.16234    0.00477
84    32.11739    9    0.29783    0.00887
85    32.41522    10    0.11447    0.00331
86    32.52969    9    0.23308    0.00681
87    32.76277    8    2.02853    0.05464
88    34.7913    7    0.74356    0.02065
89    35.53486    6    0.34627    0.00962
90    35.88113    7    0.19101    0.00526
91    36.07214    8    0.37305    0.01011
92    36.44519    9    0.33857    0.0089
93    36.78376    10    0.10263    0.00247
94    36.88639    9    0.18965    0.00489
95    37.07604    10    0.32277    0.00765
96    37.39881    9    0.23758    0.006
97    37.63639    10    0.17563    0.00409
98    37.81202    9    0.28722    0.00712
99    38.09924    10    0.10266    0.00235
100    38.2019    9    0.1561    0.00382
101    38.358    8    1.05194    0.02336
102    39.40994    9    0.21019    0.00509
103    39.62013    10    0.19042    0.00408
104    39.81055    9    0.18649    0.00437
105    39.99704    8    1.55995    0.03187
106    41.55699    7    0.79953    0.01808
107    42.35652    8    0.13365    0.00308
108    42.49017    9    0.13139    0.0029
109    42.62156    10    0.26131    0.00501
110    42.88287    9    0.26325    0.00572
111    43.14612    10    0.14292    0.0027
112    43.28904    9    0.185    0.00396
113    43.47404    10    0.2263    0.00423
114    43.70034    9    0.23334    0.00493
115    43.93368    10    0.29507    0.00542
116    44.22875    9    0.22204    0.00461
117    44.45079    8    1.46525    0.02579
118    45.91604    9    0.32471    0.00662
119    46.24075    10    0.3218    0.00541
120    46.56255    9    0.2408    0.00475
121    46.80335    10    0.10286    0.00171
122    46.90621    9    0.30746    0.00598
123    47.21367    10    0.30177    0.00495
124    47.51544    9    0.12346    0.00237
125    47.6389    10    0.12154    0.00197
126    47.76044    9    0.33204    0.00629
127    48.09248    10    0.19117    0.00307
128    48.28365    9    0.11542    0.00216
129    48.39907    10    0.2862    0.00454
130    48.68527    9    0.26123    0.00482
131    48.9465    10    0.1467    0.0023
132    49.0932    9    0.28829    0.00525
133    49.38149    10    0.35161    0.00543
134    49.7331    9    0.13319    0.00239
