l    time_i    C(l)    Tau_i     Delta_n
1    0.0    0    0.1584    1
2    0.1584    1    0.29777    1
3    0.45617    0    0.53071    0.35103
4    0.98688    1    0.24598    0.13932
5    1.23286    0    0.44394    0.11677
6    1.6768    1    0.21923    0.07813
7    1.89603    0    0.2492    0.04675
8    2.14523    1    0.4069    0.10273
9    2.55213    0    0.38987    0.06074
10    2.942    1    0.50211    0.08781
11    3.44411    0    0.39326    0.04975
12    3.83737    1    0.35509    0.0478
13    4.19246    0    0.32894    0.03518
14    4.5214    1    0.51902    0.05681
15    5.04042    2    1.63461    0.1237
16    6.67503    3    0.63804    0.08725
17    7.31307    4    0.34473    0.04502
18    7.6578    5    0.31813    0.03989
19    7.97593    6    0.16597    0.02038
20    8.1419    7    0.31979    0.03779
21    8.46169    8    0.2361    0.02714
22    8.69779    7    0.41857    0.04591
23    9.11636    6    0.28869    0.0299
24    9.40505    7    0.17767    0.01791
25    9.58272    8    0.28917    0.02769
26    9.87189    9    0.26081    0.02465
27    10.1327    10    0.16284    0.01582
28    10.29554    9    0.15898    0.01521
29    10.45452    8    1.9287    0.15332
30    12.38322    9    0.16031    0.01208
31    12.54353    10    0.29097    0.01889
32    12.8345    9    0.32619    0.02448
33    13.16069    8    1.3463    0.07601
34    14.50699    9    0.33924    0.02153
35    14.84623    10    0.32915    0.01624
36    15.17538    9    0.33222    0.02074
37    15.5076    8    0.81623    0.03691
38    16.32383    9    0.10493    0.00593
39    16.42876    10    0.33955    0.01424
40    16.76831    9    0.22972    0.01285
41    16.99803    10    0.1637    0.00661
42    17.16173    9    0.18471    0.01
43    17.34644    10    0.32496    0.01269
44    17.6714    9    0.35276    0.0182
45    18.02416    10    0.3549    0.0132
46    18.37906    9    0.35781    0.01745
47    18.73687    10    0.2016    0.00721
48    18.93847    9    0.11686    0.00551
49    19.05533    10    0.26912    0.00935
50    19.32445    9    0.15258    0.007
51    19.47703    10    0.24147    0.00814
52    19.7185    9    0.23868    0.01062
53    19.95718    10    0.35074    0.01141
54    20.30792    9    0.16961    0.00728
55    20.47753    10    0.10536    0.00334
56    20.58289    9    0.16171    0.0068
57    20.7446    10    0.23177    0.0072
58    20.97637    9    0.33071    0.01346
59    21.30708    10    0.33603    0.0101
60    21.64311    9    0.21204    0.00831
61    21.85515    10    0.15262    0.00446
62    22.00777    9    0.23575    0.009
63    22.24352    10    0.11202    0.00322
64    22.35554    9    0.15515    0.00579
65    22.51069    10    0.31073    0.00875
66    22.82142    9    0.19559    0.00711
67    23.01701    10    0.11251    0.0031
68    23.12952    9    0.30417    0.01079
69    23.43369    10    0.25726    0.00693
70    23.69095    9    0.19983    0.00687
71    23.89078    10    0.23942    0.00629
72    24.1302    9    0.1663    0.00559
73    24.2965    10    0.3291    0.00842
74    24.6256    9    0.19216    0.0063
75    24.81776    10    0.17819    0.00445
76    24.99595    9    0.13262    0.00427
77    25.12857    10    0.26409    0.00647
78    25.39266    9    0.36034    0.01129
79    25.753    10    0.32238    0.00768
80    26.07538    9    0.26437    0.00801
81    26.33975    10    0.32242    0.00747
82    26.66217    9    0.27583    0.00812
83    26.938    10    0.2798    0.00632
84    27.2178    9    0.13951    0.00401
85    27.35731    8    0.61501    0.01341
86    27.97232    9    0.37225    0.01253
87    28.34457    10    0.11607    0.00245
88    28.46064    9    0.2522    0.00695
89    28.71284    8    0.72873    0.01492
90    29.44157    9    0.15341    0.00489
91    29.59498    10    0.11867    0.00236
92    29.71365    9    0.14063    0.00373
93    29.85428    10    0.29058    0.00568
94    30.14486    9    0.16089    0.00419
95    30.30575    10    0.10593    0.00204
96    30.41168    9    0.22627    0.00581
97    30.63795    10    0.24902    0.00474
98    30.88697    9    0.15523    0.00391
99    31.0422    10    0.30245    0.00564
100    31.34465    9    0.21258    0.00526
101    31.55723    10    0.15508    0.00284
102    31.71231    9    0.13453    0.00328
103    31.84684    10    0.30422    0.00549
104    32.15106    9    0.16398    0.00393
105    32.31504    10    0.18341    0.00326
106    32.49845    9    0.18301    0.00433
107    32.68146    8    0.94199    0.01615
108    33.62345    9    0.10724    0.00301
109    33.73069    10    0.21486    0.00355
110    33.94555    9    0.22968    0.00522
111    34.17523    10    0.17204    0.00281
112    34.34727    9    0.17365    0.00389
113    34.52092    8    0.97209    0.01535
114    35.49301    9    0.32955    0.00871
115    35.82256    10    0.164    0.0025
116    35.98656    9    0.1272    0.00274
117    36.11376    8    1.57711    0.02294
118    37.69087    9    0.30244    0.00748
119    37.99331    10    0.29741    0.00411
120    38.29072    9    0.21191    0.00434
121    38.50263    10    0.29939    0.00408
122    38.80202    9    0.20669    0.00416
123    39.00871    10    0.18124    0.00243
124    39.18995    9    0.14019    0.00279
125    39.33014    10    0.11132    0.00148
126    39.44146    9    0.20125    0.00396
127    39.64271    10    0.21248    0.00281
128    39.85519    9    0.17991    0.00349
129    40.0351    10    0.31915    0.00416
130    40.35425    9    0.10701    0.00206
131    40.46126    10    0.18339    0.00236
132    40.64465    9    0.27345    0.00517
133    40.9181    8    0.89647    0.01122
134    41.81457    7    0.38633    0.0086
135    42.2009    8    0.23208    0.00536
136    42.43298    9    0.14255    0.00312
137    42.57553    10    0.13289    0.00162
138    42.70842    9    0.10246    0.00186
139    42.81088    10    0.19044    0.00231
140    43.00132    9    0.16744    0.00302
141    43.16876    10    0.32717    0.00391
142    43.49593    9    0.2845    0.00505
143    43.78043    10    0.111    0.00131
144    43.89143    9    0.22124    0.00387
145    44.11267    10    0.2309    0.00271
146    44.34357    9    0.181    0.00313
147    44.52457    10    0.27514    0.00319
148    44.79971    9    0.25987    0.00443
149    45.05958    10    0.22002    0.00253
150    45.2796    9    0.12059    0.00203
151    45.40019    10    0.2814    0.00319
152    45.68159    9    0.19188    0.0032
153    45.87347    10    0.35209    0.00394
154    46.22556    9    0.36055    0.0059
155    46.58611    10    0.14997    0.00166
156    46.73608    9    0.2014    0.00325
157    46.93748    10    0.24008    0.00263
158    47.17756    9    0.35261    0.00561
159    47.53017    10    0.14034    0.00152
160    47.67051    9    0.29827    0.00467
161    47.96878    10    0.20888    0.00225
162    48.17766    9    0.33301    0.00513
163    48.51067    10    0.1284    0.00138
164    48.63907    9    0.2719    0.00413
165    48.91097    10    0.21096    0.00225
166    49.12193    9    0.26583    0.00398
167    49.38776    10    0.1126    0.00119
168    49.50036    9    0.18502    0.00275
169    49.68538    10    0.2127    0.00223
170    49.89808    9    0.24765    0.00363
171    50.14573    10    0.36303    0.00376
172    50.50876    9    0.12385    0.00179
173    50.63261    10    0.17171    0.00175
174    50.80432    9    0.32077    0.00459
175    51.12509    8    0.59215    0.00597
176    51.71724    9    0.29595    0.00535
177    52.01319    10    0.30572    0.00303
178    52.31891    9    0.34676    0.00483
179    52.66567    10    0.33718    0.0033
180    53.00285    9    0.14657    0.00202
181    53.14942    10    0.20122    0.00195
182    53.35064    9    0.28707    0.00391
183    53.63771    8    0.78865    0.0075
184    54.42636    7    1.11834    0.01889
185    55.5447    8    0.12958    0.00229
186    55.67428    9    0.10276    0.0017
187    55.77704    10    0.22198    0.00206
188    55.99902    9    0.17192    0.00225
189    56.17094    10    0.28467    0.00263
190    56.45561    9    0.21486    0.00279
191    56.67047    10    0.30413    0.00278
192    56.9746    9    0.19239    0.00247
193    57.16699    10    0.13371    0.00121
194    57.3007    9    0.19719    0.00252
195    57.49789    10    0.25412    0.00229
196    57.75201    9    0.29357    0.0037
197    58.04558    10    0.19927    0.00178
198    58.24485    9    0.10211    0.00127
199    58.34696    10    0.26794    0.00238
200    58.6149    9    0.33152    0.0041
201    58.94642    10    0.20048    0.00176
202    59.1469    9    0.3449    0.00421
203    59.4918    8    0.59277    0.00513
204    60.08457    9    0.19177    0.00294
205    60.27634    10    0.1419    0.00121
206    60.41824    9    0.2677    0.00321
207    60.68594    10    0.35166    0.00298
208    61.0376    9    0.15271    0.00181
209    61.19031    10    0.27939    0.00234
210    61.4697    9    0.21937    0.00257
211    61.68907    10    0.30168    0.00251
212    61.99075    9    0.20364    0.00236
213    62.19439    10    0.1971    0.00163
214    62.39149    9    0.11967    0.00138
215    62.51116    10    0.13557    0.00111
216    62.64673    9    0.23114    0.00264
217    62.87787    8    1.13078    0.00908
218    64.00865    9    0.12299    0.00177
219    64.13164    10    0.10414    0.00082
220    64.23578    9    0.32831    0.00368
221    64.56409    10    0.18882    0.00148
222    64.75291    9    0.25619    0.00284
223    65.0091    8    1.54842    0.01182
224    66.55752    9    0.34105    0.00472
225    66.89857    10    0.14303    0.00106
226    67.0416    9    0.11441    0.00124
227    67.15601    8    1.89528    0.01369
228    69.05129    9    0.18017    0.0024
229    69.23146    8    1.17427    0.00811
230    70.40573    7    0.86099    0.01115
231    71.26672    8    0.13346    0.00183
232    71.40018    7    1.131    0.01422
233    72.53118    8    0.31331    0.00422
234    72.84449    9    0.17244    0.00212
235    73.01693    10    0.24824    0.00169
236    73.26517    9    0.1718    0.00175
237    73.43697    10    0.24029    0.00161
238    73.67726    9    0.10647    0.00108
239    73.78373    10    0.33431    0.00223
240    74.11804    9    0.26589    0.00268
241    74.38393    10    0.27492    0.00182
242    74.65885    9    0.12882    0.00128
243    74.78767    8    1.0761    0.00701
244    75.86377    7    0.66903    0.00787
245    76.5328    8    0.18083    0.00231
246    76.71363    9    0.33224    0.00384
247    77.04587    10    0.10285    0.00066
248    77.14872    9    0.29034    0.00282
249    77.43906    10    0.22335    0.00143
250    77.66241    9    0.36907    0.00355
251    78.03148    10    0.13151    0.00084
252    78.16299    9    0.16329    0.00156
253    78.32628    10    0.23292    0.00147
254    78.5592    9    0.21306    0.00202
255    78.77226    10    0.26482    0.00167
256    79.03708    9    0.16819    0.00158
257    79.20527    8    1.18083    0.0073
258    80.3861    7    0.81627    0.00898
259    81.20237    8    0.19091    0.00229
260    81.39328    9    0.24654    0.00267
261    81.63982    10    0.11503    0.0007
262    81.75485    9    0.23001    0.00211
263    81.98486    10    0.16264    0.00099
264    82.1475    9    0.10709    0.00098
265    82.25459    10    0.21669    0.0013
266    82.47128    9    0.23468    0.00213
267    82.70596    10    0.24395    0.00146
268    82.94991    9    0.33181    0.00298
269    83.28172    8    1.48512    0.00874
270    84.76684    9    0.10798    0.00113
271    84.87482    10    0.22104    0.00127
272    85.09586    9    0.12501    0.0011
273    85.22087    10    0.32689    0.00187
274    85.54776    9    0.15551    0.00136
275    85.70327    8    0.85488    0.00483
276    86.55815    9    0.10517    0.00108
277    86.66332    10    0.13394    0.00074
278    86.79726    9    0.23013    0.00199
279    87.02739    10    0.15391    0.00086
280    87.1813    9    0.16577    0.00143
281    87.34707    8    1.79914    0.0098
282    89.14621    9    0.19895    0.00198
283    89.34516    10    0.34888    0.00185
284    89.69404    9    0.27771    0.00233
285    89.97175    10    0.21565    0.00114
286    90.1874    9    0.27199    0.00227
287    90.45939    8    0.60449    0.00317
288    91.06388    9    0.16429    0.0016
289    91.22817    8    0.67044    0.00347
290    91.89861    9    0.14845    0.00143
291    92.04706    10    0.1885    0.00097
292    92.23556    9    0.27073    0.00222
293    92.50629    10    0.13741    0.0007
294    92.6437    9    0.14555    0.00119
295    92.78925    10    0.35521    0.00181
296    93.14446    9    0.12046    0.00097
297    93.26492    10    0.12771    0.00065
298    93.39263    9    0.25574    0.00205
299    93.64837    10    0.1333    0.00067
300    93.78167    9    0.29012    0.00232
301    94.07179    10    0.26581    0.00133
302    94.3376    9    0.25569    0.00203
303    94.59329    8    0.9866    0.00488
304    95.57989    7    0.81511    0.00754
305    96.395    8    0.3375    0.00341
306    96.7325    9    0.15471    0.00142
307    96.88721    10    0.12372    0.0006
308    97.01093    9    0.11774    0.00092
309    97.12867    10    0.11769    0.00057
310    97.24636    9    0.36155    0.00279
311    97.60791    10    0.24375    0.00119
312    97.85166    9    0.18833    0.00145
313    98.03999    10    0.16778    0.00082
314    98.20777    9    0.3711    0.00283
315    98.57887    10    0.23068    0.00111
316    98.80955    9    0.12632    0.00096
317    98.93587    10    0.25374    0.00123
318    99.18961    9    0.2594    0.00195
319    99.44901    10    0.16592    0.0008
320    99.61493    9    0.23875    0.00179
321    99.85368    8    0.87597    0.00416
322    100.72965    9    0.18168    0.00159
323    100.91133    10    0.20927    0.00098
324    101.1206    9    0.29275    0.00216
325    101.41335    10    0.26248    0.00123
326    101.67583    9    0.34718    0.00254
327    102.02301    10    0.14669    0.00068
328    102.1697    9    0.24488    0.00178
329    102.41458    10    0.16081    0.00074
330    102.57539    9    0.1146    0.00083
331    102.68999    10    0.13645    0.00063
332    102.82644    9    0.18748    0.00135
333    103.01392    10    0.17913    0.00083
334    103.19305    9    0.34104    0.00245
335    103.53409    10    0.19979    0.00092
336    103.73388    9    0.17906    0.00128
337    103.91294    8    0.94034    0.00429
338    104.85328    9    0.18956    0.0016
339    105.04284    10    0.14966    0.00067
340    105.1925    9    0.16944    0.00119
341    105.36194    8    1.87469    0.0083
342    107.23663    9    0.23838    0.00197
343    107.47501    10    0.11974    0.00052
344    107.59475    9    0.27831    0.00193
345    107.87306    10    0.14047    0.00061
346    108.01353    9    0.24743    0.00171
347    108.26096    10    0.2272    0.00098
348    108.48816    9    0.3604    0.00246
349    108.84856    10    0.1738    0.00075
350    109.02236    9    0.11728    0.0008
351    109.13964    10    0.29022    0.00125
352    109.42986    9    0.16492    0.00112
353    109.59478    10    0.14853    0.00063
354    109.74331    9    0.16555    0.00111
355    109.90886    8    0.71237    0.00302
356    110.62123    7    0.956    0.00764
357    111.57723    6    0.26915    0.00235
358    111.84638    5    0.33398    0.00296
359    112.18036    4    0.54693    0.00484
360    112.72729    3    0.3474    0.00307
361    113.07469    2    0.19573    0.00172
362    113.27042    1    0.42302    0.0037
363    113.69344    0    0.2689    0.00227
364    113.96234    1    0.21993    0.00188
365    114.18227    2    1.2493    0.0104
366    115.43157    3    0.6408    0.00547
367    116.07237    4    0.2379    0.00203
368    116.31027    5    0.15573    0.00133
369    116.466    6    0.19928    0.0017
370    116.66528    7    0.29248    0.00248
371    116.95776    6    0.63349    0.00526
372    117.59125    5    0.57086    0.00478
373    118.16211    4    0.28344    0.00237
374    118.44555    5    0.16084    0.00135
375    118.60639    4    0.35022    0.00291
376    118.95661    3    0.54314    0.0045
377    119.49975    2    0.40766    0.00338
378    119.90741    1    0.1746    0.00144
379    120.08201    0    0.32341    0.00256
380    120.40542    1    0.4633    0.00375
381    120.86872    2    0.73877    0.00577
382    121.60749    1    0.48686    0.00393
383    122.09435    0    0.21127    0.00163
384    122.30562    1    0.24893    0.00198
