l    time_i    C(l)    Tau_i     Delta_n
1    0.0    0    0.2405    1
2    0.2405    1    0.27733    1
3    0.51783    2    0.82398    0.32888
4    1.34181    1    0.28733    0.17637
5    1.62914    0    0.19682    0.03736
6    1.82596    1    0.3033    0.12081
7    2.12926    0    0.2668    0.04539
8    2.39606    1    0.46357    0.12282
9    2.85963    0    0.41549    0.05907
10    3.27512    1    0.35603    0.06679
11    3.63115    0    0.48263    0.05453
12    4.11378    1    0.41924    0.061
13    4.53302    0    0.28303    0.02732
14    4.81605    1    0.57793    0.06667
15    5.39398    0    0.2089    0.01856
16    5.60288    1    0.35991    0.03453
17    5.96279    0    0.33935    0.0275
18    6.30214    1    0.40452    0.03393
19    6.70666    0    0.35439    0.02581
20    7.06105    1    0.37702    0.028
21    7.43807    0    0.19852    0.01337
22    7.63659    1    0.58343    0.03808
23    8.22002    0    0.24356    0.01544
24    8.46358    1    0.1956    0.01159
25    8.65918    0    0.43884    0.02565
26    9.09802    1    0.27136    0.01521
27    9.36938    2    1.60849    0.07626
28    10.97787    1    0.33805    0.0291
29    11.31592    0    0.52644    0.02048
30    11.84236    1    0.50556    0.02507
31    12.34792    2    1.17441    0.04023
32    13.52233    1    0.3247    0.02236
33    13.84703    0    0.44742    0.01367
34    14.29445    1    0.35977    0.0158
35    14.65422    2    0.6955    0.0198
36    15.34972    1    0.31063    0.0186
37    15.66035    0    0.5455    0.01444
38    16.20585    1    0.2897    0.01165
39    16.49555    0    0.31614    0.00799
40    16.81169    1    0.51446    0.01955
41    17.32615    0    0.36691    0.009
42    17.69306    1    0.59446    0.02101
43    18.28752    2    0.59128    0.0139
44    18.8788    1    0.45246    0.02184
45    19.33126    0    0.33801    0.00762
46    19.66927    1    0.51    0.01647
47    20.17927    0    0.51284    0.01115
48    20.69211    1    0.43973    0.0134
49    21.13184    0    0.34093    0.00715
50    21.47277    1    0.33702    0.00983
51    21.80979    0    0.46125    0.00935
52    22.27104    1    0.223    0.00629
53    22.49404    2    0.8524    0.01636
54    23.34644    3    0.54907    0.02129
55    23.89551    2    0.33794    0.01395
56    24.23345    1    0.40999    0.01509
57    24.64344    0    0.2731    0.00506
58    24.91654    1    0.42704    0.01119
59    25.34358    0    0.49904    0.00899
60    25.84262    1    0.31449    0.00793
61    26.15711    0    0.23417    0.00411
62    26.39128    1    0.30865    0.00757
63    26.69993    0    0.2196    0.00379
64    26.91953    1    0.59519    0.01406
65    27.51472    0    0.25364    0.00433
66    27.76836    1    0.35546    0.00809
67    28.12382    2    1.49312    0.02398
68    29.61694    3    0.75651    0.02266
69    30.37345    4    0.40658    0.01306
70    30.78003    3    0.21669    0.00699
71    30.99672    2    0.42013    0.01305
72    31.41685    3    0.79228    0.02191
73    32.20913    2    0.2618    0.00777
74    32.47093    3    0.37141    0.00984
75    32.84234    4    0.22982    0.00665
76    33.07216    5    0.16949    0.00507
77    33.24165    4    0.27878    0.00832
78    33.52043    5    0.23181    0.00679
79    33.75224    4    0.18199    0.00532
80    33.93423    5    0.31893    0.00914
81    34.25316    6    0.25729    0.00736
82    34.51045    7    0.17277    0.00498
83    34.68322    8    0.32524    0.00929
84    35.00846    9    0.21272    0.00604
85    35.22118    10    0.17445    0.00493
86    35.39563    9    0.1174    0.00331
87    35.51303    10    0.19398    0.00541
88    35.70701    9    0.31369    0.00868
89    36.0207    10    0.30544    0.00832
90    36.32614    9    0.30322    0.00818
91    36.62936    10    0.13058    0.00348
92    36.75994    9    0.26013    0.00688
93    37.02007    10    0.22143    0.00582
94    37.2415    9    0.26881    0.00698
95    37.51031    10    0.20802    0.00536
96    37.71833    9    0.12542    0.0032
97    37.84375    10    0.20067    0.0051
98    38.04442    9    0.20905    0.00527
99    38.25347    10    0.14347    0.0036
100    38.39694    9    0.20549    0.0051
101    38.60243    10    0.1781    0.0044
102    38.78053    9    0.27375    0.00668
103    39.05428    10    0.23839    0.00579
104    39.29267    9    0.14456    0.00347
105    39.43723    10    0.19805    0.00475
106    39.63528    9    0.34676    0.00819
107    39.98204    10    0.28452    0.00668
108    40.26656    9    0.28358    0.00655
109    40.55014    8    1.45889    0.0326
110    42.00903    9    0.1094    0.00259
111    42.11843    10    0.15856    0.0034
112    42.27699    9    0.2185    0.00479
113    42.49549    8    1.18897    0.0246
114    43.68446    7    0.88505    0.01972
115    44.56951    8    0.35886    0.00793
116    44.92837    7    0.39287    0.00843
117    45.32124    8    0.27441    0.00593
118    45.59565    9    0.12505    0.00264
119    45.7207    10    0.13362    0.00258
120    45.85432    9    0.16423    0.00333
121    46.01855    10    0.2289    0.00436
122    46.24745    9    0.35806    0.00715
123    46.60551    10    0.27711    0.00519
124    46.88262    9    0.1677    0.00329
125    47.05032    10    0.20186    0.00373
126    47.25218    9    0.33678    0.00651
127    47.58896    10    0.20632    0.00376
128    47.79528    9    0.19509    0.00372
129    47.99037    10    0.25691    0.00462
130    48.24728    9    0.25693    0.00483
131    48.50421    10    0.23646    0.00419
132    48.74067    9    0.29057    0.00538
133    49.03124    10    0.11304    0.00198
134    49.14428    9    0.14946    0.00273
135    49.29374    10    0.10487    0.00183
136    49.39861    9    0.31132    0.00563
137    49.70993    10    0.24315    0.00418
138    49.95308    9    0.20355    0.00363
139    50.15663    10    0.27958    0.00474
140    50.43621    9    0.10374    0.00183
141    50.53995    10    0.22477    0.00377
142    50.76472    9    0.31691    0.00551
143    51.08163    10    0.24005    0.00397
144    51.32168    9    0.10903    0.00188
145    51.43071    10    0.21184    0.00346
146    51.64255    9    0.15639    0.00266
147    51.79894    8    0.90719    0.01447
148    52.70613    7    0.52326    0.00951
149    53.22939    6    0.34582    0.00634
150    53.57521    7    0.26447    0.0049
151    53.83968    8    0.23102    0.00417
152    54.0707    9    0.30595    0.00539
153    54.37665    10    0.28216    0.00429
154    54.65881    9    0.27663    0.00447
155    54.93544    10    0.25139    0.00377
156    55.18683    9    0.20445    0.00326
157    55.39128    10    0.16837    0.0025
158    55.55965    9    0.20909    0.0033
159    55.76874    10    0.32524    0.00478
160    56.09398    9    0.12028    0.00187
161    56.21426    10    0.1007    0.00146
162    56.31496    9    0.37275    0.00576
163    56.68771    10    0.22862    0.00329
164    56.91633    9    0.3605    0.00548
165    57.27683    10    0.15378    0.00219
166    57.43061    9    0.18443    0.00277
167    57.61504    10    0.22681    0.0032
168    57.84185    9    0.23455    0.00349
169    58.0764    8    1.31968    0.01805
170    59.39608    9    0.34924    0.0056
171    59.74532    8    1.52878    0.01985
172    61.2741    9    0.32728    0.00506
173    61.60138    10    0.23674    0.00298
174    61.83812    9    0.28151    0.00394
175    62.11963    10    0.20542    0.00256
176    62.32505    9    0.28696    0.00396
177    62.61201    10    0.23598    0.00291
178    62.84799    9    0.11463    0.00157
179    62.96262    10    0.31449    0.00383
180    63.27711    9    0.23799    0.00322
181    63.5151    10    0.28361    0.00342
182    63.79871    9    0.13697    0.00183
183    63.93568    10    0.28088    0.00335
184    64.21656    9    0.11282    0.00151
185    64.32938    10    0.10366    0.00123
186    64.43304    9    0.16768    0.00222
187    64.60072    10    0.11588    0.00136
188    64.7166    9    0.13626    0.00179
189    64.85286    10    0.35191    0.0041
190    65.20477    9    0.12069    0.00158
191    65.32546    10    0.29158    0.00337
192    65.61704    9    0.17157    0.00222
193    65.78861    10    0.17105    0.00195
194    65.95966    9    0.1116    0.00144
195    66.07126    10    0.29891    0.00339
196    66.37017    9    0.33135    0.00422
197    66.70152    10    0.13715    0.00154
198    66.83867    9    0.27923    0.00352
199    67.1179    10    0.1057    0.00118
200    67.2236    9    0.16643    0.00208
201    67.39003    10    0.22238    0.00247
202    67.61241    9    0.10461    0.0013
203    67.71702    10    0.18357    0.00203
204    67.90059    9    0.17925    0.00221
205    68.07984    10    0.1477    0.00161
206    68.22754    9    0.25024    0.00306
207    68.47778    10    0.32415    0.00351
208    68.80193    9    0.14485    0.00175
209    68.94678    10    0.1253    0.00135
