l    time_i    C(l)    Tau_i     Delta_n
1    0.0    5    0.21995    1
2    0.21995    4    0.55416    1
3    0.77411    3    0.37008    0.23154
4    1.14419    2    0.48786    0.29892
5    1.63205    1    0.32592    0.16646
6    1.95797    0    0.25566    0.11549
7    2.21363    1    0.537    0.19523
8    2.75063    2    0.97611    0.23757
9    3.72674    1    0.38132    0.08471
10    4.10806    0    0.32087    0.05073
11    4.42893    1    0.33516    0.06182
12    4.76409    0    0.33094    0.04379
13    5.09503    1    0.30876    0.04736
14    5.40379    0    0.34685    0.03929
15    5.75064    1    0.29018    0.03818
16    6.04082    0    0.18993    0.01922
17    6.23075    1    0.39705    0.04577
18    6.6278    0    0.35673    0.03243
19    6.98453    1    0.31413    0.03153
20    7.29866    2    0.52674    0.0417
21    7.8254    1    0.19862    0.02251
22    8.02402    0    0.17784    0.01276
23    8.20186    1    0.32479    0.02796
24    8.52665    0    0.36563    0.02433
25    8.89228    1    0.33081    0.02575
26    9.22309    0    0.37758    0.02292
27    9.60067    1    0.19862    0.01428
28    9.79929    0    0.32893    0.01848
29    10.12822    1    0.19812    0.01343
30    10.32634    0    0.4645    0.02406
31    10.79084    1    0.4337    0.02705
32    11.22454    0    0.31476    0.01509
33    11.5393    1    0.21584    0.01252
34    11.75514    2    0.50219    0.02238
35    12.25733    1    0.28614    0.02113
36    12.54347    2    0.74583    0.03002
37    13.2893    3    0.34367    0.02294
38    13.63297    4    0.57851    0.03925
39    14.21148    3    0.55265    0.03588
40    14.76413    2    0.45719    0.02786
41    15.22132    1    0.21301    0.01241
42    15.43433    2    1.25202    0.04304
43    16.68635    1    0.32517    0.01711
44    17.01152    0    0.18452    0.00579
45    17.19604    1    0.20943    0.00931
46    17.40547    0    0.43616    0.01318
47    17.84163    1    0.47156    0.01984
48    18.31319    2    0.48642    0.01393
49    18.79961    1    0.1753    0.00822
50    18.97491    0    0.24528    0.00675
51    19.22019    1    0.31073    0.01213
52    19.53092    0    0.15512    0.00417
53    19.68604    1    0.2235    0.00845
54    19.90954    0    0.49404    0.01286
55    20.40358    1    0.18869    0.00687
56    20.59227    0    0.27047    0.00677
57    20.86274    1    0.20783    0.00736
58    21.07057    0    0.52423    0.01264
59    21.5948    1    0.3747    0.01272
60    21.9695    0    0.28485    0.00661
61    22.25435    1    0.37191    0.0121
62    22.62626    0    0.19062    0.00432
63    22.81688    1    0.37926    0.01188
64    23.19614    0    0.21192    0.00471
65    23.40806    1    0.48049    0.01443
66    23.88855    0    0.36571    0.00794
67    24.25426    1    0.29809    0.00858
68    24.55235    0    0.30129    0.00635
69    24.85364    1    0.4511    0.01252
70    25.30474    0    0.31383    0.00645
71    25.61857    1    0.52495    0.01393
72    26.14352    0    0.24232    0.00486
73    26.38584    1    0.28408    0.00727
74    26.66992    2    1.14425    0.02179
75    27.81417    3    0.44652    0.01453
76    28.26069    2    0.34794    0.01151
77    28.60863    3    0.75032    0.02314
78    29.35895    2    0.51194    0.01604
79    29.87089    3    0.48136    0.01403
80    30.35225    4    0.27969    0.00841
81    30.63194    3    0.45702    0.01416
82    31.08896    4    0.33169    0.00965
83    31.42065    5    0.2132    0.0064
84    31.63385    4    0.3905    0.01198
85    32.02435    5    0.40524    0.01179
86    32.42959    6    0.27721    0.00823
87    32.7068    7    0.25933    0.00787
88    32.96613    8    0.33488    0.01006
89    33.30101    9    0.13137    0.00393
90    33.43238    10    0.30058    0.00891
91    33.73296    9    0.10466    0.00309
92    33.83762    10    0.1836    0.00535
93    34.02122    9    0.22898    0.00666
94    34.2502    10    0.19962    0.00571
95    34.44982    9    0.22143    0.00633
96    34.67125    10    0.26681    0.00749
97    34.93806    9    0.18519    0.00519
98    35.12325    10    0.36474    0.01
99    35.48799    9    0.2406    0.00659
100    35.72859    10    0.14978    0.00402
101    35.87837    9    0.18887    0.00509
102    36.06724    8    0.71111    0.01855
103    36.77835    7    1.09361    0.02878
104    37.87196    8    0.17001    0.00443
105    38.04197    9    0.11393    0.00289
106    38.1559    10    0.12492    0.00307
107    38.28082    9    0.23837    0.006
108    38.51919    10    0.21599    0.00524
109    38.73518    9    0.22952    0.00568
110    38.9647    10    0.16474    0.00394
111    39.12944    9    0.30289    0.00736
112    39.43233    10    0.15645    0.00369
113    39.58878    9    0.36607    0.00871
114    39.95485    10    0.21183    0.0049
115    40.16668    9    0.18108    0.00423
116    40.34776    10    0.13237    0.00302
117    40.48013    9    0.16247    0.00376
118    40.6426    10    0.2849    0.00641
119    40.9275    9    0.21621    0.00492
120    41.14371    10    0.21759    0.00481
121    41.3613    9    0.1733    0.00388
122    41.5346    10    0.17188    0.00376
123    41.70648    9    0.19567    0.00433
124    41.90215    10    0.22215    0.00478
125    42.1243    9    0.31573    0.00687
126    42.44003    10    0.25935    0.00549
127    42.69938    9    0.34071    0.00726
128    43.04009    10    0.17974    0.00374
129    43.21983    9    0.2246    0.0047
130    43.44443    10    0.12375    0.00254
131    43.56818    9    0.31433    0.00649
132    43.88251    10    0.21903    0.00444
133    44.10154    9    0.22023    0.00447
134    44.32177    8    2.12679    0.04077
135    46.44856    7    0.31824    0.0066
136    46.7668    8    0.12476    0.00263
137    46.89156    9    0.35854    0.00732
138    47.2501    10    0.1938    0.00348
139    47.4439    9    0.33292    0.00628
140    47.77682    10    0.31394    0.00555
141    48.09076    9    0.34067    0.00631
142    48.43143    10    0.29962    0.0052
143    48.73105    9    0.2225    0.00405
144    48.95355    10    0.3312    0.00565
145    49.28475    9    0.27754    0.00497
146    49.56229    10    0.27622    0.00463
147    49.83851    9    0.15994    0.00282
148    49.99845    10    0.10287    0.0017
149    50.10132    9    0.32437    0.00566
150    50.42569    10    0.2729    0.00448
151    50.69859    9    0.22549    0.00388
152    50.92408    10    0.24211    0.00392
153    51.16619    9    0.13433    0.00228
154    51.30052    10    0.11054    0.00178
155    51.41106    9    0.14399    0.00243
156    51.55505    10    0.25577    0.00406
157    51.81082    9    0.3694    0.00615
158    52.18022    10    0.1687    0.00264
159    52.34892    9    0.20522    0.00337
160    52.55414    10    0.29257    0.00453
161    52.84671    9    0.16785    0.00272
162    53.01456    10    0.11473    0.00176
163    53.12929    9    0.16493    0.00266
164    53.29422    10    0.23316    0.00354
165    53.52738    9    0.27586    0.00438
166    53.80324    8    1.63207    0.02386
167    55.43531    7    0.72927    0.01251
168    56.16458    8    0.19416    0.00341
169    56.35874    9    0.19468    0.00327
170    56.55342    10    0.25741    0.00358
171    56.81083    9    0.32575    0.0049
172    57.13658    10    0.19778    0.00272
173    57.33436    9    0.17918    0.00267
174    57.51354    10    0.1143    0.00156
175    57.62784    9    0.23051    0.0034
176    57.85835    10    0.25402    0.00344
177    58.11237    9    0.27227    0.00396
178    58.38464    8    1.10726    0.01458
179    59.4919    9    0.17341    0.00277
180    59.66531    8    0.77287    0.00984
181    60.43818    7    0.83321    0.0129
182    61.27139    8    0.34967    0.00559
183    61.62106    7    0.91621    0.01371
184    62.53727    8    0.1679    0.00263
185    62.70517    9    0.27852    0.00408
186    62.98369    10    0.2358    0.00287
187    63.21949    9    0.16816    0.00227
188    63.38765    10    0.24202    0.00292
189    63.62967    9    0.28514    0.00382
190    63.91481    10    0.34436    0.0041
191    64.25917    9    0.12413    0.00164
192    64.3833    10    0.31795    0.00375
193    64.70125    9    0.15658    0.00206
194    64.85783    10    0.25243    0.00294
195    65.11026    9    0.34054    0.00442
196    65.4508    10    0.11142    0.00129
197    65.56222    9    0.24812    0.00319
198    65.81034    8    0.65815    0.00749
199    66.46849    9    0.15006    0.00208
200    66.61855    10    0.18068    0.00202
201    66.79923    9    0.23974    0.00302
202    67.03897    10    0.25025    0.00278
203    67.28922    9    0.16206    0.00203
204    67.45128    10    0.17551    0.00194
205    67.62679    9    0.22263    0.00276
206    67.84942    10    0.11946    0.00131
207    67.96888    9    0.14315    0.00177
208    68.11203    10    0.24535    0.00267
209    68.35738    9    0.28483    0.00348
210    68.64221    10    0.24026    0.00259
211    68.88247    9    0.20554    0.00248
212    69.08801    10    0.26105    0.00278
213    69.34906    9    0.11511    0.00138
214    69.46417    10    0.1442    0.00153
215    69.60837    9    0.10912    0.00131
216    69.71749    10    0.12761    0.00135
217    69.8451    9    0.22847    0.00271
218    70.07357    10    0.32682    0.00343
219    70.40039    9    0.17889    0.0021
220    70.57928    8    0.91741    0.00942
221    71.49669    9    0.16251    0.0021
222    71.6592    10    0.15957    0.00161
223    71.81877    9    0.12627    0.00146
224    71.94504    10    0.3611    0.00362
225    72.30614    9    0.26881    0.00307
226    72.57495    10    0.28459    0.00282
227    72.85954    9    0.21639    0.00244
228    73.07593    8    1.57914    0.01522
229    74.65507    7    0.33288    0.00411
230    74.98795    8    0.11136    0.00145
231    75.09931    9    0.20918    0.00256
232    75.30849    10    0.28956    0.00271
233    75.59805    9    0.30144    0.0033
234    75.89949    10    0.31413    0.00291
235    76.21362    9    0.2049    0.00222
236    76.41852    8    1.4677    0.01325
237    77.88622    9    0.23011    0.00272
238    78.11633    10    0.21997    0.00194
239    78.3363    9    0.16119    0.0017
240    78.49749    8    1.04422    0.00906
241    79.54171    9    0.17041    0.00197
242    79.71212    10    0.30376    0.00258
243    80.01588    9    0.10719    0.00111
244    80.12307    10    0.14088    0.00119
245    80.26395    9    0.28809    0.00297
246    80.55204    10    0.18938    0.0016
247    80.74142    9    0.31985    0.00327
248    81.06127    10    0.13197    0.00111
249    81.19324    9    0.13771    0.0014
250    81.33095    10    0.25327    0.00211
251    81.58422    9    0.1057    0.00107
252    81.68992    10    0.11504    0.00095
253    81.80496    9    0.26434    0.00265
254    82.0693    10    0.22586    0.00186
255    82.29516    9    0.18225    0.00182
256    82.47741    10    0.22164    0.00181
257    82.69905    9    0.31048    0.00307
258    83.00953    10    0.22413    0.00182
259    83.23366    9    0.215    0.00211
260    83.44866    10    0.34844    0.0028
261    83.7971    9    0.12975    0.00126
262    83.92685    10    0.17142    0.00137
263    84.09827    9    0.33256    0.00321
264    84.43083    10    0.17162    0.00136
265    84.60245    9    0.11724    0.00113
266    84.71969    10    0.18436    0.00145
267    84.90405    9    0.16459    0.00157
268    85.06864    10    0.15301    0.00121
269    85.22165    9    0.30307    0.00287
270    85.52472    10    0.15824    0.00124
271    85.68296    9    0.2008    0.00189
272    85.88376    10    0.31061    0.00242
273    86.19437    9    0.11921    0.00111
274    86.31358    10    0.24189    0.00186
275    86.55547    9    0.25015    0.00232
276    86.80562    10    0.26014    0.00199
277    87.06576    9    0.19942    0.00183
278    87.26518    10    0.10417    0.0008
279    87.36935    9    0.16197    0.00148
280    87.53132    8    0.59018    0.00445
281    88.1215    9    0.17277    0.00182
282    88.29427    10    0.31092    0.00232
283    88.60519    9    0.13313    0.00121
284    88.73832    10    0.19728    0.00146
285    88.9356    9    0.13396    0.00121
286    89.06956    10    0.27125    0.002
287    89.34081    9    0.36123    0.00323
288    89.70204    10    0.12117    0.00089
289    89.82321    9    0.36108    0.0032
290    90.18429    10    0.31019    0.00225
291    90.49448    9    0.10963    0.00096
292    90.60411    10    0.26781    0.00193
293    90.87192    9    0.24511    0.00214
294    91.11703    10    0.23317    0.00168
295    91.3502    9    0.3574    0.00309
296    91.7076    10    0.33237    0.00236
297    92.03997    9    0.10284    0.00089
298    92.14281    10    0.15895    0.00112
299    92.30176    9    0.35343    0.00302
300    92.65519    10    0.2081    0.00147
301    92.86329    9    0.1066    0.00091
302    92.96989    10    0.2365    0.00165
303    93.20639    9    0.25035    0.00212
304    93.45674    10    0.22155    0.00154
305    93.67829    9    0.22448    0.00188
306    93.90277    10    0.21945    0.00152
307    94.12222    9    0.20265    0.00169
308    94.32487    10    0.15274    0.00105
309    94.47761    9    0.21912    0.00182
310    94.69673    10    0.31805    0.00217
311    95.01478    9    0.239    0.00197
312    95.25378    10    0.31655    0.00215
313    95.57033    9    0.22941    0.00188
314    95.79974    10    0.12788    0.00087
315    95.92762    9    0.1043    0.00084
316    96.03192    10    0.15337    0.00103
317    96.18529    9    0.16485    0.00134
318    96.35014    10    0.28693    0.00192
319    96.63707    9    0.2391    0.00193
320    96.87617    10    0.31683    0.0021
321    97.193    9    0.13042    0.00104
322    97.32342    10    0.36724    0.00242
323    97.69066    9    0.12272    0.00097
324    97.81338    8    1.61713    0.01044
325    99.43051    9    0.16367    0.00153
326    99.59418    10    0.15273    0.00097
327    99.74691    9    0.36675    0.00287
328    100.11366    10    0.26704    0.00168
329    100.3807    9    0.22507    0.00174
330    100.60577    10    0.25494    0.0016
331    100.86071    9    0.25756    0.00198
332    101.11827    10    0.1757    0.00109
333    101.29397    9    0.3497    0.00267
334    101.64367    8    0.95895    0.0059
335    102.60262    9    0.13986    0.00127
336    102.74248    10    0.22565    0.00137
337    102.96813    9    0.12972    0.00098
338    103.09785    10    0.13373    0.00081
