l    time_i    C(l)    Tau_i     Delta_n
1    0.0    3    0.19832    1
2    0.19832    4    0.46079    1
3    0.65911    5    0.26484    0.20039
4    0.92395    4    0.56998    0.38153
5    1.49393    5    0.15472    0.06475
6    1.64865    6    0.44045    0.13794
7    2.0891    7    0.34401    0.14139
8    2.43311    6    0.27785    0.10249
9    2.71096    7    0.27695    0.08092
10    2.98791    8    0.24273    0.06815
11    3.23064    9    0.25071    0.07202
12    3.48135    10    0.29326    0.07769
13    3.77461    9    0.18044    0.04562
14    3.95505    10    0.10525    0.024
15    4.0603    9    0.17479    0.03944
16    4.23509    10    0.22934    0.04653
17    4.46443    9    0.24182    0.04729
18    4.70625    10    0.32925    0.05666
19    5.0355    9    0.2071    0.03482
20    5.2426    10    0.28918    0.04273
21    5.53178    9    0.32117    0.0469
22    5.85295    10    0.16011    0.02096
23    6.01306    9    0.1767    0.0232
24    6.18976    10    0.12777    0.01563
25    6.31753    9    0.24884    0.03008
26    6.56637    10    0.10591    0.01216
27    6.67228    9    0.13188    0.01488
28    6.80416    10    0.12274    0.01345
29    6.9269    9    0.14127    0.01513
30    7.06817    10    0.18908    0.01956
31    7.25725    9    0.23141    0.02313
32    7.48866    8    1.15011    0.09843
33    8.63877    9    0.24645    0.02693
34    8.88522    10    0.25809    0.01837
35    9.14331    9    0.12919    0.0108
36    9.2725    10    0.22959    0.01541
37    9.50209    9    0.12159    0.00973
38    9.62368    10    0.25176    0.01599
39    9.87544    9    0.18608    0.01417
40    10.06152    10    0.26194    0.01568
41    10.32346    9    0.34988    0.02487
42    10.67334    10    0.10738    0.00613
43    10.78072    9    0.15247    0.01027
44    10.93319    10    0.18701    0.01034
45    11.1202    9    0.10378    0.00675
46    11.22398    10    0.10198    0.00548
47    11.32596    9    0.26358    0.01652
48    11.58954    10    0.1984    0.0103
49    11.78794    9    0.27841    0.01649
50    12.06635    8    0.80622    0.03824
51    12.87257    9    0.24766    0.01815
52    13.12023    10    0.25    0.01086
53    13.37023    9    0.28911    0.0154
54    13.65934    10    0.26464    0.011
55    13.92398    9    0.2307    0.0117
56    14.15468    10    0.1113    0.00449
57    14.26598    9    0.22972    0.01122
58    14.4957    10    0.14108    0.00556
59    14.63678    9    0.1396    0.00662
60    14.77638    10    0.3303    0.01258
61    15.10668    9    0.15741    0.00722
62    15.26409    10    0.28659    0.01046
63    15.55068    9    0.12881    0.00574
64    15.67949    8    1.70116    0.05488
65    17.38065    7    0.8731    0.04578
66    18.25375    8    0.27261    0.01429
67    18.52636    9    0.18853    0.00919
68    18.71489    8    1.37945    0.03714
69    20.09434    9    0.33391    0.01487
70    20.42825    10    0.33557    0.00827
71    20.76382    9    0.36317    0.0132
72    21.12699    10    0.12779    0.00308
73    21.25478    9    0.15872    0.00561
74    21.4135    10    0.34774    0.0082
75    21.76124    9    0.20704    0.00711
76    21.96828    10    0.10625    0.00245
77    22.07453    9    0.26612    0.00892
78    22.34065    10    0.30968    0.00701
79    22.65033    9    0.19957    0.0065
80    22.8499    10    0.18274    0.00404
81    23.03264    9    0.33438    0.01058
82    23.36702    10    0.17452    0.00381
83    23.54154    9    0.23269    0.00715
84    23.77423    10    0.17503    0.00376
85    23.94926    9    0.22711    0.00681
86    24.17637    10    0.20175    0.00426
87    24.37812    9    0.36515    0.01063
88    24.74327    10    0.15076    0.00314
89    24.89403    9    0.20565    0.00583
90    25.09968    10    0.33869    0.00691
91    25.43837    9    0.35779    0.00985
92    25.79616    10    0.28394    0.00565
93    26.0801    9    0.33751    0.00899
94    26.41761    8    1.56288    0.02899
95    27.98049    9    0.16967    0.00557
96    28.15016    10    0.27302    0.00474
97    28.42318    9    0.23084    0.00576
98    28.65402    10    0.23669    0.00403
99    28.89071    9    0.17113    0.0042
100    29.06184    8    1.1984    0.01947
101    30.26024    9    0.30948    0.00935
102    30.56972    10    0.31646    0.0049
103    30.88618    9    0.27309    0.00636
104    31.15927    10    0.30666    0.00465
105    31.46593    9    0.16181    0.0037
106    31.62774    10    0.10888    0.00163
107    31.73662    9    0.31035    0.00697
108    32.04697    10    0.32609    0.00482
109    32.37306    9    0.10273    0.00226
110    32.47579    10    0.23671    0.00344
111    32.7125    9    0.29391    0.00637
112    33.00641    10    0.18163    0.00261
113    33.18804    9    0.31251    0.00662
114    33.50055    10    0.23251    0.0033
115    33.73306    9    0.26136    0.00543
116    33.99442    10    0.13286    0.00187
117    34.12728    9    0.30575    0.00623
118    34.43303    10    0.24223    0.00338
119    34.67526    9    0.16186    0.00324
120    34.83712    10    0.1558    0.00214
121    34.99292    9    0.28576    0.00563
122    35.27868    10    0.15715    0.00215
123    35.43583    9    0.24692    0.00478
124    35.68275    10    0.149    0.00202
125    35.83175    9    0.32376    0.00615
126    36.15551    10    0.13913    0.00187
127    36.29464    9    0.1979    0.00371
128    36.49254    10    0.24922    0.00332
129    36.74176    9    0.10705    0.00198
130    36.84881    10    0.1581    0.00208
131    37.00691    9    0.28556    0.00521
132    37.29247    10    0.17604    0.00229
133    37.46851    9    0.31788    0.00569
134    37.78639    10    0.33575    0.00432
135    38.12214    9    0.3166    0.00555
136    38.43874    10    0.34564    0.00438
137    38.78438    9    0.31766    0.00545
138    39.10204    8    0.84574    0.01039
139    39.94778    9    0.17666    0.00412
140    40.12444    10    0.24027    0.00287
141    40.36471    9    0.34691    0.00576
142    40.71162    10    0.2888    0.00341
143    41.00042    9    0.14049    0.0023
144    41.14091    10    0.36457    0.00424
145    41.50548    9    0.30355    0.00489
146    41.80903    10    0.26472    0.00303
147    42.07375    9    0.22191    0.00352
148    42.29566    10    0.16595    0.00188
149    42.46161    9    0.19098    0.00299
150    42.65259    10    0.25539    0.00287
151    42.90798    9    0.30456    0.00471
152    43.21254    10    0.16231    0.00181
153    43.37485    9    0.20159    0.00307
154    43.57644    10    0.197    0.00217
155    43.77344    9    0.28328    0.00426
156    44.05672    10    0.15089    0.00165
157    44.20761    9    0.2434    0.00361
158    44.45101    10    0.16878    0.00184
159    44.61979    9    0.17389    0.00255
160    44.79368    10    0.26854    0.0029
161    45.06222    9    0.20516    0.00297
162    45.26738    10    0.18599    0.00198
163    45.45337    9    0.2339    0.00335
164    45.68727    10    0.12481    0.00132
165    45.81208    9    0.29275    0.00415
166    46.10483    10    0.13168    0.00139
167    46.23651    9    0.16501    0.00231
168    46.40152    10    0.33866    0.00354
169    46.74018    9    0.18217    0.00253
170    46.92235    10    0.33543    0.00346
171    47.25778    9    0.32263    0.00441
172    47.58041    10    0.3397    0.00346
173    47.92011    9    0.36805    0.00494
174    48.28816    8    1.45721    0.01428
175    49.74537    7    0.82828    0.01546
176    50.57365    6    0.44248    0.00854
177    51.01613    7    0.14468    0.0028
178    51.16081    8    0.11982    0.00228
179    51.28063    7    0.68214    0.0122
180    51.96277    6    0.66354    0.01228
181    52.62631    5    0.63351    0.01172
182    53.25982    6    0.27438    0.00503
183    53.5342    7    0.22372    0.00405
184    53.75792    8    0.25175    0.00448
185    54.00967    9    0.1692    0.00287
186    54.17887    10    0.21046    0.002
187    54.38933    9    0.29964    0.00374
188    54.68897    10    0.16755    0.00157
189    54.85652    9    0.12043    0.00149
190    54.97695    10    0.25953    0.00243
191    55.23648    9    0.19236    0.00236
192    55.42884    10    0.32358    0.00299
193    55.75242    9    0.13762    0.00168
194    55.89004    10    0.23163    0.00213
195    56.12167    9    0.27341    0.0033
196    56.39508    10    0.12537    0.00114
197    56.52045    9    0.23486    0.0028
198    56.75531    10    0.25994    0.00235
199    57.01525    9    0.26923    0.00318
200    57.28448    10    0.2829    0.00253
201    57.56738    9    0.14149    0.00165
202    57.70887    10    0.13068    0.00117
203    57.83955    9    0.13429    0.00156
204    57.97384    10    0.242    0.00213
205    58.21584    9    0.32473    0.00373
206    58.54057    10    0.15648    0.00137
207    58.69705    9    0.15758    0.00179
208    58.85463    10    0.11734    0.00102
209    58.97197    9    0.1136    0.00129
210    59.08557    10    0.13547    0.00118
211    59.22104    9    0.2368    0.00266
212    59.45784    10    0.31719    0.00273
213    59.77503    9    0.12842    0.00143
214    59.90345    8    0.77735    0.00658
215    60.6808    9    0.31967    0.00485
216    61.00047    10    0.1558    0.0013
217    61.15627    9    0.35228    0.00385
218    61.50855    8    1.23773    0.01007
219    62.74628    9    0.10522    0.00154
220    62.8515    10    0.35154    0.00279
221    63.20304    9    0.14151    0.00152
222    63.34455    10    0.14511    0.00114
223    63.48966    9    0.20188    0.00214
224    63.69154    10    0.17877    0.0014
225    63.87031    9    0.22451    0.00237
226    64.09482    10    0.29906    0.00232
227    64.39388    9    0.18637    0.00195
228    64.58025    8    1.74424    0.01314
229    66.32449    7    0.60014    0.0083
230    66.92463    6    0.75268    0.01074
231    67.67731    7    0.25925    0.00372
232    67.93656    8    0.3628    0.00508
233    68.29936    7    0.8596    0.01143
234    69.15896    8    0.16922    0.00232
235    69.32818    9    0.31864    0.00416
236    69.64682    10    0.10836    0.0008
237    69.75518    9    0.13222    0.00132
238    69.8874    10    0.24773    0.00181
239    70.13513    9    0.21326    0.00212
240    70.34839    10    0.29274    0.00212
241    70.64113    9    0.15237    0.0015
