l    time_i    C(l)    Tau_i     Delta_n
1    0.0    0    0.483423    1
2    0.483423    1    0.583021    1
3    1.066444    0    0.545655    0.185043
4    1.612099    1    0.60927    0.175084
5    2.221369    0    0.393914    0.080843
6    2.615283    1    0.372124    0.067776
7    2.987407    0    0.475411    0.071895
8    3.462818    1    0.419244    0.059206
9    3.882062    0    0.536891    0.062083
10    4.418953    1    0.652396    0.070896
11    5.071349    0    0.67445    0.061014
12    5.745799    1    0.638738    0.054146
13    6.384537    0    0.311789    0.023883
14    6.696326    1    0.741046    0.050911
15    7.437372    0    0.285417    0.019955
16    7.722789    1    0.370312    0.021963
17    8.093101    0    0.5806    0.036278
18    8.673701    1    0.704114    0.037115
19    9.377815    0    0.52734    0.028898
20    9.905155    1    0.513986    0.023979
21    10.419141    0    0.393463    0.019573
22    10.812604    1    0.547512    0.023216
23    11.360116    0    0.63259    0.028564
24    11.992706    1    0.413032    0.016215
25    12.405738    0    0.321342    0.013361
26    12.72708    1    0.46114    0.01693
27    13.18822    0    0.790405    0.030123
28    13.978625    1    0.428242    0.014784
29    14.406867    0    0.323729    0.01137
30    14.730596    1    0.75076    0.023954
31    15.481356    0    0.296925    0.009973
32    15.778281    1    0.828311    0.023941
33    16.606592    2    2.016821    0.058908
34    18.623413    3    0.960255    0.049033
35    19.583668    4    0.724353    0.035668
36    20.308021    5    0.682037    0.032493
37    20.990058    6    0.744564    0.034257
38    21.734622    7    0.576814    0.025853
39    22.311436    8    0.299002    0.013224
40    22.610438    9    0.675333    0.029002
41    23.285771    10    0.447995    0.018876
42    23.733766    9    0.307358    0.012785
43    24.041124    8    2.934806    0.106766
44    26.97593    9    0.561351    0.019874
45    27.537281    10    0.594168    0.018527
46    28.131449    9    0.561122    0.019342
47    28.692571    8    1.828108    0.051595
48    30.520679    7    1.196696    0.036201
49    31.717375    8    0.509308    0.015655
50    32.226683    9    0.616021    0.017341
51    32.842704    8    1.60727    0.038409
52    34.449974    7    1.175933    0.030086
53    35.625907    8    0.334655    0.009095
54    35.960562    9    0.284253    0.006921
55    36.244815    10    0.482683    0.010454
56    36.727498    9    0.81278    0.021138
57    37.540278    10    0.486465    0.010103
58    38.026743    9    0.339452    0.008456
59    38.366195    10    0.301124    0.006087
60    38.667319    9    0.378934    0.009197
61    39.046253    10    0.692951    0.013559
62    39.739204    9    0.498929    0.011651
63    40.238133    10    0.552905    0.010396
64    40.791038    9    0.379555    0.008564
65    41.170593    10    0.445809    0.008129
66    41.616402    9    0.661136    0.014406
67    42.277538    10    0.506316    0.008931
68    42.783854    9    0.507367    0.01064
69    43.291221    8    1.705047    0.028369
70    44.996268    9    0.319214    0.006339
71    45.315482    10    0.593073    0.009331
72    45.908555    9    0.519637    0.010109
73    46.428192    8    2.534335    0.037068
74    48.962527    7    1.42335    0.025463
75    50.385877    8    0.699905    0.01339
76    51.085782    9    0.622979    0.010574
77    51.708761    10    0.555949    0.007405
78    52.26471    9    0.431773    0.007415
79    52.696483    10    0.457471    0.00595
80    53.153954    9    0.782817    0.01304
81    53.936771    8    2.694006    0.032819
82    56.630777    9    0.442039    0.006805
83    57.072816    8    1.631952    0.01834
84    58.704768    7    1.211157    0.017694
85    59.915925    6    0.578265    0.009265
86    60.49419    5    0.928332    0.01497
87    61.422522    6    0.767657    0.012194
88    62.190179    7    0.403339    0.006288
89    62.593518    6    0.938718    0.014204
90    63.532236    5    0.598536    0.009052
91    64.130772    6    0.45226    0.006838
92    64.583032    7    0.294287    0.00436
93    64.877319    8    0.586142    0.00849
94    65.463461    9    0.610549    0.008037
95    66.07401    10    0.470163    0.004814
96    66.544173    9    0.794054    0.010696
97    67.338227    10    0.514462    0.005159
98    67.852689    9    0.504537    0.006622
99    68.357226    10    0.525435    0.005169
100    68.882661    9    0.376695    0.004849
101    69.259356    10    0.505626    0.004887
102    69.764982    9    0.544275    0.006869
103    70.309257    10    0.555053    0.005263
104    70.86431    9    0.380885    0.004713
105    71.245195    10    0.747102    0.006936
106    71.992297    9    0.370162    0.004491
107    72.362459    10    0.406143    0.003701
