l    time_i    C(l)    Tau_i     Delta_n
1    0.0    1    0.43064    1
2    0.43064    0    0.20282    1
3    0.63346    1    0.28664    0.09975
4    0.9201    0    0.27815    0.18096
5    1.19825    1    0.43988    0.10778
6    1.63813    2    0.78506    0.22885
7    2.42319    3    0.51281    0.17466
8    2.936    2    0.34134    0.10415
9    3.27734    1    0.22886    0.05506
10    3.5062    0    0.26421    0.04478
11    3.77041    1    0.30164    0.05134
12    4.07205    2    1.0168    0.12472
13    5.08885    1    0.15385    0.02507
14    5.2427    2    0.94093    0.07824
15    6.18363    3    0.33381    0.0438
16    6.51744    2    0.24372    0.03416
17    6.76116    3    0.81885    0.08839
18    7.58001    4    0.46714    0.05357
19    8.04715    3    0.33172    0.03959
20    8.37887    2    0.21697    0.02207
21    8.59584    3    0.4127    0.03489
22    9.00854    2    0.24605    0.02284
23    9.25459    1    0.33663    0.02576
24    9.59122    2    1.72529    0.09702
25    11.31651    3    0.61411    0.03874
26    11.93062    4    0.38783    0.02749
27    12.31845    3    0.43022    0.03284
28    12.74867    4    0.2629    0.01719
29    13.01157    3    0.50786    0.03536
30    13.51943    4    0.22732    0.01389
31    13.74675    3    0.48846    0.03114
32    14.23521    2    0.15166    0.00877
33    14.38687    1    0.36748    0.019
34    14.75435    2    0.73784    0.0308
35    15.49219    1    0.3145    0.01504
36    15.80669    0    0.42133    0.01619
37    16.22802    1    0.44177    0.02412
38    16.66979    0    0.22925    0.00838
39    16.89904    1    0.18637    0.00968
40    17.08541    0    0.16265    0.00579
41    17.24806    1    0.52633    0.02602
42    17.77439    2    0.54664    0.01848
43    18.32103    1    0.1515    0.00637
44    18.47253    0    0.49823    0.01586
45    18.97076    1    0.18188    0.00819
46    19.15264    0    0.26026    0.00795
47    19.4129    1    0.4005    0.01731
48    19.8134    0    0.27408    0.00809
49    20.08748    1    0.54423    0.02218
50    20.63171    0    0.33689    0.00957
51    20.9686    1    0.27279    0.01055
52    21.24139    2    1.09494    0.02898
53    22.33633    3    0.75073    0.02634
54    23.08706    2    0.3104    0.01181
55    23.39746    1    0.18921    0.00631
56    23.58667    0    0.18427    0.00454
57    23.77094    1    0.26338    0.0091
58    24.03432    0    0.24325    0.00587
59    24.27757    1    0.39606    0.01323
60    24.67363    2    0.74162    0.01712
61    25.41525    1    0.15616    0.00486
62    25.57141    2    0.84464    0.01829
63    26.41605    3    0.39423    0.01173
64    26.81028    2    0.38262    0.01257
65    27.1929    1    0.37335    0.01068
66    27.56625    2    0.68825    0.01394
67    28.2545    1    0.21975    0.00604
68    28.47425    0    0.47663    0.00925
69    28.95088    1    0.53116    0.01511
70    29.48204    0    0.42582    0.00798
71    29.90786    1    0.49296    0.01339
72    30.40082    0    0.45596    0.00828
73    30.85678    1    0.45001    0.01172
74    31.30679    0    0.28368    0.00501
75    31.59047    1    0.27439    0.00694
76    31.86486    0    0.34756    0.006
77    32.21242    1    0.28061    0.00692
78    32.49303    0    0.35803    0.00604
79    32.85106    1    0.39686    0.0095
80    33.24792    2    0.71738    0.01171
81    33.9653    3    0.2815    0.00669
82    34.2468    4    0.57351    0.01491
83    34.82031    5    0.15932    0.00432
84    34.97963    6    0.31805    0.00901
85    35.29768    7    0.21709    0.00611
86    35.51477    8    0.25117    0.00702
87    35.76594    9    0.145    0.00404
88    35.91094    10    0.31326    0.00865
89    36.2242    9    0.19051    0.00523
90    36.41471    10    0.11441    0.00311
91    36.52912    9    0.24586    0.00665
92    36.77498    10    0.3442    0.00916
93    37.11918    9    0.16988    0.0045
94    37.28906    8    1.9296    0.04818
95    39.21866    9    0.2103    0.00531
96    39.42896    10    0.33499    0.00785
97    39.76395    9    0.30851    0.00758
98    40.07246    10    0.2962    0.00679
99    40.36866    9    0.25732    0.00619
100    40.62598    10    0.141    0.00318
101    40.76698    9    0.24047    0.0057
102    41.00745    10    0.10278    0.00229
103    41.11023    9    0.10551    0.00247
104    41.21574    10    0.30695    0.00675
105    41.52269    9    0.15155    0.0035
106    41.67424    10    0.10214    0.00222
107    41.77638    9    0.32119    0.00732
108    42.09757    10    0.15997    0.00343
109    42.25754    9    0.11966    0.00269
110    42.3772    10    0.21681    0.0046
111    42.59401    9    0.26047    0.00578
112    42.85448    10    0.16525    0.00345
113    43.01973    9    0.29947    0.00653
114    43.3192    10    0.29836    0.00612
115    43.61756    9    0.34458    0.00736
116    43.96214    10    0.15687    0.00317
117    44.11901    9    0.33762    0.00707
118    44.45663    10    0.35482    0.00703
119    44.81145    9    0.18358    0.00377
120    44.99503    10    0.18921    0.00369
121    45.18424    9    0.2091    0.00425
122    45.39334    10    0.24648    0.00475
123    45.63982    9    0.21486    0.0043
124    45.85468    10    0.18715    0.00356
125    46.04183    9    0.20838    0.00412
126    46.25021    10    0.13341    0.00251
127    46.38362    9    0.22743    0.00444
128    46.61105    10    0.22437    0.00416
129    46.83542    9    0.21006    0.00405
130    47.04548    10    0.25864    0.00473
131    47.30412    9    0.1186    0.00226
132    47.42272    10    0.24078    0.00435
133    47.6635    9    0.19037    0.00359
134    47.85387    10    0.19957    0.00356
135    48.05344    9    0.21424    0.00399
136    48.26768    10    0.15953    0.00282
137    48.42721    9    0.10169    0.00187
138    48.5289    10    0.10721    0.00187
139    48.63611    9    0.13447    0.00246
140    48.77058    10    0.24973    0.00434
141    49.02031    9    0.2691    0.00486
142    49.28941    8    1.33418    0.02232
143    50.62359    9    0.30737    0.00599
144    50.93096    8    0.75317    0.01203
145    51.68413    9    0.14359    0.00274
146    51.82772    10    0.31846    0.00497
147    52.14618    9    0.22366    0.00381
148    52.36984    10    0.23005    0.00355
149    52.59989    9    0.27136    0.00456
150    52.87125    10    0.12756    0.00194
151    52.99881    9    0.21823    0.00363
152    53.21704    10    0.23805    0.00359
153    53.45509    9    0.14826    0.00244
154    53.60335    10    0.17267    0.00258
155    53.77602    9    0.22318    0.00363
156    53.9992    10    0.29411    0.00434
157    54.29331    9    0.16634    0.00267
158    54.45965    10    0.23982    0.0035
159    54.69947    9    0.21475    0.00342
160    54.91422    10    0.15934    0.00231
161    55.07356    9    0.22032    0.00347
162    55.29388    10    0.24728    0.00354
163    55.54116    9    0.26027    0.00405
164    55.80143    10    0.27192    0.00383
165    56.07335    9    0.11708    0.0018
166    56.19043    8    0.66161    0.00917
167    56.85204    9    0.2555    0.00441
168    57.10754    8    1.85355    0.02451
169    58.96109    9    0.23038    0.00382
170    59.19147    10    0.1211    0.00154
171    59.31257    9    0.16594    0.00242
172    59.47851    10    0.12708    0.00161
173    59.60559    9    0.13379    0.00195
174    59.73938    10    0.24569    0.00309
175    59.98507    9    0.14087    0.00203
176    60.12594    10    0.22771    0.00284
177    60.35365    9    0.34614    0.00493
