l    time_i    C(l)    Tau_i     Delta_n
1    0.0    3    0.3677    1
2    0.3677    4    0.56288    1
3    0.93058    5    0.24743    0.21004
4    1.17801    6    0.21871    0.15659
5    1.39672    7    0.31754    0.18523
6    1.71426    6    0.64998    0.27492
7    2.36424    7    0.23214    0.0774
8    2.59638    8    0.35158    0.08941
9    2.94796    9    0.34959    0.10602
10    3.29755    10    0.23858    0.06747
11    3.53613    9    0.26137    0.06883
12    3.7975    10    0.22817    0.05311
13    4.02567    9    0.22004    0.04846
14    4.24571    10    0.11488    0.02345
15    4.36059    9    0.19749    0.03854
16    4.55808    10    0.25249    0.04579
17    4.81057    9    0.22812    0.03888
18    5.03869    10    0.36488    0.05635
19    5.40357    9    0.29114    0.04254
20    5.69471    10    0.18268    0.02453
21    5.87739    9    0.24268    0.03157
22    6.12007    10    0.12236    0.01518
23    6.24243    9    0.31868    0.03736
24    6.56111    10    0.26182    0.02957
25    6.82293    9    0.21465    0.02264
26    7.03758    10    0.23125    0.02383
27    7.26883    9    0.13181    0.01298
28    7.40064    10    0.1895    0.01823
29    7.59014    9    0.30604    0.02801
30    7.89618    10    0.35954    0.03149
31    8.25572    9    0.12369    0.01045
32    8.37941    10    0.22712    0.01837
33    8.60653    9    0.31186    0.02466
34    8.91839    10    0.31855    0.02376
35    9.23694    9    0.25408    0.01852
36    9.49102    10    0.28209    0.01946
37    9.77311    9    0.35722    0.02407
38    10.13033    10    0.21742    0.01401
39    10.34775    9    0.11632    0.0074
40    10.46407    10    0.36186    0.02195
41    10.82593    9    0.17732    0.0108
42    11.00325    10    0.22608    0.0129
43    11.22933    9    0.23769    0.0138
44    11.46702    10    0.11316    0.00621
45    11.58018    9    0.18469    0.01029
46    11.76487    10    0.19302    0.01025
47    11.95789    9    0.1617    0.00869
48    12.11959    10    0.27881    0.01416
49    12.3984    9    0.14735    0.00764
50    12.54575    10    0.20697    0.01007
51    12.75272    9    0.22348    0.01116
52    12.9762    8    2.06744    0.08478
53    15.04364    9    0.20861    0.01336
54    15.25225    10    0.21014    0.00732
55    15.46239    9    0.24367    0.01079
56    15.70606    10    0.19369    0.00656
57    15.89975    9    0.20156    0.00862
58    16.10131    10    0.34194    0.01118
59    16.44325    9    0.10209    0.00424
60    16.54534    10    0.14433    0.00458
61    16.68967    9    0.14993    0.0061
62    16.8396    10    0.32775    0.0101
63    17.16735    9    0.196    0.00774
64    17.36335    10    0.18311    0.00548
65    17.54646    9    0.33521    0.01276
66    17.88167    10    0.1287    0.00377
67    18.01037    9    0.19097    0.00704
68    18.20134    10    0.22841    0.00656
69    18.42975    9    0.29096    0.01038
70    18.72071    10    0.1984    0.00556
71    18.91911    9    0.28875    0.00994
72    19.20786    8    1.36806    0.03535
73    20.57592    9    0.1942    0.0091
74    20.77012    10    0.35487    0.00841
75    21.12499    9    0.16261    0.00521
76    21.2876    10    0.27678    0.00637
77    21.56438    9    0.29872    0.00931
78    21.8631    10    0.11906    0.00269
79    21.98216    9    0.19766    0.006
80    22.17982    10    0.14469    0.00324
81    22.32451    9    0.16874    0.00503
82    22.49325    10    0.15818    0.00349
83    22.65143    9    0.29718    0.00864
84    22.94861    10    0.24924    0.0054
85    23.19785    9    0.16089    0.00457
86    23.35874    10    0.18122    0.00385
87    23.53996    9    0.25573    0.0071
88    23.79569    8    1.35863    0.02712
89    25.15432    9    0.12582    0.00483
90    25.28014    8    1.75275    0.03097
91    27.03289    7    0.41179    0.01451
92    27.44468    8    0.32847    0.0114
93    27.77315    7    0.63154    0.0212
94    28.40469    8    0.2589    0.00861
95    28.66359    9    0.24059    0.00776
96    28.90418    10    0.22295    0.0037
97    29.12713    9    0.24775    0.00604
98    29.37488    10    0.15288    0.0025
99    29.52776    9    0.31715    0.00757
100    29.84491    10    0.21604    0.0035
101    30.06095    9    0.24233    0.00565
102    30.30328    10    0.26738    0.00426
103    30.57066    9    0.21828    0.00499
104    30.78894    10    0.30143    0.00472
105    31.09037    9    0.14316    0.00322
106    31.23353    10    0.22344    0.00344
107    31.45697    9    0.1551    0.00344
108    31.61207    10    0.17679    0.00268
109    31.78886    9    0.20916    0.00457
110    31.99802    10    0.14173    0.00213
111    32.13975    9    0.22478    0.00483
112    32.36453    10    0.15901    0.00237
113    32.52354    9    0.18537    0.00392
114    32.70891    10    0.34024    0.005
115    33.04915    9    0.18478    0.00385
116    33.23393    10    0.32075    0.00462
117    33.55468    9    0.25421    0.00519
118    33.80889    10    0.20398    0.0029
119    34.01287    9    0.21174    0.00426
120    34.22461    10    0.23544    0.0033
121    34.46005    9    0.19143    0.00379
122    34.65148    10    0.13018    0.00181
123    34.78166    9    0.36066    0.007
124    35.14232    10    0.30848    0.00423
125    35.4508    9    0.12285    0.00235
126    35.57365    10    0.21036    0.00285
127    35.78401    9    0.15615    0.00295
128    35.94016    10    0.23443    0.00314
129    36.17459    9    0.12744    0.00238
130    36.30203    10    0.11933    0.00158
131    36.42136    9    0.26537    0.00489
132    36.68673    10    0.23289    0.00306
133    36.91962    9    0.25295    0.00458
134    37.17257    10    0.18163    0.00235
135    37.3542    9    0.14198    0.00254
136    37.49618    10    0.20768    0.00267
137    37.70386    9    0.32879    0.00579
138    38.03265    10    0.13624    0.00173
139    38.16889    9    0.27303    0.00472
140    38.44192    10    0.26576    0.00335
141    38.70768    9    0.21181    0.0036
142    38.91949    10    0.1089    0.00136
143    39.02839    9    0.36305    0.00608
144    39.39144    10    0.30368    0.00376
145    39.69512    9    0.21464    0.00353
146    39.90976    10    0.12113    0.00148
147    40.03089    9    0.3724    0.00603
148    40.40329    10    0.3596    0.00435
149    40.76289    9    0.27814    0.00441
150    41.04103    10    0.17489    0.00209
151    41.21592    9    0.21164    0.00331
152    41.42756    10    0.23381    0.00277
153    41.66137    9    0.16084    0.00248
154    41.82221    10    0.30192    0.00352
155    42.12413    9    0.16373    0.00251
156    42.28786    10    0.13335    0.00154
157    42.42121    9    0.10548    0.0016
158    42.52669    10    0.28395    0.00325
159    42.81064    9    0.15128    0.00228
160    42.96192    10    0.14345    0.00162
161    43.10537    9    0.29642    0.00441
162    43.40179    10    0.22264    0.0025
163    43.62443    9    0.20943    0.00307
164    43.83386    10    0.31722    0.00352
165    44.15108    9    0.2654    0.00384
166    44.41648    10    0.12004    0.00132
167    44.53652    9    0.23828    0.0034
168    44.7748    10    0.2171    0.00237
169    44.9919    9    0.1873    0.00264
170    45.1792    8    1.7852    0.01867
171    46.9644    9    0.34299    0.00691
172    47.30739    10    0.13809    0.00139
173    47.44548    9    0.34329    0.00468
174    47.78877    10    0.11703    0.00117
175    47.9058    9    0.11851    0.0016
176    48.02431    10    0.1432    0.00142
177    48.16751    9    0.32098    0.00429
178    48.48849    10    0.31974    0.00315
179    48.80823    9    0.34703    0.00456
180    49.15526    10    0.33641    0.00328
181    49.49167    9    0.31644    0.0041
182    49.80811    10    0.25435    0.00245
183    50.06246    9    0.22688    0.00289
184    50.28934    8    1.17664    0.011
185    51.46598    9    0.11531    0.00212
186    51.58129    8    0.76042    0.00685
187    52.34171    9    0.22436    0.00406
188    52.56607    10    0.19633    0.00174
189    52.7624    9    0.12737    0.00158
190    52.88977    10    0.18681    0.00164
191    53.07658    9    0.19364    0.00238
192    53.27022    10    0.15558    0.00136
193    53.4258    9    0.27659    0.00337
194    53.70239    10    0.31388    0.00272
195    54.01627    9    0.24348    0.00293
196    54.25975    10    0.26919    0.00231
197    54.52894    9    0.1367    0.00163
198    54.66564    10    0.20448    0.00174
199    54.87012    9    0.34638    0.00409
200    55.2165    10    0.21827    0.00185
201    55.43477    9    0.13803    0.00161
202    55.5728    10    0.29553    0.00248
203    55.86833    9    0.33314    0.00385
204    56.20147    10    0.17262    0.00144
205    56.37409    9    0.17388    0.00198
206    56.54797    8    0.70747    0.00579
207    57.25544    9    0.34384    0.00567
208    57.59928    10    0.29544    0.00238
209    57.89472    9    0.13839    0.00156
210    58.03311    10    0.21153    0.00169
211    58.24464    9    0.33407    0.00372
212    58.57871    10    0.11266    0.00089
213    58.69137    9    0.30433    0.00335
214    58.9957    10    0.2126    0.00168
215    59.2083    9    0.24802    0.00269
216    59.45632    10    0.27005    0.00212
217    59.72637    9    0.12037    0.0013
218    59.84674    10    0.18304    0.00143
219    60.02978    9    0.17828    0.00191
220    60.20806    10    0.30773    0.00238
221    60.51579    9    0.20631    0.00219
222    60.7221    10    0.2688    0.00206
223    60.9909    9    0.10666    0.00112
224    61.09756    10    0.29502    0.00224
225    61.39258    9    0.35397    0.0037
226    61.74655    10    0.20054    0.00151
227    61.94709    9    0.32215    0.00333
228    62.26924    10    0.15146    0.00114
229    62.4207    9    0.1433    0.00147
