l    time_i    C(l)    Tau_i     Delta_n
1    0.0    1    0.604542    1
2    0.604542    0    0.285394    1
3    0.889936    1    0.500972    0.115505
4    1.390908    0    0.724123    0.272121
5    2.115031    1    0.702102    0.118957
6    2.817133    0    0.301607    0.062053
7    3.11874    1    0.319498    0.039066
8    3.438238    0    0.609896    0.093209
9    4.048134    1    0.553126    0.057046
10    4.60126    2    2.22624    0.189936
11    6.8275    1    0.294672    0.041374
12    7.122172    2    1.163721    0.058664
13    8.285893    3    0.733537    0.078436
14    9.01943    4    0.390731    0.041522
15    9.410161    3    0.75194    0.073995
16    10.162101    4    0.65974    0.05862
17    10.821841    3    0.566461    0.046284
18    11.388302    2    0.386131    0.029769
19    11.774433    3    0.618822    0.045571
20    12.393255    2    0.492557    0.033794
21    12.885812    1    0.31958    0.021108
22    13.205392    2    1.205364    0.050003
23    14.410756    1    0.296896    0.017432
24    14.707652    0    0.394348    0.014543
25    15.102    1    0.711478    0.037007
26    15.813478    0    0.575303    0.019763
27    16.388781    1    0.45095    0.021237
28    16.839731    0    0.315424    0.010213
29    17.155155    1    0.529592    0.023238
30    17.684747    0    0.414164    0.012789
31    18.098911    1    0.656133    0.026533
32    18.755044    0    0.41356    0.012124
33    19.168604    1    0.349159    0.013197
34    19.517763    2    1.187582    0.031999
35    20.705345    1    0.488474    0.020528
36    21.193819    0    0.520217    0.012861
37    21.714036    1    0.669304    0.022497
38    22.38334    2    2.23938    0.048947
39    24.62272    1    0.678644    0.023825
40    25.301364    0    0.458895    0.008959
41    25.760259    1    0.504499    0.014699
42    26.264758    0    0.610157    0.011435
43    26.874915    1    0.327046    0.009092
44    27.201961    2    1.921181    0.032876
45    29.123142    1    0.590913    0.017544
46    29.714055    0    0.389519    0.00616
47    30.103574    1    0.364269    0.009224
48    30.467843    0    0.36753    0.005677
49    30.835373    1    0.631757    0.015361
50    31.46713    0    0.723927    0.010823
51    32.191057    1    0.719846    0.016523
52    32.910903    2    2.26414    0.031026
53    35.175043    1    0.631601    0.015623
54    35.806644    0    0.741238    0.009343
55    36.547882    1    0.365133    0.007566
56    36.913015    0    0.283392    0.00348
57    37.196407    1    0.377565    0.007628
58    37.573972    0    0.42119    0.005085
59    37.995162    1    0.49081    0.009619
60    38.485972    2    1.199637    0.013925
61    39.685609    3    0.927282    0.020155
62    40.612891    4    0.383932    0.00892
63    40.996823    5    0.458731    0.010709
64    41.455554    4    0.823534    0.019479
65    42.279088    5    0.392876    0.00882
66    42.671964    6    0.401316    0.009137
67    43.07328    7    0.280076    0.00646
68    43.353356    8    0.255445    0.005858
69    43.608801    9    0.238284    0.005434
70    43.847085    10    0.408732    0.009236
71    44.255817    9    0.367668    0.008239
72    44.623485    10    0.296608    0.006542
73    44.920093    9    0.328008    0.00719
74    45.248101    10    0.220612    0.004777
75    45.468713    9    0.52038    0.011142
76    45.989093    10    0.274813    0.005821
77    46.263906    9    0.242289    0.005073
78    46.506195    10    0.233036    0.004858
79    46.739231    9    0.360535    0.007416
80    47.099766    10    0.267531    0.005476
81    47.367297    9    0.515383    0.010351
82    47.88268    10    0.205441    0.004121
83    48.088121    9    0.419902    0.008237
84    48.508023    10    0.192013    0.003788
85    48.700036    9    0.251782    0.004852
86    48.951818    10    0.463779    0.008982
87    49.415597    9    0.393783    0.007425
88    49.80938    10    0.426687    0.008057
89    50.236067    9    0.247622    0.004573
90    50.483689    10    0.263911    0.004893
91    50.7476    9    0.383036    0.006953
92    51.130636    10    0.39409    0.007161
93    51.524726    9    0.309713    0.005508
94    51.834439    10    0.431952    0.007682
95    52.266391    9    0.441705    0.007684
96    52.708096    10    0.454132    0.007882
97    53.162228    9    0.275798    0.004697
98    53.438026    10    0.254168    0.004332
99    53.692194    9    0.319264    0.005355
100    54.011458    10    0.326537    0.005476
101    54.337995    9    0.316215    0.005213
102    54.65421    10    0.494478    0.008127
103    55.148688    9    0.268544    0.004345
104    55.417232    10    0.323622    0.005219
105    55.740854    9    0.396543    0.006308
106    56.137397    10    0.204564    0.003247
107    56.341961    9    0.223902    0.003511
108    56.565863    8    2.478495    0.037423
109    59.044358    9    0.246352    0.004138
110    59.29071    10    0.379248    0.005433
111    59.669958    9    0.19792    0.002941
112    59.867878    10    0.408398    0.005758
113    60.276276    9    0.370915    0.005428
114    60.647191    10    0.417072    0.005771
115    61.064263    9    0.233948    0.003369
116    61.298211    10    0.488361    0.006638
117    61.786572    9    0.194467    0.002763
118    61.981039    10    0.366161    0.004897
119    62.3472    9    0.307519    0.004312
120    62.654719    10    0.477662    0.006277
121    63.132381    9    0.291723    0.004025
122    63.424104    10    0.193336    0.002505
123    63.61744    9    0.315379    0.004298
124    63.932819    10    0.487581    0.006225
125    64.4204    9    0.499255    0.006676
126    64.919655    10    0.282806    0.003547
127    65.202461    9    0.235579    0.003104
128    65.43804    10    0.388553    0.004809
129    65.826593    9    0.203961    0.002656
130    66.030554    10    0.21732    0.002659
131    66.247874    9    0.494183    0.00635
132    66.742057    10    0.255157    0.003082
133    66.997214    9    0.415681    0.005253
134    67.412895    10    0.471278    0.005606
135    67.884173    9    0.399845    0.004963
136    68.284018    10    0.305997    0.003583
137    68.590015    9    0.526947    0.00643
138    69.116962    10    0.217457    0.002512
139    69.334419    9    0.225263    0.002712
140    69.559682    10    0.218357    0.0025
141    69.778039    9    0.435543    0.005181
142    70.213582    10    0.380814    0.004304
143    70.594396    9    0.408379    0.00478
144    71.002775    10    0.192259    0.002146
145    71.195034    9    0.23667    0.002739
146    71.431704    10    0.520061    0.005734
147    71.951765    9    0.249501    0.002852
148    72.201266    10    0.524436    0.005685
149    72.725702    9    0.240176    0.002711
150    72.965878    10    0.284068    0.003037
151    73.249946    9    0.258142    0.002885
152    73.508088    10    0.382665    0.004045
153    73.890753    9    0.493864    0.005442
154    74.384617    10    0.47353    0.004925
155    74.858147    9    0.423148    0.004583
156    75.281295    10    0.332116    0.003403
157    75.613411    9    0.199365    0.002135
158    75.812776    8    1.100583    0.011047
159    76.913359    7    0.98949    0.012622
160    77.902849    8    0.52534    0.006676
161    78.428189    9    0.41559    0.005172
162    78.843779    10    0.33963    0.00329
163    79.183409    9    0.333585    0.003431
164    79.516994    8    2.707249    0.025174
165    82.224243    9    0.326147    0.003861
166    82.55039    10    0.365735    0.003266
167    82.916125    9    0.441003    0.004348
168    83.357128    10    0.427686    0.00377
169    83.784814    9    0.242592    0.002362
170    84.027406    10    0.483554    0.004208
171    84.51096    9    0.290008    0.002794
172    84.800968    10    0.237737    0.002047
173    85.038705    9    0.450879    0.004298
174    85.489584    10    0.279816    0.002387
175    85.7694    9    0.519645    0.004884
176    86.289045    10    0.33735    0.002847
177    86.626395    9    0.347079    0.00322
178    86.973474    10    0.366394    0.003059
179    87.339868    9    0.330791    0.003036
180    87.670659    10    0.264252    0.002185
181    87.934911    9    0.464851    0.004218
182    88.399762    10    0.214907    0.001761
183    88.614669    9    0.536072    0.004802
184    89.150741    10    0.301669    0.00245
185    89.45241    9    0.440657    0.003894
186    89.893067    10    0.417948    0.003356
187    90.311015    9    0.490875    0.004278
188    90.80189    10    0.490391    0.003885
189    91.292281    9    0.405982    0.00349
190    91.698263    10    0.43218    0.00338
191    92.130443    9    0.397818    0.003379
192    92.528261    8    1.905063    0.014495
193    94.433324    9    0.536263    0.005514
194    94.969587    8    2.138559    0.015541
195    97.108146    7    1.199351    0.011854
196    98.307497    6    0.645631    0.006473
197    98.953128    7    0.409566    0.004111
198    99.362694    6    0.598627    0.005902
199    99.961321    5    0.372066    0.003683
200    100.333387    4    0.685778    0.006706
201    101.019165    3    0.379518    0.003663
202    101.398683    4    0.545922    0.005233
203    101.944605    3    0.650874    0.006185
204    102.595479    4    0.813412    0.007647
205    103.408891    3    0.309761    0.002894
206    103.718652    4    0.808862    0.007464
207    104.527514    5    0.525973    0.004839
208    105.053487    6    0.488249    0.004542
209    105.541736    5    0.664496    0.006193
210    106.206232    6    0.424809    0.003894
211    106.631041    5    0.477451    0.004385
212    107.108492    6    0.45646    0.004132
213    107.564952    5    0.464258    0.004209
214    108.02921    4    0.641692    0.005725
215    108.670902    5    0.623727    0.005495
216    109.294629    6    0.412435    0.003625
217    109.707064    7    0.257139    0.002281
218    109.964203    8    0.497073    0.004418
219    110.461276    9    0.229326    0.001997
220    110.690602    10    0.491422    0.003219
221    111.182024    9    0.533795    0.003913
222    111.715819    10    0.213865    0.001388
223    111.929684    9    0.2794    0.00203
224    112.209084    10    0.306936    0.001979
225    112.51602    9    0.510681    0.003677
226    113.026701    10    0.38442    0.002457
227    113.411121    9    0.301351    0.002149
228    113.712472    10    0.201018    0.001276
229    113.91349    9    0.219146    0.001553
230    114.132636    10    0.404732    0.002553
231    114.537368    9    0.505353    0.003549
232    115.042721    10    0.403102    0.002517
233    115.445823    9    0.470284    0.003267
234    115.916107    10    0.383792    0.002375
235    116.299899    9    0.237446    0.001635
236    116.537345    10    0.226153    0.001391
237    116.763498    9    0.265384    0.001817
238    117.028882    8    2.920114    0.017458
239    119.948996    9    0.34077    0.002734
240    120.289766    8    2.714592    0.015459
