l    time_i    C(l)    Tau_i     Delta_n
1    0.0    1    0.364971    1
2    0.364971    0    0.309064    1
3    0.674035    1    0.413476    0.380204
4    1.087511    2    1.363078    0.398149
5    2.450589    3    1.184344    0.277297
6    3.634933    2    0.400969    0.099351
7    4.035902    3    0.541566    0.072894
8    4.577468    4    0.463964    0.083969
9    5.041432    3    0.286544    0.053781
10    5.327976    2    0.491747    0.07078
11    5.819723    1    0.506565    0.051305
12    6.326288    2    1.234856    0.120149
13    7.561144    1    0.601877    0.048403
14    8.163021    0    0.566046    0.041753
15    8.729067    1    0.380042    0.039745
16    9.109109    0    0.614674    0.039112
17    9.723783    1    0.713521    0.062784
18    10.437304    0    0.701617    0.038319
19    11.138921    1    0.535933    0.039694
20    11.674854    0    0.422886    0.020616
21    12.09774    1    0.486237    0.032114
22    12.583977    0    0.317774    0.014429
23    12.901751    1    0.66953    0.039663
24    13.571281    0    0.436587    0.018467
25    14.007868    1    0.510965    0.027157
26    14.518833    0    0.688109    0.026654
27    15.206942    1    0.395632    0.019171
28    15.602574    0    0.333508    0.012002
29    15.936082    1    0.649563    0.029075
30    16.585645    0    0.585261    0.019724
31    17.170906    1    0.433789    0.017817
32    17.604695    0    0.478974    0.015093
33    18.083669    1    0.431643    0.016623
34    18.515312    0    0.284584    0.008554
35    18.799896    1    0.314242    0.011526
36    19.114138    0    0.284597    0.008272
37    19.398735    1    0.429737    0.015042
38    19.828472    2    1.030955    0.027934
39    20.859427    1    0.275862    0.011051
40    21.135289    0    0.342893    0.008674
41    21.478182    1    0.384684    0.012382
42    21.862866    2    2.496255    0.055626
43    24.359121    1    0.430669    0.014894
44    24.78979    0    0.760546    0.014767
45    25.550336    1    0.809822    0.022607
46    26.360158    0    0.44724    0.008296
47    26.807398    1    0.731142    0.019063
48    27.53854    2    1.676152    0.028832
49    29.214692    1    0.569262    0.016558
50    29.783954    0    0.337014    0.005412
51    30.120968    1    0.795711    0.018654
52    30.916679    0    0.592368    0.009246
53    31.509047    1    0.525317    0.01167
54    32.034364    0    0.683604    0.010259
55    32.717968    1    0.831044    0.017494
56    33.549012    0    0.671169    0.009681
57    34.220181    1    0.339868    0.006834
58    34.560049    0    0.513822    0.007164
59    35.073871    1    0.375451    0.007336
60    35.449322    2    2.229649    0.028838
61    37.678971    3    1.143481    0.025955
62    38.822452    2    0.444807    0.010932
63    39.267259    3    0.547585    0.011785
64    39.814844    2    0.594771    0.014052
65    40.409615    1    0.33753    0.007019
66    40.747145    0    0.572423    0.006917
67    41.319568    1    0.844842    0.014626
68    42.16441    0    0.433179    0.00511
69    42.597589    1    0.431925    0.007209
70    43.029514    0    0.471042    0.00544
71    43.500556    1    0.326167    0.005315
72    43.826723    0    0.340645    0.003862
73    44.167368    1    0.838955    0.013256
74    45.006323    0    0.592297    0.006576
75    45.59862    1    0.778927    0.011786
76    46.377547    0    0.479683    0.005201
77    46.85723    1    0.644869    0.009409
78    47.502099    0    0.334527    0.003564
79    47.836626    1    0.492958    0.006996
80    48.329584    0    0.41509    0.004353
81    48.744674    1    0.539238    0.007458
82    49.283912    0    0.398508    0.004108
83    49.68242    1    0.42412    0.005729
84    50.10654    0    0.2877    0.002924
85    50.39424    1    0.57121    0.007542
86    50.96545    0    0.365301    0.003663
87    51.330751    1    0.424803    0.005482
88    51.755554    0    0.624542    0.006142
89    52.380096    1    0.430708    0.005435
90    52.810804    2    2.408098    0.022372
91    55.218902    3    0.553745    0.008759
92    55.772647    2    0.738668    0.012509
93    56.511315    1    0.380873    0.005858
94    56.892188    0    0.467451    0.004121
95    57.359639    1    0.400715    0.004772
96    57.760354    0    0.48782    0.004229
97    58.248174    1    0.618849    0.007209
98    58.867023    0    0.482037    0.004109
99    59.34906    1    0.693471    0.007866
100    60.042531    0    0.459042    0.003852
101    60.501573    1    0.480924    0.005329
102    60.982497    2    0.95319    0.007813
103    61.935687    1    0.519    0.007312
104    62.454687    2    1.919749    0.015031
105    64.374436    3    0.854031    0.011475
106    65.228467    4    0.813266    0.011722
107    66.041733    5    0.572901    0.008563
108    66.614634    6    0.445044    0.006637
109    67.059678    5    0.375129    0.005563
110    67.434807    6    0.603947    0.008818
111    68.038754    5    0.535817    0.007771
112    68.574571    4    0.495842    0.007069
113    69.070413    5    0.39598    0.005629
114    69.466393    4    0.411453    0.005757
115    69.877846    3    0.789397    0.01097
116    70.667243    2    0.568306    0.007532
117    71.235549    1    0.698637    0.008511
118    71.934186    0    0.689648    0.005154
119    72.623834    1    0.588119    0.00581
120    73.211953    2    1.06566    0.007765
121    74.277613    1    0.600336    0.006991
122    74.877949    0    0.763648    0.005424
123    75.641597    1    0.353311    0.003378
124    75.994908    0    0.499312    0.003486
