l    time_i    C(l)    Tau_i     Delta_n
1    0.0    3    0.890243    1
2    0.890243    2    0.314382    1
3    1.204625    3    1.169056    0.128534
4    2.373681    2    0.275194    0.090131
5    2.648875    3    0.757877    0.049515
6    3.406752    2    0.392382    0.085408
7    3.799134    1    0.439716    0.026812
8    4.23885    0    0.408079    0.087817
9    4.646929    1    0.455523    0.089275
10    5.102452    2    0.912826    0.139615
11    6.015278    1    0.585956    0.040704
12    6.601234    0    0.47745    0.053952
13    7.078684    1    0.48993    0.060567
14    7.568614    2    2.312083    0.1784
15    9.880697    1    0.453766    0.026831
16    10.334463    2    1.821846    0.090259
17    12.156309    1    0.737624    0.036988
18    12.893933    0    0.347565    0.014172
19    13.241498    1    0.829095    0.054716
20    14.070593    2    2.145962    0.073271
21    16.216555    1    0.559711    0.023006
22    16.776266    2    1.44076    0.039367
23    18.217026    1    0.382917    0.014265
24    18.599943    2    1.789939    0.041219
25    20.389882    1    0.723519    0.024223
26    21.113401    0    0.569738    0.011769
27    21.683139    1    0.342835    0.014291
28    22.025974    0    0.744922    0.014555
29    22.770896    1    0.456407    0.017823
30    23.227303    0    0.492452    0.009167
31    23.719755    1    0.306565    0.011375
32    24.02632    0    0.496096    0.008894
33    24.522416    1    0.353072    0.012526
34    24.875488    2    1.678895    0.027744
35    26.554383    3    0.520145    0.014364
36    27.074528    4    0.541372    0.018892
37    27.6159    5    0.412023    0.0147
38    28.027923    6    0.367957    0.012958
39    28.39588    7    0.442647    0.015349
40    28.838527    6    1.005584    0.033695
41    29.844111    7    0.235504    0.007713
42    30.079615    6    0.955959    0.029772
43    31.035574    7    0.408799    0.012716
44    31.444373    8    0.240714    0.007124
45    31.685087    7    1.605389    0.048224
46    33.290476    6    0.850682    0.023268
47    34.141158    7    0.560046    0.015625
48    34.701204    8    0.550347    0.014238
49    35.251551    9    0.477706    0.012761
50    35.729257    10    0.431938    0.011945
51    36.161195    9    0.240119    0.006596
52    36.401314    8    1.739566    0.045068
53    38.14088    9    0.194691    0.004801
54    38.335571    10    0.348864    0.008507
55    38.684435    9    0.266648    0.006803
56    38.951083    10    0.500667    0.011869
