l    time_i    C(l)    Tau_i     Delta_n
1    0.0    3    0.078819    1
2    0.078819    2    0.116581    1
3    0.1954    3    0.145432    0.426697
4    0.340832    2    0.093076    0.141135
5    0.433908    1    0.206579    0.214431
6    0.640487    0    0.047978    0.069688
7    0.688465    1    0.045816    0.062396
8    0.734281    2    0.462602    0.361251
9    1.196883    1    0.243897    0.119495
10    1.44078    0    0.288631    0.107752
11    1.729411    1    0.062276    0.033838
12    1.791687    0    0.072048    0.021414
13    1.863735    1    0.061738    0.030204
14    1.925473    0    0.247076    0.062266
15    2.172549    1    0.077016    0.03156
16    2.249565    0    0.051738    0.011305
17    2.301303    1    0.263055    0.091578
18    2.564358    0    0.169304    0.033674
19    2.733662    1    0.04838    0.014146
20    2.782042    0    0.089909    0.016234
21    2.871951    1    0.267152    0.068561
22    3.139103    0    0.057293    0.009763
23    3.196396    1    0.121278    0.027115
24    3.317674    0    0.05367    0.008786
25    3.371344    1    0.213769    0.042883
26    3.585113    0    0.072593    0.01132
27    3.657706    1    0.205502    0.036317
28    3.863208    2    0.141843    0.02063
29    4.005051    1    0.175595    0.035753
30    4.180646    0    0.234838    0.030863
31    4.415484    1    0.054141    0.008366
32    4.469625    0    0.235372    0.027758
33    4.704997    1    0.044946    0.006606
34    4.749943    0    0.068496    0.007556
35    4.818439    1    0.086695    0.0123
36    4.905134    0    0.14123    0.014902
37    5.046364    1    0.205804    0.027136
38    5.252168    0    0.113349    0.011333
39    5.365517    1    0.104501    0.012847
40    5.470018    2    0.382638    0.034924
41    5.852656    1    0.10674    0.01555
42    5.959396    2    0.618941    0.047819
43    6.578337    3    0.338151    0.042364
44    6.916488    4    0.278523    0.037537
45    7.195011    3    0.052171    0.00712
46    7.247182    2    0.073238    0.009331
47    7.32042    3    0.166597    0.018554
48    7.487017    4    0.107828    0.013132
49    7.594845    3    0.183959    0.023241
50    7.778804    4    0.183045    0.021012
51    7.961849    3    0.144167    0.017082
52    8.106016    2    0.112916    0.012294
53    8.218932    1    0.264407    0.025923
54    8.483339    0    0.087078    0.005909
55    8.570417    1    0.289972    0.025616
56    8.860389    2    0.212399    0.013803
57    9.072788    3    0.182179    0.01611
58    9.254967    2    0.107986    0.01033
59    9.362953    3    0.181119    0.015269
60    9.544072    4    0.087427    0.008057
61    9.631499    3    0.149311    0.014538
62    9.78081    2    0.093069    0.008307
63    9.873879    1    0.112372    0.008961
64    9.986251    0    0.076733    0.004686
65    10.062984    1    0.11841    0.009143
66    10.181394    0    0.154816    0.009202
67    10.33621    1    0.267221    0.019666
68    10.603431    2    0.279613    0.015805
69    10.883044    1    0.07756    0.005696
70    10.960604    2    0.207673    0.011198
71    11.168277    1    0.098391    0.007012
72    11.266668    0    0.187772    0.009747
73    11.45444    1    0.111366    0.007496
74    11.565806    0    0.185915    0.009316
75    11.751721    1    0.101882    0.006658
76    11.853603    0    0.133962    0.006516
77    11.987565    1    0.257782    0.016221
78    12.245347    0    0.147729    0.006979
79    12.393076    1    0.073459    0.004462
80    12.466535    0    0.169771    0.007806
81    12.636306    1    0.171013    0.010096
82    12.807319    0    0.051723    0.002329
83    12.859042    1    0.268469    0.015277
84    13.127511    2    0.298934    0.013031
85    13.426445    1    0.206469    0.012551
86    13.632914    0    0.222315    0.009285
87    13.855229    1    0.150763    0.008028
88    14.005992    0    0.048069    0.001964
89    14.054061    1    0.191726    0.009941
90    14.245787    0    0.202727    0.008108
91    14.448514    1    0.069209    0.003493
92    14.517723    0    0.287863    0.011117
93    14.805586    1    0.060213    0.002974
94    14.865799    2    0.346147    0.012799
95    15.211946    1    0.188137    0.010205
96    15.400083    0    0.256441    0.009093
97    15.656524    1    0.107767    0.005092
98    15.764291    0    0.111234    0.003847
99    15.875525    1    0.213813    0.009856
100    16.089338    0    0.122002    0.004149
101    16.21134    1    0.290605    0.012923
102    16.501945    0    0.217258    0.007214
103    16.719203    1    0.118849    0.005114
104    16.838052    0    0.188072    0.006088
105    17.026124    1    0.13281    0.005592
106    17.158934    2    0.661604    0.020366
107    17.820538    3    0.182435    0.008602
108    18.002973    4    0.288689    0.014683
109    18.291662    5    0.050657    0.002669
110    18.342319    4    0.108239    0.005866
111    18.450558    3    0.052462    0.002734
112    18.50302    4    0.198654    0.009737
113    18.701674    3    0.063635    0.003262
114    18.765309    2    0.202736    0.009697
115    18.968045    1    0.087327    0.003888
116    19.055372    0    0.09919    0.002894
117    19.154562    1    0.139327    0.00539
118    19.293889    0    0.117758    0.003391
119    19.411647    1    0.304301    0.011461
120    19.715948    0    0.181198    0.005123
121    19.897146    1    0.228958    0.008346
122    20.126104    0    0.041953    0.00117
123    20.168057    1    0.11746    0.004203
124    20.285517    0    0.199926    0.005502
125    20.485443    1    0.16544    0.005803
126    20.650883    2    0.589361    0.015591
127    21.240244    3    0.33302    0.013283
128    21.573264    2    0.240214    0.01002
129    21.813478    3    0.35159    0.013465
130    22.165068    2    0.277928    0.011163
131    22.442996    3    0.222585    0.008224
132    22.665581    2    0.053399    0.002095
133    22.71898    3    0.182967    0.006628
134    22.901947    2    0.154186    0.005953
135    23.056133    1    0.160601    0.005701
136    23.216734    0    0.155772    0.003899
137    23.372506    1    0.144343    0.004611
138    23.516849    0    0.285002    0.006988
139    23.801851    1    0.153607    0.004808
140    23.955458    0    0.104448    0.002515
141    24.059906    1    0.05734    0.001774
142    24.117246    2    0.409704    0.009652
143    24.52695    3    0.291086    0.009714
144    24.818036    4    0.109984    0.003937
145    24.92802    3    0.157234    0.006073
146    25.085254    2    0.138693    0.00489
147    25.223947    1    0.040286    0.00131
148    25.264233    0    0.109199    0.0025
149    25.373432    1    0.085987    0.002556
150    25.459419    0    0.083229    0.001889
