l    time_i    C(l)    Tau_i     Delta_n
1    0.0    10    0.33174    1
2    0.33174    9    0.12968    1
3    0.46142    10    0.18371    0.08004
4    0.64513    9    0.21361    0.19875
5    0.85874    8    0.89588    0.20411
6    1.75462    7    0.49724    0.22081
7    2.25186    6    0.68755    0.23391
8    2.93941    7    0.12634    0.04121
9    3.06575    8    0.11029    0.02694
10    3.17604    9    0.14352    0.03647
11    3.31956    8    1.41783    0.17204
12    4.73739    9    0.12989    0.02307
13    4.86728    10    0.25409    0.02078
14    5.12137    9    0.15293    0.02705
15    5.2743    10    0.18458    0.01405
16    5.45888    9    0.16549    0.02675
17    5.62437    10    0.3388    0.02381
18    5.96317    9    0.34507    0.04863
19    6.30824    10    0.10904    0.00728
20    6.41728    9    0.1523    0.01954
21    6.56958    10    0.33741    0.02122
22    6.90699    9    0.31528    0.03633
23    7.22227    10    0.35763    0.02071
24    7.5799    9    0.33362    0.03396
25    7.91352    10    0.11812    0.00651
26    8.03164    9    0.23346    0.02189
27    8.2651    10    0.15516    0.00833
28    8.42026    9    0.13875    0.01228
29    8.55901    10    0.11434    0.00597
30    8.67335    9    0.32601    0.02712
31    8.99936    10    0.23103    0.01168
32    9.23039    9    0.11296    0.0088
33    9.34335    10    0.1325    0.00646
34    9.47585    9    0.29647    0.02196
35    9.77232    10    0.27315    0.01283
36    10.04547    9    0.18073    0.01255
37    10.2262    10    0.3349    0.01486
38    10.5611    9    0.12264    0.00811
39    10.68374    10    0.28767    0.01206
40    10.97141    9    0.16292    0.01034
41    11.13433    10    0.1671    0.00674
42    11.30143    9    0.19652    0.01197
43    11.49795    10    0.20714    0.00812
44    11.70509    9    0.18638    0.01088
45    11.89147    10    0.14368    0.00548
46    12.03515    9    0.23538    0.01318
47    12.27053    10    0.23202    0.00861
48    12.50255    9    0.32464    0.01721
49    12.82719    10    0.29109    0.01041
50    13.11828    9    0.32525    0.01622
51    13.44353    10    0.32699    0.01121
52    13.77052    9    0.27739    0.01308
53    14.04791    10    0.20613    0.00682
54    14.25404    9    0.14988    0.00681
55    14.40392    8    0.8179    0.02526
56    15.22182    9    0.14399    0.00889
57    15.36581    10    0.11529    0.00335
58    15.4811    9    0.32877    0.01398
59    15.80987    10    0.29455    0.00838
60    16.10442    9    0.14058    0.00575
61    16.245    10    0.15353    0.00425
62    16.39853    9    0.18559    0.00741
63    16.58412    8    1.78887    0.04445
64    18.37299    9    0.25969    0.01325
65    18.63268    10    0.36182    0.008
66    18.9945    9    0.10448    0.00382
67    19.09898    10    0.19712    0.00424
68    19.2961    9    0.2656    0.00948
69    19.5617    10    0.19798    0.0042
70    19.75968    9    0.25655    0.00886
71    20.01623    10    0.34688    0.0072
72    20.36311    9    0.1821    0.00609
73    20.54521    8    1.25951    0.02429
74    21.80472    9    0.11051    0.00477
75    21.91523    10    0.18722    0.00338
76    22.10245    9    0.23597    0.00744
77    22.33842    10    0.27525    0.0049
78    22.61367    9    0.26269    0.00804
79    22.87636    10    0.26462    0.00462
80    23.14098    9    0.27401    0.00814
81    23.41499    10    0.18    0.0031
82    23.59499    9    0.28161    0.00814
83    23.8766    10    0.11047    0.0019
84    23.98707    9    0.14054    0.00398
85    24.12761    8    0.67123    0.01116
86    24.79884    7    1.10806    0.04056
87    25.9069    6    0.37753    0.01392
88    26.28443    7    0.31715    0.01186
89    26.60158    8    0.13224    0.00473
90    26.73382    7    0.86763    0.02862
91    27.60145    8    0.15437    0.0053
