l    time_i    C(l)    Tau_i     Delta_n
1    0.0    7    0.129765    1
2    0.129765    6    0.206463    1
3    0.336228    7    0.106416    0.147626
4    0.442644    8    0.081659    0.083102
5    0.524303    9    0.104917    0.166741
6    0.62922    10    0.078245    0.110599
7    0.707465    9    0.088293    0.110955
8    0.795758    10    0.044216    0.047463
9    0.839974    9    0.043473    0.044036
10    0.883447    10    0.111062    0.096195
11    0.994509    9    0.108527    0.085353
12    1.103036    10    0.066517    0.044833
13    1.169553    9    0.076592    0.048835
14    1.246145    10    0.029053    0.017297
15    1.275198    9    0.069344    0.038758
16    1.344542    10    0.13993    0.071191
17    1.484472    9    0.039118    0.018995
18    1.52359    10    0.086017    0.036989
19    1.609607    9    0.087502    0.037935
20    1.697109    8    0.347445    0.114359
21    2.044554    9    0.123696    0.054122
22    2.16825    10    0.069557    0.018146
23    2.237807    9    0.075874    0.025278
24    2.313681    10    0.088922    0.021461
25    2.402603    9    0.084634    0.02569
26    2.487237    10    0.039991    0.009074
27    2.527228    9    0.031857    0.009132
28    2.559085    10    0.117098    0.024932
29    2.676183    9    0.084461    0.022532
30    2.760644    8    0.211777    0.039811
31    2.972421    9    0.050032    0.015281
32    3.022453    10    0.130111    0.021748
33    3.152564    9    0.058693    0.013699
34    3.211257    10    0.037022    0.005861
35    3.248279    9    0.136052    0.029701
36    3.384331    10    0.035753    0.005521
37    3.420084    9    0.130945    0.026261
38    3.551029    10    0.099828    0.014771
39    3.650857    9    0.049935    0.009371
40    3.700792    8    0.382745    0.049849
41    4.083537    9    0.06198    0.013931
42    4.145517    10    0.116647    0.013404
43    4.262164    9    0.059294    0.009969
44    4.321458    10    0.030164    0.003351
45    4.351622    9    0.065485    0.010653
46    4.417107    8    0.229262    0.024072
47    4.646369    9    0.032    0.006338
48    4.678369    10    0.036804    0.003649
49    4.715173    9    0.097048    0.014649
50    4.812221    10    0.064552    0.006282
51    4.876773    9    0.106377    0.015276
52    4.98315    8    0.40811    0.036313
53    5.39126    9    0.09673    0.016408
54    5.48799    10    0.101602    0.008238
55    5.589592    9    0.031715    0.004134
56    5.621307    10    0.035752    0.002832
57    5.657059    9    0.092992    0.011813
58    5.750051    8    0.266004    0.020084
59    6.016055    7    0.226495    0.033452
60    6.24255    6    0.089755    0.013519
61    6.332305    5    0.151903    0.022553
62    6.484208    4    0.065041    0.009931
63    6.549249    3    0.196382    0.029112
64    6.745631    2    0.063584    0.009338
65    6.809215    1    0.129617    0.01868
66    6.938832    0    0.070398    0.010044
67    7.00923    1    0.108719    0.015274
68    7.117949    0    0.10434    0.014304
69    7.222289    1    0.12793    0.017143
70    7.350219    0    0.133108    0.017365
71    7.483327    1    0.072327    0.009269
72    7.555654    2    0.324797    0.039536
73    7.880451    3    0.080884    0.009992
74    7.961335    2    0.20563    0.024977
75    8.166965    1    0.201607    0.02347
76    8.368572    0    0.071861    0.007871
77    8.440433    1    0.074497    0.008428
78    8.51493    0    0.100721    0.010724
79    8.615651    1    0.121013    0.013235
80    8.736664    0    0.162297    0.016557
81    8.898961    1    0.100498    0.010534
82    8.999459    0    0.083794    0.008233
83    9.083253    1    0.128488    0.01302
84    9.211741    0    0.067185    0.006414
85    9.278926    1    0.062799    0.006191
86    9.341725    0    0.197326    0.018209
87    9.539051    1    0.087047    0.008288
88    9.626098    0    0.146583    0.012949
89    9.772681    1    0.237676    0.021597
90    10.010357    0    0.152642    0.012825
91    10.162999    1    0.168847    0.01454
92    10.331846    0    0.061298    0.004976
93    10.393144    1    0.102731    0.008573
94    10.495875    0    0.118416    0.009375
95    10.614291    1    0.22384    0.017943
96    10.838131    0    0.168939    0.012807
97    11.00707    1    0.135246    0.010356
98    11.142316    0    0.065638    0.004825
99    11.207954    1    0.153535    0.011402
100    11.361489    0    0.112054    0.008022
101    11.473543    1    0.060009    0.004339
102    11.533552    0    0.163439    0.011378
103    11.696991    1    0.158063    0.011093
104    11.855054    2    0.483897    0.031593
105    12.338951    1    0.040881    0.003192
106    12.379832    2    0.42457    0.025689
107    12.804402    1    0.130302    0.009717
108    12.934704    0    0.208506    0.011923
109    13.14321    1    0.099532    0.006302
110    13.242742    0    0.135446    0.007509
111    13.378188    1    0.166328    0.01024
112    13.544516    0    0.063279    0.003429
113    13.607795    1    0.202823    0.012108
114    13.810618    0    0.085896    0.004561
115    13.896514    1    0.068421    0.003986
116    13.964935    0    0.135051    0.007036
117    14.099986    1    0.153407    0.008732
118    14.253393    0    0.212703    0.010741
119    14.466096    1    0.14374    0.007925
120    14.609836    0    0.108363    0.005319
121    14.718199    1    0.21609    0.011562
122    14.934289    2    0.148111    0.007083
123    15.0824    3    0.35117    0.021873
124    15.43357    2    0.04593    0.002916
125    15.4795    1    0.132268    0.007961
126    15.611768    0    0.151371    0.006951
127    15.763139    1    0.069728    0.003517
128    15.832867    0    0.05456    0.002466
129    15.887427    1    0.076411    0.003809
130    15.963838    0    0.078581    0.003513
131    16.042419    1    0.052801    0.002602
132    16.09522    0    0.085823    0.00379
133    16.181043    1    0.098988    0.004813
134    16.280031    0    0.091736    0.003992
135    16.371767    1    0.050483    0.002422
136    16.42225    0    0.060101    0.002586
137    16.482351    1    0.17996    0.008493
