l    time_i    C(l)    Tau_i     Delta_n
1    0.0    3    0.58845    1
2    0.58845    4    0.3547    1
3    0.94315    5    0.53714    0.36286
4    1.48029    6    0.44392    0.2307
5    1.92421    5    0.80829    0.29581
6    2.7325    4    0.75791    0.18186
7    3.49041    3    0.35889    0.07889
8    3.8493    4    0.78565    0.15388
9    4.63495    3    0.51946    0.0813
10    5.15441    2    0.6149    0.083
11    5.76931    3    1.32953    0.16818
12    7.09884    4    0.43265    0.04324
13    7.53149    3    0.37974    0.03898
14    7.91123    4    0.83855    0.06933
15    8.74978    3    0.63648    0.0539
16    9.38626    2    0.48437    0.03325
17    9.87063    1    0.34439    0.02716
18    10.21502    2    2.26782    0.18168
19    12.48284    1    0.49009    0.03093
20    12.97293    0    0.7338    0.04418
21    13.70673    1    0.5117    0.03599
22    14.21843    0    0.5167    0.02766
23    14.73513    1    0.36484    0.02332
24    15.09997    2    1.60868    0.07385
25    16.70865    1    0.73371    0.03514
26    17.44236    0    0.72856    0.02831
27    18.17092    1    0.35052    0.01801
28    18.52144    2    1.76473    0.05949
29    20.28617    3    0.98236    0.03825
30    21.26853    2    0.41101    0.01583
31    21.67954    3    0.48175    0.01726
32    22.16129    4    0.42579    0.01551
33    22.58708    5    0.62624    0.02407
34    23.21332    6    0.33281    0.01341
35    23.54613    5    0.83904    0.03322
36    24.38517    6    0.41713    0.01576
37    24.8023    7    0.28505    0.01061
38    25.08735    6    0.91225    0.03509
39    25.9996    5    0.78925    0.02728
40    26.78885    4    0.62165    0.02102
41    27.4105    3    0.43732    0.01395
42    27.84782    2    0.32017    0.00959
43    28.16799    1    0.75847    0.02161
44    28.92646    0    0.58202    0.01452
45    29.50848    1    0.56304    0.01795
46    30.07152    0    0.44084    0.01051
47    30.51236    1    0.39352    0.01198
48    30.90588    0    0.58184    0.01331
49    31.48772    1    0.75956    0.02192
50    32.24728    0    0.4531    0.00989
51    32.70038    1    0.59142    0.01617
52    33.2918    0    0.42449    0.00893
53    33.71629    1    0.64038    0.01669
54    34.35667    0    0.52869    0.0107
55    34.88536    1    0.5518    0.0137
56    35.43716    0    0.46802    0.00913
57    35.90518    1    0.67555    0.01603
58    36.58073    0    0.37462    0.00706
59    36.95535    1    0.48456    0.01105
60    37.43991    2    2.09759    0.0368
61    39.5375    1    0.31729    0.00681
62    39.85479    0    0.64361    0.01048
63    40.4984    1    0.46307    0.00966
64    40.96147    0    0.42137    0.00664
65    41.38284    1    0.73738    0.01482
66    42.12022    2    2.1978    0.03236
67    44.31802    3    1.23834    0.02349
68    45.55636    2    0.64716    0.01257
69    46.20352    3    0.50495    0.00911
70    46.70847    2    0.41947    0.00789
71    47.12794    1    0.75427    0.01315
72    47.88221    0    0.4378    0.00587
73    48.32001    1    0.34697    0.00608
