l    time_i    C(l)    Tau_i     Delta_n
1    0.0    9    0.041303    1
2    0.041303    10    0.140844    1
3    0.182147    9    0.069281    0.213068
4    0.251428    10    0.198229    0.193894
5    0.449657    9    0.039634    0.061082
6    0.489291    10    0.157619    0.074804
7    0.64691    9    0.134877    0.132463
8    0.781787    10    0.083865    0.03533
9    0.865652    9    0.104689    0.072357
10    0.970341    8    0.262578    0.085551
11    1.232919    9    0.046484    0.036333
12    1.279403    8    1.147166    0.161205
13    2.426569    9    0.148194    0.056454
14    2.574763    8    0.459171    0.034354
15    3.033934    9    0.034326    0.010469
16    3.06826    10    0.185172    0.011479
17    3.253432    9    0.087622    0.023084
18    3.341054    10    0.105701    0.006484
19    3.446755    9    0.040562    0.01002
20    3.487317    10    0.105191    0.006272
21    3.592508    9    0.085996    0.020007
22    3.678504    10    0.147542    0.008732
23    3.826046    9    0.062662    0.01357
24    3.888708    10    0.049211    0.002879
25    3.937919    9    0.045913    0.009574
26    3.983832    10    0.054279    0.003177
27    4.038111    9    0.044256    0.008927
28    4.082367    10    0.11618    0.006682
29    4.198547    9    0.177254    0.033206
30    4.375801    10    0.091504    0.005444
31    4.467305    9    0.121045    0.020865
32    4.58835    10    0.133592    0.007918
33    4.721942    9    0.097046    0.015638
34    4.818988    10    0.039249    0.002316
35    4.858237    9    0.119375    0.018295
36    4.977612    10    0.035871    0.002157
37    5.013483    9    0.186794    0.02681
38    5.200277    10    0.15439    0.009355
39    5.354667    9    0.183036    0.024051
40    5.537703    10    0.113592    0.006789
41    5.651295    9    0.057919    0.007198
42    5.709214    10    0.102541    0.005959
43    5.811755    9    0.053722    0.006481
44    5.865477    8    0.444831    0.02382
45    6.310308    9    0.098404    0.014798
46    6.408712    10    0.139652    0.006923
47    6.548364    9    0.096444    0.010629
48    6.644808    10    0.067362    0.003288
49    6.71217    9    0.045315    0.004858
50    6.757485    10    0.147365    0.007018
51    6.90485    9    0.125368    0.012939
52    7.030218    10    0.166821    0.00774
53    7.197039    9    0.082635    0.008165
54    7.279674    8    0.311069    0.013681
55    7.590743    9    0.152297    0.01882
56    7.74304    10    0.039749    0.001703
57    7.782789    9    0.054347    0.005061
58    7.837136    10    0.097133    0.004118
59    7.934269    9    0.070409    0.006404
60    8.004678    10    0.044774    0.001881
61    8.049452    9    0.071738    0.006389
62    8.12119    8    0.201061    0.008267
63    8.322251    9    0.074786    0.008393
64    8.397037    10    0.038498    0.001551
65    8.435535    9    0.04288    0.003679
66    8.478415    10    0.027789    0.001117
67    8.506204    9    0.089422    0.007539
68    8.595626    10    0.175338    0.006945
69    8.770964    9    0.028093    0.002307
70    8.799057    10    0.044667    0.00173
71    8.843724    9    0.119192    0.0096
72    8.962916    10    0.091037    0.003515
73    9.053953    9    0.042768    0.003362
74    9.096721    10    0.13114    0.004961
75    9.227861    9    0.179655    0.013671
76    9.407516    10    0.131697    0.004925
77    9.539213    9    0.086013    0.006312
78    9.625226    10    0.123814    0.004542
79    9.74904    9    0.154405    0.010974
80    9.903445    10    0.054809    0.001998
81    9.958254    9    0.13133    0.009041
82    10.089584    10    0.080708    0.002932
83    10.170292    9    0.054033    0.003636
84    10.224325    10    0.113494    0.004061
85    10.337819    9    0.036047    0.00239
86    10.373866    10    0.066729    0.002352
87    10.440595    9    0.066548    0.004354
88    10.507143    10    0.034171    0.001199
89    10.541314    9    0.083878    0.0054
90    10.625192    10    0.060073    0.0021
91    10.685265    9    0.129597    0.008155
92    10.814862    10    0.064393    0.002242
93    10.879255    9    0.062187    0.003833
94    10.941442    10    0.042603    0.001475
95    10.984045    9    0.03088    0.001883
96    11.014925    10    0.124248    0.004244
97    11.139173    9    0.184524    0.010976
98    11.323697    10    0.144688    0.004874
99    11.468385    9    0.145757    0.008369
100    11.614142    10    0.048334    0.001613
101    11.662476    9    0.053399    0.003007
102    11.715875    10    0.158277    0.005205
103    11.874152    9    0.110827    0.006117
104    11.984979    8    0.205047    0.006576
105    12.190026    9    0.037695    0.002943
106    12.227721    10    0.142687    0.004455
107    12.370408    9    0.086659    0.004634
108    12.457067    10    0.145371    0.004454
109    12.602438    9    0.109969    0.005756
110    12.712407    10    0.151976    0.004571
111    12.864383    9    0.097412    0.004987
112    12.961795    10    0.028862    0.00086
113    12.990657    9    0.088586    0.004466
114    13.079243    10    0.037339    0.001111
115    13.116582    9    0.125693    0.006226
116    13.242275    10    0.032504    0.000968
117    13.274779    9    0.049007    0.002393
118    13.323786    10    0.034975    0.001038
119    13.358761    9    0.046664    0.002259
120    13.405425    10    0.033135    0.000979
121    13.43856    9    0.057477    0.002758
122    13.496037    8    0.276271    0.008003
123    13.772308    9    0.053966    0.003736
