l    time_i    C(l)    Tau_i     Delta_n
1    0.0    8    0.305421    1
2    0.305421    9    0.319689    1
3    0.62511    10    0.304135    0.327293
4    0.929245    9    0.220928    0.192082
5    1.150173    10    0.382598    0.183609
6    1.532771    9    0.252267    0.120954
7    1.785038    10    0.253135    0.076417
8    2.038173    9    0.335295    0.108471
9    2.373468    10    0.260074    0.059649
10    2.633542    9    0.231156    0.055919
11    2.864698    8    1.313414    0.182681
12    4.178112    7    0.683038    0.129759
13    4.86115    8    0.337732    0.060881
14    5.198882    9    0.276295    0.04073
15    5.475177    10    0.205804    0.019597
16    5.680981    9    0.313608    0.042741
17    5.994589    10    0.234857    0.0206
18    6.229446    9    0.487307    0.05679
19    6.716753    10    0.262891    0.021101
20    6.979644    9    0.511818    0.050304
21    7.491462    10    0.450826    0.032388
22    7.942288    9    0.363122    0.030772
23    8.30541    10    0.278869    0.01814
24    8.584279    9    0.40656    0.030915
25    8.990839    10    0.24667    0.014982
26    9.237509    9    0.243526    0.017004
27    9.481035    10    0.268814    0.015377
28    9.749849    9    0.406641    0.026217
29    10.15649    10    0.190327    0.010313
30    10.346817    9    0.326988    0.019465
31    10.673805    10    0.448117    0.02273
32    11.121922    9    0.287601    0.015916
33    11.409523    10    0.360639    0.016942
34    11.770162    9    0.258178    0.013464
35    12.02834    10    0.251688    0.01119
36    12.280028    9    0.368472    0.018113
37    12.6485    10    0.284343    0.012056
38    12.932843    9    0.436901    0.02001
39    13.369744    10    0.291362    0.011761
40    13.661106    9    0.258818    0.011175
41    13.919924    10    0.266067    0.010282
42    14.185991    9    0.289027    0.011932
43    14.475018    10    0.401218    0.014757
44    14.876236    9    0.232145    0.00917
45    15.108381    8    2.938113    0.087851
46    18.046494    9    0.400431    0.020168
47    18.446925    10    0.330902    0.008171
48    18.777827    9    0.32456    0.011354
49    19.102387    10    0.423696    0.010084
50    19.526083    9    0.391344    0.013052
51    19.917427    10    0.298571    0.006873
52    20.215998    9    0.392219    0.012493
53    20.608217    10    0.419904    0.009361
54    21.028121    9    0.525805    0.015882
55    21.553926    8    1.272075    0.026339
56    22.826001    9    0.428132    0.017057
57    23.254133    10    0.341896    0.006614
58    23.596029    9    0.537466    0.014848
59    24.133495    8    1.753846    0.031308
60    25.887341    7    0.942963    0.032284
61    26.830304    6    0.986202    0.034604
62    27.816506    7    0.395225    0.014009
63    28.211731    8    0.290131    0.009591
64    28.501862    9    0.343304    0.010628
65    28.845166    10    0.192865    0.003249
66    29.038031    9    0.337504    0.008165
67    29.375535    10    0.231793    0.003851
68    29.607328    9    0.221135    0.005225
69    29.828463    10    0.28657    0.00468
70    30.115033    9    0.344646    0.007948
71    30.459679    10    0.491811    0.007832
72    30.95149    9    0.227764    0.005109
73    31.179254    8    1.514343    0.022642
74    32.693597    9    0.216068    0.005884
75    32.909665    10    0.306369    0.004332
76    33.216034    9    0.477673    0.010108
77    33.693707    8    2.217269    0.029201
78    35.910976    9    0.248761    0.006188
79    36.159737    8    2.328788    0.027081
80    38.488525    9    0.365406    0.008462
81    38.853931    10    0.221503    0.002415
82    39.075434    9    0.319542    0.006034
83    39.394976    10    0.489649    0.005257
84    39.884625    9    0.501573    0.009203
85    40.386198    8    2.468867    0.024778
86    42.855065    7    0.735841    0.015217
87    43.590906    8    0.210371    0.004591
88    43.801277    9    0.207454    0.00418
89    44.008731    10    0.530005    0.005009
90    44.538736    9    0.446406    0.00751
91    44.985142    10    0.529783    0.004909
92    45.514925    9    0.229149    0.003768
93    45.744074    10    0.523954    0.004753
94    46.268028    9    0.301768    0.004868
95    46.569796    10    0.446511    0.003977
96    47.016307    9    0.268518    0.004253
97    47.284825    10    0.363423    0.003189
98    47.648248    9    0.472504    0.00733
99    48.120752    8    2.451866    0.020394
100    50.572618    9    0.250875    0.004432
101    50.823493    10    0.46464    0.003653
102    51.288133    9    0.196043    0.002876
103    51.484176    10    0.429809    0.003327
104    51.913985    9    0.26998    0.003903
105    52.183965    10    0.405657    0.003098
106    52.589622    9    0.304948    0.004339
107    52.89457    10    0.300287    0.00227
108    53.194857    9    0.209421    0.00294
109    53.404278    10    0.350927    0.002625
110    53.755205    9    0.359543    0.004971
111    54.114748    8    2.529056    0.018014
112    56.643804    9    0.323253    0.005131
113    56.967057    10    0.287096    0.001951
114    57.254153    9    0.310988    0.004092
115    57.565141    10    0.37262    0.00251
116    57.937761    9    0.502584    0.006492
117    58.440345    10    0.378651    0.00253
118    58.818996    9    0.444006    0.005619
119    59.263002    10    0.471122    0.003116
120    59.734124    9    0.373422    0.004637
121    60.107546    8    1.400396    0.00901
122    61.507942    9    0.243438    0.003574
123    61.75138    8    1.128583    0.006985
124    62.879963    9    0.413675    0.005913
125    63.293638    10    0.287934    0.001749
126    63.581572    9    0.215609    0.002554
127    63.797181    10    0.338337    0.002039
128    64.135518    9    0.439595    0.005137
