l    time_i    C(l)    Tau_i     Delta_n
1    0.0    7    1.30967    1
2    1.30967    8    0.30321    1
3    1.61288    9    0.2261    0.02311
4    1.83898    8    1.82547    0.49816
5    3.66445    9    0.29186    0.04285
6    3.95631    10    0.31036    0.03917
7    4.26667    9    0.30317    0.06634
8    4.56984    8    2.70493    0.19804
9    7.27477    9    0.45016    0.04363
10    7.72493    10    0.22569    0.0106
11    7.95062    9    0.31332    0.03647
12    8.26394    10    0.4681    0.02074
13    8.73204    9    0.20617    0.02144
14    8.93821    10    0.30984    0.01276
15    9.24805    9    0.25393    0.02435
16    9.50198    10    0.49149    0.01893
17    9.99347    9    0.37111    0.03195
18    10.36458    10    0.24904    0.00912
19    10.61362    9    0.21432    0.01709
20    10.82794    10    0.23381    0.00828
21    11.06175    9    0.28926    0.02165
22    11.35101    10    0.32669    0.01117
23    11.6777    9    0.43518    0.02993
24    12.11288    10    0.38218    0.01255
25    12.49506    9    0.30862    0.0195
26    12.80368    10    0.36386    0.01139
27    13.16754    9    0.23691    0.01405
28    13.40445    10    0.34687    0.01037
29    13.75132    9    0.35579    0.01984
30    14.10711    10    0.23109    0.00671
31    14.3382    9    0.19181    0.01018
32    14.53001    8    2.83779    0.06815
33    17.3678    9    0.3877    0.01897
34    17.7555    10    0.25725    0.00519
35    18.01275    9    0.49151    0.02143
36    18.50426    10    0.37031    0.00736
37    18.87457    9    0.53213    0.02166
38    19.4067    10    0.30984    0.00605
39    19.71654    9    0.21842    0.00845
40    19.93496    10    0.36402    0.00692
41    20.29898    9    0.33215    0.01235
42    20.63113    10    0.33174    0.00615
43    20.96287    9    0.3658    0.01302
44    21.32867    10    0.20368    0.00372
45    21.53235    9    0.29499    0.01011
46    21.82734    10    0.47865    0.00854
47    22.30599    9    0.26227    0.00864
48    22.56826    10    0.23161    0.00403
49    22.79987    9    0.53274    0.01685
50    23.33261    10    0.27586    0.00475
51    23.60847    9    0.29284    0.00888
52    23.90131    10    0.25971    0.00439
53    24.16102    9    0.24461    0.0072
54    24.40563    10    0.38555    0.00639
55    24.79118    9    0.36586    0.01041
56    25.15704    10    0.44523    0.00717
57    25.60227    9    0.42968    0.01173
