l    time_i    C(l)    Tau_i     Delta_n
1    0.0    9    0.51681    1
2    0.51681    10    0.38148    1
3    0.89829    9    0.39788    0.30697
4    1.29617    10    0.24406    0.11182
5    1.54023    9    0.23213    0.09713
6    1.77236    8    1.48432    0.29492
7    3.25668    9    0.21785    0.05275
8    3.47453    10    0.20319    0.0217
9    3.67772    9    0.30116    0.06273
10    3.97888    10    0.39485    0.0378
11    4.37373    9    0.46503    0.07564
12    4.83876    10    0.19666    0.0172
13    5.03542    9    0.39116    0.05209
14    5.42658    10    0.52795    0.0412
15    5.95453    9    0.23049    0.02608
16    6.18502    10    0.28719    0.01975
17    6.47221    9    0.52719    0.05184
18    6.9994    10    0.30005    0.01926
19    7.29945    9    0.3825    0.03243
20    7.68195    10    0.46191    0.02704
21    8.14386    9    0.22851    0.01748
22    8.37237    8    1.63149    0.07579
23    10.00386    7    1.02866    0.08639
24    11.03252    8    0.45946    0.03998
25    11.49198    7    0.60508    0.04234
26    12.09706    8    0.26664    0.02075
27    12.3637    9    0.21482    0.01381
28    12.57852    10    0.37759    0.01498
29    12.95611    9    0.32197    0.01834
30    13.27808    10    0.19617    0.00744
31    13.47425    9    0.25995    0.01405
32    13.7342    10    0.18874    0.00696
33    13.92294    9    0.48019    0.02438
34    14.40313    10    0.30616    0.01088
35    14.70929    9    0.23596    0.01126
36    14.94525    10    0.49657    0.01671
37    15.44182    9    0.26013    0.01178
38    15.70195    10    0.19305    0.0062
39    15.895    9    0.45691    0.01965
40    16.35191    10    0.24461    0.00764
41    16.59652    9    0.30918    0.01259
42    16.9057    10    0.36876    0.0111
43    17.27446    9    0.31223    0.01212
44    17.58669    10    0.20805    0.00605
45    17.79474    9    0.19901    0.00746
46    17.99375    10    0.40999    0.01152
47    18.40374    9    0.43235    0.01548
48    18.83609    10    0.46092    0.01234
49    19.29701    9    0.21531    0.00736
50    19.51232    10    0.25872    0.00667
51    19.77104    9    0.24699    0.00819
52    20.01803    10    0.51909    0.01288
53    20.53712    9    0.46254    0.01464
54    20.99966    10    0.28683    0.00684
55    21.28649    9    0.27714    0.00842
56    21.56363    10    0.38729    0.00894
57    21.95092    9    0.48107    0.01399
58    22.43199    8    1.45746    0.03105
59    23.88945    9    0.47836    0.01751
60    24.36781    10    0.52875    0.01037
61    24.89656    9    0.38987    0.01039
62    25.28643    10    0.19471    0.00372
63    25.48114    9    0.38921    0.01002
64    25.87035    10    0.48007    0.00892
65    26.35042    9    0.39052    0.00968
66    26.74094    10    0.20454    0.00371
67    26.94548    9    0.45113    0.0108
68    27.39661    10    0.26268    0.00468
69    27.65929    9    0.38327    0.00886
70    28.04256    10    0.49437    0.00859
71    28.53693    9    0.47648    0.01061
72    29.01341    10    0.49391    0.0083
73    29.50732    9    0.51821    0.01106
74    30.02553    10    0.19113    0.00313
75    30.21666    9    0.21473    0.00447
76    30.43139    10    0.23396    0.00378
77    30.66535    9    0.30352    0.00618
78    30.96887    10    0.21605    0.00345
79    31.18492    9    0.31835    0.00634
80    31.50327    10    0.47733    0.00745
81    31.9806    9    0.29085    0.00565
82    32.27145    10    0.21998    0.00336
83    32.49143    9    0.26131    0.00498
84    32.75274    10    0.2247    0.00339
85    32.97744    9    0.35658    0.00664
86    33.33402    10    0.3352    0.00497
87    33.66922    9    0.39979    0.00726
88    34.06901    10    0.37    0.00538
89    34.43901    9    0.29642    0.00525
90    34.73543    10    0.4288    0.00609
91    35.16423    9    0.37885    0.00655
92    35.54308    10    0.20092    0.0028
93    35.744    9    0.23616    0.004
94    35.98016    10    0.37124    0.00509
95    36.3514    9    0.26888    0.00448
96    36.62028    8    1.94563    0.0251
