l    time_i    C(l)    Tau_i     Delta_n
1    0.0    6    0.194887    1
2    0.194887    5    0.131453    1
3    0.32634    4    0.06124    0.063646
4    0.38758    3    0.097515    0.201022
5    0.485095    2    0.162703    0.251163
6    0.647798    1    0.138533    0.176176
7    0.786331    2    0.357328    0.312443
8    1.143659    1    0.269831    0.167774
9    1.41349    0    0.115569    0.056475
10    1.529059    1    0.275266    0.152559
11    1.804325    0    0.150915    0.056955
12    1.95524    1    0.210201    0.083405
13    2.165441    0    0.245809    0.072576
14    2.41125    1    0.051485    0.016697
15    2.462735    0    0.120843    0.030257
16    2.583578    1    0.10106    0.02982
17    2.684638    0    0.212297    0.046246
18    2.896935    1    0.227283    0.056727
19    3.124218    2    0.318344    0.056873
20    3.442562    1    0.09531    0.023744
21    3.537872    2    0.639691    0.087289
22    4.177563    3    0.174115    0.035187
23    4.351678    4    0.328611    0.067586
24    4.680289    5    0.204716    0.041034
25    4.885005    6    0.050239    0.009646
26    4.935244    5    0.171319    0.032655
27    5.106563    6    0.21966    0.038767
28    5.326223    5    0.103955    0.018055
29    5.430178    4    0.235031    0.037468
30    5.665209    3    0.116456    0.019067
31    5.781665    2    0.103541    0.016098
32    5.885206    1    0.259582    0.037379
33    6.144788    2    0.333392    0.033367
34    6.47818    1    0.183638    0.023577
35    6.661818    2    0.250896    0.022706
36    6.912714    1    0.089136    0.010666
37    7.00185    0    0.138232    0.01177
38    7.140082    1    0.134081    0.016199
39    7.274163    0    0.073686    0.006053
40    7.347849    1    0.117886    0.013643
41    7.465735    0    0.227816    0.017883
42    7.693551    1    0.242555    0.026125
43    7.936106    0    0.077821    0.005814
44    8.013927    1    0.24079    0.02422
45    8.254717    2    0.226701    0.016165
46    8.481418    1    0.165402    0.016399
47    8.64682    0    0.181871    0.012287
48    8.828691    1    0.055208    0.005088
49    8.883899    0    0.231956    0.01493
50    9.115855    1    0.081693    0.007269
51    9.197548    0    0.214963    0.013147
52    9.412511    1    0.051554    0.004441
53    9.464065    2    0.171036    0.010027
54    9.635101    1    0.098587    0.008683
55    9.733688    0    0.134663    0.007633
56    9.868351    1    0.197849    0.016091
57    10.0662    0    0.241935    0.013155
58    10.308135    1    0.161177    0.012427
59    10.469312    0    0.11851    0.006205
60    10.587822    1    0.176563    0.013075
61    10.764385    0    0.113643    0.005804
62    10.878028    1    0.230721    0.01633
63    11.108749    0    0.107838    0.005375
64    11.216587    1    0.146694    0.009968
65    11.363281    0    0.063193    0.003094
66    11.426474    1    0.296217    0.019293
67    11.722691    0    0.063318    0.003049
68    11.786009    1    0.162371    0.010133
69    11.94838    0    0.109351    0.005173
70    12.057731    1    0.073074    0.004445
71    12.130805    0    0.056708    0.002643
72    12.187513    1    0.277045    0.016329
73    12.464558    0    0.252287    0.011406
74    12.716845    1    0.090584    0.00512
75    12.807429    0    0.105609    0.004634
76    12.913038    1    0.104713    0.005801
77    13.017751    0    0.083423    0.003601
78    13.101174    1    0.259362    0.013921
79    13.360536    0    0.236962    0.00994
80    13.597498    1    0.148789    0.007667
81    13.746287    0    0.184884    0.007501
82    13.931171    1    0.320519    0.015848
83    14.25169    2    0.581325    0.022248
84    14.833015    1    0.079519    0.004802
85    14.912534    0    0.205559    0.007449
86    15.118093    1    0.093511    0.004344
87    15.211604    2    0.338557    0.011827
88    15.550161    1    0.059286    0.003419
89    15.609447    0    0.082153    0.002792
90    15.6916    1    0.046761    0.002114
91    15.738361    0    0.042691    0.001439
92    15.781052    1    0.060949    0.002732
93    15.842001    0    0.170186    0.005656
94    16.012187    1    0.148848    0.006544
95    16.161035    2    0.537121    0.017075
96    16.698156    1    0.234433    0.012508
97    16.932589    0    0.138954    0.004237
98    17.071543    1    0.241745    0.010049
99    17.313288    2    0.836428    0.024103
100    18.149716    3    0.260912    0.01273
101    18.410628    2    0.170473    0.008879
102    18.581101    3    0.184779    0.008729
103    18.76588    2    0.080546    0.004099
104    18.846426    3    0.165648    0.007653
105    19.012074    4    0.15471    0.007713
106    19.166784    5    0.089262    0.004535
107    19.256046    4    0.224951    0.011091
108    19.480997    5    0.061264    0.003053
109    19.542261    4    0.053211    0.002579
110    19.595472    5    0.19986    0.009803
111    19.795332    4    0.32054    0.015098
112    20.115872    5    0.241904    0.011428
113    20.357776    4    0.163824    0.00745
114    20.5216    3    0.264898    0.012116
115    20.786498    4    0.192299    0.008725
116    20.978797    5    0.10158    0.004526
117    21.080377    4    0.149442    0.00653
118    21.229819    5    0.215926    0.009415
119    21.445745    4    0.241363    0.010261
120    21.687108    3    0.273252    0.011529
121    21.96036    2    0.164691    0.007039
122    22.125051    3    0.360908    0.014267
123    22.485959    2    0.050488    0.002105
124    22.536447    3    0.365885    0.013977
125    22.902332    4    0.08257    0.003372
126    22.984902    5    0.203266    0.008054
127    23.188168    6    0.132055    0.005195
128    23.320223    7    0.211727    0.00884
129    23.53195    8    0.088175    0.003733
130    23.620125    9    0.188299    0.007909
131    23.808424    10    0.085169    0.003565
132    23.893593    9    0.089567    0.003735
133    23.98316    10    0.054149    0.002245
134    24.037309    9    0.172049    0.00708
135    24.209358    10    0.091263    0.003734
136    24.300621    9    0.089173    0.003617
137    24.389794    10    0.036718    0.001489
138    24.426512    9    0.040011    0.001612
139    24.466523    10    0.047887    0.001932
140    24.51441    9    0.045141    0.001808
141    24.559551    10    0.13332    0.005329
142    24.692871    9    0.079763    0.003162
143    24.772634    10    0.033908    0.001342
144    24.806542    9    0.138515    0.005437
145    24.945057    10    0.13    0.005084
146    25.075057    9    0.074169    0.002873
147    25.149226    8    0.560755    0.02128
148    25.709981    9    0.091063    0.003504
149    25.801044    10    0.027939    0.001032
150    25.828983    9    0.032546    0.001223
151    25.861529    10    0.150495    0.005517
152    26.012024    9    0.133581    0.00496
153    26.145605    10    0.098308    0.003553
154    26.243913    9    0.061466    0.002257
155    26.305379    10    0.069146    0.002478
156    26.374525    9    0.057698    0.002104
157    26.432223    10    0.063123    0.002245
158    26.495346    9    0.037274    0.001351
159    26.53262    10    0.102942    0.003634
160    26.635562    9    0.145721    0.005226
161    26.781283    10    0.141119    0.004912
162    26.922402    9    0.056268    0.001993
163    26.97867    10    0.14995    0.005153
164    27.12862    9    0.076453    0.002681
165    27.205073    10    0.069866    0.002375
166    27.274939    9    0.053756    0.001871
167    27.328695    8    0.841493    0.027636
168    28.170188    9    0.044092    0.001547
169    28.21428    8    0.350037    0.011
170    28.564317    9    0.156841    0.005399
171    28.721158    10    0.049597    0.001529
172    28.770755    9    0.095738    0.003157
173    28.866493    10    0.076354    0.002338
174    28.942847    9    0.059949    0.001961
175    29.002796    10    0.150157    0.004553
176    29.152953    9    0.1545    0.004993
177    29.307453    8    0.905281    0.026371
178    30.212734    9    0.100133    0.003251
179    30.312867    10    0.042026    0.001183
180    30.354893    9    0.064203    0.001993
181    30.419096    8    0.228976    0.006376
182    30.648072    9    0.065656    0.002098
183    30.713728    8    0.174747    0.004793
184    30.888475    9    0.092286    0.002916
185    30.980761    10    0.147025    0.003982
186    31.127786    9    0.084915    0.002567
187    31.212701    10    0.193285    0.005166
188    31.405986    9    0.049399    0.001478
189    31.455385    8    1.136781    0.029107
190    32.592166    9    0.18892    0.005632
191    32.781086    10    0.063557    0.00156
192    32.844643    9    0.098968    0.002831
193    32.943611    10    0.081352    0.001985
194    33.024963    9    0.180918    0.00512
195    33.205881    8    0.827175    0.019557
196    34.033056    7    0.249531    0.00708
197    34.282587    6    0.352598    0.010154
198    34.635185    7    0.190508    0.005373
199    34.825693    8    0.052205    0.001477
200    34.877898    7    0.280795    0.007717
201    35.158693    6    0.234219    0.006524
202    35.392912    7    0.051515    0.00142
