l    time_i    C(l)    Tau_i     Delta_n
1    0.0    1    0.178542    1
2    0.178542    0    0.060681    1
3    0.239223    1    0.046514    0.162786
4    0.285737    2    0.542494    0.515902
5    0.828231    1    0.096869    0.082139
6    0.9251    0    0.092693    0.031692
7    1.017793    1    0.112247    0.09479
8    1.13004    0    0.177173    0.052073
9    1.307213    1    0.055251    0.035627
10    1.362464    0    0.145283    0.034613
11    1.507747    1    0.048621    0.026805
12    1.556368    2    0.263173    0.050002
13    1.819541    3    0.115361    0.050597
14    1.934902    4    0.236257    0.108816
15    2.171159    3    0.191668    0.081118
16    2.362827    2    0.165115    0.058785
17    2.527942    1    0.041066    0.013514
18    2.569008    2    0.654825    0.101797
19    3.223833    1    0.042548    0.011281
20    3.266381    0    0.179512    0.021213
21    3.445893    1    0.131869    0.034049
22    3.577762    0    0.10811    0.011985
23    3.685872    1    0.160009    0.037152
24    3.845881    2    0.148367    0.015666
25    3.994248    1    0.094655    0.0204
26    4.088903    0    0.044628    0.004532
27    4.133531    1    0.221617    0.04406
28    4.355148    2    0.51501    0.047062
29    4.870158    3    0.285067    0.048836
30    5.155225    4    0.109084    0.019108
31    5.264309    5    0.12717    0.022728
32    5.391479    4    0.069554    0.012736
33    5.461033    3    0.060722    0.010355
34    5.521755    4    0.211306    0.03345
35    5.733061    5    0.186524    0.029424
36    5.919585    6    0.156735    0.025491
37    6.07632    7    0.052683    0.008596
38    6.129003    8    0.083071    0.013373
39    6.212074    9    0.135381    0.021328
40    6.347455    10    0.091394    0.014194
41    6.438849    9    0.057695    0.008881
42    6.496544    10    0.064227    0.009652
43    6.560771    9    0.056427    0.008452
44    6.617198    10    0.144047    0.020803
45    6.761245    9    0.043483    0.006282
46    6.804728    10    0.082985    0.011518
47    6.887713    9    0.130482    0.018167
48    7.018195    10    0.072427    0.009658
49    7.090622    9    0.105797    0.014104
50    7.196419    10    0.031527    0.004086
51    7.227946    9    0.05366    0.006967
52    7.281606    10    0.067808    0.00861
53    7.349414    9    0.058701    0.007442
54    7.408115    10    0.131295    0.016111
55    7.53941    9    0.046648    0.005736
56    7.586058    10    0.062705    0.007457
57    7.648763    9    0.040335    0.004867
58    7.689098    10    0.07315    0.008506
59    7.762248    9    0.135945    0.015896
60    7.898193    10    0.089411    0.01003
61    7.987604    9    0.056936    0.006432
62    8.04454    10    0.058093    0.006357
63    8.102633    9    0.073237    0.008089
64    8.17587    10    0.14118    0.014963
65    8.31705    9    0.094525    0.010077
66    8.411575    10    0.095762    0.00977
67    8.507337    9    0.0286    0.002975
68    8.535937    10    0.034931    0.0035
69    8.570868    9    0.047122    0.004841
70    8.61799    10    0.058063    0.005729
71    8.676053    9    0.087966    0.008846
72    8.764019    10    0.070745    0.006821
73    8.834764    9    0.08017    0.007855
74    8.914934    10    0.088534    0.008322
75    9.003468    9    0.118113    0.011226
76    9.121581    8    0.376307    0.033286
77    9.497888    9    0.108977    0.011182
78    9.606865    10    0.074173    0.006198
79    9.681038    9    0.062787    0.005567
80    9.743825    8    0.490691    0.038552
81    10.234516    7    0.327176    0.030238
82    10.561692    8    0.127126    0.0118
83    10.688818    7    0.445025    0.037834
84    11.133843    8    0.115137    0.010042
85    11.24898    9    0.030831    0.002486
86    11.279811    10    0.130167    0.008982
87    11.409978    9    0.037283    0.002863
88    11.447261    10    0.074534    0.005039
89    11.521795    9    0.129188    0.009725
90    11.650983    10    0.09155    0.006054
91    11.742533    9    0.081964    0.00602
92    11.824497    10    0.062678    0.004071
93    11.887175    9    0.056074    0.004052
94    11.943249    10    0.109009    0.006955
95    12.052258    9    0.129983    0.00918
96    12.182241    10    0.035651    0.002231
97    12.217892    9    0.080474    0.005572
98    12.298366    8    0.552073    0.032821
99    12.850439    9    0.053812    0.00383
100    12.904251    10    0.056831    0.003211
101    12.961082    9    0.04202    0.002759
102    13.003102    10    0.077858    0.004345
103    13.08096    9    0.084544    0.005471
104    13.165504    10    0.031525    0.001737
105    13.197029    9    0.050438    0.003224
106    13.247467    8    0.293083    0.015728
107    13.54055    7    0.431752    0.028388
108    13.972302    8    0.092157    0.0064
109    14.064459    7    0.105894    0.006658
110    14.170353    6    0.179455    0.012138
111    14.349808    5    0.097621    0.006733
112    14.447429    6    0.087528    0.005928
113    14.534957    5    0.272807    0.018233
114    14.807764    4    0.137326    0.008994
115    14.94509    3    0.110902    0.007087
116    15.055992    2    0.096641    0.006072
117    15.152633    1    0.140732    0.008683
118    15.293365    0    0.046988    0.002476
119    15.340353    1    0.096282    0.005922
120    15.436635    2    0.373925    0.019087
121    15.81056    1    0.048049    0.002839
122    15.858609    0    0.106005    0.005236
123    15.964614    1    0.046441    0.002743
124    16.011055    0    0.149493    0.007252
125    16.160548    1    0.127675    0.007392
126    16.288223    0    0.202414    0.009555
127    16.490637    1    0.060609    0.003429
128    16.551246    0    0.141666    0.006533
129    16.692912    1    0.106714    0.005931
130    16.799626    0    0.15559    0.007017
131    16.955216    1    0.084144    0.004585
132    17.03936    0    0.190009    0.008369
133    17.229369    1    0.223041    0.011817
134    17.45241    0    0.044862    0.001932
135    17.497272    1    0.114716    0.005947
136    17.611988    0    0.138087    0.005861
137    17.750075    1    0.186661    0.009447
138    17.936736    2    0.165084    0.006841
139    18.10182    3    0.349573    0.017854
140    18.451393    2    0.157427    0.008084
141    18.60882    1    0.048512    0.002406
142    18.657332    0    0.043173    0.001734
143    18.700505    1    0.16352    0.007823
144    18.864025    2    0.416504    0.016233
145    19.280529    1    0.061709    0.002952
146    19.342238    0    0.062621    0.002375
147    19.404859    1    0.184931    0.008474
148    19.58979    0    0.051501    0.00193
149    19.641291    1    0.05181    0.002341
150    19.693101    0    0.076109    0.002829
151    19.76921    1    0.193565    0.008606
152    19.962775    0    0.10685    0.003911
153    20.069625    1    0.220353    0.009552
154    20.289978    0    0.212277    0.007597
155    20.502255    1    0.048925    0.002074
156    20.55118    2    0.343464    0.011946
157    20.894644    3    0.10382    0.004589
158    20.998464    2    0.1417    0.006392
159    21.140164    1    0.12425    0.005399
160    21.264414    0    0.125072    0.004209
