start i C()	t_left		t_right 	New i	Total time generation

test #0
5	--	0.587561	0.390523	6	0.39052	1
6	--	0.700019	0.380763	7	0.77128	2
7	--	0.465227	1.281238	6	1.23651	3
6	--	0.994892	0.810527	7	2.04704	4
7	--	0.676158	0.565831	8	2.61287	5
8	--	1.34451	0.941313	9	3.55418	6
9	--	1.497222	1.453185	10	5.00736	7

test #1
5	--	0.888257	0.492876	6	0.49288	1
6	--	0.88823	0.903986	5	1.38111	2
5	--	0.453658	0.787771	4	1.83477	3
4	--	1.057156	0.421508	5	2.25628	4
5	--	0.352312	0.481693	4	2.60859	5
4	--	0.654429	0.67201	3	3.26302	6
3	--	0.775075	1.296846	2	4.03809	7
2	--	0.737698	1.051066	1	4.77579	8
1	--	1.40268	3.230441	0	6.17847	9

test #2
5	--	0.559164	1.130175	4	0.55916	1
4	--	1.11057	1.109978	5	1.66914	2
5	--	0.487502	1.111068	4	2.15664	3
4	--	0.359022	0.929876	3	2.51566	4
3	--	1.372185	1.226595	4	3.74226	5
4	--	0.863238	1.100874	3	4.6055	6
3	--	1.10296	0.769462	4	5.37496	7
4	--	0.564866	0.462843	5	5.8378	8
5	--	0.4123	0.353379	6	6.19118	9
6	--	0.862738	0.531851	7	6.72303	10
7	--	0.908363	0.672657	8	7.39569	11
8	--	0.728861	1.174585	7	8.12455	12
7	--	0.490257	0.911713	6	8.61481	13
6	--	1.219889	0.972084	7	9.58689	14
7	--	0.691617	0.889533	6	10.27851	15
6	--	0.672189	1.163197	5	10.9507	16
5	--	0.408264	0.588765	4	11.35896	17
4	--	0.410405	0.635432	3	11.76937	18
3	--	0.587814	0.75603	2	12.35718	19
2	--	0.604028	0.620055	1	12.96121	20
1	--	1.016228	1.019953	0	13.97744	21

test #3
5	--	0.363096	0.483364	4	0.3631	1
4	--	0.533363	1.137892	3	0.89646	2
3	--	1.164468	0.871823	4	1.76828	3
4	--	1.038866	0.769347	5	2.53763	4
5	--	0.885902	0.557205	6	3.09483	5
6	--	0.531575	0.706361	5	3.62641	6
5	--	0.582375	0.95871	4	4.20878	7
4	--	0.652377	1.225013	3	4.86116	8
3	--	0.969158	1.142734	2	5.83032	9
2	--	1.701701	0.66104	3	6.49136	10
3	--	1.010986	1.14251	2	7.50235	11
2	--	0.810435	0.575203	3	8.07755	12
3	--	0.503149	0.492555	4	8.57011	13
4	--	0.406971	0.43721	3	8.97708	14
3	--	1.276032	0.594983	4	9.57206	15
4	--	0.954031	1.014816	3	10.52609	16
3	--	0.425717	0.402798	4	10.92889	17
4	--	0.409779	1.113551	3	11.33867	18
3	--	1.399861	1.036559	4	12.37523	19
4	--	0.716176	1.144168	3	13.09141	20
3	--	0.805047	0.785093	4	13.8765	21
4	--	0.803988	1.142195	3	14.68049	22
3	--	1.094136	0.769615	4	15.45011	23
4	--	0.547119	0.568902	3	15.99723	24
3	--	1.419974	0.46238	4	16.45961	25
4	--	1.052316	0.411463	5	16.87107	26
5	--	0.43121	1.052603	4	17.30228	27
4	--	1.068817	1.108934	3	18.3711	28
3	--	0.898004	0.782619	4	19.15372	29
4	--	0.578981	0.676054	3	19.7327	30
3	--	0.510572	1.407176	2	20.24327	31
2	--	0.534937	1.779298	1	20.77821	32
1	--	3.268858	1.492983	2	22.27119	33
2	--	1.691924	1.368993	3	23.64018	34
3	--	1.237591	1.389347	2	24.87777	35
2	--	1.067565	0.98057	3	25.85834	36
3	--	0.72466	0.785423	2	26.583	37
2	--	0.908844	1.369817	1	27.49184	38
1	--	3.050437	0.947194	2	28.43903	39
2	--	1.517692	0.881199	3	29.32023	40
3	--	0.489649	1.113101	2	29.80988	41
2	--	1.833381	0.733798	3	30.54368	42
3	--	0.729048	0.893441	2	31.27273	43
2	--	1.256054	1.709376	1	32.52878	44
1	--	2.060699	2.581869	0	34.58948	45

test #4
5	--	0.568079	0.496939	6	0.49694	1
6	--	0.446472	0.599235	5	0.94341	2
5	--	0.548731	0.658832	4	1.49214	3
4	--	0.900622	0.909303	3	2.39276	4
3	--	1.175178	1.340106	2	3.56794	5
2	--	1.446405	1.066382	3	4.63432	6
3	--	0.995572	0.692501	4	5.32682	7
4	--	1.102843	1.082665	5	6.40948	8
5	--	0.343753	0.539959	4	6.75323	9
4	--	0.642268	0.582635	5	7.33587	10
5	--	1.183333	0.794199	6	8.13007	11
6	--	0.379415	0.74784	5	8.50949	12
5	--	0.881159	0.440078	6	8.94957	13
6	--	0.393089	0.568052	5	9.34266	14
5	--	0.561815	0.587529	4	9.90447	15
4	--	0.380024	0.542992	3	10.28449	16
3	--	0.450498	0.819457	2	10.73499	17
2	--	1.090612	0.861433	3	11.59642	18
3	--	0.536899	0.998458	2	12.13332	19
2	--	0.735871	0.616719	3	12.75004	20
3	--	1.240719	0.637203	4	13.38724	21
4	--	0.546455	0.437678	5	13.82492	22
5	--	0.615118	0.655521	4	14.44004	23
4	--	0.78967	0.726699	5	15.16674	24
5	--	0.816939	0.496374	6	15.66311	25
6	--	1.057525	0.447055	7	16.11016	26
7	--	1.117484	0.874255	8	16.98442	27
8	--	1.023456	1.016268	9	18.00069	28
9	--	1.340173	3.269225	8	19.34086	29
8	--	1.530513	0.931793	9	20.27265	30
9	--	1.795493	3.304594	8	22.06814	31
8	--	0.814603	1.375095	7	22.88274	32
7	--	0.903911	1.41355	6	23.78665	33
6	--	0.999559	0.801683	7	24.58833	34
7	--	0.633117	0.573889	8	25.16222	35
8	--	1.173762	0.898312	9	26.06053	36
9	--	2.602852	2.056872	10	28.1174	37

test #5
5	--	0.637824	0.915884	4	0.63782	1
4	--	0.821016	0.496839	5	1.13466	2
5	--	1.108239	0.834448	6	1.96911	3
6	--	0.905507	1.047149	5	2.87462	4
5	--	0.692473	0.645619	6	3.52024	5
6	--	0.492318	0.424258	7	3.9445	6
7	--	1.043865	0.472618	8	4.41712	7
8	--	0.976928	0.862082	9	5.2792	8
9	--	2.692669	1.333346	10	6.61255	9

test #6
5	--	0.748912	0.641247	6	0.64125	1
6	--	0.951283	1.064432	5	1.59253	2
5	--	0.429467	0.725396	4	2.022	3
4	--	0.346357	0.83072	3	2.36836	4
3	--	0.571658	0.426519	4	2.79488	5
4	--	0.554547	0.436913	5	3.23179	6
5	--	0.62183	0.53114	6	3.76293	7
6	--	0.994117	0.643258	7	4.40619	8
7	--	0.612773	0.947272	6	5.01896	9
6	--	1.24486	0.767063	7	5.78602	10
7	--	1.15506	1.041767	8	6.82779	11
8	--	1.020699	1.299739	7	7.84849	12
7	--	1.358089	0.631435	8	8.47992	13
8	--	0.896217	0.562788	9	9.04271	14
9	--	2.021975	2.605058	8	11.06468	15
8	--	1.634602	0.988589	9	12.05327	16
9	--	2.542986	2.24717	10	14.30044	17

test #7
5	--	0.66334	0.818938	4	0.66334	1
4	--	1.153736	0.809133	5	1.47247	2
5	--	0.775257	0.336134	6	1.8086	3
6	--	0.531896	0.652497	5	2.3405	4
5	--	0.878398	0.501936	6	2.84244	5
6	--	0.534844	0.367415	7	3.20985	6
7	--	0.735037	1.402235	6	3.94489	7
6	--	0.413812	0.560804	5	4.3587	8
5	--	0.578806	0.926018	4	4.93751	9
4	--	0.419347	1.088246	3	5.35686	10
3	--	1.138653	0.642545	4	5.99941	11
4	--	0.856604	0.463842	5	6.46325	12
5	--	0.353295	1.020839	4	6.81655	13
4	--	0.50789	0.757691	3	7.32444	14
3	--	0.583574	1.30339	2	7.90801	15
2	--	1.829499	1.038957	3	8.94697	16
3	--	1.331091	0.941387	4	9.88836	17
4	--	0.347187	0.744427	3	10.23555	18
3	--	0.510295	0.490414	4	10.72596	19
4	--	0.837433	0.747924	5	11.47388	20
5	--	0.760324	0.459315	6	11.93319	21
6	--	0.493286	1.083859	5	12.42648	22
5	--	1.086327	0.521657	6	12.94814	23
6	--	1.029425	1.05414	5	13.97757	24
5	--	0.631572	0.627118	6	14.60469	25
6	--	0.602109	0.457959	7	15.06265	26
7	--	0.506668	0.997419	6	15.56932	27
6	--	1.167285	0.659409	7	16.22873	28
7	--	1.066066	1.073043	6	17.2948	29
6	--	1.018123	1.026569	5	18.31292	30
5	--	0.999954	0.427147	6	18.74007	31
6	--	1.07778	0.597254	7	19.33732	32
7	--	1.017526	0.426217	8	19.76354	33
8	--	1.172519	0.550734	9	20.31427	34
9	--	3.111512	2.038637	10	22.35291	35

test #8
5	--	0.425944	0.434364	4	0.42594	1
4	--	0.517275	0.985225	3	0.94322	2
3	--	1.279344	0.467823	4	1.41104	3
4	--	0.364258	0.766276	3	1.7753	4
3	--	1.31774	1.369204	2	3.09304	5
2	--	1.172117	1.124292	3	4.21733	6
3	--	0.74622	1.330676	2	4.96355	7
2	--	0.571295	1.375189	1	5.53484	8
1	--	1.298339	1.656588	0	6.83318	9

test #9
5	--	0.414113	0.468955	4	0.41411	1
4	--	0.627018	0.972166	3	1.04113	2
3	--	0.536195	0.489235	4	1.53036	3
4	--	1.212295	1.176339	5	2.7067	4
5	--	0.351781	0.443736	4	3.05848	5
4	--	0.904631	0.521632	5	3.58011	6
5	--	0.352885	1.122627	4	3.933	7
4	--	0.595906	1.036749	3	4.52891	8
3	--	0.781029	0.498101	4	5.02701	9
4	--	0.54469	0.523374	5	5.55038	10
5	--	0.672534	0.356246	6	5.90663	11
6	--	1.052569	0.961287	7	6.86792	12
7	--	0.427899	0.397818	8	7.26574	13
8	--	1.310765	1.38194	7	8.5765	14
7	--	0.983484	0.980617	8	9.55712	15
8	--	1.373153	1.815089	7	10.93027	16
7	--	0.683756	0.942871	6	11.61403	17
6	--	1.09827	0.762795	7	12.37683	18
7	--	0.902446	1.319591	6	13.27928	19
6	--	0.422275	1.107406	5	13.70156	20
5	--	0.474639	0.718074	4	14.1762	21
4	--	0.427365	0.862881	3	14.60356	22
3	--	0.695786	0.693125	4	15.29668	23
4	--	0.523323	0.438849	5	15.73553	24
5	--	0.927223	0.573529	6	16.30906	25
6	--	1.127394	0.460303	7	16.76936	26
7	--	0.806126	0.713361	8	17.48272	27
8	--	1.296256	1.433699	7	18.77898	28
7	--	0.752149	0.500192	8	19.27917	29
8	--	0.898633	1.405195	7	20.1778	30
7	--	0.549846	1.076796	6	20.72765	31
6	--	0.517243	1.005149	5	21.24489	32
5	--	0.555572	0.445906	6	21.6908	33
6	--	0.499876	0.779496	5	22.19068	34
5	--	0.40853	0.558904	4	22.59921	35
4	--	0.407344	1.028013	3	23.00655	36
3	--	1.210754	0.567928	4	23.57448	37
4	--	0.809165	0.590451	5	24.16493	38
5	--	0.985232	1.016952	4	25.15016	39
4	--	0.942038	0.742714	5	25.89287	40
5	--	0.725981	1.179532	4	26.61885	41
4	--	0.679314	0.633568	5	27.25242	42
5	--	0.768929	0.463361	6	27.71578	43
6	--	0.779845	0.612438	7	28.32822	44
7	--	0.475122	0.962545	6	28.80334	45
6	--	1.150297	1.177249	5	29.95364	46
5	--	0.458469	0.642009	4	30.41211	47
4	--	0.457618	1.137375	3	30.86973	48
3	--	0.653329	1.146666	2	31.52306	49
2	--	0.830545	0.853952	1	32.3536	50
1	--	3.261994	0.979578	2	33.33318	51
2	--	1.144012	0.547355	3	33.88054	52
3	--	1.214908	0.741879	4	34.62242	53
4	--	1.079572	0.437513	5	35.05993	54
5	--	0.946506	0.710315	6	35.77025	55
6	--	0.818362	0.556831	7	36.32708	56
7	--	0.489624	0.81643	6	36.8167	57
6	--	0.989437	0.789145	7	37.60584	58
7	--	1.050918	0.501105	8	38.10695	59
8	--	0.591834	0.95341	7	38.69878	60
7	--	0.803098	0.516948	8	39.21573	61
8	--	0.749348	1.249761	7	39.96508	62
7	--	0.834936	0.986339	6	40.80002	63
6	--	0.469687	0.542135	5	41.26971	64
5	--	0.922806	0.643344	6	41.91305	65
6	--	0.892529	1.05136	5	42.80558	66
5	--	0.687419	1.018541	4	43.493	67
4	--	0.706892	0.490392	5	43.98339	68
5	--	0.791709	0.933151	4	44.7751	69
4	--	0.798858	0.424217	5	45.19932	70
5	--	1.004831	0.418087	6	45.61741	71
6	--	0.403885	0.348754	7	45.96616	72
7	--	0.911253	0.996327	6	46.87741	73
6	--	0.495445	0.849149	5	47.37286	74
5	--	0.519459	0.746733	4	47.89232	75
4	--	0.910865	0.717553	5	48.60987	76
5	--	0.342224	0.89703	4	48.95209	77
4	--	0.499164	0.447024	5	49.39911	78
5	--	0.991661	0.508889	6	49.908	79
6	--	0.617905	0.543914	7	50.45191	80
7	--	0.583089	0.72668	6	51.035	81
6	--	0.836223	0.788151	7	51.82315	82
7	--	0.960887	0.534559	8	52.35771	83
8	--	1.599358	1.321264	9	53.67897	84
9	--	2.084461	1.824692	10	55.50366	85

test #10
5	--	1.170915	0.820561	6	0.82056	1
6	--	1.215931	0.750912	7	1.57147	2
7	--	0.477978	1.139809	6	2.04945	3
6	--	0.537895	0.872193	5	2.58735	4
5	--	0.633383	0.731709	4	3.22073	5
4	--	0.685667	0.517195	5	3.73792	6
5	--	0.395545	0.3301	6	4.06802	7
6	--	0.450064	1.102091	5	4.51808	8
5	--	0.431502	0.910295	4	4.94958	9
4	--	0.475474	0.40566	5	5.35524	10
5	--	0.829192	0.601772	6	5.95701	11
6	--	0.729141	0.654665	7	6.61168	12
