l    time_i    C(l)    Tau_i     Delta_n
1    0.0    9    0.114781    1
2    0.114781    10    0.324157    1
3    0.438938    9    0.174866    0.210391
4    0.613804    10    0.33291    0.165938
5    0.946714    9    0.317247    0.174202
6    1.263961    8    1.139827    0.227678
7    2.403788    9    0.128745    0.050836
8    2.532533    10    0.200527    0.021313
9    2.73306    9    0.203167    0.053828
10    2.936227    10    0.102283    0.010763
11    3.03851    9    0.101846    0.023785
12    3.140356    10    0.331444    0.031636
13    3.4718    9    0.241641    0.04798
14    3.713441    10    0.216838    0.019051
15    3.930279    9    0.117025    0.020428
16    4.047304    8    2.020926    0.115144
17    6.06823    9    0.201309    0.031428
18    6.269539    10    0.21011    0.008278
19    6.479649    9    0.143911    0.017466
20    6.62356    10    0.342376    0.012946
21    6.965936    9    0.291488    0.032009
22    7.257424    10    0.248139    0.009275
23    7.505563    9    0.231891    0.023158
24    7.737454    10    0.237956    0.008745
25    7.97541    9    0.301761    0.027598
26    8.277171    10    0.128934    0.004762
27    8.406105    9    0.336491    0.028234
28    8.742596    10    0.151146    0.005649
29    8.893742    9    0.312746    0.02413
30    9.206488    10    0.294109    0.010823
31    9.500597    9    0.27549    0.019611
32    9.776087    10    0.261094    0.009298
33    10.037181    9    0.263049    0.017487
34    10.30023    10    0.272602    0.009405
35    10.572832    9    0.18573    0.011668
36    10.758562    10    0.315421    0.01044
37    11.073983    9    0.14965    0.008983
38    11.223633    10    0.138999    0.004461
39    11.362632    9    0.329975    0.018875
40    11.692607    10    0.251098    0.007952
41    11.943705    9    0.23562    0.012717
42    12.179325    10    0.152594    0.004733
43    12.331919    9    0.261643    0.013483
44    12.593562    8    0.75727    0.02216
45    13.350832    9    0.223488    0.016057
46    13.57432    10    0.243031    0.006664
47    13.817351    9    0.278673    0.013203
48    14.096024    10    0.173208    0.004669
49    14.269232    9    0.261629    0.011862
50    14.530861    10    0.258842    0.006846
51    14.789703    9    0.354046    0.015269
52    15.143749    10    0.132176    0.00345
53    15.275925    9    0.248662    0.010267
54    15.524587    10    0.240963    0.006189
55    15.76555    9    0.103608    0.004154
56    15.869158    10    0.118429    0.002983
57    15.987587    9    0.230499    0.009024
58    16.218086    10    0.239693    0.005945
59    16.457779    9    0.343653    0.012914
60    16.801432    10    0.347844    0.008407
61    17.149276    9    0.205033    0.007398
62    17.354309    10    0.140167    0.00331
63    17.494476    9    0.283679    0.009923
64    17.778155    8    0.802371    0.018104
65    18.580526    9    0.262898    0.013536
66    18.843424    10    0.282216    0.006043
67    19.12564    9    0.319785    0.010513
68    19.445425    10    0.278699    0.005839
69    19.724124    9    0.156419    0.004988
70    19.880543    10    0.234006    0.004793
71    20.114549    9    0.318487    0.009871
72    20.433036    10    0.110301    0.002236
73    20.543337    9    0.142427    0.004306
74    20.685764    10    0.10982    0.002209
75    20.795584    9    0.217663    0.006455
76    21.013247    10    0.277947    0.005511
77    21.291194    9    0.126839    0.003681
78    21.418033    10    0.111428    0.002175
79    21.529461    9    0.335054    0.009501
80    21.864515    10    0.359488    0.006904
81    22.224003    9    0.210431    0.005786
82    22.434434    8    0.725833    0.013331
83    23.160267    9    0.229199    0.009454
84    23.389466    10    0.32578    0.005739
85    23.715246    9    0.320688    0.008433
86    24.035934    10    0.325586    0.005612
87    24.36152    9    0.202177    0.005174
88    24.563697    10    0.367846    0.006184
89    24.931543    9    0.144536    0.003625
90    25.076079    10    0.204454    0.003367
91    25.280533    9    0.103948    0.002573
92    25.384481    10    0.152566    0.002482
93    25.537047    9    0.130795    0.003201
94    25.667842    10    0.345333    0.005521
95    26.013175    9    0.10222    0.002465
96    26.115395    8    0.758533    0.011647
97    26.873928    7    0.541838    0.018995
98    27.415766    8    0.26965    0.00974
99    27.685416    7    1.102645    0.036106
100    28.788061    8    0.116854    0.004005
101    28.904915    9    0.230249    0.007167
102    29.135164    10    0.31134    0.004731
103    29.446504    9    0.225991    0.005099
104    29.672495    10    0.217659    0.003255
105    29.890154    9    0.148914    0.003306
106    30.039068    10    0.104383    0.001546
107    30.143451    9    0.337317    0.007357
108    30.480768    10    0.137324    0.002023
109    30.618092    9    0.107111    0.002297
110    30.725203    8    1.612385    0.022488
111    32.337588    9    0.171987    0.004812
112    32.509575    10    0.288415    0.003794
113    32.79799    9    0.343652    0.007034
114    33.141642    8    1.56257    0.019526
115    34.704212    9    0.127957    0.003346
116    34.832169    10    0.168305    0.002002
117    35.000474    9    0.140218    0.002748
118    35.140692    8    0.968746    0.011177
119    36.109438    9    0.162158    0.004072
120    36.271596    10    0.128638    0.001443
121    36.400234    9    0.133757    0.002551
122    36.533991    10    0.160542    0.001789
123    36.694533    9    0.158962    0.003
124    36.853495    10    0.120308    0.001332
125    36.973803    9    0.35398    0.006578
126    37.327783    10    0.28438    0.00313
127    37.612163    9    0.193245    0.003524
128    37.805408    10    0.178835    0.001948
129    37.984243    9    0.338416    0.006071
130    38.322659    10    0.291651    0.00315
131    38.61431    9    0.260713    0.004585
132    38.875023    10    0.360442    0.003838
133    39.235465    9    0.204399    0.003535
134    39.439864    10    0.298075    0.003128
135    39.737939    9    0.226494    0.00386
136    39.964433    10    0.294953    0.003057
137    40.259386    9    0.267354    0.004482
138    40.52674    10    0.256019    0.002624
139    40.782759    9    0.169409    0.002801
140    40.952168    10    0.287592    0.002914
141    41.23976    9    0.344561    0.005605
142    41.584321    10    0.311751    0.003123
143    41.896072    9    0.176662    0.002827
144    42.072734    10    0.16535    0.00164
145    42.238084    9    0.105303    0.001671
146    42.343387    10    0.268337    0.002638
147    42.611724    9    0.353091    0.005524
148    42.964815    10    0.298794    0.002907
149    43.263609    9    0.249611    0.003838
150    43.51322    10    0.131258    0.001268
151    43.644478    9    0.16925    0.002573
152    43.813728    10    0.258125    0.002474
153    44.071853    9    0.29548    0.004432
154    44.367333    10    0.11452    0.001091
155    44.481853    9    0.133667    0.001983
156    44.61552    10    0.114963    0.001091
157    44.730483    9    0.282873    0.004154
158    45.013356    10    0.299143    0.002819
159    45.312499    9    0.249705    0.003612
160    45.562204    10    0.242684    0.002264
161    45.804888    9    0.28602    0.004079
162    46.090908    10    0.313355    0.002894
163    46.404263    9    0.234803    0.0033
164    46.639066    8    1.705396    0.01512
165    48.344462    7    0.661082    0.012546
166    49.005544    6    0.360045    0.007236
167    49.365589    7    0.124666    0.002519
168    49.490255    8    0.193072    0.003827
169    49.683327    9    0.165441    0.003048
170    49.848768    10    0.130851    0.001128
171    49.979619    9    0.345552    0.004638
172    50.325171    10    0.210257    0.001806
173    50.535428    9    0.17541    0.002325
174    50.710838    10    0.150611    0.001285
175    50.861449    9    0.109703    0.001444
176    50.971152    10    0.131648    0.001118
177    51.1028    9    0.202799    0.002649
178    51.305599    8    0.749488    0.006266
179    52.055087    9    0.168067    0.002958
180    52.223154    10    0.113976    0.000938
181    52.33713    9    0.269273    0.00345
182    52.606403    8    1.580217    0.01262
183    54.18662    9    0.265832    0.004487
184    54.452452    10    0.270083    0.002088
185    54.722535    9    0.139545    0.001738
186    54.86208    8    1.129311    0.008519
187    55.991391    9    0.135349    0.002211
188    56.12674    10    0.330629    0.002432
189    56.457369    9    0.265755    0.003236
190    56.723124    10    0.303532    0.002212
191    57.026656    9    0.121684    0.001467
192    57.14834    10    0.129507    0.000937
193    57.277847    9    0.197317    0.002363
194    57.475164    10    0.274896    0.001979
195    57.75006    9    0.186707    0.002215
196    57.936767    10    0.146799    0.001051
197    58.083566    9    0.102675    0.00121
198    58.186241    10    0.303078    0.002153
199    58.489319    9    0.177685    0.002079
200    58.667004    10    0.106972    0.000755
201    58.773976    9    0.109454    0.001273
202    58.88343    10    0.253989    0.001785
203    59.137419    9    0.285596    0.003292
204    59.423015    10    0.163565    0.001143
205    59.58658    9    0.205172    0.002343
206    59.791752    10    0.348573    0.00242
207    60.140325    9    0.332589    0.003751
208    60.472914    10    0.311844    0.002145
209    60.784758    9    0.18019    0.00201
210    60.964948    10    0.208719    0.001426
211    61.173667    9    0.251382    0.002779
212    61.425049    10    0.140011    0.000953
213    61.56506    9    0.195913    0.002148
214    61.760973    10    0.175264    0.001188
215    61.936237    9    0.11427    0.001245
216    62.050507    10    0.14271    0.000962
217    62.193217    9    0.198523    0.002149
218    62.39174    10    0.254659    0.001709
219    62.646399    9    0.122716    0.001318
220    62.769115    10    0.193264    0.001289
221    62.962379    9    0.353771    0.003767
222    63.31615    10    0.360887    0.002391
223    63.677037    9    0.192774    0.002029
224    63.869811    10    0.102228    0.000674
225    63.972039    9    0.121932    0.001276
226    64.093971    10    0.343979    0.002251
227    64.43795    9    0.247612    0.00257
228    64.685562    10    0.110126    0.000717
229    64.795688    9    0.242443    0.002495
230    65.038131    10    0.189934    0.001232
231    65.228065    9    0.165999    0.001695
232    65.394064    10    0.149428    0.000965
233    65.543492    9    0.329338    0.003334
234    65.87283    8    1.206513    0.007647
235    67.079343    7    0.960486    0.013111
236    68.039829    8    0.161853    0.00234
237    68.201682    9    0.277999    0.003718
238    68.479681    10    0.16378    0.001025
239    68.643461    9    0.297575    0.002922
240    68.941036    10    0.287401    0.001789
241    69.228437    9    0.146896    0.00143
242    69.375333    10    0.194999    0.001206
243    69.570332    9    0.233518    0.002259
244    69.80385    8    1.905186    0.011452
245    71.709036    9    0.226519    0.002884
246    71.935555    10    0.205188    0.001198
247    72.140743    9    0.105937    0.001002
248    72.24668    10    0.15975    0.000929
249    72.40643    9    0.338727    0.00318
250    72.745157    10    0.182649    0.001059
251    72.927806    9    0.305011    0.002835
252    73.232817    10    0.145248    0.000839
253    73.378065    9    0.159187    0.001468
254    73.537252    10    0.137127    0.00079
255    73.674379    9    0.195146    0.00179
256    73.869525    10    0.130359    0.000749
257    73.999884    9    0.119481    0.00109
258    74.119365    8    0.7565    0.004299
259    74.875865    7    0.767451    0.0093
260    75.643316    8    0.217133    0.002821
261    75.860449    9    0.16214    0.001935
262    76.022589    10    0.262773    0.001481
263    76.285362    9    0.183395    0.001642
264    76.468757    10    0.144049    0.000808
265    76.612806    9    0.188097    0.001674
266    76.800903    10    0.334638    0.001867
267    77.135541    9    0.191809    0.001694
268    77.32735    10    0.113549    0.00063
269    77.440899    9    0.116718    0.001027
270    77.557617    10    0.23157    0.001281
271    77.789187    9    0.268355    0.002344
272    78.057542    8    1.191385    0.006477
273    79.248927    9    0.151852    0.00174
274    79.400779    10    0.32506    0.001735
275    79.725839    9    0.210128    0.001804
276    79.935967    10    0.178744    0.000949
277    80.114711    9    0.112295    0.000959
278    80.227006    8    1.351752    0.007044
279    81.578758    9    0.276469    0.003074
280    81.855227    10    0.239409    0.001225
281    82.094636    9    0.160014    0.001344
282    82.25465    10    0.19883    0.001013
283    82.45348    9    0.162699    0.00136
284    82.616179    10    0.177193    0.000899
285    82.793372    9    0.342581    0.002843
286    83.135953    10    0.213516    0.00108
287    83.349469    9    0.152819    0.001259
288    83.502288    10    0.327208    0.001646
289    83.829496    9    0.343258    0.002806
290    84.172754    10    0.201408    0.001008
291    84.374162    9    0.116425    0.000945
292    84.490587    10    0.15084    0.000752
293    84.641427    9    0.306112    0.002471
294    84.947539    8    1.222479    0.006007
295    86.170018    9    0.308367    0.003251
296    86.478385    8    1.829745    0.008691
297    88.30813    7    0.434582    0.004459
298    88.742712    8    0.290864    0.003218
299    89.033576    9    0.226389    0.002298
300    89.259965    10    0.122414    0.000571
301    89.382379    9    0.196895    0.001536
302    89.579274    10    0.242043    0.001126
303    89.821317    9    0.114317    0.000888
304    89.935634    10    0.183631    0.00085
305    90.119265    9    0.250099    0.001931
306    90.369364    10    0.101436    0.000469
307    90.4708    9    0.237865    0.001825
308    90.708665    8    1.836565    0.008319
309    92.54523    9    0.218336    0.002135
310    92.763566    10    0.219447    0.000973
311    92.983013    9    0.286916    0.00216
312    93.269929    10    0.21866    0.000966
313    93.488589    9    0.334794    0.002499
314    93.823383    8    1.339311    0.00583
315    95.162694    9    0.124363    0.001184
316    95.287057    10    0.348413    0.001491
317    95.63547    9    0.209199    0.001535
318    95.844669    8    1.145246    0.004829
319    96.989915    9    0.319471    0.002982
320    97.309386    10    0.163049    0.00068
321    97.472435    9    0.292148    0.002113
322    97.764583    10    0.209577    0.000871
323    97.97416    9    0.339337    0.002436
324    98.313497    10    0.30396    0.001259
325    98.617457    9    0.152866    0.00109
326    98.770323    10    0.32871    0.001354
327    99.099033    9    0.231994    0.001645
328    99.331027    10    0.172418    0.000707
329    99.503445    9    0.147445    0.00104
330    99.65089    10    0.282221    0.001153
331    99.933111    9    0.181202    0.001271
332    100.114313    10    0.349934    0.001422
333    100.464247    9    0.25256    0.001762
334    100.716807    10    0.137816    0.000558
335    100.854623    9    0.32208    0.002232
336    101.176703    10    0.242062    0.000978
