start i C()	t_left		t_right 	New i	Total time generation

test #0
1	--	2.309298	4.101755	0	2.3093	1

test #1
1	--	3.691867	2.355567	2	2.35557	1
2	--	1.483557	1.927795	1	3.83913	2
1	--	4.452433	3.790559	2	7.62969	3
2	--	1.400143	1.701817	1	9.02983	4
1	--	2.145894	3.559798	0	11.17572	5

test #2
1	--	2.66679	4.098963	0	2.66679	1

test #3
1	--	2.36917	2.700022	0	2.36917	1

test #4
1	--	2.127707	3.032417	0	2.12771	1

test #5
1	--	2.304043	1.948425	2	1.94843	1
2	--	2.606756	1.784025	3	3.73245	2
3	--	1.241198	0.923793	4	4.65624	3
4	--	0.913307	0.941517	3	5.56955	4
3	--	1.571172	0.928755	4	6.4983	5
4	--	0.706927	0.73199	3	7.20523	6
3	--	1.315039	1.23693	4	8.44216	7
4	--	1.532981	0.935616	5	9.37778	8
5	--	1.041844	0.907538	6	10.28532	9
6	--	0.867039	1.204541	5	11.15236	10
5	--	1.693988	1.202711	6	12.35507	11
6	--	1.041647	1.556638	5	13.39672	12
5	--	0.875102	1.130247	4	14.27182	13
4	--	1.45054	0.771421	5	15.04324	14
5	--	1.24923	0.948652	6	15.99189	15
6	--	1.242586	1.134265	7	17.12616	16
7	--	1.666496	1.164798	8	18.29096	17
8	--	0.977775	1.732844	7	19.26873	18
7	--	1.748768	1.45662	8	20.72535	19
8	--	1.846688	1.964655	7	22.57204	20
7	--	1.725064	1.697459	8	24.2695	21
8	--	1.507876	1.958457	7	25.77738	22
7	--	2.035269	1.56771	8	27.34509	23
8	--	1.850261	2.155711	7	29.19535	24
7	--	0.844451	1.11506	6	30.0398	25
6	--	1.090669	0.91021	7	30.95001	26
7	--	1.651884	1.951564	6	32.60189	27
6	--	0.76228	0.828366	5	33.36417	28
5	--	0.852721	1.605915	4	34.21689	29
4	--	0.95924	1.535167	3	35.17613	30
3	--	1.119238	1.000105	4	36.17624	31
4	--	0.671106	1.538392	3	36.84735	32
3	--	1.387393	1.655727	2	38.23474	33
2	--	1.848912	2.003524	1	40.08365	34
1	--	4.38772	1.995376	2	42.07903	35
2	--	1.62362	2.0051	1	43.70265	36
1	--	2.198897	3.007123	0	45.90155	37

test #6
1	--	4.183657	2.968405	2	2.96841	1
2	--	1.426727	1.940512	1	4.39514	2
1	--	2.020283	4.113621	0	6.41542	3

test #7
1	--	2.186363	2.536699	0	2.18636	1

test #8
1	--	2.122897	1.750485	2	1.75049	1
2	--	1.850974	1.182623	3	2.93311	2
3	--	0.918243	1.064094	2	3.85135	3
2	--	1.633192	1.462885	3	5.31423	4
3	--	1.722156	0.933255	4	6.24748	5
4	--	1.096917	1.278107	3	7.3444	6
3	--	1.886704	1.441676	4	8.78608	7
4	--	1.08397	1.3455	3	9.87005	8
3	--	1.663178	1.222697	4	11.09275	9
4	--	1.409615	1.581299	3	12.50237	10
3	--	1.337508	0.979493	4	13.48186	11
4	--	1.262638	1.113447	5	14.59531	12
5	--	0.995801	1.476715	4	15.59111	13
4	--	0.982032	0.668096	5	16.25921	14
5	--	1.303677	0.775828	6	17.03504	15
