l    time_i    C(l)    Tau_i     Delta_n
1    0.0    5    0.659741    1
2    0.659741    6    0.351021    1
3    1.010762    7    0.426316    0.296655
4    1.437078    8    0.200711    0.12255
5    1.637789    9    0.426276    0.206523
6    2.064065    10    0.283426    0.120736
7    2.347491    9    0.229927    0.089208
8    2.577418    10    0.214609    0.068413
9    2.792027    9    0.211437    0.064601
10    3.003464    10    0.373948    0.092361
11    3.377412    9    0.389383    0.089864
12    3.766795    10    0.314454    0.059212
13    4.081249    9    0.209833    0.038946
14    4.291082    10    0.216421    0.034738
15    4.507503    9    0.377651    0.059459
16    4.885154    10    0.176608    0.024871
17    5.061762    9    0.278627    0.037556
18    5.340389    10    0.366764    0.045257
19    5.707153    9    0.191122    0.022769
20    5.898275    10    0.27278    0.029618
21    6.171055    9    0.211789    0.02303
22    6.382844    10    0.396986    0.038198
23    6.77983    9    0.265421    0.026006
24    7.045251    10    0.220652    0.019092
25    7.265903    9    0.320915    0.02853
26    7.586818    10    0.318583    0.025231
27    7.905401    9    0.229749    0.018646
28    8.13515    10    0.252505    0.018428
29    8.387655    9    0.364317    0.027156
30    8.751972    10    0.253174    0.017167
31    9.005146    9    0.291624    0.019942
32    9.29677    10    0.409476    0.025574
33    9.706246    9    0.330753    0.020827
34    10.036999    10    0.425106    0.024155
35    10.462105    9    0.176499    0.010402
36    10.638604    10    0.188338    0.010045
37    10.826942    9    0.334694    0.018689
38    11.161636    10    0.365775    0.018415
39    11.527411    9    0.37148    0.019266
40    11.898891    10    0.29548    0.013948
41    12.194371    9    0.219426    0.01074
42    12.413797    8    2.112034    0.082794
43    14.525831    9    0.275408    0.018061
44    14.801239    8    1.607357    0.048605
45    16.408596    9    0.399316    0.022742
46    16.807912    10    0.286778    0.007729
47    17.09469    9    0.345258    0.014002
48    17.439948    10    0.224489    0.005895
49    17.664437    9    0.306447    0.011888
50    17.970884    10    0.363066    0.009251
51    18.33395    9    0.228884    0.008526
52    18.562834    10    0.249896    0.006172
53    18.81273    9    0.299911    0.010783
54    19.112641    10    0.210014    0.005075
55    19.322655    9    0.308339    0.010679
56    19.630994    10    0.158217    0.00376
57    19.789211    9    0.189066    0.006358
58    19.978277    10    0.377468    0.008745
59    20.355745    9    0.318338    0.010343
60    20.674083    10    0.304363    0.006835
61    20.978446    9    0.326114    0.010199
62    21.30456    10    0.407254    0.008862
63    21.711814    9    0.3322    0.009985
64    22.044014    10    0.344647    0.007261
65    22.388661    9    0.335146    0.009703
66    22.723807    10    0.298445    0.006123
67    23.022252    9    0.28975    0.008114
68    23.312002    10    0.246513    0.004948
69    23.558515    9    0.177982    0.004862
70    23.736497    10    0.30254    0.005939
71    24.039037    9    0.274834    0.007325
72    24.313871    8    1.975564    0.035468
73    26.289435    7    0.673321    0.023926
74    26.962756    6    0.813363    0.029065
75    27.776119    7    0.339406    0.011887
76    28.115525    8    0.223428    0.0076
77    28.338953    9    0.181109    0.005952
78    28.520062    10    0.28212    0.004708
79    28.802182    9    0.158709    0.003818
80    28.960891    8    2.3294    0.03564
81    31.290291    7    1.513765    0.043262
82    32.804056    8    0.267031    0.00777
83    33.071087    9    0.432654    0.011559
84    33.503741    10    0.190623    0.002715
85    33.694364    9    0.157454    0.003424
86    33.851818    10    0.17533    0.002471
87    34.027148    9    0.263534    0.00564
88    34.290682    8    2.604169    0.033962
89    36.894851    9    0.25744    0.006196
90    37.152291    10    0.178115    0.002152
91    37.330406    9    0.2093    0.004184
92    37.539706    10    0.189989    0.002276
93    37.729695    9    0.28568    0.005617
94    38.015375    10    0.161671    0.001922
95    38.177046    9    0.157153    0.003046
96    38.334199    10    0.231367    0.002725
97    38.565566    9    0.406057    0.007726
98    38.971623    10    0.263321    0.003068
99    39.234944    9    0.29024    0.005401
100    39.525184    10    0.231364    0.002666
101    39.756548    9    0.210655    0.003857
102    39.967203    10    0.287291    0.003271
103    40.254494    9    0.266394    0.004798
104    40.520888    10    0.355409    0.003987
105    40.876297    9    0.167193    0.002963
106    41.04349    8    2.769672    0.028879
107    43.813162    9    0.235219    0.004833
108    44.048381    10    0.356909    0.003464
109    44.40529    9    0.349179    0.005815
110    44.754469    10    0.265942    0.002552
111    45.020411    9    0.365749    0.005971
112    45.38616    10    0.282781    0.002687
113    45.668941    9    0.41014    0.006557
114    46.079081    8    1.304803    0.012018
115    47.383884    9    0.298047    0.005671
116    47.681931    10    0.334569    0.002982
117    48.0165    9    0.211803    0.003254
118    48.228303    10    0.173302    0.001531
119    48.401605    9    0.227047    0.003449
120    48.628652    10    0.331123    0.002899
121    48.959775    9    0.421581    0.006293
122    49.381356    10    0.191193    0.001661
123    49.572549    9    0.31968    0.004689
124    49.892229    10    0.170758    0.001476
125    50.062987    9    0.243931    0.00353
126    50.306918    10    0.174996    0.001504
127    50.481914    9    0.407821    0.005814
128    50.889735    10    0.261598    0.002235
129    51.151333    9    0.300304    0.004209
130    51.451637    10    0.276398    0.002341
131    51.728035    9    0.200124    0.002769
132    51.928159    8    1.3915    0.011429
133    53.319659    9    0.238802    0.004066
134    53.558461    10    0.158806    0.001269
135    53.717267    9    0.258879    0.003477
136    53.976146    10    0.386042    0.003058
137    54.362188    9    0.370729    0.004901
138    54.732917    10    0.190144    0.001493
139    54.923061    9    0.183149    0.002392
140    55.10621    10    0.401742    0.003125
141    55.507952    9    0.268453    0.003462
142    55.776405    10    0.18947    0.00146
143    55.965875    9    0.255566    0.003258
144    56.221441    10    0.157197    0.001206
145    56.378638    9    0.331272    0.004173
146    56.70991    10    0.364518    0.002776
147    57.074428    9    0.324803    0.004029
148    57.399231    10    0.37374    0.002815
149    57.772971    9    0.237648    0.002909
150    58.010619    10    0.216071    0.001612
151    58.22669    9    0.421727    0.005092
152    58.648417    10    0.420729    0.003113
153    59.069146    9    0.163434    0.001946
154    59.23258    10    0.306373    0.002241
155    59.538953    9    0.282354    0.003326
156    59.821307    8    1.4662    0.010428
157    61.287507    9    0.181162    0.00271
158    61.468669    10    0.218339    0.001512
159    61.687008    9    0.406658    0.004652
160    62.093666    10    0.242312    0.00167
161    62.335978    9    0.250489    0.002829
162    62.586467    10    0.250079    0.001711
163    62.836546    9    0.36068    0.004025
164    63.197226    10    0.184626    0.001258
165    63.381852    9    0.267737    0.002954
166    63.649589    10    0.39517    0.002671
167    64.044759    9    0.328419    0.003576
168    64.373178    10    0.296267    0.001983
169    64.669445    9    0.22641    0.002438
170    64.895855    10    0.292602    0.001944
171    65.188457    9    0.383181    0.004078
172    65.571638    10    0.260417    0.001718
173    65.832055    9    0.34134    0.003584
174    66.173395    10    0.206178    0.001352
175    66.379573    9    0.294486    0.003057
176    66.674059    10    0.197065    0.001286
177    66.871124    9    0.226333    0.002328
178    67.097457    10    0.288767    0.001874
179    67.386224    9    0.255866    0.002607
180    67.64209    10    0.193868    0.00125
181    67.835958    9    0.172322    0.001742
182    68.00828    10    0.342272    0.002192
183    68.350552    9    0.324444    0.003247
184    68.674996    10    0.225812    0.001436
185    68.900808    9    0.254294    0.002519
186    69.155102    10    0.245207    0.001551
187    69.400309    9    0.16245    0.001597
188    69.562759    8    2.923499    0.017691
189    72.486258    9    0.180985    0.002315
190    72.667243    10    0.199035    0.001154
191    72.866278    9    0.420156    0.003992
192    73.286434    10    0.163839    0.000947
193    73.450273    9    0.308195    0.002896
194    73.758468    10    0.217566    0.001253
195    73.976034    9    0.25746    0.002397
196    74.233494    10    0.260774    0.001494
197    74.494268    9    0.252627    0.002331
198    74.746895    10    0.192784    0.001099
199    74.939679    9    0.423049    0.003864
200    75.362728    10    0.262862    0.001492
201    75.62559    9    0.230539    0.002084
202    75.856129    10    0.196688    0.001111
203    76.052817    9    0.256964    0.002304
204    76.309781    10    0.203064    0.001142
205    76.512845    9    0.177272    0.001579
206    76.690117    10    0.380455    0.002125
207    77.070572    9    0.200381    0.001771
208    77.270953    10    0.15854    0.00088
209    77.429493    9    0.175422    0.001541
210    77.604915    10    0.228939    0.001266
211    77.833854    9    0.179442    0.001567
212    78.013296    10    0.175622    0.000967
213    78.188918    9    0.172306    0.001495
214    78.361224    10    0.309535    0.001694
215    78.670759    9    0.16716    0.001442
216    78.837919    10    0.312668    0.0017
217    79.150587    9    0.387668    0.003313
218    79.538255    10    0.359382    0.00194
219    79.897637    9    0.343863    0.002906
220    80.2415    10    0.253378    0.001359
221    80.494878    9    0.260993    0.002185
222    80.755871    10    0.42622    0.002269
223    81.182091    9    0.328569    0.002723
224    81.51066    8    1.941253    0.010056
225    83.451913    9    0.311238    0.00348
226    83.763151    10    0.313539    0.001582
227    84.07669    9    0.254896    0.002064
228    84.331586    10    0.213094    0.00107
