l    time_i    C(l)    Tau_i     Delta_n
1    0.0    2    0.148959    1
2    0.148959    1    0.095774    1
3    0.244733    0    0.066833    0.083945
4    0.311566    1    0.19812    0.38871
5    0.509686    2    0.833089    0.357747
6    1.342775    3    0.217568    0.129491
7    1.560343    4    0.076953    0.047
8    1.637296    3    0.102412    0.058867
9    1.739708    4    0.074748    0.039374
10    1.814456    3    0.23995    0.110206
11    2.054406    2    0.282342    0.111905
12    2.336748    3    0.435204    0.13595
13    2.771952    2    0.273114    0.075646
14    3.045066    1    0.071965    0.017412
15    3.117031    0    0.253076    0.049825
16    3.370107    1    0.050342    0.013853
17    3.420449    0    0.079674    0.014099
18    3.500123    1    0.176182    0.044521
19    3.676305    0    0.293295    0.046117
20    3.9696    1    0.084423    0.018597
21    4.054023    0    0.136797    0.019156
22    4.19082    1    0.244844    0.048494
23    4.435664    0    0.11123    0.014471
24    4.546894    1    0.17896    0.031589
25    4.725854    0    0.103979    0.012768
26    4.829833    1    0.112327    0.018338
27    4.94216    0    0.125183    0.014572
28    5.067343    1    0.083409    0.012853
29    5.150752    0    0.051009    0.005709
30    5.201761    1    0.115884    0.017064
31    5.317645    0    0.04429    0.004838
32    5.361935    1    0.242398    0.033214
33    5.604333    0    0.188917    0.019532
34    5.79325    1    0.147109    0.018408
35    5.940359    2    0.90691    0.078127
36    6.847269    3    0.109828    0.013895
37    6.957097    4    0.055321    0.007088
38    7.012418    3    0.044434    0.005989
39    7.056852    4    0.218732    0.026815
40    7.275584    3    0.121266    0.015522
41    7.39685    4    0.156048    0.01792
42    7.552898    5    0.115079    0.013998
43    7.667977    6    0.11593    0.014894
44    7.783907    7    0.205414    0.025711
45    7.989321    8    0.083531    0.010347
46    8.072852    9    0.104763    0.012811
47    8.177615    10    0.082038    0.009932
48    8.259653    9    0.091229    0.010924
49    8.350882    10    0.147836    0.017224
50    8.498718    9    0.099113    0.011404
51    8.597831    10    0.056933    0.006403
52    8.654764    9    0.081646    0.00914
53    8.73641    10    0.119259    0.013025
54    8.855669    9    0.039939    0.004352
55    8.895608    10    0.04652    0.004965
56    8.942128    9    0.151013    0.016028
57    9.093141    10    0.075735    0.007849
58    9.168876    9    0.028709    0.002964
59    9.197585    8    0.262405    0.026145
60    9.45999    7    0.296606    0.030064
61    9.756596    6    0.23901    0.023707
62    9.995606    5    0.186418    0.017933
63    10.182024    4    0.273413    0.025852
64    10.455437    3    0.07157    0.006393
65    10.527007    2    0.095286    0.008002
66    10.622293    1    0.056683    0.004843
67    10.678976    2    0.351832    0.02191
68    11.030808    3    0.221202    0.0179
69    11.25201    2    0.139044    0.010869
70    11.391054    1    0.064734    0.005051
71    11.455788    2    0.316679    0.018223
72    11.772467    3    0.189372    0.01412
73    11.961839    2    0.107993    0.007921
74    12.069832    3    0.213563    0.01528
75    12.283395    2    0.128739    0.009122
76    12.412134    1    0.09296    0.00643
77    12.505094    0    0.074249    0.004009
78    12.579343    1    0.104853    0.007193
79    12.684196    0    0.09725    0.005158
80    12.781446    1    0.159158    0.010626
81    12.940604    0    0.194244    0.010007
82    13.134848    1    0.069913    0.004529
83    13.204761    0    0.253204    0.012577
84    13.457965    1    0.069499    0.004387
85    13.527464    2    0.521747    0.024425
86    14.049211    3    0.192811    0.011834
87    14.242022    2    0.262661    0.016064
88    14.504683    3    0.289446    0.016919
89    14.794129    4    0.127445    0.007461
90    14.921574    5    0.078991    0.005021
91    15.000565    4    0.240073    0.015344
92    15.240638    5    0.136746    0.008441
93    15.377384    4    0.138762    0.008577
94    15.516146    5    0.089891    0.005422
95    15.606037    6    0.165268    0.009963
96    15.771305    7    0.057231    0.003525
97    15.828536    8    0.059411    0.003663
98    15.887947    7    0.375992    0.022535
99    16.263939    6    0.20916    0.012398
100    16.473099    5    0.117253    0.006875
101    16.590352    4    0.302955    0.016925
102    16.893307    3    0.062522    0.003469
103    16.955829    4    0.099301    0.005136
104    17.05513    3    0.05446    0.002985
105    17.10959    4    0.162839    0.008272
106    17.272429    5    0.111026    0.005974
107    17.383455    6    0.068674    0.003655
108    17.452129    7    0.194881    0.010685
109    17.64701    8    0.11824    0.006433
110    17.76525    7    0.452749    0.023765
111    18.217999    8    0.101699    0.005335
112    18.319698    9    0.057797    0.002934
113    18.377495    10    0.159329    0.008225
114    18.536824    9    0.053513    0.002802
115    18.590337    10    0.162868    0.008241
116    18.753205    9    0.124487    0.006403
117    18.877692    8    0.726657    0.034881
118    19.604349    9    0.200228    0.009446
119    19.804577    10    0.157287    0.007147
120    19.961864    9    0.074612    0.003599
121    20.036476    10    0.077228    0.003457
122    20.113704    9    0.18162    0.008617
123    20.295324    10    0.031308    0.001383
124    20.326632    9    0.086337    0.004037
125    20.412969    10    0.130526    0.005699
126    20.543495    9    0.081577    0.00376
127    20.625072    10    0.028748    0.001241
128    20.65382    9    0.062039    0.002837
129    20.715859    10    0.033289    0.001429
130    20.749148    9    0.19983    0.009008
131    20.948978    10    0.102525    0.004336
132    21.051503    9    0.120552    0.005328
133    21.172055    10    0.066661    0.002783
134    21.238716    9    0.029506    0.001291
135    21.268222    10    0.134236    0.005544
136    21.402458    9    0.186402    0.008026
137    21.58886    10    0.04527    0.00184
138    21.63413    9    0.122128    0.005175
139    21.756258    10    0.091366    0.003674
140    21.847624    9    0.040745    0.001707
141    21.888369    10    0.059573    0.002375
142    21.947942    9    0.047624    0.001982
143    21.995566    10    0.054721    0.002166
144    22.050287    9    0.141636    0.005831
145    22.191923    10    0.133736    0.00522
146    22.325659    9    0.031748    0.00129
147    22.357407    8    0.772479    0.028937
148    23.129886    9    0.028303    0.001144
149    23.158189    10    0.033795    0.001221
150    23.191984    9    0.032884    0.001289
151    23.224868    10    0.031696    0.001141
152    23.256564    9    0.179408    0.006961
153    23.435972    10    0.129964    0.004615
154    23.565936    9    0.073474    0.002806
155    23.63941    10    0.143215    0.005014
156    23.782625    9    0.064915    0.002451
157    23.84754    10    0.029753    0.001032
158    23.877293    9    0.13505    0.005052
159    24.012343    10    0.120842    0.004147
160    24.133185    9    0.08387    0.003096
161    24.217055    10    0.188537    0.00637
162    24.405592    9    0.117421    0.004269
163    24.523013    10    0.166019    0.005508
164    24.689032    9    0.08793    0.003152
165    24.776962    10    0.032925    0.001081
166    24.809887    9    0.034357    0.001224
167    24.844244    10    0.085714    0.002796
168    24.929958    9    0.134075    0.00473
169    25.064033    10    0.063425    0.002049
170    25.127458    9    0.03902    0.001364
171    25.166478    10    0.140628    0.0045
172    25.307106    9    0.10761    0.003722
173    25.414716    10    0.058177    0.001841
174    25.472893    9    0.102003    0.003492
