l    time_i    C(l)    Tau_i     Delta_n
1    0.0    7    0.15097    1
2    0.15097    8    0.20276    1
3    0.35373    7    0.70851    0.667
4    1.06224    8    0.16399    0.10821
5    1.22623    9    0.12706    0.03964
6    1.35329    10    0.2215    0.14065
7    1.57479    9    0.1427    0.08309
8    1.71749    10    0.1612    0.07474
9    1.87869    9    0.1718    0.07742
10    2.05049    10    0.13749    0.05111
11    2.18798    9    0.23093    0.08175
12    2.41891    10    0.30861    0.08882
13    2.72752    9    0.13558    0.03789
14    2.8631    10    0.20525    0.04753
15    3.06835    9    0.3654    0.08279
16    3.43375    10    0.18816    0.03631
17    3.62191    9    0.26027    0.04767
18    3.88218    10    0.20823    0.03488
19    4.09041    9    0.30078    0.04661
20    4.39119    10    0.23573    0.03435
21    4.62692    9    0.18441    0.02502
22    4.81133    10    0.19838    0.02589
23    5.00971    9    0.17091    0.02119
24    5.18062    10    0.26903    0.0316
25    5.44965    9    0.15447    0.01763
26    5.60412    10    0.13017    0.01405
27    5.73429    9    0.30823    0.03217
28    6.04252    10    0.21404    0.02139
29    6.25656    9    0.3346    0.03108
30    6.59116    10    0.1282    0.0119
31    6.71936    9    0.1904    0.01623
32    6.90976    10    0.16833    0.01481
33    7.07809    9    0.10912    0.00885
34    7.18721    10    0.2407    0.01989
35    7.42791    9    0.29822    0.0227
36    7.72613    10    0.31243    0.0237
37    8.03856    9    0.23802    0.01675
38    8.27658    10    0.33274    0.02311
39    8.60932    9    0.23892    0.01572
40    8.84824    10    0.19372    0.01257
41    9.04196    9    0.29053    0.01793
42    9.33249    10    0.1147    0.00712
43    9.44719    9    0.29228    0.0169
44    9.73947    10    0.16982    0.01015
45    9.90929    9    0.32062    0.01737
46    10.22991    10    0.24712    0.01405
47    10.47703    9    0.32335    0.01639
48    10.80038    10    0.3118    0.01666
49    11.11218    9    0.21575    0.01038
50    11.32793    8    1.16333    0.05451
51    12.49126    7    0.45727    0.03295
52    12.94853    8    0.16058    0.01191
53    13.10911    9    0.17601    0.01194
54    13.28512    10    0.1476    0.00614
55    13.43272    9    0.21963    0.00977
56    13.65235    10    0.12204    0.00496
57    13.77439    9    0.11291    0.00488
58    13.8873    10    0.24647    0.00974
59    14.13377    9    0.1042    0.00441
60    14.23797    10    0.15161    0.00582
61    14.38958    9    0.19153    0.00792
62    14.58111    10    0.12721    0.00478
63    14.70832    9    0.26321    0.01052
64    14.97153    10    0.18758    0.00687
65    15.15911    9    0.3278    0.01256
66    15.48691    10    0.29814    0.01054
67    15.78505    9    0.13681    0.00506
68    15.92186    10    0.11909    0.0041
69    16.04095    9    0.28987    0.01041
70    16.33082    10    0.15241    0.00514
71    16.48323    9    0.20929    0.00727
72    16.69252    10    0.30791    0.01007
73    17.00043    9    0.19118    0.00646
74    17.19161    10    0.22271    0.00704
75    17.41432    9    0.13514    0.00446
76    17.54946    10    0.1415    0.00438
77    17.69096    9    0.19422    0.00628
78    17.88518    10    0.10134    0.00308
79    17.98652    9    0.34623    0.01085
80    18.33275    10    0.21869    0.00652
81    18.55144    9    0.31359    0.00945
82    18.86503    10    0.34885    0.01007
83    19.21388    9    0.32425    0.00942
84    19.53813    10    0.20164    0.00564
85    19.73977    9    0.11935    0.00338
86    19.85912    10    0.20462    0.0056
87    20.06374    9    0.11264    0.00315
88    20.17638    10    0.22822    0.00611
89    20.4046    9    0.1435    0.00395
90    20.5481    10    0.2624    0.00685
91    20.8105    9    0.11158    0.00302
92    20.92208    10    0.36166    0.00915
93    21.28374    9    0.10917    0.00292
94    21.39291    10    0.25021    0.00615
