l    time_i    C(l)    Tau_i     Delta_n
1    0.0    9    0.028852    1
2    0.028852    10    0.138893    1
3    0.167745    9    0.062395    0.271118
4    0.23014    10    0.060061    0.082058
5    0.290201    9    0.059807    0.134135
6    0.350008    8    0.170378    0.1413
7    0.520386    9    0.100093    0.152372
8    0.620479    10    0.089229    0.050889
9    0.709708    9    0.134007    0.131482
10    0.843715    10    0.144666    0.066816
11    0.988381    9    0.186265    0.117466
12    1.174646    10    0.04011    0.016063
13    1.214756    9    0.035797    0.018199
14    1.250553    10    0.087733    0.031831
15    1.338286    9    0.177723    0.075335
16    1.516009    10    0.146171    0.045532
17    1.66218    9    0.177779    0.058489
18    1.839959    10    0.18183    0.047057
19    2.021789    9    0.065512    0.018442
20    2.087301    10    0.170968    0.037294
21    2.258269    9    0.066779    0.017284
22    2.325048    10    0.058589    0.011576
23    2.383637    9    0.078407    0.018939
24    2.462044    10    0.128818    0.023696
25    2.590862    9    0.169632    0.036678
26    2.760494    10    0.121528    0.020516
27    2.882022    9    0.137464    0.026347
28    3.019486    8    0.305476    0.045047
29    3.324962    9    0.114062    0.031881
30    3.439024    10    0.078267    0.010318
31    3.517291    9    0.096648    0.016466
32    3.613939    10    0.03708    0.004753
33    3.651019    9    0.048372    0.00789
34    3.699391    10    0.187812    0.02272
35    3.887203    9    0.102833    0.01585
36    3.990036    10    0.129728    0.01454
37    4.119764    9    0.05983    0.008757
38    4.179594    10    0.08004    0.008552
39    4.259634    9    0.089016    0.012496
40    4.34865    10    0.069221    0.007175
41    4.417871    9    0.04723    0.006392
42    4.465101    10    0.173486    0.017075
43    4.638587    9    0.113422    0.01463
44    4.752009    10    0.150174    0.013872
45    4.902183    9    0.028812    0.003567
46    4.930995    10    0.087413    0.007703
47    5.018408    9    0.177259    0.020944
48    5.195667    8    0.412514    0.033383
49    5.608181    9    0.066411    0.011196
50    5.674592    10    0.18279    0.013333
51    5.857382    9    0.030967    0.00336
52    5.888349    10    0.029371    0.00207
53    5.91772    9    0.140246    0.014756
54    6.057966    10    0.060035    0.004205
55    6.118001    9    0.063588    0.006443
56    6.181589    10    0.038391    0.002655
57    6.21998    9    0.136306    0.013343
58    6.356286    10    0.041297    0.002839
59    6.397583    9    0.049096    0.004657
60    6.446679    10    0.096345    0.006497
61    6.543024    9    0.110012    0.010129
62    6.653036    10    0.039756    0.002638
63    6.692792    9    0.15336    0.013547
64    6.846152    10    0.093983    0.006148
65    6.940135    9    0.072718    0.006188
66    7.012853    10    0.183807    0.011584
67    7.19666    9    0.090143    0.007435
68    7.286803    10    0.124144    0.007519
69    7.410947    9    0.158725    0.01259
70    7.569672    8    0.782592    0.042452
71    8.352264    9    0.161232    0.018237
72    8.513496    10    0.127414    0.006219
73    8.64091    9    0.032865    0.002421
74    8.673775    8    0.172626    0.008153
75    8.846401    9    0.128243    0.01353
76    8.974644    10    0.052406    0.002427
77    9.02705    9    0.108359    0.007719
78    9.135409    8    0.406562    0.018004
79    9.541971    9    0.053714    0.005246
80    9.595685    10    0.197435    0.008224
81    9.79312    9    0.134362    0.009027
82    9.927482    10    0.054102    0.002211
83    9.981584    9    0.082082    0.005382
