l    time_i    C(l)    Tau_i     Delta_n
1    0.0    9    0.269994    1
2    0.269994    10    0.391254    1
3    0.661248    9    0.308315    0.188154
4    0.969563    10    0.364005    0.162809
5    1.333568    9    0.415264    0.13448
6    1.748832    10    0.302929    0.083881
7    2.051761    9    0.514128    0.10334
8    2.565889    10    0.256084    0.053322
9    2.821973    9    0.298717    0.04458
10    3.12069    10    0.219499    0.038039
11    3.340189    9    0.387031    0.047682
12    3.72722    10    0.245048    0.036304
13    3.972268    9    0.411258    0.042013
14    4.383526    10    0.197924    0.025671
15    4.58145    9    0.235243    0.021073
16    4.816693    10    0.331815    0.038
17    5.148508    9    0.455203    0.036425
18    5.603711    10    0.322845    0.032033
19    5.926556    9    0.314688    0.022387
20    6.241244    10    0.413135    0.035909
21    6.654379    9    0.266344    0.017608
22    6.920723    8    2.680227    0.156355
23    9.60095    9    0.240552    0.024443
24    9.841502    10    0.280873    0.011607
25    10.122375    9    0.221529    0.013216
26    10.343904    10    0.291962    0.011513
27    10.635866    9    0.217353    0.012311
28    10.853219    10    0.188315    0.007159
29    11.041534    9    0.247628    0.013363
30    11.289162    10    0.458899    0.01662
31    11.748061    9    0.333269    0.016871
32    12.08133    10    0.300107    0.010305
33    12.381437    9    0.342017    0.016251
34    12.723454    10    0.4408    0.014418
35    13.164254    9    0.345809    0.015412
36    13.510063    8    2.773063    0.073419
37    16.283126    9    0.282427    0.016797
38    16.565553    10    0.225007    0.00494
39    16.79056    9    0.408599    0.015857
40    17.199159    10    0.272857    0.005916
41    17.472016    9    0.481718    0.017628
42    17.953734    10    0.290495    0.006206
43    18.244229    9    0.491756    0.016933
44    18.735985    10    0.265498    0.005585
45    19.001483    9    0.193585    0.006388
46    19.195068    8    2.60193    0.047776
47    21.796998    9    0.332123    0.014648
48    22.129121    10    0.246112    0.003984
49    22.375233    9    0.242825    0.007301
50    22.618058    10    0.392259    0.006224
51    23.010317    9    0.319753    0.009296
52    23.33007    10    0.36043    0.005594
53    23.6905    9    0.375981    0.01053
54    24.066481    10    0.500565    0.00758
55    24.567046    9    0.205197    0.005553
56    24.772243    10    0.207445    0.00307
57    24.979688    9    0.300397    0.007933
58    25.280085    8    2.237947    0.030429
59    27.518032    7    1.475636    0.049314
60    28.993668    8    0.361102    0.012301
61    29.35477    9    0.246259    0.007659
62    29.601029    10    0.347484    0.004524
63    29.948513    9    0.448204    0.010509
64    30.396717    10    0.326811    0.004195
65    30.723528    9    0.477534    0.010796
66    31.201062    10    0.446411    0.005637
67    31.647473    9    0.458264    0.009976
68    32.105737    10    0.254148    0.003162
69    32.359885    9    0.443381    0.009345
70    32.803266    10    0.255127    0.003145
71    33.058393    9    0.25665    0.005273
72    33.315043    10    0.320597    0.003898
73    33.63564    9    0.270032    0.005434
74    33.905672    10    0.508891    0.00606
75    34.414563    9    0.409729    0.008019
76    34.824292    10    0.443511    0.005166
77    35.267803    9    0.311874    0.00594
78    35.579677    8    1.093722    0.012253
79    36.673399    9    0.47586    0.011909
80    37.149259    10    0.426535    0.004612
81    37.575794    9    0.215109    0.003923
82    37.790903    10    0.381783    0.004051
83    38.172686    9    0.263207    0.004714
84    38.435893    10    0.255318    0.002673
85    38.691211    9    0.335935    0.005903
86    39.027146    10    0.188278    0.001957
87    39.215424    9    0.389011    0.006693
88    39.604435    8    2.499495    0.024427
89    42.10393    9    0.276653    0.006054
90    42.380583    10    0.442339    0.004039
91    42.822922    9    0.401814    0.006499
92    43.224736    10    0.264589    0.002389
93    43.489325    9    0.396385    0.006273
94    43.88571    10    0.338997    0.003034
95    44.224707    9    0.201207    0.003128
96    44.425914    8    2.189309    0.018577
97    46.615223    7    0.840948    0.016455
98    47.456171    8    0.264152    0.005493
99    47.720323    9    0.299773    0.005697
100    48.020096    10    0.406555    0.003318
101    48.426651    9    0.213223    0.003127
102    48.639874    10    0.292117    0.002356
103    48.931991    9    0.249194    0.003607
104    49.181185    10    0.257759    0.002061
105    49.438944    9    0.255252    0.003646
106    49.694196    10    0.28404    0.002253
107    49.978236    9    0.252403    0.003557
108    50.230639    10    0.292918    0.002302
109    50.523557    9    0.515647    0.007133
110    51.039204    10    0.454681    0.00354
111    51.493885    9    0.40518    0.005477
112    51.899065    10    0.457726    0.003515
113    52.356791    9    0.288278    0.003826
114    52.645069    10    0.413804    0.003134
115    53.058873    9    0.513823    0.006688
116    53.572696    10    0.290692    0.002183
117    53.863388    9    0.227752    0.002915
118    54.09114    10    0.285741    0.002127
119    54.376881    9    0.261019    0.003301
120    54.6379    10    0.353055    0.002604
121    54.990955    9    0.308286    0.003845
122    55.299241    10    0.218478    0.001599
123    55.517719    9    0.3353    0.004125
124    55.853019    10    0.455168    0.0033
125    56.308187    9    0.508809    0.006139
126    56.816996    10    0.359586    0.002581
127    57.176582    9    0.524579    0.006195
128    57.701161    10    0.254381    0.001813
129    57.955542    9    0.233888    0.00272
130    58.18943    10    0.345674    0.002443
131    58.535104    9    0.430376    0.004933
132    58.96548    10    0.511309    0.003572
133    59.476789    9    0.498911    0.005604
134    59.9757    10    0.308893    0.002136
135    60.284593    9    0.256815    0.002841
