l    time_i    C(l)    Tau_i     Delta_n
1    0.0    2    0.572866    1
2    0.572866    1    0.466401    1
3    1.039267    0    0.692887    0.400015
4    1.732154    1    0.504956    0.225718
5    2.23711    0    0.386214    0.101625
6    2.623324    1    0.658892    0.162105
7    3.282216    0    0.458663    0.082298
8    3.740879    1    0.662712    0.103673
9    4.403591    2    1.004198    0.120849
10    5.407789    3    0.761108    0.112738
11    6.168897    2    0.503766    0.068486
12    6.672663    3    0.510758    0.058022
13    7.183421    2    0.281991    0.032112
14    7.465412    3    1.15512    0.102796
15    8.620532    4    0.776203    0.069585
16    9.396735    5    0.356764    0.036578
17    9.753499    4    0.606558    0.058548
18    10.360057    3    0.393538    0.035336
19    10.753595    2    0.517829    0.036821
20    11.271424    1    0.55467    0.034862
21    11.826094    2    1.407624    0.083504
22    13.233718    3    0.450265    0.024331
23    13.683983    4    0.827289    0.045959
24    14.511272    5    0.426241    0.027059
25    14.937513    4    0.437154    0.027279
26    15.374667    3    0.309835    0.018242
27    15.684502    2    0.679778    0.032323
28    16.36428    3    0.842421    0.037296
29    17.206701    4    0.543173    0.023204
30    17.749874    3    0.374463    0.018931
31    18.124337    4    0.37639    0.015065
32    18.500727    5    0.310743    0.014857
33    18.81147    4    0.801264    0.038587
34    19.612734    5    0.635599    0.027915
35    20.248333    6    0.330829    0.014612
36    20.579162    5    0.927003    0.043104
37    21.506165    6    0.341795    0.014062
38    21.84796    7    0.48971    0.020993
39    22.33767    8    0.412006    0.01811
40    22.749676    9    0.245146    0.010661
41    22.994822    10    0.305184    0.013098
42    23.300006    9    0.270373    0.011471
43    23.570379    10    0.328065    0.013549
44    23.898444    9    0.364974    0.014872
45    24.263418    10    0.223792    0.008901
46    24.48721    9    0.357846    0.014029
47    24.845056    10    0.198533    0.007654
48    25.043589    9    0.267741    0.010158
49    25.31133    10    0.323899    0.012108
50    25.635229    9    0.202057    0.007435
51    25.837286    10    0.417929    0.015068
52    26.255215    9    0.158071    0.005651
53    26.413286    10    0.199202    0.006976
54    26.612488    9    0.393142    0.013671
55    27.00563    10    0.324339    0.01099
56    27.329969    9    0.35915    0.012015
57    27.689119    10    0.189495    0.006228
58    27.878614    9    0.263821    0.008576
59    28.142435    10    0.251525    0.008068
60    28.39396    9    0.325722    0.010288
61    28.719682    10    0.425427    0.013193
62    29.145109    9    0.201622    0.006172
63    29.346731    10    0.34869    0.010467
64    29.695421    9    0.348318    0.010358
65    30.043739    10    0.201407    0.005875
66    30.245146    9    0.178195    0.005177
67    30.423341    10    0.229135    0.006557
68    30.652476    9    0.260605    0.007416
69    30.913081    10    0.281927    0.007878
70    31.195008    9    0.164355    0.004577
71    31.359363    10    0.288913    0.007893
72    31.648276    9    0.231253    0.006311
73    31.879529    10    0.21977    0.005872
74    32.099299    9    0.200627    0.00537
75    32.299926    10    0.272939    0.007145
76    32.572865    9    0.264293    0.006925
77    32.837158    10    0.348965    0.008905
78    33.186123    9    0.321219    0.008197
79    33.507342    8    2.059817    0.048616
80    35.567159    7    1.083994    0.029373
81    36.651153    6    1.145967    0.029978
82    37.79712    7    0.36657    0.009245
83    38.16369    8    0.367373    0.009146
84    38.531063    9    0.205383    0.005119
85    38.736446    10    0.173215    0.003597
86    38.909661    9    0.228065    0.005058
87    39.137726    10    0.321205    0.006557
88    39.458931    9    0.36366    0.007891
89    39.822591    10    0.256291    0.005121
90    40.078882    9    0.357447    0.007577
91    40.436329    10    0.250472    0.00491
92    40.686801    9    0.2461    0.005113
93    40.932901    8    1.555046    0.029053
94    42.487947    9    0.221945    0.005009
95    42.709892    10    0.211189    0.003769
96    42.921081    9    0.278926    0.005504
97    43.200007    10    0.251219    0.004415
98    43.451226    9    0.327462    0.006342
99    43.778688    10    0.177276    0.00307
100    43.955964    9    0.246115    0.004689
101    44.202079    10    0.409232    0.006966
102    44.611311    9    0.39537    0.00737
103    45.006681    10    0.318483    0.005302
104    45.325164    9    0.221876    0.004058
105    45.54704    10    0.338727    0.005541
106    45.885767    9    0.207712    0.00374
107    46.093479    10    0.432774    0.006941
108    46.526253    9    0.318467    0.005629
109    46.84472    10    0.256045    0.004028
110    47.100765    9    0.179861    0.003132
111    47.280626    10    0.22901    0.003557
112    47.509636    9    0.345201    0.005922
113    47.854837    10    0.303938    0.004647
114    48.158775    9    0.174664    0.002949
115    48.333439    10    0.28556    0.004303
116    48.618999    9    0.412638    0.006854
117    49.031637    10    0.250845    0.003719
118    49.282482    9    0.19147    0.003129
119    49.473952    8    1.687798    0.024014
120    51.16175    9    0.220019    0.004135
121    51.381769    10    0.222171    0.003036
122    51.60394    9    0.384954    0.006023
123    51.988894    10    0.287307    0.003872
124    52.276201    9    0.221917    0.003418
125    52.498118    10    0.24281    0.00323
126    52.740928    9    0.29419    0.004471
127    53.035118    10    0.4123    0.005402
128    53.447418    9    0.314221    0.004694
129    53.761639    10    0.359741    0.00463
130    54.12138    9    0.376128    0.005519
