l    time_i    C(l)    Tau_i     Delta_n
1    0.0    4    0.499181    1
2    0.499181    3    0.531818    1
3    1.030999    4    1.154958    0.528353
4    2.185957    3    0.433965    0.125342
5    2.619922    2    0.483669    0.087141
6    3.103591    1    0.395288    0.112976
7    3.498879    0    0.754173    0.177325
8    4.253052    1    0.381741    0.082364
9    4.634793    0    0.445374    0.073404
10    5.080167    1    0.361649    0.061464
11    5.441816    0    0.521396    0.068162
12    5.963212    1    0.386495    0.05328
13    6.349707    0    0.634173    0.066195
14    6.98388    1    0.727884    0.079116
15    7.711764    0    0.529713    0.044645
16    8.241477    1    0.364335    0.032793
17    8.605812    0    0.458819    0.033649
18    9.064631    1    0.569652    0.044633
19    9.634283    2    1.820007    0.103748
20    11.45429    1    0.404653    0.032945
21    11.858943    0    0.695518    0.031277
22    12.554461    1    0.607686    0.035902
23    13.162147    0    0.366028    0.015013
24    13.528175    1    0.530462    0.028251
25    14.058637    2    1.845805    0.064666
26    15.904442    1    0.763547    0.043505
27    16.667989    2    1.89162    0.052569
28    18.559609    1    0.45948    0.022124
29    19.019089    0    0.357085    0.008776
30    19.376174    1    0.314926    0.01275
31    19.6911    0    0.515192    0.012134
32    20.206292    1    0.6477    0.024534
33    20.853992    0    0.560514    0.012575
34    21.414506    1    0.44584    0.015735
35    21.860346    0    0.553768    0.011827
36    22.414114    1    0.592823    0.01963
37    23.006937    0    0.423884    0.008695
38    23.430821    1    0.589732    0.018337
39    24.020553    0    0.525495    0.010381
40    24.546048    1    0.574705    0.0168
41    25.120753    0    0.740434    0.013931
42    25.861187    1    0.743777    0.020286
43    26.604964    0    0.354847    0.006414
44    26.959811    1    0.73803    0.018898
45    27.697841    0    0.313399    0.005536
46    28.01124    1    0.461434    0.011244
47    28.472674    0    0.43273    0.007448
48    28.905404    1    0.71891    0.016679
49    29.624314    0    0.326976    0.005485
50    29.95129    1    0.764128    0.016773
51    30.715418    0    0.624685    0.010155
52    31.340103    1    0.642826    0.013351
53    31.982929    0    0.526099    0.008244
54    32.509028    1    0.666287    0.013186
55    33.175315    0    0.530484    0.008045
56    33.705799    1    0.745415    0.014042
57    34.451214    0    0.777071    0.011335
58    35.228285    1    0.774745    0.013837
59    36.00303    0    0.726753    0.010155
60    36.729783    1    0.793956    0.013468
61    37.523739    0    0.362784    0.004918
62    37.886523    1    0.661631    0.010756
63    38.548154    0    0.675678    0.008908
64    39.223832    1    0.603161    0.009428
65    39.826993    0    0.311072    0.003996
66    40.138065    1    0.413114    0.006276
67    40.551179    0    0.781731    0.009771
68    41.33291    1    0.469665    0.006934
69    41.802575    2    2.041145    0.023854
70    43.84372    1    0.452868    0.009752
71    44.296588    0    0.633975    0.006967
72    44.930563    1    0.644696    0.009016
73    45.575259    0    0.59999    0.006419
74    46.175249    1    0.641573    0.008677
75    46.816822    0    0.289957    0.003045
76    47.106779    1    0.818989    0.010712
77    47.925768    0    0.424302    0.004391
78    48.35007    1    0.524414    0.006647
79    48.874484    0    0.282196    0.002878
80    49.15668    1    0.661686    0.008169
81    49.818366    0    0.348034    0.003504
82    50.1664    1    0.846887    0.010121
83    51.013287    0    0.582175    0.005754
84    51.595462    1    0.329327    0.00383
85    51.924789    0    0.764326    0.007359
86    52.689115    1    0.504856    0.005751
87    53.193971    0    0.356678    0.003361
88    53.550649    1    0.35794    0.004003
89    53.908589    0    0.410487    0.003813
90    54.319076    1    0.587526    0.006441
91    54.906602    0    0.342967    0.003142
92    55.249569    1    0.746185    0.007969
93    55.995754    0    0.471424    0.004255
94    56.467178    1    0.423341    0.004416
95    56.890519    0    0.476967    0.004232
96    57.367486    1    0.362215    0.003717
97    57.729701    0    0.573315    0.004995
98    58.303016    1    0.769284    0.00772
99    59.0723    0    0.367314    0.003148
100    59.439614    1    0.54166    0.005306
101    59.981274    2    1.755114    0.014519
102    61.736388    1    0.729808    0.011215
103    62.466196    0    0.509623    0.004063
104    62.975819    1    0.791711    0.007476
105    63.76753    0    0.600325    0.004702
106    64.367855    1    0.504687    0.004656
107    64.872542    0    0.415516    0.003204
108    65.288058    1    0.810919    0.007317
109    66.098977    0    0.551397    0.004189
110    66.650374    1    0.668907    0.005887
111    67.319281    0    0.50237    0.003756
112    67.821651    1    0.471585    0.004072
113    68.293236    0    0.466192    0.003436
114    68.759428    1    0.48987    0.004162
115    69.249298    0    0.476371    0.003463
116    69.725669    1    0.345862    0.002898
117    70.071531    2    1.842647    0.012961
118    71.914178    3    0.849981    0.011161
119    72.764159    4    0.558708    0.007448
120    73.322867    5    0.882361    0.011734
121    74.205228    4    0.637275    0.008458
122    74.842503    3    0.395868    0.005131
123    75.238371    4    0.671569    0.008589
124    75.90994    3    0.61557    0.007806
125    76.52551    2    0.543073    0.006782
126    77.068583    1    0.389117    0.004759
127    77.4577    0    0.406227    0.002761
128    77.863927    1    0.415188    0.003319
129    78.279115    0    0.452504    0.00304
130    78.731619    1    0.3442    0.002719
131    79.075819    0    0.503438    0.00334
132    79.579257    1    0.726182    0.005645
133    80.305439    0    0.726546    0.004742
134    81.031985    1    0.442186    0.003376
135    81.474171    0    0.501535    0.003223
136    81.975706    1    0.520493    0.003918
137    82.496199    2    3.205857    0.019696
138    85.702056    3    0.959605    0.010498
139    86.661661    2    0.399017    0.004403
140    87.060678    1    0.392477    0.004209
141    87.453155    0    0.682479    0.004002
142    88.135634    1    0.697687    0.005039
143    88.833321    0    0.388042    0.002246
144    89.221363    1    0.629676    0.004472
145    89.851039    0    0.392692    0.002253
146    90.243731    1    0.502907    0.003521
147    90.746638    0    0.363195    0.002065
148    91.109833    1    0.653273    0.004508
149    91.763106    0    0.46042    0.002594
150    92.223526    1    0.417008    0.002838
151    92.640534    2    2.739336    0.014909
152    95.37987    1    0.42711    0.004187
153    95.80698    0    0.288552    0.00152
154    96.095532    1    0.33742    0.002244
155    96.432952    0    0.369437    0.001933
156    96.802389    1    0.543089    0.003572
157    97.345478    2    3.382876    0.017042
158    100.728354    1    0.305945    0.002841
159    101.034299    0    0.458713    0.002223
160    101.493012    1    0.381259    0.002438
161    101.874271    0    0.733662    0.003516
162    102.607933    1    0.680235    0.004292
163    103.288168    0    0.755989    0.003572
164    104.044157    1    0.766299    0.004752
165    104.810456    2    2.097816    0.009647
166    106.908272    1    0.50333    0.0044
167    107.411602    0    0.3218    0.001447
168    107.733402    1    0.333786    0.002023
169    108.067188    0    0.737893    0.003286
170    108.805081    1    0.82001    0.0049
171    109.625091    0    0.772754    0.003397
172    110.397845    1    0.45326    0.002669
173    110.851105    0    0.406595    0.001768
174    111.2577    1    0.532303    0.003101
175    111.790003    0    0.719534    0.003099
176    112.509537    1    0.371056    0.002138
177    112.880593    2    1.760668    0.007421
178    114.641261    1    0.321443    0.002624
179    114.962704    0    0.431297    0.001784
180    115.394001    1    0.461912    0.002615
181    115.855913    0    0.66604    0.00273
