l    time_i    C(l)    Tau_i     Delta_n
1    0.0    7    0.677957    1
2    0.677957    8    0.360663    1
3    1.03862    7    1.038219    0.173592
4    2.076839    8    0.254718    0.090276
5    2.331557    9    0.15896    0.016846
6    2.490517    10    0.167983    0.063187
7    2.6585    9    0.300416    0.101529
8    2.958916    10    0.154071    0.046683
9    3.112987    9    0.221658    0.060057
10    3.334645    10    0.126634    0.033053
11    3.461279    9    0.102487    0.02442
12    3.563766    10    0.169849    0.039764
13    3.733615    9    0.232835    0.048881
14    3.96645    8    1.933811    0.27664
15    5.900261    7    0.432471    0.046588
16    6.332732    8    0.233135    0.032056
17    6.565867    9    0.174465    0.016787
18    6.740332    10    0.234253    0.020868
19    6.974585    9    0.303883    0.036619
20    7.278468    8    1.84537    0.124823
21    9.123838    7    0.524714    0.039588
22    9.648552    8    0.133928    0.012487
23    9.78248    7    0.86849    0.056479
24    10.65097    8    0.226098    0.018869
25    10.877068    9    0.151318    0.008833
26    11.028386    8    1.017372    0.048986
27    12.045758    9    0.351209    0.01886
28    12.396967    10    0.301049    0.012904
29    12.698016    9    0.105946    0.007517
30    12.803962    8    0.77096    0.030399
31    13.574922    9    0.30274    0.01478
32    13.877662    10    0.137697    0.005066
33    14.015359    9    0.255259    0.01627
34    14.270618    8    1.79899    0.058142
35    16.069608    9    0.156002    0.006814
36    16.22561    10    0.223066    0.006325
37    16.448676    9    0.109602    0.006006
38    16.558278    10    0.175741    0.00487
39    16.734019    9    0.175848    0.009385
40    16.909867    10    0.333837    0.008991
41    17.243704    9    0.330647    0.016842
42    17.574351    10    0.211232    0.005531
43    17.785583    9    0.156612    0.00768
44    17.942195    10    0.175134    0.004494
45    18.117329    9    0.325703    0.015423
46    18.443032    8    1.148501    0.027545
47    19.591533    9    0.132461    0.005058
48    19.723994    10    0.141631    0.00318
49    19.865625    9    0.308318    0.013267
50    20.173943    8    1.540975    0.032034
51    21.714918    7    1.003026    0.034048
52    22.717944    6    0.280402    0.011543
53    22.998346    5    0.530152    0.022532
54    23.528498    4    0.577292    0.023948
55    24.10579    5    0.203874    0.008387
56    24.309664    4    0.309394    0.012269
57    24.619058    3    0.187336    0.00749
58    24.806394    2    0.18551    0.007423
59    24.991904    1    0.419651    0.016514
60    25.411555    2    0.577787    0.022232
61    25.989342    1    0.153639    0.005782
62    26.142981    0    0.450895    0.01658
