l    time_i    C(l)    Tau_i     Delta_n
1    0.0    9    0.174134    1
2    0.174134    10    0.134698    1
3    0.308832    9    0.130912    0.2977
4    0.439744    10    0.212399    0.225931
5    0.652143    9    0.264322    0.230518
6    0.916465    10    0.189546    0.106471
7    1.106011    9    0.112033    0.059109
8    1.218044    10    0.169834    0.068456
9    1.387878    9    0.103229    0.043927
10    1.491107    8    1.040272    0.216245
11    2.531379    9    0.11138    0.039246
12    2.642759    8    1.362332    0.115325
13    4.005091    9    0.225453    0.049492
14    4.230544    10    0.305958    0.017878
15    4.536502    9    0.170236    0.031301
16    4.706738    10    0.191585    0.010734
17    4.898323    9    0.124407    0.020821
18    5.02273    10    0.345495    0.018146
19    5.368225    9    0.164543    0.024726
20    5.532768    8    1.095252    0.047209
21    6.62802    7    0.367095    0.048433
22    6.995115    8    0.168865    0.023571
23    7.16398    7    0.695525    0.077649
24    7.859505    6    0.285028    0.034245
25    8.144533    7    0.211167    0.025272
26    8.3557    8    0.125112    0.013951
27    8.480812    9    0.183884    0.017284
28    8.664696    10    0.259913    0.012159
29    8.924609    9    0.199641    0.019257
30    9.12425    10    0.235447    0.010523
31    9.359697    9    0.10521    0.009608
32    9.464907    8    0.864503    0.034681
33    10.32941    9    0.126449    0.010036
34    10.455859    10    0.181412    0.006604
35    10.637271    9    0.323339    0.025688
36    10.96061    10    0.100631    0.003629
37    11.061241    9    0.362087    0.026832
38    11.423328    10    0.358024    0.012594
39    11.781352    9    0.303775    0.020741
40    12.085127    10    0.212911    0.007217
41    12.298038    9    0.338933    0.021666
42    12.636971    10    0.167845    0.005577
43    12.804816    9    0.122671    0.007487
44    12.927487    10    0.225382    0.00729
45    13.152869    9    0.304527    0.017768
46    13.457396    10    0.101923    0.003242
47    13.559319    9    0.196767    0.011002
48    13.756086    8    1.683984    0.047577
49    15.44007    9    0.154373    0.008691
50    15.594443    10    0.331301    0.008211
51    15.925744    9    0.246207    0.012044
52    16.171951    8    0.636009    0.014978
53    16.80796    9    0.175367    0.009073
54    16.983327    8    0.957471    0.020667
55    17.940798    9    0.143061    0.006935
56    18.083859    10    0.171233    0.003485
57    18.255092    9    0.305903    0.013256
58    18.560995    10    0.288249    0.005788
59    18.849244    9    0.13905    0.005816
60    18.988294    10    0.233746    0.004588
61    19.22204    9    0.232798    0.009465
62    19.454838    10    0.190739    0.003692
63    19.645577    9    0.285044    0.011207
64    19.930621    10    0.245109    0.004683
65    20.17573    9    0.176135    0.006709
66    20.351865    10    0.330899    0.006178
67    20.682764    9    0.135272    0.005018
68    20.818036    8    2.070844    0.034741
69    22.88888    9    0.25003    0.009693
70    23.13891    10    0.163435    0.002498
71    23.302345    9    0.102388    0.003464
72    23.404733    10    0.146544    0.002219
73    23.551277    9    0.207798    0.006908
74    23.759075    10    0.189967    0.002856
75    23.949042    9    0.112772    0.003677
76    24.061814    8    0.99846    0.014351
77    25.060274    9    0.268121    0.009485
78    25.328395    10    0.288347    0.003971
79    25.616742    9    0.349602    0.010694
80    25.966344    8    2.013233    0.025728
81    27.979577    9    0.244607    0.007776
82    28.224184    10    0.137315    0.001634
83    28.361499    9    0.252086    0.007064
84    28.613585    8    1.340991    0.015303
85    29.954576    7    0.735189    0.021461
86    30.689765    8    0.369393    0.011669
87    31.059158    9    0.133583    0.003751
88    31.192741    10    0.146352    0.001649
89    31.339093    9    0.196058    0.005052
90    31.535151    8    1.355883    0.014662
91    32.891034    9    0.215158    0.005711
92    33.106192    10    0.172585    0.00179
93    33.278777    9    0.180126    0.004402
94    33.458903    10    0.173289    0.001788
95    33.632192    9    0.292872    0.007029
96    33.925064    10    0.240406    0.002469
97    34.16547    9    0.107857    0.002545
98    34.273327    10    0.164977    0.001679
99    34.438304    9    0.116521    0.002721
100    34.554825    10    0.16952    0.001713
101    34.724345    9    0.273343    0.006288
102    34.997688    8    0.60732    0.006044
103    35.605008    9    0.291034    0.00715
104    35.896042    10    0.285787    0.002793
105    36.181829    9    0.204709    0.004532
106    36.386538    10    0.209434    0.002028
107    36.595972    9    0.115235    0.002517
108    36.711207    10    0.133642    0.001286
109    36.844849    9    0.172225    0.003724
110    37.017074    10    0.235624    0.002253
111    37.252698    9    0.107585    0.002298
112    37.360283    10    0.347411    0.003278
113    37.707694    9    0.160622    0.003382
114    37.868316    10    0.124459    0.001163
115    37.992775    9    0.240332    0.004995
116    38.233107    10    0.181807    0.001695
117    38.414914    9    0.125347    0.002572
118    38.540261    10    0.129619    0.001202
119    38.66988    9    0.187842    0.003813
120    38.857722    10    0.280525    0.002584
121    39.138247    9    0.3527    0.007025
122    39.490947    10    0.124904    0.001146
123    39.615851    9    0.369445    0.007209
124    39.985296    10    0.130686    0.0012
125    40.115982    9    0.173083    0.003324
126    40.289065    10    0.217821    0.001989
127    40.506886    9    0.207469    0.003932
128    40.714355    10    0.132678    0.001205
129    40.847033    9    0.292594    0.005466
130    41.139627    8    0.655125    0.005868
131    41.794752    9    0.206992    0.004398
132    42.001744    10    0.157234    0.001386
133    42.158978    9    0.344063    0.006223
134    42.503041    10    0.113406    0.000999
135    42.616447    9    0.135357    0.002417
136    42.751804    8    0.614438    0.005332
137    43.366242    9    0.120037    0.002461
138    43.486279    10    0.117098    0.001001
139    43.603377    9    0.182517    0.00319
140    43.785894    10    0.218888    0.001862
141    44.004782    9    0.370134    0.006368
142    44.374916    10    0.178491    0.001513
143    44.553407    9    0.222993    0.003775
144    44.7764    8    1.430383    0.011741
145    46.206783    7    0.892218    0.016966
146    47.099001    6    0.410039    0.008457
147    47.50904    5    0.642295    0.01328
148    48.151335    6    0.43581    0.00897
149    48.587145    7    0.221123    0.00445
150    48.808268    8    0.109986    0.002186
151    48.918254    9    0.15658    0.002818
152    49.074834    10    0.246257    0.00202
153    49.321091    9    0.136807    0.002149
154    49.457898    10    0.224775    0.001828
155    49.682673    9    0.200228    0.003114
156    49.882901    10    0.100445    0.000814
157    49.983346    9    0.244965    0.00377
158    50.228311    10    0.263992    0.002127
159    50.492303    9    0.16137    0.002455
160    50.653673    10    0.310627    0.002478
161    50.9643    9    0.121268    0.001826
