l    time_i    C(l)    Tau_i     Delta_n
1    0.0    9    0.11937    1
2    0.11937    10    0.26127    1
3    0.38064    9    0.11441    0.15864
4    0.49505    10    0.23828    0.15345
5    0.73333    9    0.28378    0.19006
6    1.01711    10    0.13929    0.06129
7    1.1564    9    0.19301    0.07902
8    1.34941    10    0.2475    0.08161
9    1.59691    9    0.32321    0.09342
10    1.92012    10    0.11845    0.03128
11    2.03857    9    0.22755    0.04949
12    2.26612    10    0.31838    0.06856
13    2.5845    9    0.31854    0.05617
14    2.90304    10    0.1302    0.02336
15    3.03324    9    0.10588    0.01616
16    3.13912    10    0.10925    0.01806
17    3.24837    9    0.20645    0.02875
18    3.45482    10    0.20272    0.03036
19    3.65754    9    0.32848    0.03978
20    3.98602    8    1.54382    0.15554
21    5.52984    9    0.32986    0.05629
22    5.8597    10    0.13475    0.00979
23    5.99445    9    0.18048    0.0184
24    6.17493    10    0.16176    0.01129
25    6.33669    9    0.21328    0.02022
26    6.54997    10    0.21699    0.01441
27    6.76696    9    0.2984    0.02592
28    7.06536    10    0.18773    0.01188
29    7.25309    9    0.15041    0.01216
30    7.4035    10    0.22205    0.01334
31    7.62555    9    0.2335    0.01777
32    7.85905    10    0.33476    0.01886
33    8.19381    9    0.32972    0.02312
34    8.52353    10    0.18716    0.00998
35    8.71069    9    0.21756    0.01423
36    8.92825    10    0.32067    0.01621
37    9.24892    9    0.3636    0.0221
38    9.61252    10    0.10465    0.00508
39    9.71717    9    0.28691    0.01626
40    10.00408    10    0.15221    0.00722
41    10.15629    9    0.19458    0.01048
42    10.35087    10    0.24682    0.01129
43    10.59769    9    0.21807    0.01124
44    10.81576    10    0.1583    0.00699
45    10.97406    9    0.20423    0.0101
46    11.17829    8    0.61545    0.0254
47    11.79374    9    0.12652    0.01032
48    11.92026    10    0.31634    0.01208
49    12.2366    9    0.33454    0.01549
50    12.57114    10    0.25246    0.00925
51    12.8236    9    0.17333    0.00768
52    12.99693    10    0.28676    0.01009
53    13.28369    9    0.20876    0.00893
54    13.49245    10    0.36792    0.01236
55    13.86037    9    0.25043    0.01029
56    14.1108    8    1.97182    0.05678
57    16.08262    9    0.15414    0.00922
58    16.23676    10    0.13374    0.00337
59    16.3705    9    0.14618    0.00556
60    16.51668    8    1.96571    0.04401
61    18.48239    7    0.73863    0.03716
62    19.22102    8    0.18497    0.00953
63    19.40599    7    0.56331    0.02625
64    19.9693    8    0.19256    0.00946
65    20.16186    9    0.30612    0.01353
66    20.46798    10    0.22392    0.00466
67    20.6919    9    0.1875    0.00627
68    20.8794    10    0.14966    0.00307
69    21.02906    9    0.17033    0.00558
70    21.19939    10    0.16359    0.00332
71    21.36298    9    0.12987    0.00418
72    21.49285    10    0.28433    0.00566
73    21.77718    9    0.10577    0.00334
74    21.88295    10    0.15239    0.00298
75    22.03534    9    0.19805    0.00615
76    22.23339    10    0.33461    0.00641
77    22.568    9    0.22113    0.00669
78    22.78913    10    0.14156    0.00267
79    22.93069    9    0.30087    0.00886
80    23.23156    8    0.99299    0.01788
81    24.22455    9    0.35691    0.01319
82    24.58146    10    0.17731    0.00305
83    24.75877    9    0.26811    0.00745
84    25.02688    10    0.17937    0.00306
85    25.20625    9    0.3296    0.00891
86    25.53585    10    0.19167    0.00324
87    25.72752    9    0.10614    0.00281
88    25.83366    10    0.13258    0.00221
89    25.96624    9    0.21791    0.00568
90    26.18415    10    0.1368    0.00226
91    26.32095    9    0.28525    0.00728
92    26.6062    10    0.19095    0.00313
93    26.79715    9    0.36061    0.00894
94    27.15776    10    0.1667    0.00271
95    27.32446    9    0.19834    0.0048
96    27.5228    10    0.35724    0.00571
97    27.88004    9    0.11588    0.00276
98    27.99592    10    0.12151    0.00191
99    28.11743    9    0.17763    0.00418
100    28.29506    10    0.11419    0.00178
101    28.40925    9    0.28359    0.00654
102    28.69284    10    0.10933    0.0017
103    28.80217    9    0.32189    0.00726
104    29.12406    10    0.25425    0.00391
105    29.37831    9    0.35199    0.00773
106    29.7303    10    0.2014    0.00306
107    29.9317    9    0.23565    0.00506
108    30.16735    10    0.32552    0.00486
109    30.49287    9    0.12813    0.0027
110    30.621    10    0.32044    0.00469
111    30.94144    9    0.22104    0.00459
112    31.16248    8    1.01535    0.01427
113    32.17783    7    0.8989    0.025
114    33.07673    6    0.5869    0.01724
115    33.66363    7    0.11571    0.00343
116    33.77934    8    0.20811    0.00595
117    33.98745    9    0.1573    0.00413
118    34.14475    10    0.34143    0.00466
119    34.48618    9    0.13518    0.00264
120    34.62136    10    0.35483    0.00475
121    34.97619    9    0.17572    0.00338
122    35.15191    10    0.19553    0.00258
123    35.34744    9    0.15311    0.00292
124    35.50055    10    0.24488    0.00318
125    35.74543    9    0.13073    0.00246
126    35.87616    10    0.17678    0.00228
127    36.05294    9    0.24337    0.00453
128    36.29631    10    0.21328    0.00272
129    36.50959    9    0.12996    0.00238
130    36.63955    10    0.18196    0.00229
131    36.82151    9    0.23469    0.00425
132    37.0562    10    0.28847    0.0036
133    37.34467    9    0.11023    0.00197
134    37.4549    8    1.22446    0.01468
135    38.67936    7    0.77396    0.01778
136    39.45332    8    0.32702    0.00798
137    39.78034    9    0.34388    0.00762
138    40.12422    10    0.28086    0.00326
139    40.40508    9    0.15232    0.0026
140    40.5574    10    0.27967    0.0032
141    40.83707    9    0.21926    0.00369
142    41.05633    8    1.38132    0.01521
143    42.43765    9    0.131    0.00273
144    42.56865    10    0.12571    0.00133
145    42.69436    9    0.2005    0.00327
146    42.89486    10    0.23223    0.00246
147    43.12709    9    0.3429    0.00551
148    43.46999    10    0.28775    0.003
149    43.75774    9    0.21505    0.00339
150    43.97279    8    0.8168    0.00833
151    44.78959    7    0.59399    0.01166
152    45.38358    8    0.13275    0.00282
153    45.51633    7    0.43214    0.00827
