l    time_i    C(l)    Tau_i     Delta_n
1    0.0    9    0.22904    1
2    0.22904    10    0.22451    1
3    0.45355    9    0.30752    0.20002
4    0.76107    10    0.33093    0.21365
5    1.092    9    0.19761    0.07794
6    1.28961    8    1.8222    0.33337
7    3.11181    9    0.31505    0.09194
8    3.42686    10    0.14757    0.01265
9    3.57443    9    0.10787    0.02328
10    3.6823    10    0.32176    0.02525
11    4.00406    9    0.19727    0.03708
12    4.20133    10    0.30213    0.02162
13    4.50346    9    0.22666    0.03686
14    4.73012    10    0.18054    0.01229
15    4.91066    9    0.123    0.01814
16    5.03366    10    0.19022    0.01233
17    5.22388    9    0.13576    0.01859
18    5.35964    10    0.19309    0.01194
19    5.55273    9    0.10257    0.01316
20    5.6553    8    1.78345    0.08235
21    7.43875    7    0.85586    0.09882
22    8.29461    6    0.54133    0.06126
23    8.83594    5    0.19172    0.02124
24    9.02766    4    0.2858    0.03069
25    9.31346    3    0.23908    0.02503
26    9.55254    2    0.24412    0.02492
27    9.79666    1    0.15142    0.01522
28    9.94808    0    0.28936    0.02826
29    10.23744    1    0.16833    0.01618
30    10.40577    0    0.38554    0.03473
31    10.79131    1    0.59209    0.0512
32    11.3834    0    0.5021    0.03974
33    11.8855    1    0.56805    0.04269
34    12.45355    0    0.44062    0.03094
35    12.89417    1    0.20891    0.0143
36    13.10308    0    0.49265    0.03177
37    13.59573    1    0.26516    0.01697
38    13.86089    0    0.26742    0.01604
39    14.12831    1    0.44282    0.02652
40    14.57113    0    0.20335    0.01152
41    14.77448    1    0.40924    0.02285
42    15.18372    2    1.37045    0.06871
43    16.55417    3    0.27097    0.01595
44    16.82514    2    0.30998    0.01783
45    17.13512    3    0.4411    0.02448
46    17.57622    4    0.57643    0.03075
47    18.15265    3    0.37186    0.01981
48    18.52451    4    0.37105    0.01844
49    18.89556    5    0.31901    0.01607
50    19.21457    6    0.31757    0.01602
51    19.53214    7    0.1623    0.00816
52    19.69444    6    0.49341    0.02377
53    20.18785    7    0.18486    0.00891
54    20.37271    8    0.33822    0.0155
55    20.71093    9    0.17409    0.00786
56    20.88502    10    0.22583    0.00789
57    21.11085    9    0.13627    0.00592
58    21.24712    10    0.15575    0.00532
59    21.40287    9    0.20652    0.00877
60    21.60939    10    0.1234    0.00413
61    21.73279    9    0.21264    0.00881
62    21.94543    8    0.73552    0.02356
63    22.68095    9    0.35831    0.01463
64    23.03926    10    0.26883    0.00816
65    23.30809    9    0.20772    0.008
66    23.51581    10    0.1557    0.00461
67    23.67151    9    0.1436    0.00543
68    23.81511    10    0.27909    0.0081
69    24.0942    9    0.25474    0.00936
70    24.34894    10    0.32494    0.00914
71    24.67388    9    0.16036    0.00572
72    24.83424    10    0.24707    0.00677
73    25.08131    9    0.36424    0.01263
