l    time_i    C(l)    Tau_i     Delta_n
1    0.0    2    0.76384    1
2    0.76384    3    0.80963    1
3    1.57347    4    0.66369    0.15265
4    2.23716    5    0.27628    0.10992
5    2.51344    6    0.428    0.14551
6    2.94144    5    0.37997    0.1144
7    3.32141    4    0.47149    0.10829
8    3.7929    3    0.71302    0.14672
9    4.50592    4    0.54671    0.07393
10    5.05263    3    0.47333    0.06888
11    5.52596    2    0.68824    0.07118
12    6.2142    3    0.80815    0.10009
13    7.02235    4    0.67428    0.0544
14    7.69663    5    0.50259    0.04964
15    8.19922    4    0.38117    0.03955
16    8.58039    5    0.49997    0.04245
17    9.08036    4    0.66124    0.0583
18    9.7416    3    0.30712    0.02283
19    10.04872    4    0.66446    0.04143
20    10.71318    3    0.51378    0.03392
21    11.22696    4    0.56832    0.03101
22    11.79528    5    0.48053    0.02824
23    12.27581    4    0.6836    0.0444
24    12.95941    5    0.532    0.02797
25    13.49141    6    0.41927    0.02427
26    13.91068    7    0.57215    0.03843
27    14.48283    8    0.4952    0.03306
28    14.97803    9    0.31824    0.02081
29    15.29627    10    0.36853    0.02353
30    15.6648    9    0.20494    0.01291
31    15.86974    10    0.34333    0.02069
32    16.21307    9    0.346    0.02063
33    16.55907    10    0.38672    0.02184
34    16.94579    9    0.44138    0.02456
35    17.38717    10    0.40507    0.02133
36    17.79224    9    0.19374    0.01017
37    17.98598    10    0.33011    0.01652
38    18.31609    9    0.46794    0.02329
39    18.78403    10    0.18927    0.00901
40    18.9733    9    0.33483    0.01582
41    19.30813    10    0.29712    0.01356
42    19.60525    9    0.29516    0.01333
43    19.90041    10    0.36461    0.01589
44    20.26502    9    0.22178    0.0096
45    20.4868    10    0.20165    0.00847
46    20.68845    9    0.19935    0.00839
47    20.8878    8    3.03813    0.10943
48    23.92593    9    0.29283    0.01193
49    24.21876    10    0.51126    0.01561
50    24.73002    9    0.33432    0.01188
51    25.06434    10    0.37084    0.01084
52    25.43518    9    0.23474    0.00805
53    25.66992    10    0.25132    0.00712
54    25.92124    9    0.30195    0.01006
55    26.22319    10    0.27124    0.00748
56    26.49443    9    0.22968    0.00743
57    26.72411    10    0.4745    0.01267
58    27.19861    9    0.52506    0.01629
59    27.72367    10    0.34318    0.00879
60    28.06685    9    0.49957    0.01479
61    28.56642    10    0.465    0.01145
62    29.03142    9    0.39518    0.01119
63    29.4266    10    0.23753    0.00566
64    29.66413    9    0.31072    0.00854
65    29.97485    10    0.19489    0.00455
66    30.16974    9    0.2057    0.00553
67    30.37544    10    0.30735    0.00703
68    30.68279    9    0.39811    0.01041
69    31.0809    10    0.25135    0.00561
70    31.33225    9    0.24531    0.00625
71    31.57756    10    0.19579    0.00429
72    31.77335    9    0.33369    0.0083
73    32.10704    10    0.22342    0.0048
74    32.33046    9    0.26561    0.00645
75    32.59607    10    0.31883    0.00671
76    32.9149    9    0.33623    0.00796
77    33.25113    8    2.33098    0.04513
78    35.58211    9    0.30669    0.0084
79    35.8888    10    0.24856    0.00445
80    36.13736    9    0.47305    0.0103
81    36.61041    8    2.37146    0.03937
82    38.98187    9    0.28868    0.00718
83    39.27055    10    0.26637    0.00412
84    39.53692    9    0.51476    0.01032
85    40.05168    10    0.28211    0.00428
86    40.33379    9    0.25611    0.00501
87    40.5899    10    0.26554    0.00396
88    40.85544    9    0.43462    0.00832
89    41.29006    10    0.22883    0.00336
90    41.51889    9    0.53088    0.00989
91    42.04977    10    0.44496    0.0064
92    42.49473    9    0.43851    0.00793
93    42.93324    8    1.31699    0.01813
94    44.25023    9    0.32484    0.00709
95    44.57507    10    0.39438    0.00521
96    44.96945    9    0.20454    0.00353
97    45.17399    10    0.50072    0.00648
98    45.67471    9    0.5116    0.00861
99    46.18631    10    0.51463    0.00649
100    46.70094    9    0.22625    0.00372
101    46.92719    10    0.19247    0.00238
102    47.11966    9    0.19541    0.00317
103    47.31507    10    0.19328    0.00237
104    47.50835    9    0.23348    0.00375
105    47.74183    10    0.35256    0.00428
106    48.09439    9    0.254    0.00402
107    48.34839    10    0.19542    0.00234
108    48.54381    9    0.26649    0.00416
109    48.8103    10    0.51246    0.00604
110    49.32276    9    0.40111    0.00613
111    49.72387    10    0.24791    0.00287
112    49.97178    9    0.26814    0.00403
113    50.23992    8    2.15801    0.0238
114    52.39793    9    0.32441    0.00598
115    52.72234    10    0.33354    0.0035
