l    time_i    C(l)    Tau_i     Delta_n
1    0.0    4    0.88237    1
2    0.88237    3    0.37991    1
3    1.26228    2    0.31387    0.05993
4    1.57615    1    0.58882    0.27198
5    2.16497    0    0.43659    0.16782
6    2.60156    1    0.76877    0.2281
7    3.37033    0    0.55866    0.12377
8    3.92899    1    0.48965    0.08913
9    4.41864    0    0.60497    0.0933
10    5.02361    1    0.44436    0.06091
11    5.46797    2    1.57969    0.15855
12    7.04766    1    0.28395    0.03549
13    7.33161    2    2.08059    0.12517
14    9.4122    3    0.83982    0.07432
15    10.25202    2    0.42344    0.03504
16    10.67546    1    0.36241    0.02757
17    11.03787    0    0.69949    0.03119
18    11.73736    1    0.41446    0.02916
19    12.15182    0    0.3276    0.01338
20    12.47942    1    0.58747    0.03733
21    13.06689    0    0.33922    0.01313
22    13.40611    1    0.69026    0.03909
23    14.09637    0    0.63109    0.0227
24    14.72746    1    0.66665    0.03332
25    15.39411    0    0.69752    0.02291
26    16.09163    1    0.41466    0.01878
27    16.50629    0    0.29488    0.0091
28    16.80117    1    0.47594    0.0202
29    17.27711    0    0.29583    0.00879
30    17.57294    1    0.38306    0.01532
31    17.956    0    0.5199    0.01474
32    18.4759    1    0.33334    0.0126
33    18.80924    0    0.66959    0.01781
34    19.47883    1    0.33184    0.01188
35    19.81067    0    0.44529    0.01118
36    20.25596    1    0.45412    0.01543
37    20.71008    0    0.70389    0.01671
38    21.41397    1    0.80265    0.02524
39    22.21662    2    1.65937    0.03545
40    23.87599    1    0.67835    0.02522
41    24.55434    0    0.52296    0.0102
42    25.0773    1    0.44157    0.0123
43    25.51887    0    0.59816    0.01117
44    26.11703    1    0.71425    0.01877
45    26.83128    0    0.67133    0.01198
46    27.50261    1    0.70283    0.0173
47    28.20544    0    0.50254    0.00861
48    28.70798    1    0.64627    0.01502
49    29.35425    0    0.56271    0.0093
50    29.91696    1    0.63201    0.01394
51    30.54897    0    0.33583    0.00539
52    30.8848    1    0.37949    0.00805
53    31.26429    0    0.35006    0.0055
54    31.61435    1    0.79003    0.01608
55    32.40438    2    1.78294    0.02626
56    34.18732    1    0.45307    0.01202
57    34.64039    0    0.58299    0.00801
58    35.22338    1    0.83983    0.01564
59    36.06321    0    0.72907    0.00968
