l    time_i    C(l)    Tau_i     Delta_n
1    0.0    9    0.26335    1
2    0.26335    10    0.22711    1
3    0.49046    9    0.29735    0.17478
4    0.78781    8    1.09894    0.41454
5    1.88675    9    0.29566    0.13547
6    2.18241    10    0.2319    0.03769
7    2.41431    9    0.19116    0.05633
8    2.60547    10    0.49802    0.06452
9    3.10349    9    0.22716    0.05168
10    3.33065    10    0.33513    0.03499
11    3.66578    9    0.40974    0.07369
12    4.07552    10    0.20702    0.01998
13    4.28254    9    0.31813    0.04673
14    4.60067    10    0.24575    0.02207
15    4.84642    9    0.3416    0.04265
16    5.18802    10    0.37162    0.0302
17    5.55964    9    0.33245    0.03563
18    5.89209    8    1.8043    0.1065
19    7.69639    7    1.26416    0.13566
20    8.96055    8    0.25468    0.02764
21    9.21523    7    1.50764    0.1168
22    10.72287    8    0.25941    0.02306
23    10.98228    9    0.37277    0.02366
24    11.35505    10    0.43472    0.02057
25    11.78977    9    0.29699    0.01961
26    12.08676    8    1.85712    0.07308
27    13.94388    9    0.23766    0.01262
28    14.18154    10    0.21318    0.00718
29    14.39472    9    0.50499    0.02758
30    14.89971    10    0.21835    0.00715
31    15.11806    9    0.29043    0.01488
32    15.40849    10    0.39646    0.01247
33    15.80495    9    0.32538    0.01574
34    16.13033    10    0.42816    0.01281
35    16.55849    9    0.41613    0.01889
36    16.97462    10    0.33326    0.00954
37    17.30788    9    0.29207    0.01256
38    17.59995    10    0.19841    0.00551
39    17.79836    9    0.44881    0.01837
40    18.24717    10    0.24915    0.00675
41    18.49632    9    0.25816    0.01008
42    18.75448    10    0.27124    0.00715
43    19.02572    9    0.40451    0.01512
44    19.43023    8    2.73995    0.0624
45    22.17018    9    0.31393    0.01165
46    22.48411    10    0.38996    0.00768
47    22.87407    9    0.24335    0.00794
48    23.11742    10    0.19183    0.00369
49    23.30925    9    0.26272    0.00834
50    23.57197    10    0.32728    0.00618
51    23.89925    9    0.503    0.01533
52    24.40225    8    1.51035    0.02659
53    25.9126    9    0.22423    0.00726
54    26.13683    10    0.30696    0.00504
55    26.44379    9    0.32179    0.009
56    26.76558    10    0.30924    0.00498
57    27.07482    9    0.29624    0.00804
58    27.37106    10    0.19065    0.00303
59    27.56171    9    0.2786    0.00738
60    27.84031    10    0.40502    0.00631
61    28.24533    9    0.41211    0.01055
62    28.65744    10    0.32449    0.00495
63    28.98193    9    0.30531    0.00757
64    29.28724    10    0.42932    0.0064
65    29.71656    9    0.22582    0.00545
66    29.94238    10    0.31425    0.00457
67    30.25663    9    0.36294    0.00854
68    30.61957    10    0.48763    0.00694
69    31.1072    9    0.37179    0.00845
70    31.47899    10    0.46785    0.00648
