l    time_i    C(l)    Tau_i     Delta_n
1    0.0    6    0.061146    1
2    0.061146    7    0.134164    1
3    0.19531    8    0.032534    0.142791
4    0.227844    9    0.080816    0.261829
5    0.30866    8    0.425655    0.579663
6    0.734315    9    0.058377    0.065539
7    0.792692    10    0.13923    0.069177
8    0.931922    9    0.130089    0.122493
9    1.062011    10    0.05785    0.024181
10    1.119861    9    0.105588    0.076154
11    1.225449    10    0.029567    0.011587
12    1.255016    9    0.097192    0.058379
13    1.352208    10    0.034848    0.013004
14    1.387056    9    0.11335    0.057417
15    1.500406    10    0.083297    0.028509
16    1.583703    9    0.04575    0.020166
17    1.629453    10    0.053579    0.016782
18    1.683032    9    0.057681    0.02345
19    1.740713    10    0.033127    0.009835
20    1.77384    9    0.104088    0.038253
21    1.877928    10    0.132132    0.035732
22    2.01006    9    0.13665    0.042953
23    2.14671    10    0.065413    0.015943
24    2.212123    9    0.104027    0.028867
25    2.31615    8    0.231135    0.049419
26    2.547285    9    0.124863    0.044174
27    2.672148    10    0.063684    0.012077
28    2.735832    9    0.054652    0.013182
29    2.790484    10    0.05134    0.009329
30    2.841824    9    0.038099    0.008811
31    2.879923    10    0.027559    0.004868
32    2.907482    9    0.087101    0.019211
33    2.994583    10    0.135803    0.022689
34    3.130386    9    0.09889    0.020114
35    3.229276    10    0.106455    0.016455
36    3.335731    9    0.117627    0.022082
37    3.453358    10    0.097515    0.014177
38    3.550873    9    0.050224    0.008877
39    3.601097    10    0.034153    0.004782
40    3.63525    9    0.030925    0.005324
41    3.666175    10    0.034587    0.004751
42    3.700762    9    0.082283    0.013688
43    3.783045    10    0.142247    0.018642
44    3.925292    9    0.028094    0.004474
45    3.953386    10    0.031018    0.003888
46    3.984404    9    0.098882    0.015207
47    4.083286    8    0.207373    0.024538
48    4.290659    7    0.101863    0.021763
49    4.392522    8    0.030301    0.0068
50    4.422823    9    0.109923    0.022245
51    4.532746    8    0.238384    0.025519
52    4.77113    9    0.042454    0.00794
53    4.813584    8    0.386136    0.036372
54    5.19972    9    0.063651    0.010887
55    5.263371    10    0.142085    0.012092
56    5.405456    9    0.031345    0.004079
57    5.436801    8    0.623072    0.046383
58    6.059873    9    0.130239    0.019019
59    6.190112    10    0.047972    0.003209
60    6.238084    9    0.109969    0.012845
61    6.348053    10    0.10591    0.006961
62    6.453963    9    0.036795    0.004156
63    6.490758    8    0.744117    0.043253
64    7.234875    9    0.085141    0.010486
65    7.320016    10    0.042336    0.002211
66    7.362352    9    0.148244    0.015022
67    7.510596    10    0.070255    0.003657
68    7.580851    9    0.100492    0.00979
69    7.681343    10    0.05706    0.002941
70    7.738403    9    0.046507    0.004424
71    7.78491    10    0.056746    0.002891
72    7.841656    9    0.11279    0.010464
73    7.954446    10    0.066036    0.003336
74    8.020482    9    0.039517    0.003578
75    8.059999    10    0.071025    0.003536
76    8.131024    9    0.059018    0.00525
77    8.190042    10    0.048239    0.002375
78    8.238281    9    0.135049    0.011693
79    8.37333    10    0.062612    0.003064
80    8.435942    9    0.092271    0.00774
81    8.528213    10    0.13864    0.006656
82    8.666853    9    0.054361    0.004441
83    8.721214    10    0.038191    0.001801
84    8.759405    9    0.115072    0.009195
85    8.874477    10    0.035612    0.001675
86    8.910089    9    0.085025    0.006628
87    8.995114    10    0.102136    0.004747
88    9.09725    9    0.029513    0.002257
89    9.126763    10    0.035135    0.00161
90    9.161898    9    0.136073    0.010198
91    9.297971    8    0.332421    0.014734
92    9.630392    9    0.053279    0.005046
93    9.683671    8    0.26881    0.011218
94    9.952481    9    0.038989    0.003568
95    9.99147    10    0.087278    0.00352
96    10.078748    9    0.044937    0.003156
97    10.123685    10    0.068685    0.002733
98    10.19237    9    0.030294    0.002103
99    10.222664    10    0.045288    0.001784
100    10.267952    9    0.127213    0.008676
101    10.395165    10    0.034748    0.001367
102    10.429913    9    0.054873    0.00367
103    10.484786    10    0.082331    0.003208
104    10.567117    9    0.143952    0.009407
105    10.711069    10    0.088835    0.003427
106    10.799904    9    0.040371    0.002581
107    10.840275    10    0.059405    0.002264
108    10.89968    9    0.046024    0.00291
109    10.945704    8    0.239666    0.008904
110    11.18537    7    0.090118    0.007357
111    11.275488    6    0.325196    0.027876
112    11.600684    5    0.070213    0.005947
113    11.670897    4    0.147059    0.012379
114    11.817956    3    0.21913    0.018205
115    12.037086    4    0.143104    0.011749
116    12.18019    3    0.110913    0.008861
117    12.291103    2    0.088265    0.007047
118    12.379368    1    0.15421    0.012304
119    12.533578    0    0.137257    0.010833
120    12.670835    1    0.111794    0.008746
121    12.782629    0    0.133807    0.010248
122    12.916436    1    0.228486    0.017232
123    13.144922    0    0.053025    0.003935
124    13.197947    1    0.083571    0.00613
125    13.281518    0    0.200407    0.014502
126    13.481925    1    0.062723    0.004486
127    13.544648    0    0.04529    0.003204
128    13.589938    1    0.049307    0.003486
129    13.639245    0    0.066408    0.004643
130    13.705653    1    0.10121    0.007044
131    13.806863    0    0.194239    0.013234
132    14.001102    1    0.072025    0.004885
133    14.073127    2    0.503193    0.032485
134    14.57632    1    0.201109    0.013466
135    14.777429    0    0.194993    0.011849
136    14.972422    1    0.189427    0.011902
137    15.161849    2    0.264763    0.015432
138    15.426612    1    0.090683    0.005709
