l    time_i    C(l)    Tau_i     Delta_n
1    0.0    6    0.06912    1
2    0.06912    7    0.093904    1
3    0.163024    6    0.15198    0.48247
4    0.315004    7    0.036654    0.07316
5    0.351658    8    0.122344    0.146559
6    0.474002    9    0.042819    0.082851
7    0.516821    10    0.147886    0.222483
8    0.664707    9    0.077386    0.104281
9    0.742093    10    0.12556    0.115874
10    0.867653    9    0.045014    0.044922
11    0.912667    10    0.029112    0.02165
12    0.941779    9    0.075846    0.064845
13    1.017625    8    0.218078    0.12401
14    1.235703    9    0.091299    0.066416
15    1.327002    10    0.077334    0.033463
16    1.404336    9    0.062842    0.036786
17    1.467178    10    0.078573    0.030114
18    1.545751    9    0.065351    0.033711
19    1.611102    8    0.727944    0.180527
20    2.339046    9    0.136111    0.051838
21    2.475157    10    0.118755    0.019803
22    2.593912    9    0.125035    0.040199
23    2.718947    10    0.069606    0.010978
24    2.788553    9    0.118835    0.034256
25    2.907388    10    0.034564    0.005312
26    2.941952    9    0.091841    0.024404
27    3.033793    8    0.444806    0.059277
28    3.478599    9    0.13336    0.034054
29    3.611959    10    0.114473    0.013096
30    3.726432    9    0.115219    0.024663
31    3.841651    10    0.056588    0.006254
32    3.898239    9    0.121648    0.024227
33    4.019887    10    0.119189    0.012727
34    4.139076    9    0.088407    0.016371
35    4.227483    10    0.144937    0.014623
36    4.37242    9    0.0461    0.008077
37    4.41852    10    0.092823    0.0089
38    4.511343    9    0.037648    0.00638
39    4.548991    10    0.054317    0.005055
40    4.603308    9    0.136611    0.022115
41    4.739919    8    0.689644    0.055882
42    5.429563    9    0.039718    0.006722
43    5.469281    8    0.776115    0.048286
44    6.245396    9    0.041865    0.006186
45    6.287261    10    0.064074    0.003477
46    6.351335    9    0.079517    0.010014
47    6.430852    10    0.111473    0.005953
48    6.542325    9    0.114488    0.013814
49    6.656813    10    0.051264    0.002711
50    6.708077    9    0.048056    0.005627
51    6.756133    10    0.12226    0.006338
52    6.878393    9    0.042473    0.004844
53    6.920866    10    0.093646    0.004729
54    7.014512    9    0.118244    0.013051
55    7.132756    10    0.044866    0.002252
56    7.177622    9    0.146893    0.015555
57    7.324515    10    0.07751    0.003884
58    7.402025    9    0.035492    0.003639
59    7.437517    10    0.085555    0.004208
60    7.523072    9    0.05311    0.00534
61    7.576182    8    0.396634    0.018421
62    7.972816    9    0.028115    0.0033
63    8.000931    10    0.136123    0.005924
64    8.137054    9    0.087121    0.00819
65    8.224175    8    0.447057    0.018308
66    8.671232    7    0.111106    0.011902
67    8.782338    8    0.035408    0.00389
68    8.817746    9    0.136137    0.014128
69    8.953883    8    0.786444    0.028884
70    9.740327    9    0.04438    0.004181
71    9.784707    8    0.310808    0.010218
72    10.095515    7    0.246708    0.021953
73    10.342223    6    0.084624    0.007873
74    10.426847    7    0.094613    0.00888
75    10.52146    6    0.296025    0.02634
76    10.817485    7    0.066738    0.006004
77    10.884223    6    0.259434    0.021804
78    11.143657    5    0.214708    0.018408
79    11.358365    4    0.132669    0.011476
80    11.491034    5    0.164411    0.014106
81    11.655445    6    0.079554    0.006662
82    11.734999    5    0.165307    0.013292
83    11.900306    6    0.058207    0.004752
84    11.958513    5    0.133494    0.010419
85    12.092007    6    0.152696    0.01212
86    12.244703    7    0.057932    0.004399
87    12.302635    8    0.070226    0.005238
88    12.372861    9    0.066715    0.004907
89    12.439576    8    0.292381    0.010322
90    12.731957    9    0.079838    0.005684
91    12.811795    10    0.046792    0.001611
92    12.858587    9    0.149797    0.009785
93    13.008384    10    0.117414    0.004002
94    13.125798    9    0.119306    0.007578
95    13.245104    10    0.056059    0.00189
96    13.301163    9    0.035288    0.002208
97    13.336451    10    0.057667    0.001929
98    13.394118    9    0.057868    0.003583
99    13.451986    10    0.056075    0.001862
100    13.508061    9    0.11364    0.006925
101    13.621701    10    0.087515    0.002881
102    13.709216    9    0.091484    0.005464
103    13.8007    10    0.051204    0.001672
104    13.851904    9    0.070687    0.004161
105    13.922591    8    0.333287    0.010595
106    14.255878    9    0.064418    0.00412
107    14.320296    8    0.187883    0.005764
108    14.508179    9    0.065443    0.0041
109    14.573622    10    0.064937    0.00196
110    14.638559    9    0.040955    0.0023
111    14.679514    10    0.0684    0.002048
112    14.747914    9    0.078829    0.004375
113    14.826743    10    0.107773    0.003193
114    14.934516    9    0.04139    0.002265
115    14.975906    10    0.028829    0.000846
116    15.004735    9    0.091802    0.004974
117    15.096537    10    0.044006    0.001289
118    15.140543    9    0.060176    0.00322
119    15.200719    10    0.087113    0.002531
120    15.287832    9    0.061201    0.003235
121    15.349033    10    0.097325    0.002797
122    15.446358    9    0.079644    0.004151
123    15.526002    10    0.065098    0.001854
124    15.5911    9    0.119609    0.006136
125    15.710709    10    0.050228    0.001422
126    15.760937    9    0.116886    0.005892
127    15.877823    10    0.062449    0.00176
128    15.940272    9    0.033231    0.001654
129    15.973503    8    0.206132    0.005713
130    16.179635    9    0.050019    0.002829
131    16.229654    8    0.269433    0.007258
132    16.499087    9    0.096988    0.005356
133    16.596075    10    0.126128    0.003322
134    16.722203    9    0.043309    0.002074
135    16.765512    10    0.10982    0.002855
136    16.875332    9    0.063375    0.003001
137    16.938707    10    0.136981    0.003513
138    17.075688    9    0.053105    0.002483
139    17.128793    10    0.038742    0.000984
140    17.167535    9    0.038197    0.001773
141    17.205732    10    0.1267    0.00319
142    17.332432    9    0.030306    0.001394
143    17.362738    10    0.049342    0.00123
144    17.41208    9    0.08194    0.003736
145    17.49402    8    0.358898    0.008757
146    17.852918    9    0.124496    0.006353
147    17.977414    10    0.051471    0.00123
148    18.028885    9    0.102962    0.004543
149    18.131847    10    0.063285    0.001506
150    18.195132    9    0.096008    0.004179
151    18.29114    10    0.137289    0.003235
152    18.428429    9    0.064463    0.002766
153    18.492892    10    0.073447    0.001713
154    18.566339    9    0.126818    0.005371
155    18.693157    10    0.063092    0.001464
156    18.756249    9    0.132144    0.005506
157    18.888393    10    0.038847    0.000899
158    18.92724    9    0.131356    0.005389
159    19.058596    10    0.140488    0.003224
