l    time_i    C(l)    Tau_i     Delta_n
1    0.0    2    0.346495    1
2    0.346495    3    0.437748    1
3    0.784243    2    0.157421    0.093313
4    0.941664    1    0.402997    0.160381
5    1.344661    0    0.329068    0.196608
6    1.673729    1    0.361548    0.177641
7    2.035277    0    0.283441    0.102476
8    2.318718    1    0.177993    0.060175
9    2.496711    2    1.82923    0.319115
10    4.325941    3    0.602985    0.09856
11    4.928926    4    0.591343    0.096171
12    5.520269    5    0.528485    0.087371
13    6.048754    4    0.37064    0.057738
14    6.419394    3    0.256203    0.03522
15    6.675597    4    0.454695    0.053307
16    7.130292    5    0.582662    0.06723
17    7.712954    4    0.221256    0.026546
18    7.93421    3    0.358764    0.035806
19    8.292974    2    0.209989    0.02008
20    8.502963    1    0.158555    0.015198
21    8.661518    0    0.336304    0.026839
22    8.997822    1    0.401715    0.040175
23    9.399537    0    0.437606    0.031338
24    9.837143    1    0.238748    0.021428
25    10.075891    2    0.955809    0.058991
26    11.0317    1    0.303219    0.022865
27    11.334919    0    0.328074    0.017778
28    11.662993    1    0.582447    0.042752
29    12.24544    0    0.287782    0.014524
30    12.533222    1    0.379791    0.025276
31    12.913013    0    0.37494    0.017755
32    13.287953    1    0.554207    0.033583
33    13.84216    2    0.827361    0.035366
34    14.669521    1    0.304477    0.017693
35    14.973998    0    0.316922    0.012436
36    15.29092    1    0.216607    0.011505
37    15.507527    2    0.721951    0.026393
38    16.229478    1    0.278846    0.014591
39    16.508324    0    0.167921    0.005783
40    16.676245    1    0.355661    0.017234
41    17.031906    0    0.449684    0.014855
42    17.48159    1    0.369986    0.01685
43    17.851576    0    0.228111    0.007213
44    18.079687    1    0.407036    0.017587
45    18.486723    0    0.427857    0.012986
46    18.91458    1    0.227769    0.009354
47    19.142349    0    0.191803    0.005618
48    19.334152    1    0.175194    0.006995
49    19.509346    0    0.479087    0.013533
50    19.988433    1    0.445696    0.016957
51    20.434129    0    0.22299    0.006055
52    20.657119    1    0.223286    0.00816
53    20.880405    0    0.501912    0.013135
54    21.382317    1    0.231742    0.008156
55    21.614059    0    0.252786    0.006373
56    21.866845    1    0.431357    0.014613
57    22.298202    0    0.204555    0.005034
58    22.502757    1    0.497204    0.016064
59    22.999961    0    0.157108    0.003789
60    23.157069    1    0.228776    0.00713
61    23.385845    2    1.073425    0.024534
62    24.45927    1    0.233705    0.008501
63    24.692975    0    0.305984    0.006596
64    24.998959    1    0.568568    0.01645
65    25.567527    0    0.44195    0.009221
66    26.009477    1    0.364221    0.010053
67    26.373698    0    0.298412    0.006041
68    26.67211    1    0.467965    0.012433
69    27.140075    0    0.546482    0.010696
70    27.686557    1    0.595672    0.015046
71    28.282229    0    0.443324    0.008351
72    28.725553    1    0.343487    0.008318
73    29.06904    2    1.655691    0.029007
74    30.724731    3    0.728567    0.021111
75    31.453298    2    0.223501    0.006661
76    31.676799    1    0.466698    0.012938
77    32.143497    0    0.327622    0.005357
78    32.471119    1    0.239653    0.00533
79    32.710772    0    0.491492    0.007831
80    33.202264    1    0.314607    0.006818
81    33.516871    0    0.224126    0.003492
82    33.740997    1    0.242401    0.005145
83    33.983398    0    0.494885    0.007545
84    34.478283    1    0.284444    0.005894
85    34.762727    0    0.256034    0.003817
86    35.018761    1    0.172955    0.003521
87    35.191716    0    0.244534    0.003593
88    35.43625    1    0.481899    0.009592
89    35.918149    0    0.192073    0.002785
90    36.110222    1    0.335295    0.006504
91    36.445517    0    0.357041    0.005094
92    36.802558    1    0.366579    0.006937
93    37.169137    0    0.535294    0.00745
94    37.704431    1    0.2386    0.004406
95    37.943031    2    0.615149    0.008301
96    38.55818    1    0.337844    0.007804
97    38.896024    0    0.38083    0.005005
98    39.276854    1    0.265105    0.004737
99    39.541959    0    0.172977    0.002241
100    39.714936    1    0.426647    0.007473
101    40.141583    0    0.194639    0.002497
102    40.336222    1    0.173027    0.002978
103    40.509249    2    1.041737    0.012963
104    41.550986    1    0.229192    0.004924
105    41.780178    0    0.518281    0.00621
106    42.298459    1    0.567442    0.00936
107    42.865901    0    0.445985    0.005223
108    43.311886    1    0.224834    0.00362
109    43.53672    2    1.864553    0.020721
110    45.401273    1    0.389869    0.007673
111    45.791142    0    0.166069    0.001765
112    45.957211    1    0.36579    0.005632
113    46.323001    0    0.247446    0.002607
114    46.570447    1    0.167434    0.002541
115    46.737881    0    0.423825    0.004401
116    47.161706    1    0.565628    0.008405
117    47.727334    0    0.423993    0.004327
118    48.151327    1    0.389461    0.005644
119    48.540788    2    1.270195    0.012527
120    49.810983    1    0.352741    0.006344
121    50.163724    0    0.43772    0.004173
122    50.601444    1    0.448315    0.006236
123    51.049759    0    0.533203    0.004991
124    51.582962    1    0.39455    0.005366
125    51.977512    2    1.090378    0.009898
126    53.06789    3    0.982241    0.016382
127    54.050131    4    0.62229    0.010965
128    54.672421    3    0.450132    0.007908
129    55.122553    2    0.171123    0.002948
130    55.293676    3    0.755952    0.011972
131    56.049628    2    0.429733    0.007232
132    56.479361    1    0.277398    0.004284
133    56.756759    0    0.304023    0.002697
