l    time_i    C(l)    Tau_i     Delta_n
1    0.0    9    0.256339    1
2    0.256339    10    0.253384    1
3    0.509723    9    0.125149    0.197125
4    0.634872    8    1.863193    0.448177
5    2.498065    9    0.225808    0.074393
6    2.723873    8    0.990406    0.05945
7    3.714279    9    0.26692    0.058342
8    3.981199    8    1.559625    0.061809
9    5.540824    9    0.117204    0.017914
10    5.658028    10    0.213544    0.006373
11    5.871572    9    0.285252    0.045344
12    6.156824    10    0.16028    0.005261
13    6.317104    9    0.08892    0.012979
14    6.406024    10    0.231009    0.00742
15    6.637033    9    0.199515    0.026988
16    6.836548    10    0.173651    0.005671
17    7.010199    9    0.295101    0.036369
18    7.3053    8    2.095659    0.056764
19    9.400959    9    0.258615    0.024306
20    9.659574    10    0.137803    0.003086
21    9.797377    9    0.133076    0.012042
22    9.930453    10    0.135859    0.003061
23    10.066312    9    0.292732    0.025095
24    10.359044    10    0.098549    0.002314
25    10.457593    9    0.085048    0.006972
26    10.542641    10    0.273856    0.006316
27    10.816497    9    0.104936    0.008272
28    10.921433    10    0.129171    0.002927
29    11.050604    9    0.247307    0.018701
30    11.297911    10    0.205615    0.004718
31    11.503526    9    0.256318    0.018277
32    11.759844    10    0.212562    0.004889
33    11.972406    9    0.224383    0.015149
34    12.196789    10    0.223043    0.005098
35    12.419832    9    0.283601    0.018123
36    12.703433    10    0.100828    0.002323
37    12.804261    9    0.09353    0.005767
38    12.897791    10    0.144817    0.003305
39    13.042608    9    0.22228    0.013269
40    13.264888    10    0.183448    0.004178
41    13.448336    9    0.239218    0.01366
42    13.687554    10    0.248253    0.005597
43    13.935807    9    0.169885    0.009299
44    14.105692    10    0.163792    0.003638
45    14.269484    9    0.233891    0.012345
46    14.503375    10    0.120052    0.002663
47    14.623427    9    0.158528    0.008099
48    14.781955    10    0.128059    0.002826
49    14.910014    9    0.110529    0.005513
50    15.020543    8    1.717862    0.033986
51    16.738405    9    0.106567    0.005901
52    16.844972    10    0.132174    0.002348
53    16.977146    9    0.090392    0.004096
54    17.067538    10    0.186032    0.003266
55    17.25357    9    0.184953    0.008184
56    17.438523    10    0.100654    0.001763
57    17.539177    9    0.204615    0.00882
58    17.743792    8    1.701947    0.027429
59    19.445739    9    0.149219    0.007133
60    19.594958    10    0.186945    0.002754
61    19.781903    9    0.240341    0.009377
62    20.022244    10    0.253091    0.00371
63    20.275335    9    0.128239    0.004869
64    20.403574    10    0.106627    0.001549
65    20.510201    9    0.168425    0.006279
66    20.678626    10    0.185562    0.002686
67    20.864188    9    0.145707    0.005318
68    21.009895    10    0.122992    0.00177
69    21.132887    9    0.124508    0.004468
70    21.257395    10    0.209009    0.002985
71    21.466404    9    0.091188    0.003218
72    21.557592    10    0.119093    0.001684
73    21.676685    9    0.264903    0.009161
74    21.941588    10    0.203125    0.002873
75    22.144713    9    0.239487    0.008046
76    22.3842    10    0.200941    0.002827
77    22.585141    9    0.087582    0.002883
78    22.672723    10    0.138538    0.001929
79    22.811261    9    0.193849    0.006277
80    23.00511    10    0.086872    0.001209
81    23.091982    9    0.197553    0.006274
82    23.289535    10    0.179963    0.0025
83    23.469498    9    0.171393    0.005331
84    23.640891    10    0.174479    0.002406
85    23.81537    9    0.233357    0.007103
86    24.048727    8    0.893163    0.011907
87    24.94189    9    0.291564    0.010915
88    25.233454    10    0.140192    0.001815
89    25.373646    9    0.173391    0.005017
90    25.547037    10    0.146202    0.001884
91    25.693239    9    0.185688    0.005279
92    25.878927    10    0.152021    0.001951
93    26.030948    9    0.295559    0.008219
94    26.326507    10    0.143979    0.001847
95    26.470486    9    0.172543    0.004697
