l    time_i    C(l)    Tau_i     Delta_n
1    0.0    4    0.833046    1
2    0.833046    5    0.645267    1
3    1.478313    6    0.587827    0.284505
4    2.06614    7    0.260432    0.111938
5    2.326572    8    0.364183    0.135346
6    2.690755    9    0.310877    0.103569
7    3.001632    10    0.376359    0.111415
8    3.377991    9    0.341223    0.091746
9    3.719214    10    0.273302    0.061527
10    3.992516    9    0.338656    0.071507
11    4.331172    10    0.359518    0.065148
12    4.69069    9    0.279985    0.048163
13    4.970675    8    2.107863    0.237324
14    7.078538    9    0.256967    0.033492
15    7.335505    10    0.442195    0.032696
16    7.7777    9    0.32429    0.035087
17    8.10199    10    0.440181    0.028893
18    8.542171    9    0.449684    0.042492
19    8.991855    10    0.239169    0.014386
20    9.231024    9    0.325109    0.027631
21    9.556133    10    0.292544    0.016529
22    9.848677    9    0.351373    0.027247
23    10.20005    8    1.530286    0.072504
24    11.730336    7    1.104643    0.081899
25    12.834979    8    0.24793    0.018413
26    13.082909    7    0.967921    0.06008
27    14.05083    8    0.358023    0.023765
28    14.408853    9    0.281281    0.015639
29    14.690134    10    0.239134    0.009409
30    14.929268    9    0.285951    0.01576
31    15.215219    8    1.339952    0.047423
32    16.555171    9    0.247185    0.012115
33    16.802356    10    0.40373    0.012795
34    17.206086    9    0.287262    0.013848
35    17.493348    10    0.402127    0.012138
36    17.895475    9    0.410288    0.018676
37    18.305763    10    0.516679    0.014785
38    18.822442    9    0.268191    0.011515
39    19.090633    10    0.406845    0.01107
40    19.497478    9    0.294736    0.012094
41    19.792214    10    0.207763    0.00547
42    19.999977    9    0.226    0.008963
43    20.225977    10    0.265096    0.006811
44    20.491073    9    0.397684    0.015152
45    20.888757    8    1.775835    0.041433
46    22.664592    9    0.441571    0.016439
47    23.106163    10    0.481501    0.010148
48    23.587664    9    0.420168    0.014102
49    24.007832    10    0.303719    0.006197
50    24.311551    9    0.290396    0.009376
51    24.601947    10    0.23535    0.004698
52    24.837297    9    0.380685    0.01188
53    25.217982    10    0.500704    0.009711
54    25.718686    9    0.497377    0.014788
55    26.216063    10    0.234977    0.004431
56    26.45104    9    0.454835    0.012962
57    26.905875    8    1.802698    0.031579
58    28.708573    9    0.234122    0.007072
59    28.942695    10    0.514538    0.008308
60    29.457233    9    0.441643    0.011449
61    29.898876    10    0.492814    0.007705
62    30.39169    9    0.30551    0.007639
63    30.6972    10    0.279964    0.004273
64    30.977164    9    0.405008    0.009835
65    31.382172    10    0.270744    0.004066
66    31.652916    9    0.224045    0.005302
67    31.876961    10    0.21113    0.003125
68    32.088091    9    0.268767    0.006235
69    32.356858    10    0.288349    0.004207
70    32.645207    9    0.464596    0.010478
71    33.109803    10    0.279172    0.004009
72    33.388975    9    0.224222    0.004926
73    33.613197    10    0.363182    0.00512
74    33.976379    9    0.23255    0.005006
75    34.208929    10    0.413178    0.005697
76    34.622107    9    0.397949    0.008347
77    35.020056    10    0.396918    0.005354
78    35.416974    9    0.207538    0.004248
79    35.624512    10    0.259185    0.003434
80    35.883697    9    0.288848    0.005806
81    36.172545    10    0.284871    0.003721
82    36.457416    9    0.331914    0.006527
83    36.78933    10    0.266696    0.003434
84    37.056026    9    0.337726    0.006493
85    37.393752    10    0.27149    0.00345
86    37.665242    9    0.373696    0.007019
87    38.038938    10    0.391289    0.00489
