l    time_i    C(l)    Tau_i     Delta_n
1    0.0    7    0.35141    1
2    0.35141    8    0.31249    1
3    0.6639    9    0.37452    0.36066
4    1.03842    10    0.50113    0.3255
5    1.53955    9    0.28611    0.15672
6    1.82566    10    0.52775    0.1627
7    2.35341    9    0.53463    0.16262
8    2.88804    10    0.40204    0.07866
9    3.29008    9    0.33293    0.06897
10    3.62301    10    0.19762    0.0313
11    3.82063    9    0.23793    0.04092
12    4.05856    10    0.37487    0.05063
13    4.43343    9    0.23444    0.03446
14    4.66787    10    0.2472    0.02871
15    4.91507    9    0.28793    0.03703
16    5.203    10    0.23785    0.02481
17    5.44085    9    0.20158    0.02316
18    5.64243    10    0.37226    0.03459
19    6.01469    9    0.23315    0.02419
20    6.24784    10    0.501    0.04025
21    6.74884    9    0.44184    0.04006
22    7.19068    10    0.40522    0.02841
23    7.5959    9    0.27933    0.02244
24    7.87523    10    0.26168    0.01677
25    8.13691    9    0.29312    0.02165
26    8.43003    10    0.27803    0.01667
27    8.70806    9    0.27712    0.01893
28    8.98518    10    0.27034    0.0152
29    9.25552    9    0.19308    0.0124
30    9.4486    10    0.35848    0.01885
31    9.80708    9    0.42492    0.0253
32    10.232    10    0.37736    0.01841
33    10.60936    9    0.22565    0.01247
34    10.83501    10    0.47233    0.02129
35    11.30734    9    0.36765    0.019
36    11.67499    10    0.41261    0.01722
37    12.0876    9    0.37818    0.01817
38    12.46578    10    0.4117    0.01608
39    12.87748    9    0.3215    0.01447
40    13.19898    10    0.36673    0.01349
41    13.56571    9    0.24447    0.01046
42    13.81018    10    0.33462    0.01171
43    14.1448    9    0.30592    0.0125
44    14.45072    10    0.20987    0.00708
45    14.66059    9    0.30106    0.01175
46    14.96165    10    0.292    0.00952
47    15.25365    9    0.47345    0.01747
48    15.7271    10    0.36225    0.01133
49    16.08935    9    0.45427    0.01573
50    16.54362    8    1.46548    0.04117
51    18.0091    9    0.39428    0.02097
52    18.40338    8    2.50063    0.05696
53    20.90401    9    0.19422    0.00886
54    21.09823    10    0.33042    0.00655
55    21.42865    9    0.19143    0.00582
56    21.62008    8    2.00148    0.03585
57    23.62156    9    0.24362    0.00979
58    23.86518    8    1.46516    0.02276
59    25.33034    7    1.47949    0.05255
60    26.80983    8    0.34832    0.01267
61    27.15815    7    0.67196    0.02175
62    27.83011    6    0.52547    0.0181
63    28.35558    5    0.36854    0.01267
64    28.72412    4    0.36868    0.01267
65    29.0928    5    0.35504    0.01206
66    29.44784    4    0.4089    0.01352
67    29.85674    3    0.43526    0.0142
68    30.292    2    0.62218    0.02013
69    30.91418    1    0.6535    0.0207
70    31.56768    0    0.4476    0.01398
71    32.01528    1    0.75784    0.02312
72    32.77312    0    0.36516    0.01087
73    33.13828    1    0.8267    0.02378
74    33.96498    0    0.39872    0.01132
75    34.3637    1    0.49969    0.01367
76    34.86339    2    1.52858    0.04054
77    36.39197    1    0.27399    0.00734
78    36.66596    0    0.34818    0.0087
79    37.01414    1    0.83916    0.02092
80    37.8533    0    0.30186    0.00727
81    38.15516    1    0.69019    0.0164
82    38.84535    0    0.36599    0.00852
83    39.21134    1    0.76827    0.01744
84    39.97961    0    0.43244    0.0097
85    40.41205    1    0.74671    0.01617
86    41.15876    0    0.31969    0.00692
87    41.47845    1    0.38485    0.00806
88    41.8633    0    0.54782    0.01152
89    42.41112    1    0.60109    0.01216
90    43.01221    2    1.49702    0.02968
91    44.50923    3    0.98494    0.0212
92    45.49417    2    0.4078    0.00876
93    45.90197    1    0.38082    0.00789
94    46.28279    0    0.42624    0.00783
95    46.70903    1    0.31432    0.00581
96    47.02335    0    0.5803    0.01038
97    47.60365    1    0.81172    0.0145
98    48.41537    0    0.57602    0.00992
99    48.99139    1    0.32429    0.00561
100    49.31568    2    1.27769    0.02109
101    50.59337    1    0.28272    0.0053
102    50.87609    2    1.60403    0.02491
103    52.48012    1    0.33352    0.00601
104    52.81364    0    0.37318    0.00555
105    53.18682    1    0.75904    0.01207
106    53.94586    0    0.38832    0.00564
107    54.33418    1    0.33373    0.00517
108    54.66791    0    0.77567    0.01098
109    55.44358    1    0.38263    0.00579
110    55.82621    0    0.54216    0.00745
111    56.36837    1    0.4507    0.00666
112    56.81907    0    0.43386    0.00583
113    57.25293    1    0.59845    0.00863
114    57.85138    0    0.6564    0.0086
115    58.50778    1    0.32119    0.00451
116    58.82897    0    0.42007    0.00538
117    59.24904    1    0.50222    0.00693
118    59.75126    2    1.52114    0.01876
119    61.2724    1    0.56983    0.00878
120    61.84223    0    0.58767    0.00696
121    62.4299    1    0.61578    0.00806
122    63.04568    2    1.48667    0.01693
123    64.53235    3    0.55116    0.00801
124    65.08351    4    0.52758    0.00791
125    65.61109    3    0.31608    0.00473
126    65.92717    2    0.69107    0.01012
127    66.61824    3    1.13474    0.01574
128    67.75298    2    0.34157    0.00485
129    68.09455    1    0.3694    0.00499
130    68.46395    0    0.47827    0.00509
131    68.94222    1    0.32796    0.00394
132    69.27018    0    0.69331    0.00724
133    69.96349    1    0.85187    0.00999
134    70.81536    0    0.35944    0.00366
135    71.1748    1    0.69919    0.00799
136    71.87399    0    0.31202    0.00313
137    72.18601    1    0.61222    0.00684
138    72.79823    0    0.32798    0.00325
139    73.12621    1    0.33804    0.00372
140    73.46425    0    0.39141    0.00383
141    73.85566    1    0.80833    0.00873
142    74.66399    0    0.37453    0.0036
143    75.03852    1    0.47915    0.00506
144    75.51767    0    0.55919    0.00529
145    76.07686    1    0.33083    0.00344
146    76.40769    0    0.79232    0.00735
147    77.20001    1    0.60268    0.00614
148    77.80269    2    0.96528    0.00871
149    78.76797    3    0.62269    0.0073
150    79.39066    2    0.39035    0.00473
151    79.78101    3    0.60477    0.00694
152    80.38578    2    0.29713    0.00354
153    80.68291    1    0.35848    0.00405
154    81.04139    0    0.78721    0.00683
155    81.8286    1    0.71301    0.00689
156    82.54161    0    0.3286    0.0028
157    82.87021    1    0.68285    0.00647
158    83.55306    0    0.66616    0.00558
159    84.21922    1    0.75841    0.00702
160    84.97763    0    0.61814    0.00507
161    85.59577    1    0.38745    0.00352
162    85.98322    0    0.38573    0.00313
163    86.36895    1    0.49531    0.00444
164    86.86426    0    0.44023    0.00352
165    87.30449    1    0.4479    0.00396
166    87.75239    0    0.63968    0.00504
167    88.39207    1    0.57114    0.00496
168    88.96321    0    0.75082    0.00579
169    89.71403    1    0.65114    0.00555
170    90.36517    2    1.47797    0.01109
171    91.84314    1    0.69701    0.00695
172    92.54015    0    0.35883    0.00263
173    92.89898    1    0.47852    0.00395
174    93.3775    0    0.44913    0.00325
175    93.82663    1    0.63374    0.00515
176    94.46037    2    1.00723    0.00716
177    95.4676    1    0.2914    0.00279
178    95.759    0    0.31617    0.00221
179    96.07517    1    0.70151    0.00556
180    96.77668    0    0.53319    0.00369
181    97.30987    1    0.63541    0.00495
182    97.94528    0    0.42508    0.0029
183    98.37036    1    0.58319    0.00448
184    98.95355    0    0.43468    0.00293
185    99.38823    1    0.47528    0.0036
186    99.86351    0    0.45766    0.00305
187    100.32117    1    0.66799    0.00498
188    100.98916    2    1.87842    0.0122
189    102.86758    1    0.51465    0.00458
190    103.38223    0    0.59892    0.00378
191    103.98115    1    0.31982    0.00231
192    104.30097    0    0.68353    0.00426
193    104.9845    1    0.64877    0.00464
194    105.63327    0    0.64582    0.00396
195    106.27909    1    0.81672    0.00573
196    107.09581    0    0.55342    0.00335
197    107.64923    1    0.71873    0.00495
198    108.36796    0    0.65056    0.00388
199    109.01852    1    0.62056    0.00421
200    109.63908    2    2.41877    0.01399
201    112.05785    1    0.68424    0.0056
202    112.74209    0    0.40201    0.00226
203    113.1441    1    0.32463    0.00214
204    113.46873    0    0.29005    0.00162
205    113.75878    1    0.42152    0.00276
206    114.1803    0    0.66712    0.00369
207    114.84742    1    0.78525    0.00506
208    115.63267    0    0.38069    0.00208
209    116.01336    1    0.3739    0.00237
210    116.38726    0    0.31358    0.0017
211    116.70084    1    0.46046    0.0029
212    117.1613    2    1.32894    0.0071
213    118.49024    1    0.3497    0.00272
214    118.83994    0    0.41294    0.00217
215    119.25288    1    0.659    0.00407
216    119.91188    0    0.65129    0.00339
217    120.56317    1    0.32955    0.00202
218    120.89272    2    1.84671    0.0094
219    122.73943    1    0.62484    0.00467
220    123.36427    2    1.55264    0.00766
221    124.91691    3    0.85489    0.00624
222    125.7718    2    0.44432    0.00343
223    126.21612    1    0.30768    0.00222
224    126.5238    0    0.61342    0.00297
225    127.13722    1    0.39695    0.00233
226    127.53417    0    0.52    0.00248
227    128.05417    1    0.69037    0.00401
228    128.74454    0    0.4491    0.00213
229    129.19364    1    0.3091    0.00177
230    129.50274    0    0.39987    0.00188
231    129.90261    1    0.30544    0.00174
232    130.20805    0    0.41477    0.00194
233    130.62282    1    0.63107    0.00357
234    131.25389    0    0.61896    0.00287
235    131.87285    1    0.72633    0.00405
236    132.59918    0    0.42219    0.00194
237    133.02137    1    0.45999    0.00254
238    133.48136    0    0.51578    0.00235
239    133.99714    1    0.47094    0.00258
240    134.46808    0    0.31386    0.00141
241    134.78194    1    0.31059    0.00169
242    135.09253    2    2.47455    0.01092
243    137.56708    3    1.18435    0.00782
244    138.75143    2    0.58429    0.00409
245    139.33572    1    0.4451    0.0029
246    139.78082    0    0.68204    0.00293
247    140.46286    1    0.45544    0.0024
248    140.9183    0    0.75632    0.00321
