l    time_i    C(l)    Tau_i     Delta_n
1    0.0    7    0.59276    1
2    0.59276    8    0.35252    1
3    0.94528    9    0.46537    0.3299
4    1.41065    10    0.40163    0.22162
5    1.81228    9    0.35914    0.16539
6    2.17142    10    0.48302    0.14831
7    2.65444    9    0.27237    0.08047
8    2.92681    10    0.35094    0.0747
9    3.27775    9    0.34252    0.07638
10    3.62027    10    0.27952    0.04721
11    3.89979    9    0.22018    0.0401
12    4.11997    10    0.5173    0.07053
13    4.63727    9    0.33612    0.05018
14    4.97339    10    0.21722    0.02474
15    5.19061    9    0.21723    0.02832
16    5.40784    10    0.24481    0.0253
17    5.65265    9    0.27485    0.03203
18    5.9275    10    0.2307    0.0217
19    6.1582    9    0.27106    0.02831
20    6.42926    10    0.42702    0.03588
21    6.85628    9    0.24713    0.02315
22    7.10341    8    2.28096    0.1352
23    9.38437    7    1.28627    0.11457
24    10.67064    8    0.39648    0.03464
25    11.06712    9    0.39873    0.02928
26    11.46585    10    0.25908    0.01163
27    11.72493    9    0.41748    0.02694
28    12.14241    10    0.39262    0.01664
29    12.53503    9    0.5018    0.0294
30    13.03683    10    0.51138    0.02013
31    13.54821    9    0.44255    0.02355
32    13.99076    10    0.19395    0.00723
33    14.18471    9    0.31775    0.01588
34    14.50246    10    0.36141    0.01293
35    14.86387    9    0.27662    0.01308
36    15.14049    10    0.37333    0.01269
37    15.51382    9    0.25964    0.01169
38    15.77346    10    0.37266    0.01207
39    16.14612    9    0.28903    0.0124
40    16.43515    10    0.22228    0.00693
41    16.65743    9    0.43223    0.01763
42    17.08966    10    0.31638    0.00954
43    17.40604    9    0.34275    0.01324
44    17.74879    10    0.52995    0.01521
45    18.27874    9    0.2243    0.00826
46    18.50304    10    0.34259    0.00937
47    18.84563    9    0.21519    0.00767
48    19.06082    8    1.64684    0.04069
49    20.70766    9    0.31996    0.01364
50    21.02762    10    0.28947    0.0065
51    21.31709    9    0.5313    0.01717
52    21.84839    10    0.38748    0.00845
53    22.23587    9    0.40493    0.01242
54    22.6408    10    0.4527    0.00953
55    23.0935    9    0.29739    0.00875
56    23.39089    10    0.35222    0.00717
57    23.74311    9    0.36099    0.01025
58    24.1041    10    0.19695    0.00392
59    24.30105    9    0.24389    0.00672
60    24.54494    10    0.2248    0.0044
61    24.76974    9    0.49193    0.01311
62    25.26167    10    0.23    0.00443
63    25.49167    9    0.32818    0.00842
64    25.81985    10    0.25327    0.00479
65    26.07312    9    0.51687    0.01279
66    26.58999    10    0.25735    0.00477
67    26.84734    9    0.26999    0.00645
68    27.11733    10    0.37832    0.00686
69    27.49565    9    0.25154    0.00587
70    27.74719    10    0.33346    0.00589
71    28.08065    9    0.3517    0.00799
72    28.43235    10    0.39707    0.00684
73    28.82942    9    0.26355    0.00582
74    29.09297    10    0.2027    0.00342
75    29.29567    9    0.37921    0.00817
76    29.67488    10    0.22067    0.00367
77    29.89555    9    0.32002    0.00671
78    30.21557    10    0.2008    0.0033
79    30.41637    9    0.30134    0.00618
80    30.71771    10    0.31214    0.00504
81    31.02985    9    0.4321    0.00861
82    31.46195    8    1.48857    0.02271
83    32.95052    9    0.23748    0.00662
84    33.188    10    0.33234    0.00479
85    33.52034    9    0.25842    0.00491
86    33.77876    10    0.33188    0.0047
87    34.11064    9    0.20112    0.00375
88    34.31176    10    0.44547    0.00617
89    34.75723    9    0.44046    0.00803
90    35.19769    10    0.47001    0.00635
91    35.6677    9    0.3774    0.00668
92    36.0451    10    0.27583    0.00365
93    36.32093    9    0.52791    0.00909
94    36.84884    10    0.29503    0.00385
95    37.14387    9    0.29555    0.00496
96    37.43942    10    0.37912    0.00486
97    37.81854    9    0.35659    0.00586
98    38.17513    10    0.43883    0.00551
99    38.61396    9    0.51268    0.00819
100    39.12664    10    0.22809    0.00282
101    39.35473    9    0.40961    0.00638
102    39.76434    8    1.3078    0.01556
103    41.07214    9    0.33173    0.00748
