l    time_i    C(l)    Tau_i     Delta_n
1    0.0    8    0.057391    1
2    0.057391    9    0.08216    1
3    0.139551    10    0.153402    0.52364
4    0.292953    9    0.02798    0.087183
5    0.320933    10    0.108086    0.131514
6    0.429019    9    0.141171    0.231438
7    0.57019    10    0.104705    0.083995
8    0.674895    9    0.112091    0.106733
9    0.786986    10    0.031426    0.020531
10    0.818412    9    0.142864    0.097547
11    0.961276    10    0.05425    0.031324
12    1.015526    9    0.042538    0.023414
13    1.058064    10    0.043787    0.022767
14    1.101851    9    0.149687    0.06895
15    1.251538    10    0.169792    0.072149
16    1.42133    9    0.077237    0.029191
17    1.498567    10    0.160919    0.05391
18    1.659486    9    0.095795    0.031766
19    1.755281    10    0.034704    0.01026
20    1.789985    9    0.128264    0.037378
21    1.918249    10    0.034048    0.009611
22    1.952297    9    0.082778    0.021557
23    2.035075    10    0.03288    0.008906
24    2.067955    9    0.087001    0.020842
25    2.154956    10    0.159583    0.039256
26    2.314539    9    0.04208    0.009467
27    2.356619    10    0.070234    0.015584
28    2.426853    9    0.14516    0.030171
29    2.572013    8    0.240765    0.047065
30    2.812778    7    0.523287    0.152275
31    3.336065    8    0.064517    0.018646
32    3.400582    7    0.211925    0.04822
33    3.612507    8    0.193057    0.049018
34    3.805564    9    0.09634    0.019388
35    3.901904    10    0.125142    0.019936
36    4.027046    9    0.069787    0.011643
37    4.096833    8    0.265147    0.038178
38    4.36198    9    0.141428    0.024826
39    4.503408    10    0.038935    0.005167
40    4.542343    9    0.032374    0.004982
41    4.574717    10    0.138113    0.017597
42    4.71283    9    0.067255    0.00996
43    4.780085    10    0.149518    0.017856
44    4.929603    9    0.170186    0.023595
45    5.099789    10    0.052498    0.005962
46    5.152287    9    0.134408    0.017458
47    5.286695    10    0.031505    0.003494
48    5.3182    9    0.081385    0.010117
49    5.399585    10    0.097096    0.010469
50    5.496681    9    0.102411    0.012201
51    5.599092    10    0.104101    0.010766
52    5.703193    9    0.121381    0.013778
53    5.824574    10    0.099396    0.009864
54    5.92397    9    0.133359    0.014383
55    6.057329    10    0.092604    0.008843
56    6.149933    9    0.144979    0.01484
57    6.294912    10    0.030596    0.002845
58    6.325508    9    0.131195    0.012828
59    6.456703    10    0.076492    0.006952
60    6.533195    9    0.028899    0.002743
61    6.562094    8    0.758964    0.061018
62    7.321058    9    0.193488    0.022037
63    7.514546    10    0.137909    0.009727
64    7.652455    9    0.051898    0.004542
65    7.704353    10    0.067295    0.004616
66    7.771648    9    0.028477    0.002455
67    7.800125    10    0.049007    0.003311
68    7.849132    9    0.16985    0.014239
69    8.018982    8    0.694315    0.042789
70    8.713297    9    0.171862    0.016571
71    8.885159    10    0.100444    0.005633
72    8.985603    9    0.031292    0.002412
73    9.016895    10    0.094163    0.005169
74    9.111058    9    0.061297    0.004649
75    9.172355    10    0.079495    0.004281
76    9.25185    9    0.035092    0.00262
77    9.286942    10    0.049964    0.002654
78    9.336906    9    0.115173    0.008439
79    9.452079    10    0.06423    0.003371
80    9.516309    9    0.121068    0.008622
81    9.637377    10    0.076112    0.003937
82    9.713489    9    0.05487    0.003821
83    9.768359    10    0.080757    0.004111
84    9.849116    9    0.199024    0.01345
85    10.04814    8    1.060503    0.048415
86    11.108643    7    0.214232    0.0165
87    11.322875    8    0.08186    0.006978
88    11.404735    7    0.14427    0.010702
89    11.549005    6    0.343677    0.027905
90    11.892682    5    0.131519    0.010938
91    12.024201    4    0.099533    0.00821
92    12.123734    5    0.049444    0.004062
