l    time_i    C(l)    Tau_i     Delta_n
1    0.0    8    0.15884    1
2    0.15884    9    0.101009    1
3    0.259849    10    0.070947    0.214474
4    0.330796    9    0.044702    0.119047
5    0.375498    10    0.028731    0.057647
6    0.404229    9    0.107381    0.186678
7    0.51161    10    0.153695    0.186005
8    0.665305    9    0.034912    0.038462
9    0.700217    10    0.064853    0.054095
10    0.76507    9    0.097358    0.085296
11    0.862428    10    0.123027    0.078778
12    0.985455    9    0.0281    0.019724
13    1.013555    10    0.034791    0.018739
14    1.048346    9    0.152971    0.089384
15    1.201317    10    0.089239    0.041747
16    1.290556    9    0.052205    0.024858
17    1.342761    10    0.074787    0.030547
18    1.417548    9    0.126357    0.051957
19    1.543905    10    0.039624    0.014648
20    1.583529    9    0.113568    0.039704
21    1.697097    10    0.136756    0.044706
22    1.833853    9    0.071351    0.02198
23    1.905204    10    0.186409    0.05093
24    2.091613    9    0.06738    0.018841
25    2.158993    10    0.091249    0.021715
26    2.250242    9    0.133993    0.033815
27    2.384235    10    0.034498    0.007717
28    2.418733    9    0.193513    0.042524
29    2.612246    10    0.091849    0.019292
30    2.704095    9    0.038669    0.007718
31    2.742764    10    0.174118    0.033131
32    2.916882    9    0.150231    0.027782
33    3.067113    10    0.091692    0.015829
34    3.158805    9    0.074397    0.01272
35    3.233202    10    0.156251    0.024908
36    3.389453    9    0.164523    0.025982
37    3.553976    10    0.081064    0.011994
38    3.63504    9    0.080596    0.011836
39    3.715636    8    0.309937    0.041278
40    4.025573    9    0.183477    0.042497
41    4.20905    10    0.028916    0.003526
42    4.237966    9    0.032927    0.004559
43    4.270893    10    0.065128    0.007767
44    4.336021    9    0.054364    0.007342
45    4.390385    10    0.079101    0.009121
46    4.469486    9    0.156297    0.020034
47    4.625783    10    0.081725    0.009079
48    4.707508    9    0.145164    0.017359
49    4.852672    10    0.169233    0.017807
50    5.021905    9    0.129734    0.014547
51    5.151639    10    0.106357    0.010578
52    5.257996    9    0.029638    0.003206
53    5.287634    8    0.433586    0.039037
54    5.72122    9    0.147568    0.023894
55    5.868788    10    0.099077    0.008122
56    5.967865    9    0.091223    0.009302
57    6.059088    10    0.053444    0.004274
58    6.112532    9    0.19256    0.018692
59    6.305092    8    0.194217    0.014953
60    6.499309    9    0.110539    0.015612
61    6.609848    10    0.112322    0.008255
62    6.72217    9    0.18836    0.01686
63    6.91053    10    0.060095    0.004308
64    6.970625    9    0.065518    0.005634
65    7.036143    10    0.031624    0.002238
66    7.067767    9    0.128896    0.01077
67    7.196663    10    0.187054    0.012842
68    7.383717    9    0.093603    0.007522
69    7.47732    10    0.122808    0.008087
70    7.600128    9    0.151843    0.011751
71    7.751971    10    0.052531    0.003381
72    7.804502    9    0.065368    0.004908
73    7.86987    10    0.104861    0.006615
74    7.974731    9    0.115492    0.008444
75    8.090223    8    0.495914    0.029089
76    8.586137    9    0.044893    0.004873
77    8.63103    10    0.192898    0.010434
78    8.823928    9    0.181841    0.012473
79    9.005769    10    0.144388    0.007537
80    9.150157    9    0.157114    0.010322
81    9.307271    10    0.038244    0.00196
82    9.345515    9    0.073763    0.00472
83    9.419278    10    0.163944    0.008231
84    9.583222    9    0.061805    0.003877
85    9.645027    10    0.098809    0.00483
86    9.743836    9    0.034381    0.002128
87    9.778217    10    0.138821    0.006626
88    9.917038    9    0.097545    0.005928
89    10.014583    10    0.078611    0.003676
90    10.093194    9    0.093424    0.005555
91    10.186618    10    0.030339    0.001405
92    10.216957    9    0.042507    0.002491
93    10.259464    10    0.128906    0.00588
94    10.38837    9    0.105645    0.006079
95    10.494015    10    0.036615    0.001646
96    10.53063    9    0.035215    0.001996
97    10.565845    10    0.036403    0.001626
98    10.602248    9    0.078572    0.004403
99    10.68082    10    0.109754    0.004839
100    10.790574    9    0.094638    0.005201
101    10.885212    10    0.103898    0.004496
102    10.98911    9    0.120974    0.006499
103    11.110084    10    0.043574    0.001863
104    11.153658    9    0.0602    0.003178
105    11.213858    10    0.160823    0.006754
106    11.374681    9    0.040627    0.002116
107    11.415308    10    0.079696    0.003279
108    11.495004    9    0.102442    0.005259
109    11.597446    10    0.057633    0.002345
110    11.655079    9    0.086718    0.004373
111    11.741797    10    0.04445    0.001795
112    11.786247    9    0.054641    0.00272
113    11.840888    10    0.082589    0.0033
114    11.923477    9    0.124183    0.006076
115    12.04766    10    0.101213    0.003987
116    12.148873    9    0.114692    0.005488
117    12.263565    10    0.071782    0.002791
118    12.335347    9    0.200784    0.00935
119    12.536131    8    0.724718    0.026511
120    13.260849    7    0.344187    0.024178
121    13.605036    6    0.093959    0.006779
122    13.698995    5    0.120067    0.008689
123    13.819062    6    0.048504    0.003498
124    13.867566    7    0.111179    0.007885
125    13.978745    8    0.19675    0.013628
126    14.175495    9    0.077213    0.005062
127    14.252708    10    0.053981    0.001873
128    14.306689    9    0.18533    0.00802
129    14.492019    10    0.124055    0.004251
130    14.616074    9    0.094436    0.003996
131    14.71051    8    1.077965    0.034127
132    15.788475    9    0.169904    0.009967
133    15.958379    10    0.093784    0.002754
134    16.052163    9    0.074966    0.003022
135    16.127129    10    0.130586    0.003785
136    16.257715    9    0.042411    0.001692
137    16.300126    10    0.152714    0.00435
138    16.45284    9    0.052885    0.002087
139    16.505725    10    0.070311    0.001977
140    16.576036    9    0.076157    0.002977
141    16.652193    10    0.035793    0.001001
142    16.687986    9    0.112825    0.004357
143    16.800811    10    0.082311    0.002287
144    16.883122    9    0.115691    0.004398
145    16.998813    10    0.159644    0.004377
146    17.158457    9    0.133889    0.004995
147    17.292346    8    0.59365    0.015608
148    17.885996    9    0.065398    0.003403
149    17.951394    10    0.06479    0.001642
150    18.016184    9    0.044731    0.001621
151    18.060915    10    0.121252    0.003043
152    18.182167    9    0.180636    0.006446
153    18.362803    10    0.182261    0.004508
154    18.545064    9    0.096284    0.003369
155    18.641348    8    0.222952    0.005401
156    18.8643    9    0.028199    0.001394
157    18.892499    10    0.085284    0.002033
158    18.977783    9    0.070117    0.002411
159    19.0479    10    0.042776    0.001013
160    19.090676    9    0.144246    0.004901
161    19.234922    10    0.058473    0.001381
162    19.293395    9    0.155028    0.005178
163    19.448423    10    0.143672    0.003362
164    19.592095    9    0.102886    0.00338
165    19.694981    10    0.031685    0.000735
166    19.726666    9    0.102458    0.003329
167    19.829124    10    0.148215    0.003413
168    19.977339    9    0.093999    0.003014
169    20.071338    10    0.073561    0.001677
170    20.144899    9    0.070389    0.002235
171    20.215288    10    0.169443    0.003818
172    20.384731    9    0.130621    0.004092
173    20.515352    10    0.124826    0.002775
174    20.640178    9    0.128504    0.003965
175    20.768682    10    0.029184    0.000645
176    20.797866    9    0.067243    0.002054
177    20.865109    10    0.092123    0.002025
178    20.957232    9    0.054    0.001637
179    21.011232    10    0.09444    0.002059
180    21.105672    9    0.062924    0.001893
181    21.168596    10    0.196416    0.004226
182    21.365012    9    0.147554    0.004378
183    21.512566    10    0.051127    0.001089
184    21.563693    9    0.057136    0.001677
185    21.620829    10    0.092893    0.001965
186    21.713722    9    0.066858    0.001948
187    21.78058    10    0.083117    0.001745
188    21.863697    9    0.160544    0.004622
189    22.024241    10    0.046122    0.000964
190    22.070363    9    0.085611    0.002435
191    22.155974    10    0.130796    0.002715
192    22.28677    9    0.044088    0.001244
193    22.330858    10    0.105697    0.002171
194    22.436555    9    0.124272    0.003474
195    22.560827    10    0.055453    0.001132
196    22.61628    9    0.034778    0.000964
197    22.651058    8    1.044711    0.02034
198    23.695769    9    0.150391    0.005968
199    23.84616    10    0.154987    0.00287
200    24.001147    9    0.057959    0.001561
201    24.059106    10    0.069939    0.001285
202    24.129045    9    0.075607    0.002023
203    24.204652    8    0.37347    0.006738
204    24.578122    9    0.097477    0.003722
205    24.675599    10    0.057483    0.00102
206    24.733082    9    0.108137    0.002843
207    24.841219    10    0.067852    0.001199
208    24.909071    9    0.138454    0.003599
209    25.047525    10    0.107692    0.001894
210    25.155217    9    0.036912    0.000951
211    25.192129    10    0.136059    0.00237
212    25.328188    9    0.084819    0.002169
213    25.413007    10    0.027701    0.00048
214    25.440708    9    0.111468    0.002827
215    25.552176    10    0.123113    0.002123
216    25.675289    9    0.075808    0.001905
217    25.751097    10    0.029192    0.0005
218    25.780289    9    0.165639    0.004121
219    25.945928    10    0.033114    0.000568
220    25.979042    9    0.127502    0.003135
221    26.106544    10    0.093651    0.001599
222    26.200195    9    0.198121    0.004804
223    26.398316    10    0.053085    0.000903
224    26.451401    9    0.034999    0.00084
225    26.4864    10    0.185793    0.003133
226    26.672193    9    0.079701    0.0019
227    26.751894    8    0.304751    0.00505
228    27.056645    9    0.199017    0.006891
229    27.255662    10    0.14814    0.002419
230    27.403802    9    0.058464    0.001372
231    27.462266    10    0.076262    0.001235
232    27.538528    9    0.125852    0.00293
233    27.66438    8    0.487118    0.007741
234    28.151498    7    0.316772    0.010448
235    28.46827    6    0.245882    0.008428
236    28.714152    5    0.099508    0.003426
237    28.81366    6    0.072229    0.002497
238    28.885889    7    0.042422    0.00145
239    28.928311    8    0.126736    0.004257
240    29.055047    9    0.02958    0.000946
241    29.084627    10    0.106925    0.001676
242    29.191552    9    0.070419    0.001588
243    29.261971    10    0.054052    0.000843
244    29.316023    9    0.092278    0.002068
245    29.408301    10    0.02981    0.000464
246    29.438111    9    0.050777    0.001132
247    29.488888    10    0.134411    0.002081
248    29.623299    9    0.052503    0.001163
249    29.675802    10    0.116737    0.001793
250    29.792539    9    0.035712    0.000788
251    29.828251    10    0.142797    0.002174
252    29.971048    9    0.08512    0.001865
253    30.056168    10    0.15024    0.002267
254    30.206408    9    0.1189    0.002582
255    30.325308    10    0.168604    0.002518
256    30.493912    9    0.123035    0.002644
257    30.616947    10    0.031595    0.000469
258    30.648542    9    0.085338    0.00182
259    30.73388    10    0.057425    0.000851
260    30.791305    9    0.02839    0.000602
261    30.819695    10    0.04297    0.000635
262    30.862665    9    0.091013    0.001924
263    30.953678    10    0.100077    0.001472
264    31.053755    9    0.0781    0.001639
265    31.131855    10    0.072226    0.001057
266    31.204081    9    0.031746    0.000663
267    31.235827    10    0.029419    0.000429
268    31.265246    9    0.051086    0.001064
269    31.316332    10    0.049951    0.000727
270    31.366283    9    0.068109    0.001412
271    31.434392    10    0.046243    0.000671
272    31.480635    9    0.113159    0.002332
273    31.593794    10    0.076249    0.001103
274    31.670043    9    0.119938    0.00245
275    31.789981    8    0.805791    0.011358
276    32.595772    7    0.365948    0.010399
277    32.96172    8    0.150083    0.00442
278    33.111803    7    0.2185    0.006074
279    33.330303    8    0.117736    0.003417
280    33.448039    7    0.388709    0.010577
281    33.836748    8    0.049205    0.001405
282    33.885953    9    0.031546    0.000846
283    33.917499    10    0.077268    0.001067
284    33.994767    9    0.036883    0.000726
285    34.03165    8    0.172786    0.002369
286    34.204436    9    0.154741    0.004099
287    34.359177    10    0.176769    0.002401
288    34.535946    9    0.132097    0.002568
289    34.668043    10    0.110058    0.001483
290    34.778101    9    0.052167    0.001007
