l    time_i    C(l)    Tau_i     Delta_n
1    0.0    9    0.28738    1
2    0.28738    10    0.30124    1
3    0.58862    9    0.2678    0.3127
4    0.85642    10    0.18696    0.11616
5    1.04338    9    0.16467    0.10132
6    1.20805    8    1.23947    0.30177
7    2.44752    9    0.13553    0.04631
8    2.58305    10    0.19933    0.02372
9    2.78238    9    0.20448    0.05782
10    2.98686    10    0.24597    0.027
11    3.23283    9    0.27597    0.06315
12    3.5088    10    0.3132    0.0312
13    3.822    9    0.14792    0.02836
14    3.96992    10    0.36641    0.03158
15    4.33633    9    0.16666    0.02796
16    4.50299    10    0.14873    0.01171
17    4.65172    9    0.13175    0.02028
18    4.78347    10    0.16252    0.01225
19    4.94599    9    0.17432    0.02469
20    5.12031    10    0.28377    0.02006
21    5.40408    9    0.15945    0.02053
22    5.56353    10    0.13662    0.00911
23    5.70015    9    0.35433    0.04114
24    6.05448    10    0.2323    0.01508
25    6.28678    9    0.1056    0.01114
26    6.39238    10    0.32091    0.01926
27    6.71329    9    0.12512    0.01243
28    6.83841    8    0.59199    0.03147
29    7.4304    9    0.10336    0.01293
30    7.53376    10    0.21738    0.01044
31    7.75114    9    0.12146    0.0109
32    7.8726    10    0.19668    0.00905
33    8.06928    9    0.23817    0.02014
34    8.30745    10    0.25772    0.01146
35    8.56517    9    0.19435    0.01535
36    8.75952    10    0.14206    0.00612
37    8.90158    9    0.24636    0.01836
38    9.14794    10    0.35775    0.01483
39    9.50569    9    0.12819    0.009
40    9.63388    10    0.1116    0.00443
41    9.74548    9    0.14312    0.00972
42    9.8886    8    0.87353    0.03182
43    10.76213    9    0.11172    0.00977
44    10.87385    10    0.32987    0.01079
45    11.20372    9    0.30784    0.01875
46    11.51156    10    0.25458    0.00807
47    11.76614    9    0.35854    0.02038
48    12.12468    10    0.14494    0.00453
49    12.26962    9    0.24189    0.01301
50    12.51151    10    0.23122    0.0071
51    12.74273    9    0.15784    0.00815
52    12.90057    8    1.14561    0.03195
53    14.04618    9    0.35194    0.02333
54    14.39812    10    0.23444    0.00602
55    14.63256    9    0.11815    0.00559
56    14.75071    10    0.10355    0.00261
57    14.85426    9    0.20578    0.00949
58    15.06004    10    0.10837    0.00272
59    15.16841    9    0.32439    0.01439
60    15.4928    10    0.20278    0.00505
61    15.69558    9    0.25976    0.01103
62    15.95534    10    0.13148    0.00323
63    16.08682    9    0.27254    0.01114
64    16.35936    10    0.31519    0.00761
65    16.67455    9    0.26322    0.01032
66    16.93777    8    1.62753    0.03545
67    18.5653    9    0.18637    0.00941
68    18.75167    10    0.2085    0.00413
69    18.96017    9    0.16648    0.00602
70    19.12665    10    0.10947    0.00215
71    19.23612    9    0.14666    0.0052
72    19.38278    10    0.13459    0.00262
73    19.51737    9    0.13401    0.00467
74    19.65138    10    0.11569    0.00223
75    19.76707    9    0.11638    0.00398
76    19.88345    10    0.13928    0.00266
77    20.02273    9    0.13429    0.00452
78    20.15702    10    0.26856    0.00505
79    20.42558    9    0.19753    0.00651
80    20.62311    10    0.24154    0.00445
81    20.86465    9    0.28837    0.00922
82    21.15302    10    0.12455    0.00227
83    21.27757    9    0.12682    0.00397
84    21.40439    8    1.1331    0.0196
85    22.53749    9    0.13876    0.0058
86    22.67625    10    0.3072    0.005
87    22.98345    9    0.30757    0.00909
88    23.29102    10    0.23104    0.00371
89    23.52206    9    0.30949    0.00886
90    23.83155    10    0.13429    0.00214
91    23.96584    9    0.25114    0.007
92    24.21698    8    1.07351    0.0164
93    25.29049    7    0.75115    0.02734
94    26.04164    8    0.10633    0.00407
95    26.14797    9    0.11461    0.00402
96    26.26258    10    0.18283    0.00272
97    26.44541    9    0.30486    0.00793
98    26.75027    10    0.26061    0.00383
99    27.01088    9    0.14522    0.00369
100    27.1561    10    0.21886    0.00317
101    27.37496    9    0.28302    0.00706
102    27.65798    10    0.1131    0.00163
103    27.77108    9    0.25591    0.00625
104    28.02699    10    0.23194    0.00331
105    28.25893    9    0.22131    0.00529
106    28.48024    10    0.3279    0.00461
107    28.80814    9    0.28852    0.00673
108    29.09666    10    0.16467    0.00228
109    29.26133    9    0.10316    0.00237
110    29.36449    10    0.22887    0.00314
111    29.59336    9    0.36652    0.00825
112    29.95988    10    0.27608    0.00375
113    30.23596    9    0.14441    0.00318
114    30.38037    8    1.00048    0.01306
115    31.38085    9    0.30545    0.00897
116    31.6863    10    0.34265    0.0043
117    32.02895    9    0.24764    0.00524
118    32.27659    10    0.27876    0.00345
119    32.55535    9    0.35015    0.00725
120    32.9055    10    0.1845    0.00226
121    33.09    9    0.18482    0.00375
122    33.27482    10    0.10211    0.00124
123    33.37693    9    0.19599    0.00393
124    33.57292    10    0.13688    0.00166
125    33.7098    9    0.3015    0.00594
126    34.0113    8    1.54188    0.01788
127    35.55318    9    0.14662    0.00382
128    35.6998    10    0.1426    0.00158
129    35.8424    9    0.19384    0.00366
130    36.03624    10    0.30595    0.00335
131    36.34219    9    0.10277    0.00192
132    36.44496    10    0.22969    0.00248
133    36.67465    9    0.21742    0.00401
134    36.89207    10    0.1618    0.00173
135    37.05387    9    0.13763    0.00251
136    37.1915    10    0.17796    0.0019
137    37.36946    9    0.27345    0.00492
138    37.64291    10    0.17199    0.00183
139    37.8149    9    0.34153    0.00603
140    38.15643    8    0.6303    0.00658
141    38.78673    9    0.14402    0.00345
142    38.93075    10    0.24622    0.00251
143    39.17697    9    0.1573    0.0027
144    39.33427    10    0.15908    0.00161
145    39.49335    9    0.18516    0.00314
146    39.67851    8    1.52096    0.01482
147    41.19947    9    0.32401    0.00728
148    41.52348    10    0.14108    0.00132
149    41.66456    9    0.29175    0.00478
150    41.95631    8    0.92474    0.0085
151    42.88105    7    0.90758    0.01923
152    43.78863    8    0.28261    0.0064
153    44.07124    9    0.14968    0.00307
154    44.22092    10    0.35286    0.0032
155    44.57378    9    0.11849    0.00185
156    44.69227    10    0.12533    0.00113
157    44.8176    9    0.22363    0.00348
158    45.04123    10    0.11532    0.00103
159    45.15655    9    0.1249    0.00193
160    45.28145    10    0.24427    0.00217
161    45.52572    9    0.22985    0.0035
162    45.75557    10    0.26956    0.00238
163    46.02513    9    0.31437    0.00471
164    46.3395    10    0.22498    0.00197
165    46.56448    9    0.11651    0.00172
166    46.68099    10    0.25311    0.00219
167    46.9341    9    0.11145    0.00164
168    47.04555    10    0.29277    0.00252
169    47.33832    9    0.12704    0.00185
170    47.46536    10    0.20132    0.00172
171    47.66668    9    0.28117    0.00406
172    47.94785    10    0.13287    0.00112
173    48.08072    9    0.24471    0.00349
174    48.32543    10    0.18527    0.00156
175    48.5107    9    0.31028    0.00436
176    48.82098    8    1.82353    0.01482
177    50.64451    9    0.3059    0.00551
178    50.95041    10    0.17311    0.00136
179    51.12352    9    0.22462    0.00304
180    51.34814    10    0.10393    0.00081
181    51.45207    9    0.16248    0.00218
182    51.61455    8    0.69709    0.00536
183    52.31164    9    0.16125    0.00281
184    52.47289    8    1.3035    0.00967
185    53.77639    9    0.21948    0.00372
186    53.99587    10    0.15285    0.00111
187    54.14872    9    0.29278    0.00379
188    54.4415    8    1.19436    0.00846
189    55.63586    9    0.29825    0.00487
190    55.93411    8    1.07781    0.00735
191    57.01192    9    0.17223    0.00274
192    57.18415    10    0.22172    0.00148
193    57.40587    9    0.21197    0.00264
194    57.61784    10    0.24456    0.00163
195    57.8624    9    0.15563    0.00192
196    58.01803    10    0.36021    0.00237
197    58.37824    9    0.10612    0.0013
198    58.48436    10    0.19036    0.00124
199    58.67472    9    0.1886    0.00229
200    58.86332    10    0.18736    0.00122
201    59.05068    9    0.28278    0.00341
202    59.33346    10    0.26495    0.00172
203    59.59841    9    0.35193    0.00418
204    59.95034    10    0.20723    0.00133
205    60.15757    9    0.27829    0.00326
206    60.43586    10    0.20508    0.00131
207    60.64094    9    0.19763    0.0023
208    60.83857    10    0.29137    0.00186
209    61.12994    9    0.32119    0.00369
210    61.45113    10    0.12207    0.00077
211    61.5732    9    0.17476    0.00199
212    61.74796    10    0.2365    0.0015
213    61.98446    9    0.1056    0.00119
214    62.09006    10    0.31118    0.00195
215    62.40124    9    0.16077    0.0018
216    62.56201    10    0.32497    0.00202
217    62.88698    9    0.29163    0.00324
218    63.17861    10    0.11718    0.00073
219    63.29579    9    0.1863    0.00205
220    63.48209    10    0.20598    0.00127
221    63.68807    9    0.11886    0.0013
222    63.80693    10    0.19616    0.0012
223    64.00309    9    0.24688    0.00268
224    64.24997    8    2.11975    0.01258
225    66.36972    9    0.19934    0.00275
226    66.56906    10    0.13284    0.00077
227    66.7019    9    0.30198    0.00318
228    67.00388    10    0.33619    0.00192
229    67.34007    9    0.35114    0.00365
230    67.69121    10    0.14075    0.00081
231    67.83196    9    0.18618    0.00192
232    68.01814    10    0.1187    0.00068
233    68.13684    9    0.34917    0.00357
234    68.48601    10    0.1982    0.00112
235    68.68421    9    0.24305    0.00246
236    68.92726    10    0.10507    0.00059
237    69.03233    9    0.27799    0.00279
238    69.31032    10    0.10058    0.00057
239    69.4109    9    0.30534    0.00304
240    69.71624    10    0.23582    0.00133
241    69.95206    9    0.12569    0.00124
242    70.07775    10    0.36754    0.00206
243    70.44529    9    0.12412    0.00122
244    70.56941    8    0.60856    0.00337
245    71.17797    9    0.15674    0.00202
246    71.33471    10    0.13411    0.00073
247    71.46882    9    0.22427    0.00217
248    71.69309    10    0.2048    0.00111
249    71.89789    9    0.24986    0.0024
250    72.14775    10    0.23309    0.00126
251    72.38084    9    0.12786    0.00122
252    72.5087    10    0.21113    0.00114
253    72.71983    9    0.16536    0.00157
254    72.88519    10    0.11342    0.00062
255    72.99861    9    0.30995    0.00292
256    73.30856    10    0.27748    0.00149
