l    time_i    C(l)    Tau_i     Delta_n
1    0.0    1    0.053726    1
2    0.053726    0    0.22647    1
3    0.280196    1    0.191274    0.327907
4    0.47147    2    0.426141    0.246704
5    0.897611    3    0.443676    0.330784
6    1.341287    2    0.262789    0.163826
7    1.604076    3    0.154015    0.063373
8    1.758091    4    0.242407    0.103061
9    2.000498    5    0.081828    0.039296
10    2.082326    6    0.077519    0.035891
11    2.159845    7    0.057505    0.025934
12    2.21735    8    0.097141    0.041971
13    2.314491    7    0.609791    0.208527
14    2.924282    8    0.056454    0.01831
15    2.980736    9    0.152759    0.038777
16    3.133495    10    0.097103    0.030057
17    3.230598    9    0.13467    0.040018
18    3.365268    10    0.039331    0.011219
19    3.404599    9    0.04039    0.011261
20    3.444989    10    0.071596    0.019553
21    3.516585    9    0.066229    0.017565
22    3.582814    10    0.14246    0.036021
23    3.725274    9    0.094565    0.023153
24    3.819839    10    0.17474    0.039731
25    3.994579    9    0.039295    0.008923
26    4.033874    10    0.184714    0.038084
27    4.218588    9    0.04619    0.009867
28    4.264778    8    0.572573    0.098661
29    4.837351    9    0.181018    0.030385
30    5.018369    10    0.070493    0.010312
31    5.088862    9    0.057477    0.010244
32    5.146339    10    0.073304    0.010352
33    5.219643    9    0.10302    0.01758
34    5.322663    10    0.08192    0.011096
35    5.404583    9    0.169888    0.027195
36    5.574471    8    0.410062    0.049981
37    5.984533    9    0.169375    0.023183
38    6.153908    10    0.032798    0.003649
39    6.186706    9    0.038013    0.005365
40    6.224719    8    0.24876    0.026383
41    6.473479    9    0.068266    0.008642
42    6.541745    10    0.151262    0.015
43    6.693007    9    0.044825    0.005868
44    6.737832    10    0.078831    0.007529
45    6.816663    9    0.073867    0.009407
46    6.89053    8    0.607992    0.052488
47    7.498522    9    0.118743    0.013133
48    7.617265    10    0.101819    0.00793
49    7.719084    9    0.038506    0.00438
50    7.75759    10    0.130338    0.009836
51    7.887928    9    0.077531    0.008565
52    7.965459    10    0.154859    0.011241
53    8.120318    9    0.03755    0.004022
54    8.157868    10    0.036458    0.002581
55    8.194326    9    0.116009    0.01215
56    8.310335    10    0.105291    0.0073
57    8.415626    9    0.035374    0.0036
58    8.451    10    0.029282    0.001996
59    8.480282    9    0.032579    0.003279
60    8.512861    10    0.171215    0.011388
61    8.684076    9    0.086873    0.008484
62    8.770949    10    0.065193    0.004209
63    8.836142    9    0.048362    0.004622
64    8.884504    10    0.187006    0.011722
65    9.07151    9    0.133699    0.012313
66    9.205209    10    0.088768    0.005381
67    9.293977    9    0.058331    0.005221
68    9.352308    10    0.035346    0.002111
69    9.387654    9    0.076196    0.006702
70    9.46385    10    0.145535    0.008515
71    9.609385    9    0.110571    0.009423
72    9.719956    8    0.353104    0.019586
73    10.07306    7    0.124985    0.010674
74    10.198045    8    0.174215    0.016543
75    10.37226    9    0.095928    0.007904
76    10.468188    8    0.240992    0.012524
77    10.70918    7    0.255829    0.020018
78    10.965009    8    0.186215    0.0162
79    11.151224    9    0.031312    0.002354
80    11.182536    10    0.038797    0.001948
81    11.221333    9    0.139073    0.010322
82    11.360406    10    0.063518    0.003151
83    11.423924    9    0.126212    0.009111
84    11.550136    10    0.068861    0.003369
85    11.618997    9    0.115783    0.008147
86    11.73478    10    0.129933    0.006234
87    11.864713    9    0.093197    0.006387
88    11.95791    8    1.03578    0.045155
89    12.99369    9    0.036382    0.002404
90    13.030072    10    0.098436    0.003919
91    13.128508    9    0.05468    0.003442
92    13.183188    10    0.089118    0.003497
93    13.272306    9    0.05005    0.003109
94    13.322356    8    0.334583    0.012716
95    13.656939    7    0.114701    0.007204
96    13.77164    8    0.080221    0.005575
97    13.851861    7    0.141122    0.008659
98    13.992983    8    0.089917    0.006114
99    14.0829    9    0.099627    0.005977
100    14.182527    10    0.14442    0.005288
101    14.326947    9    0.128027    0.007411
102    14.454974    8    0.298901    0.010607
103    14.753875    7    0.36996    0.020815
104    15.123835    6    0.247028    0.015345
105    15.370863    7    0.11443    0.007362
106    15.485293    8    0.06911    0.004176
107    15.554403    9    0.156845    0.008333
108    15.711248    10    0.151352    0.005178
109    15.8626    9    0.124592    0.006581
110    15.987192    10    0.088534    0.00298
111    16.075726    9    0.158844    0.008207
112    16.23457    10    0.17425    0.005762
113    16.40882    9    0.144735    0.007278
